lambda,G_mM,mean_UMP,UT_capacity,UR_capacity,E0,E1,E2
4.000000000000000000e+00,9.315466258343558029e-03,2.994790056220058894e+00,8.910951484150224644e-01,1.550210712159356009e-03,8.916368073935163618e-01,7.979727708181542922e-02,2.856591552466827139e-02
4.000000000000000000e+00,9.444314519918776962e-03,2.994753830952190388e+00,8.894124184315012061e-01,1.558060583173002511e-03,8.899464249406596750e-01,8.074763132336958138e-02,2.930594373597072283e-02
4.000000000000000000e+00,9.574944965450284118e-03,2.994716827020395655e+00,8.877030612547225363e-01,1.566054187433583728e-03,8.882293190012570117e-01,8.170655087670029848e-02,3.006413012204280089e-02
4.000000000000000000e+00,9.707382245481390934e-03,2.994679025951295426e+00,8.859666935954718658e-01,1.574194010037624275e-03,8.864851054286433385e-01,8.267402104275650698e-02,3.084087352860017880e-02
4.000000000000000000e+00,9.841651351513110157e-03,2.994640408802862197e+00,8.842029293453060879e-01,1.582482565409930103e-03,8.847133972646564759e-01,8.365002335001170408e-02,3.163657938533193797e-02
4.000000000000000000e+00,9.977777620720086615e-03,2.994600956152069227e+00,8.824113797005852522e-01,1.590922396898751968e-03,8.829138048644538106e-01,8.463453542678366082e-02,3.245165970876250083e-02
4.000000000000000000e+00,1.011578674073191839e-02,2.994560648082214893e+00,8.805916532948735442e-01,1.599516076324034161e-03,8.810859360297255138e-01,8.562753087144864272e-02,3.328653309882601691e-02
4.000000000000000000e+00,1.025570475448045644e-02,2.994519464169906442e+00,8.787433563399840164e-01,1.608266203476758352e-03,8.792293961505818212e-01,8.662897912060588124e-02,3.414162472881238086e-02
4.000000000000000000e+00,1.039755806511425372e-02,2.994477383471691123e+00,8.768660927759587276e-01,1.617175405567415148e-03,8.773437883564016992e-01,8.763884531525995003e-02,3.501736632833831603e-02
4.000000000000000000e+00,1.054137344098096327e-02,2.994434384510332947e+00,8.749594644302562951e-01,1.626246336621560299e-03,8.754287136759213439e-01,8.865709016509283613e-02,3.591419615898575057e-02
4.000000000000000000e+00,1.068717802067863099e-02,2.994390445260725286e+00,8.730230711864405135e-01,1.635481676820403586e-03,8.734837712068513893e-01,8.968366981090697410e-02,3.683255898224156027e-02
4.000000000000000000e+00,1.083499931817685606e-02,2.994345543135418009e+00,8.710565111626514812e-01,1.644884131784350029e-03,8.715085582953068233e-01,9.071853568532833867e-02,3.777290601936483805e-02
4.000000000000000000e+00,1.098486522800883047e-02,2.994299654969764912e+00,8.690593809001408987e-01,1.654456431797391791e-03,8.695026707253326048e-01,9.176163437186812821e-02,3.873569490279929473e-02
4.000000000000000000e+00,1.113680403053514574e-02,2.994252757006671040e+00,8.670312755621607526e-01,1.664201330970216863e-03,8.674657029188108659e-01,9.281290746244889867e-02,3.972138961874017993e-02
4.000000000000000000e+00,1.129084439728040776e-02,2.994204824880931426e+00,8.649717891434796080e-01,1.674121606339902101e-03,8.653972481460298072e-01,9.387229141351199901e-02,4.073046044045821462e-02
4.000000000000000000e+00,1.144701539634368666e-02,2.994155833603152406e+00,8.628805146908106183e-01,1.684220056904028526e-03,8.632968987471917321e-01,9.493971740083209654e-02,4.176338385197601866e-02
4.000000000000000000e+00,1.160534649788383908e-02,2.994105757543240376e+00,8.607570445344229215e-01,1.694499502587072139e-03,8.611642463651383306e-01,9.601511117317550192e-02,4.282064246168616056e-02
4.000000000000000000e+00,1.176586757968058408e-02,2.994054570413450911e+00,8.586009705312079854e-01,1.704962783136883871e-03,8.589988821895603310e-01,9.709839290494705344e-02,4.390272490549257389e-02
4.000000000000000000e+00,1.192860893277261289e-02,2.994002245250988903e+00,8.564118843194663544e-01,1.715612756949121045e-03,8.568003972129599743e-01,9.818947704798527965e-02,4.501012573905466968e-02
4.000000000000000000e+00,1.209360126717366930e-02,2.993948754400131307e+00,8.541893775856711502e-01,1.726452299817465841e-03,8.545683824986204380e-01,9.928827218267306798e-02,4.614334531870648015e-02
4.000000000000000000e+00,1.226087571766760337e-02,2.993894069493888921e+00,8.519330423434615662e-01,1.737484303607481897e-03,8.523024294608373408e-01,1.003946808685434594e-01,4.730288967061926225e-02
4.000000000000000000e+00,1.243046384968367508e-02,2.993838161435162348e+00,8.496424712251073874e-01,1.748711674852007191e-03,8.500021301576506927e-01,1.015085994945739700e-01,4.848927034777539280e-02
4.000000000000000000e+00,1.260239766525310390e-02,2.993781000377405910e+00,8.473172577856743493e-01,1.760137333265982462e-03,8.476670775963104365e-01,1.026299181293727492e-01,4.970300427431676576e-02
4.000000000000000000e+00,1.277670960904798286e-02,2.993722555704771082e+00,8.449569968201147141e-01,1.771764210178654103e-03,8.452968660516960719e-01,1.037585203714732063e-01,5.094461357683070790e-02
4.000000000000000000e+00,1.295343257450370239e-02,2.993662796011718363e+00,8.425612846934892319e-01,1.783595246881134692e-03,8.428910913978973074e-01,1.048942831999664788e-01,5.221462540213635262e-02
4.000000000000000000e+00,1.313259991002613605e-02,2.993601689082088235e+00,8.401297196845113335e-01,1.795633392887367643e-03,8.404493514531486964e-01,1.060370768257151847e-01,5.351357172113622301e-02
4.000000000000000000e+00,1.331424542528461194e-02,2.993539201867611244e+00,8.376619023425988519e-01,1.807881604106572389e-03,8.379712463382983367e-01,1.071867645434033123e-01,5.484198911829843426e-02
4.000000000000000000e+00,1.349840339759191682e-02,2.993475300465848310e+00,8.351574358585882596e-01,1.820342840925337794e-03,8.354563788489687282e-01,1.083432025846918639e-01,5.620041856633946342e-02
4.000000000000000000e+00,1.368510857837263242e-02,2.993409950097539074e+00,8.326159264492565271e-01,1.833020066197605649e-03,8.329043548415523412e-01,1.095062399727641661e-01,5.758940518568348571e-02
4.000000000000000000e+00,1.387439619972084988e-02,2.993343115083348938e+00,8.300369837557725061e-01,1.845916243140860056e-03,8.303147836331647991e-01,1.106757183785571502e-01,5.900949798827805765e-02
4.000000000000000000e+00,1.406630198104860847e-02,2.993274758819997938e+00,8.274202212561807546e-01,1.859034333136948443e-03,8.276872784156537044e-01,1.118514719789898415e-01,6.046124960535646103e-02
4.000000000000000000e+00,1.426086213582634585e-02,2.993204843755750133e+00,8.247652566919897454e-01,1.872377293436071170e-03,8.250214566837386077e-01,1.130333273175153086e-01,6.194521599874593804e-02
4.000000000000000000e+00,1.445811337841651847e-02,2.993133331365254612e+00,8.220717125089194166e-01,1.885948074762581897e-03,8.223169406773340739e-01,1.142211031673343175e-01,6.346195615533151146e-02
4.000000000000000000e+00,1.465809293100174548e-02,2.993060182123719493e+00,8.193392163118311533e-01,1.899749618821379611e-03,8.195733578380751672e-01,1.154146103976253501e-01,6.501203176429956598e-02
4.000000000000000000e+00,1.486083853060883933e-02,2.992985355480386023e+00,8.165674013338310999e-01,1.913784855703830248e-03,8.167903412800403551e-01,1.166136518431589719e-01,6.659600687680071462e-02
4.000000000000000000e+00,1.506638843622993065e-02,2.992908809831320571e+00,8.137559069195170469e-01,1.928056701192285916e-03,8.139675302746345320e-01,1.178180221776782000e-01,6.821444754768712926e-02
4.000000000000000000e+00,1.527478143604208728e-02,2.992830502491460543e+00,8.109043790222936199e-01,1.942568053962459920e-03,8.111045707495585511e-01,1.190275077914411811e-01,6.986792145900037887e-02
4.000000000000000000e+00,1.548605685472685851e-02,2.992750389665934652e+00,8.080124707156483010e-01,1.957321792683089021e-03,8.082011158017569086e-01,1.202418866733360042e-01,7.155699752490715659e-02
4.000000000000000000e+00,1.570025456089099020e-02,2.992668426420615813e+00,8.050798427182557226e-01,1.972320773012511703e-03,8.052568262242058017e-01,1.214609282979910720e-01,7.328224547780314013e-02
4.000000000000000000e+00,1.591741497458980248e-02,2.992584566651892874e+00,8.021061639327196069e-01,1.987567824492003296e-03,8.022713710463507120e-01,1.226843935183170309e-01,7.504423543533217389e-02
4.000000000000000000e+00,1.613757907495462843e-02,2.992498763055646993e+00,7.990911119977337496e-01,2.003065747335925403e-03,7.992444280879733576e-01,1.239120344639300375e-01,7.684353744809661879e-02
4.000000000000000000e+00,1.636078840792582270e-02,2.992410967095395335e+00,7.960343738533940394e-01,2.018817309119001237e-03,7.961756845262162319e-01,1.251435944459177718e-01,7.868072102786588529e-02
4.000000000000000000e+00,1.658708509409256501e-02,2.992321128969609223e+00,7.929356463193560911e-01,2.034825241361254422e-03,7.930648374754575292e-01,1.263788078684205118e-01,8.055635465612183410e-02
4.000000000000000000e+00,1.681651183664124513e-02,2.992229197578150757e+00,7.897946366854734501e-01,2.051092236011447384e-03,7.899115945796673088e-01,1.276174001475127162e-01,8.247100527282015536e-02
4.000000000000000000e+00,1.704911192941380160e-02,2.992135120487833255e+00,7.866110633145101394e-01,2.067620941830115248e-03,7.867156746168387782e-01,1.288590876378791772e-01,8.442523774528197522e-02
4.000000000000000000e+00,1.728492926507735339e-02,2.992038843897071754e+00,7.833846562564771299e-01,2.084413960673593864e-03,7.834768081150382812e-01,1.301035775677892303e-01,8.641961431717254394e-02
4.000000000000000000e+00,1.752400834340700833e-02,2.991940312599595586e+00,7.801151578740687098e-01,2.101473843680750232e-03,7.801947379795473037e-01,1.313505679828823880e-01,8.845469403757037774e-02
4.000000000000000000e+00,1.776639427968316337e-02,2.991839469947211949e+00,7.768023234786424203e-01,2.118803087364460984e-03,7.768692201305393841e-01,1.325997476992855362e-01,9.053103217017510751e-02
4.000000000000000000e+00,1.801213281320495838e-02,2.991736257811582700e+00,7.734459219761177229e-01,2.136404129610201645e-03,7.735000241506595486e-01,1.338507962665876350e-01,9.264917958275292742e-02
4.000000000000000000e+00,1.826127031592143790e-02,2.991630616545000620e+00,7.700457365221112793e-01,2.154279345584473628e-03,7.700869339418238146e-01,1.351033839412043303e-01,9.480968211697192449e-02
4.000000000000000000e+00,1.851385380118220764e-02,2.991522484940130511e+00,7.666015651855708768e-01,2.172431043556183675e-03,7.666297483904952470e-01,1.363571716706686865e-01,9.701307993883601100e-02
4.000000000000000000e+00,1.876993093260904272e-02,2.991411800188697345e+00,7.631132216201077512e-01,2.190861460634426112e-03,7.631282820406332101e-01,1.376118110893851387e-01,9.925990686998183155e-02
4.000000000000000000e+00,1.902955003309017915e-02,2.991298497839087744e+00,7.595805357421628878e-01,2.209572758426535909e-03,7.595823657734469547e-01,1.388669445263863989e-01,1.015506897001667852e-01
4.000000000000000000e+00,1.929276009389912019e-02,2.991182511752841666e+00,7.560033544150869256e-01,2.228567018620705546e-03,7.559918474930272803e-01,1.401222050256328011e-01,1.038859474813400852e-01
4.000000000000000000e+00,1.955961078393947741e-02,2.991063774060005453e+00,7.523815421381350177e-01,2.247846238497820844e-03,7.523565928168585160e-01,1.413772163793884928e-01,1.062661908037529496e-01
4.000000000000000000e+00,1.983015245911769545e-02,2.990942215113317815e+00,7.487149817393370377e-01,2.267412326377627949e-03,7.486764857701578846e-01,1.426315931752073496e-01,1.086919210546348213e-01
4.000000000000000000e+00,2.010443617184547171e-02,2.990817763441197652e+00,7.450035750711078153e-01,2.287267097004787829e-03,7.449514294829114869e-01,1.438849408570539445e-01,1.111636296600344576e-01
4.000000000000000000e+00,2.038251368067355365e-02,2.990690345699507535e+00,7.412472437074285603e-01,2.307412266880771393e-03,7.411813468884275169e-01,1.451368558010769361e-01,1.136817973104956442e-01
4.000000000000000000e+00,2.066443746005878351e-02,2.990559886622061736e+00,7.374459296413409248e-01,2.327849449548037575e-03,7.373661814221439403e-01,1.463869254065408021e-01,1.162468931713151465e-01
4.000000000000000000e+00,2.095026071026631284e-02,2.990426308969840186e+00,7.335995959814449741e-01,2.348580150833370385e-03,7.335058977193793517e-01,1.476347282024118301e-01,1.188593740782087765e-01
4.000000000000000000e+00,2.124003736740869355e-02,2.990289533478893258e+00,7.297082276460197248e-01,2.369605764057686366e-03,7.296004823106377879e-01,1.488798339700748430e-01,1.215196837192873552e-01
4.000000000000000000e+00,2.153382211362383711e-02,2.990149478806884087e+00,7.257718320533291800e-01,2.390927565220123032e-03,7.256499443130270954e-01,1.501218038826439560e-01,1.242282518043290318e-01
4.000000000000000000e+00,2.183167038739385404e-02,2.990006061478253763e+00,7.217904398066061766e-01,2.412546708164633059e-03,7.216543161162761733e-01,1.513601906613082360e-01,1.269854932224155353e-01
4.000000000000000000e+00,2.213363839400643573e-02,2.989859195827961447e+00,7.177641053721556252e-01,2.434464219737781255e-03,7.176136540617895632e-01,1.525945387491301486e-01,1.297918071890802605e-01
4.000000000000000000e+00,2.243978311616114454e-02,2.989708793943779863e+00,7.136929077489475581e-01,2.456680994946898889e-03,7.135280391131024746e-01,1.538243845026917855e-01,1.326475763842057953e-01
4.000000000000000000e+00,2.275016232472224648e-02,2.989554765607089770e+00,7.095769511280292097e-01,2.479197792128166704e-03,7.093975775160612507e-01,1.550492564019523289e-01,1.355531660819863371e-01
4.000000000000000000e+00,2.306483458962030331e-02,2.989397018232159642e+00,7.054163655400218502e-01,2.502015228134659396e-03,7.052224014469876678e-01,1.562686752786529576e-01,1.385089232743594578e-01
4.000000000000000000e+00,2.338385929090465096e-02,2.989235456803864377e+00,7.012113074889121389e-01,2.525133773554790254e-03,7.010026696470355034e-01,1.574821545635691766e-01,1.415151757893952089e-01
4.000000000000000000e+00,2.370729662994862721e-02,2.989069983813799514e+00,6.969619605703216703e-01,2.548553747972026606e-03,6.967385680409124982e-01,1.586892005528758032e-01,1.445722314062116709e-01
4.000000000000000000e+00,2.403520764080982475e-02,2.988900499194762084e+00,6.926685360723687790e-01,2.572275315277089761e-03,6.924303103380806679e-01,1.598893126938489839e-01,1.476803769680703204e-01
4.000000000000000000e+00,2.436765420174754476e-02,2.988726900253555918e+00,6.883312735572182373e-01,2.596298479044308917e-03,6.880781386145228273e-01,1.610819838900899026e-01,1.508398774953872701e-01
4.000000000000000000e+00,2.470469904689945317e-02,2.988549081602084545e+00,6.839504414213690708e-01,2.620623077984070466e-03,6.836823238731217778e-01,1.622667008264071509e-01,1.540509753004710158e-01
4.000000000000000000e+00,2.504640577811978464e-02,2.988366935086681941e+00,6.795263374327067396e-01,2.645248781483689610e-03,6.792431665806718533e-01,1.634429443134496340e-01,1.573138891058785682e-01
4.000000000000000000e+00,2.539283887698133221e-02,2.988180349715654938e+00,6.750592892423158409e-01,2.670175085249308373e-03,6.747609971795168748e-01,1.646101896521297570e-01,1.606288131683535070e-01
4.000000000000000000e+00,2.574406371694339113e-02,2.987989211584986204e+00,6.705496548690431657e-01,2.695401307061705536e-03,6.702361765717951281e-01,1.657679070178247616e-01,1.639959164103799716e-01
4.000000000000000000e+00,2.610014657568797761e-02,2.987793403802148084e+00,6.659978231547774019e-01,2.720926582659139066e-03,6.656690965742578792e-01,1.669155618642880756e-01,1.674153415614539897e-01
4.000000000000000000e+00,2.646115464762680697e-02,2.987592806408003288e+00,6.614042141884095560e-01,2.746749861760555862e-03,6.610601803416182864e-01,1.680526153471445794e-01,1.708872043112370231e-01
4.000000000000000000e+00,2.682715605658106753e-02,2.987387296296735162e+00,6.567692796964541557e-01,2.772869904242648929e-03,6.564098827564063265e-01,1.691785247667836889e-01,1.744115924768099846e-01
4.000000000000000000e+00,2.719821986863679361e-02,2.987176747133760912e+00,6.520935033982948603e-01,2.799285276484405997e-03,6.517186907832920317e-01,1.702927440304019546e-01,1.779885651863060414e-01
4.000000000000000000e+00,2.757441610517789160e-02,2.986961029271591794e+00,6.473774013240658487e-01,2.825994347892823999e-03,6.469871237858816349e-01,1.713947241328815652e-01,1.816181520812369110e-01
4.000000000000000000e+00,2.795581575609944885e-02,2.986740009663586548e+00,6.426215220931805749e-01,2.852995287623537497e-03,6.422157338039983232e-01,1.724839136561260311e-01,1.853003525398755624e-01
4.000000000000000000e+00,2.834249079320391718e-02,2.986513551775556774e+00,6.378264471515717737e-01,2.880286061510091422e-03,6.374051057895047112e-01,1.735597592864068228e-01,1.890351349240884660e-01
4.000000000000000000e+00,2.873451418378247108e-02,2.986281515495170069e+00,6.329927909657361296e-01,2.907864429215495199e-03,6.325558577987624442e-01,1.746217063492037369e-01,1.928224358520339299e-01
4.000000000000000000e+00,2.913195990438422964e-02,2.986043757039110513e+00,6.281212011717428600e-01,2.935727941619608629e-03,6.276686411398810783e-01,1.756691993609545144e-01,1.966621594991644906e-01
4.000000000000000000e+00,2.953490295477602043e-02,2.985800128857937885e+00,6.232123586774118706e-01,2.963873938455719934e-03,6.227441404729643359e-01,1.767016825970560423e-01,2.005541769299795940e-01
4.000000000000000000e+00,2.994341937209514526e-02,2.985550479538609192e+00,6.182669777159475188e-01,2.992299546209449112e-03,6.177830738616364448e-01,1.777186006753891379e-01,2.044983254629744174e-01
4.000000000000000000e+00,3.035758624519786786e-02,2.985294653704598566e+00,6.132858058493917408e-01,3.021001676292799261e-03,6.127861927742106474e-01,1.787193991545666105e-01,2.084944080712227144e-01
4.000000000000000000e+00,3.077748172920653086e-02,2.985032491913574226e+00,6.082696239203423394e-01,3.049977023505882727e-03,6.077542820329491224e-01,1.797035251460343264e-01,2.125421928210166345e-01
4.000000000000000000e+00,3.120318506025765090e-02,2.984763830552575214e+00,6.032192459504952531e-01,3.079222064798348927e-03,6.026881597099666976e-01,1.806704279390814183e-01,2.166414123509518841e-01
4.000000000000000000e+00,3.163477657045424274e-02,2.984488501730642174e+00,5.981355189846566667e-01,3.108733058342172915e-03,5.975886769684334299e-01,1.816195596377487009e-01,2.207917633938178970e-01
4.000000000000000000e+00,3.207233770302479053e-02,2.984206333168840430e+00,5.930193228790098248e-01,3.138506042926821494e-03,5.924567178478533647e-01,1.825503758085526285e-01,2.249929063435940346e-01
4.000000000000000000e+00,3.251595102769188478e-02,2.983917148087635418e+00,5.878715700325305438e-01,3.168536837687292804e-03,5.872931989923220186e-01,1.834623361378764916e-01,2.292444648698014897e-01
4.000000000000000000e+00,3.296570025625362305e-02,2.983620765091550719e+00,5.826932050605857505e-01,3.198821042174841874e-03,5.820990693207958033e-01,1.843549050978149362e-01,2.335460255813892050e-01
4.000000000000000000e+00,3.342167025838031769e-02,2.983316998051068758e+00,5.774852044098967019e-01,3.229354036779458204e-03,5.768753096385590418e-01,1.852275526191942689e-01,2.378971377422467448e-01
4.000000000000000000e+00,3.388394707762974051e-02,2.983005655981716409e+00,5.722485759141937578e-01,3.260130983512406471e-03,5.716229321892188908e-01,1.860797547704305388e-01,2.422973130403505981e-01
4.000000000000000000e+00,3.435261794768401655e-02,2.982686542920268469e+00,5.669843582900512269e-01,3.291146827156316099e-03,5.663429801467196878e-01,1.869109944408326451e-01,2.467460254124477503e-01
4.000000000000000000e+00,3.482777130881098415e-02,2.982359457798038349e+00,5.616936205725557851e-01,3.322396296789346167e-03,5.610365270470377697e-01,1.877207620269003008e-01,2.512427109260617630e-01
4.000000000000000000e+00,3.530949682455316457e-02,2.982024194311174714e+00,5.563774614906412674e-01,3.353873907689069143e-03,5.557046761593914530e-01,1.885085561201209348e-01,2.557867677204878065e-01
4.000000000000000000e+00,3.579788539864781072e-02,2.981680540787927214e+00,5.510370087820849472e-01,3.385573963620680873e-03,5.503485597969697274e-01,1.892738841947215755e-01,2.603775560083086971e-01
4.000000000000000000e+00,3.629302919218078960e-02,2.981328280052816915e+00,5.456734184483718053e-01,3.417490559513085627e-03,5.449693385673913815e-01,1.900162632937936746e-01,2.650143981388149439e-01
4.000000000000000000e+00,3.679502164097771255e-02,2.980967189287659025e+00,5.402878739497928295e-01,3.449617584525319948e-03,5.395682005632684852e-01,1.907352207121703613e-01,2.696965787245612090e-01
4.000000000000000000e+00,3.730395747323583810e-02,2.980597039889375743e+00,5.348815853413563248e-01,3.481948725504652349e-03,5.341463604934603149e-01,1.914302946744091127e-01,2.744233448321306001e-01
4.000000000000000000e+00,3.781993272739953699e-02,2.980217597324560597e+00,5.294557883502837292e-01,3.514477470836488947e-03,5.287050587557973191e-01,1.921010350062051508e-01,2.791939062379975023e-01
4.000000000000000000e+00,3.834304477028331604e-02,2.979828620980713438e+00,5.240117433960491677e-01,3.547197114685046379e-03,5.232455604522446846e-01,1.927470037975451689e-01,2.840074357502100910e-01
4.000000000000000000e+00,3.887339231544530149e-02,2.979429864014117690e+00,5.185507345541366941e-01,3.580100761622490024e-03,5.177691543476858893e-01,1.933677760558967784e-01,2.888630695964174433e-01
4.000000000000000000e+00,3.941107544181487315e-02,2.979021073194281666e+00,5.130740684648762429e-01,3.613181331642996083e-03,5.122771517737003677e-01,1.939629403477251823e-01,2.937599078785746443e-01
4.000000000000000000e+00,3.995619561257811314e-02,2.978601988744909779e+00,5.075830731889251490e-01,3.646431565556931906e-03,5.067708854789094719e-01,1.945320994266289960e-01,2.986970150944616154e-01
4.000000000000000000e+00,4.050885569432430972e-02,2.978172344181331255e+00,5.020790970111556062e-01,3.679844030759053548e-03,5.012517084276644219e-01,1.950748708463949377e-01,3.036734207259406126e-01
4.000000000000000000e+00,4.106915997645726318e-02,2.977731866144354811e+00,4.965635071949086043e-01,3.713411127363332349e-03,4.957209925490452251e-01,1.955908875572862915e-01,3.086881198936685111e-01
4.000000000000000000e+00,4.163721419087527964e-02,2.977280274230471147e+00,4.910376886887525272e-01,3.747125094695783355e-03,4.901801274383231211e-01,1.960797984839030561e-01,3.137400740777738228e-01
4.000000000000000000e+00,4.221312553192320405e-02,2.976817280818377487e+00,4.855030427880898114e-01,3.780978018135338660e-03,4.846305190132391139e-01,1.965412690829795028e-01,3.188282119037814666e-01
4.000000000000000000e+00,4.279700267662039231e-02,2.976342590891755790e+00,4.799609857541166646e-01,3.814961836291586288e-03,4.790735881276174113e-01,1.969749818795221152e-01,3.239514299928603625e-01
4.000000000000000000e+00,4.338895580516866080e-02,2.975855901858268204e+00,4.744129473928233032e-01,3.849068348506986051e-03,4.735107691450131107e-01,1.973806369797352633e-01,3.291085938752516538e-01
4.000000000000000000e+00,4.398909662174375207e-02,2.975356903364712480e+00,4.688603695968847074e-01,3.883289222669901019e-03,4.679435084752561758e-01,1.977579525592300103e-01,3.342985389655138695e-01
4.000000000000000000e+00,4.459753837557429990e-02,2.974845277108296049e+00,4.633047048534511547e-01,3.917616003323690782e-03,4.623732630769147312e-01,1.981066653250724008e-01,3.395200715980128958e-01
4.000000000000000000e+00,4.521439588231263018e-02,2.974320696643989237e+00,4.577474147209846245e-01,3.952040120055949103e-03,4.568014989288355920e-01,1.984265309502888097e-01,3.447719701208755705e-01
4.000000000000000000e+00,4.583978554570081881e-02,2.973782827187909206e+00,4.521899682784372154e-01,3.986552896150893921e-03,4.512296894740710496e-01,1.987173244795185645e-01,3.500529860464103860e-01
4.000000000000000000e+00,4.647382537953673176e-02,2.973231325416693327e+00,4.466338405501742992e-01,4.021145557486902403e-03,4.456593140396089003e-01,1.989788407045799401e-01,3.553618452558110485e-01
4.000000000000000000e+00,4.711663502994369035e-02,2.972665839262834009e+00,4.410805109101740284e-01,4.055809241660247866e-03,4.400918562354477759e-01,1.992108945087995020e-01,3.606972492557526389e-01
4.000000000000000000e+00,4.776833579794814710e-02,2.972086007705933230e+00,4.355314614691188080e-01,4.090535007315131318e-03,4.345288023366485897e-01,1.994133211790423688e-01,3.660578764843089861e-01
4.000000000000000000e+00,4.842905066236988243e-02,2.971491460559842146e+00,4.299881754480849305e-01,4.125313843659403866e-03,4.289716396520785180e-01,1.995859766844759187e-01,3.714423836634455633e-01
4.000000000000000000e+00,4.909890430302856629e-02,2.970881818255667550e+00,4.244521355426090214e-01,4.160136680144477239e-03,4.234218548836409246e-01,1.997287379211966363e-01,3.768494071951624669e-01
4.000000000000000000e+00,4.977802312427133391e-02,2.970256691620610567e+00,4.189248222809607847e-01,4.194994396287398362e-03,4.178809324798298808e-01,1.998415029219537675e-01,3.822775645982163240e-01
4.000000000000000000e+00,5.046653527882597606e-02,2.969615681652619799e+00,4.134077123804903997e-01,4.229877831612403882e-03,4.123503529874926743e-01,1.999241910303100334e-01,3.877254559821972646e-01
4.000000000000000000e+00,5.116457069198386554e-02,2.968958379290844274e+00,4.079022771059506169e-01,4.264777795688809089e-03,4.068315914057089033e-01,1.999767430386887312e-01,3.931916655556024209e-01
4.000000000000000000e+00,5.187226108611734526e-02,2.968284365181866225e+00,4.024099806336947083e-01,4.299685078241674563e-03,4.013261155456998019e-01,1.999991212898710458e-01,3.986747631644291245e-01
4.000000000000000000e+00,5.258974000553651856e-02,2.967593209441713231e+00,3.969322784256457681e-01,4.334590459311463140e-03,3.958353844006735067e-01,1.999913097416209373e-01,4.041733058577055560e-01
4.000000000000000000e+00,5.331714284168943135e-02,2.966884471413641311e+00,3.914706156169148188e-01,4.369484719438554605e-03,3.903608465294939323e-01,1.999533139942325233e-01,4.096858394762736277e-01
4.000000000000000000e+00,5.405460685871123216e-02,2.966157699421694272e+00,3.860264254208966572e-01,4.404358649848546213e-03,3.849039384580108525e-01,1.998851612809120215e-01,4.152109002610769872e-01
4.000000000000000000e+00,5.480227121932643164e-02,2.965412430520047771e+00,3.806011275556283602e-01,4.439203062614135303e-03,3.794660831018463742e-01,1.997869004210258981e-01,4.207470164771276999e-01
4.000000000000000000e+00,5.556027701110943795e-02,2.964648190238144299e+00,3.751961266951165386e-01,4.474008800769510401e-03,3.740486882143504443e-01,1.996586017363617682e-01,4.262927100492876487e-01
4.000000000000000000e+00,5.632876727310860004e-02,2.963864492321659938e+00,3.698128109492564430e-01,4.508766748353409612e-03,3.686531448633580399e-01,1.995003569306705860e-01,4.318464982059713742e-01
4.000000000000000000e+00,5.710788702283819962e-02,2.963060838469307789e+00,3.644525503758716534e-01,4.543467840357209853e-03,3.632808259402818818e-01,1.993122789328694577e-01,4.374068951268486050e-01
4.000000000000000000e+00,5.789778328364381804e-02,2.962236718065527796e+00,3.591166955282819595e-01,4.578103072554849315e-03,3.579330847049559949e-01,1.990945017044027932e-01,4.429724135906412674e-01
4.000000000000000000e+00,5.869860511244646278e-02,2.961391607909111379e+00,3.538065760416819749e-01,4.612663511191850488e-03,3.526112533695169859e-01,1.988471800113676413e-01,4.485415666191154838e-01
4.000000000000000000e+00,5.951050362787019266e-02,2.960524971937799510e+00,3.485234992614768545e-01,4.647140302511261825e-03,3.473166417244751836e-01,1.985704891621197232e-01,4.541128691134051487e-01
4.000000000000000000e+00,6.033363203875877906e-02,2.959636260948929731e+00,3.432687489165669459e-01,4.681524682094972793e-03,3.420505358099705795e-01,1.982646247111803095e-01,4.596848394788491388e-01
4.000000000000000000e+00,6.116814567308705847e-02,2.958724912316198719e+00,3.380435838404078908e-01,4.715807983999637659e-03,3.368141966350438055e-01,1.979298021303649846e-01,4.652560012345911544e-01
4.000000000000000000e+00,6.201420200727193049e-02,2.957790349702622112e+00,3.328492367425056608e-01,4.749981649667207526e-03,3.316088589475842952e-01,1.975662564481520389e-01,4.708248846042636382e-01
4.000000000000000000e+00,6.287196069588876779e-02,2.956831982769794198e+00,3.276869130328216584e-01,4.784037236590953091e-03,3.264357300574313170e-01,1.971742418583981860e-01,4.763900280841705803e-01
4.000000000000000000e+00,6.374158360179914273e-02,2.955849206883537583e+00,3.225577897013687800e-01,4.817966426718863285e-03,3.212959887149114957e-01,1.967540312995965379e-01,4.819499799854919386e-01
4.000000000000000000e+00,6.462323482669482533e-02,2.954841402816080542e+00,3.174630142550928791e-01,4.851761034577252961e-03,3.161907840469047604e-01,1.963059160059504316e-01,4.875032999471448081e-01
4.000000000000000000e+00,6.551708074206472054e-02,2.953807936444876603e+00,3.124037037139160145e-01,4.885413015098524769e-03,3.111212345523177714e-01,1.958302050316109433e-01,4.930485604160712021e-01
4.000000000000000000e+00,6.642329002058981746e-02,2.952748158448226246e+00,3.073809436676274154e-01,4.918914471138134507e-03,3.060884271586458705e-01,1.953272247494934055e-01,4.985843480918606963e-01
4.000000000000000000e+00,6.734203366797232582e-02,2.951661403997848598e+00,3.023957873950811615e-01,4.952257660666978430e-03,3.010934163410830533e-01,1.947973183261492713e-01,5.041092653327676754e-01
