model,G_mM,GS_fraction,AT_capacity,AR_capacity,E,EG,EP,EU,EGP,EPU
binding_catalysis_tradeoff,3.7694562902194018,0.9934936719632694,10.40774309563346,0.06815965980779058,0.028595344447436683,0.006909544935793631,0.45936730106101586,0.06815965980779058,0.16323199118642118,0.2737361585615421
binding_catalysis_tradeoff,3.8215940873633216,0.9936076473225339,10.530587088316375,0.06774829758072315,0.028510829170317352,0.006984411293789136,0.45886010064486543,0.06774829758072315,0.1653070369109499,0.272589324399355
binding_catalysis_tradeoff,3.8744530362282665,0.9937189940179993,10.654331751062099,0.06734290263694835,0.028426113031197117,0.007059976919351895,0.45832456674677724,0.06734290263694835,0.16739790810803695,0.27144853255768836
binding_catalysis_tradeoff,3.9280431115318692,0.9938277936050055,10.778979860970091,0.06694327614652981,0.028341182588835247,0.007136242759021875,0.4577610762545277,0.06694327614652981,0.1695046419974559,0.2703135802536295
binding_catalysis_tradeoff,3.9823744259585716,0.9939341245533125,10.904534077446197,0.06654922482682007,0.028256024902772563,0.007213209676413462,0.45717000141463404,0.06654922482682007,0.17162727393939317,0.2691842652399667
binding_catalysis_tradeoff,4.037457232067904,0.994038062377018,11.030996937305197,0.06616056079608741,0.028170627520047203,0.007290878449532417,0.4565517098222998,0.06616056079608741,0.17376583735247092,0.2680603860595623
binding_catalysis_tradeoff,4.093301924229208,0.9941396797586091,11.158370849917043,0.06577710143165429,0.028084978462482185,0.007369249768103474,0.4559065644205045,0.06577710143165429,0.17592036363227548,0.26694174228498013
binding_catalysis_tradeoff,4.149919040583105,0.994239046667435,11.286658092399447,0.06539866923239133,0.0279990662145243,0.007448324230910353,0.4552349235077731,0.06539866923239133,0.1780908820704469,0.265828134743954
binding_catalysis_tradeoff,4.207319265030068,0.9943362304728606,11.415860804859442,0.06502509168541569,0.02791287971161377,0.007528102343149971,0.4545371407541661,0.06502509168541569,0.18027741977438605,0.26471936573126836
binding_catalysis_tradeoff,4.265513429246536,0.9944312960523629,11.545980985686738,0.06465620113684706,0.027826408329064523,0.007608584513802718,0.45381356522503935,0.06465620113684706,0.18248000158763708,0.26361523920760915
binding_catalysis_tradeoff,4.324512514728909,0.9945243058948031,11.677020486901377,0.06429183466648351,0.02773964187143569,0.0076897710530206215,0.45306454141213137,0.06429183466648351,0.18469865001099886,0.26251556098592993
binding_catalysis_tradeoff,4.384327654865778,0.9946153201991093,11.8089810095581,0.06393183396626186,0.027652570562375044,0.007771662169535142,0.4522904092715475,0.06393183396626186,0.18693338512441615,0.26142013890586435
binding_catalysis_tradeoff,4.4449701370388635,0.9947043969685813,11.941864099210147,0.06357604522237334,0.027565185034915483,0.007854257968086533,0.45149150426821716,0.06357604522237334,0.18918422450970776,0.26032878299669965
binding_catalysis_tradeoff,4.506451404752999,0.9947915921010295,12.075671141434857,0.06322431900091102,0.027477476322206453,0.007937558446876573,0.450668157426413,0.06322431900091102,0.19145118317418025,0.25924130562941294
binding_catalysis_tradeoff,4.568783059795554,0.9948769594749388,12.210403357423399,0.06287651013692866,0.02738943584866209,0.008021563495046437,0.4498206953859286,0.06287651013692866,0.19373427347517785,0.25815752165825645
binding_catalysis_tradeoff,4.631976864425748,0.9949605510318463,12.346061799637255,0.06253247762679637,0.027301055421508912,0.008106272890181693,0.4489494404635286,0.06253247762679637,0.19603350504562114,0.25707724855236314
binding_catalysis_tradeoff,4.696044743594259,0.9950424168551082,12.482647347533758,0.06219208452374199,0.02721232722271578,0.008191686295846243,0.4480547107192858,0.06219208452374199,0.19834888472058337,0.256000306517827
binding_catalysis_tradeoff,4.7609987871934845,0.9951226052452259,12.620160703362894,0.06185519783647146,0.027123243801289526,0.008277803259146965,0.4471368200274405,0.06185519783647146,0.20068041646495055,0.25492651861070104
binding_catalysis_tradeoff,4.826851252338975,0.9952011627918884,12.758602388038112,0.0615216884307654,0.027033798065920316,0.008364623208331182,0.4461960781514259,0.0615216884307654,0.20302810130221996,0.2538557108413372
binding_catalysis_tradeoff,4.893614565682416,0.9952781344428855,12.89797273708315,0.06119143093395234,0.0269439832779605,0.008452145450418651,0.4452327908227096,0.06119143093395234,0.20539193724448,0.25278771227047875
binding_catalysis_tradeoff,4.961301325756567,0.9953535635700337,13.03827189665739,0.06086430364216343,0.026853793044722178,0.00854036916887004,0.44424725982312135,0.06086430364216343,0.20777191922362123,0.2517223550975019
binding_catalysis_tradeoff,5.029924305352672,0.9954274920322542,13.179499819662043,0.06054018843027602,0.02676322131307805,0.008629293421293843,0.4432397830703399,0.06054018843027602,0.2101680390238262,0.25065947474118605
binding_catalysis_tradeoff,5.09949645393076,0.995499960235933,13.321656261929668,0.060218970664457,0.026672262363351403,0.008718917137193676,0.44221065470623044,0.060218970664457,0.2125802852153867,0.2495989099133808
binding_catalysis_tradeoff,5.17003090006323,0.9955710071926862,13.464740778499035,0.059900539117220396,0.026580910803480937,0.008809239115757756,0.44116016518773,0.059900539117220396,0.2150086430898909,0.24854050268592012
binding_catalysis_tradeoff,5.241540953912291,0.9956406705746506,13.60875271997804,0.059584785884915815,0.02648916156344686,0.008900258023692697,0.44008860137998973,0.059584785884915815,0.21745309459683235,0.2474840985511225
binding_catalysis_tradeoff,5.314040109741664,0.9957089867674099,13.753691228996876,0.05927160630756742,0.02639700988994475,0.008991972393103448,0.4389962466514994,0.05927160630756742,0.2199136182816848,0.24642954647620027
binding_catalysis_tradeoff,5.387542048462974,0.9957759909206664,13.899555236753676,0.05896089889098655,0.026304451341294516,0.009084380619421312,0.4378833809709209,0.05896089889098655,0.22239018922548717,0.2453766989518896
binding_catalysis_tradeoff,5.462060640217423,0.9958417169967579,14.046343459655267,0.05865256523108266,0.02621148178257177,0.009177480959382135,0.4367502810053773,0.05865256523108266,0.22488277898598896,0.24432541203559707
binding_catalysis_tradeoff,5.537609946993135,0.9959061978171161,14.194054396055144,0.05834650994030032,0.0261180973809495,0.009271271529056494,0.43559722021994773,0.05834650994030032,0.22739135554039797,0.24327554538934806
binding_catalysis_tradeoff,5.614204225278738,0.9959694651067629,14.34268632309122,0.058042640576111824,0.026024294601238104,0.00936575030193395,0.4344244689781308,0.058042640576111824,0.22991588322977882,0.24222696231280635
binding_catalysis_tradeoff,5.691857928753592,0.9960315495369274,14.492237293625486,0.057740867571498766,0.025930070201612736,0.00946091510706325,0.43323229464305285,0.057740867571498766,0.23245632270514444,0.241179529771628
binding_catalysis_tradeoff,5.77058571101528,0.9960924807658716,14.642705133288164,0.05744110416735552,0.025835421229516323,0.009556763627250494,0.4320209616791979,0.05744110416735552,0.23501263087528834,0.2401331184213916
binding_catalysis_tradeoff,5.850402428344825,0.996152287478003,14.794087437628647,0.05714326634675218,0.025740345017727973,0.009653293397317266,0.43079073175445615,0.05714326634675218,0.23758476085640215,0.23908760262734438
binding_catalysis_tradeoff,5.931323142510099,0.9962109974213481,14.946381569375408,0.056847272770995536,0.02564483918058623,0.009750501802420564,0.42954186384229054,0.056847272770995536,0.2401726619235199,0.23804286048018727
binding_catalysis_tradeoff,6.013363123608063,0.996268637443465,15.099584655807515,0.056553044717427566,0.025548901610356917,0.0098483860764366,0.4282746143238305,0.056553044717427566,0.24277627946383748,0.23699877380811085
binding_catalysis_tradeoff,6.096537852946325,0.9963252335258568,15.2536935862399,0.05626050601890503,0.025452530473736107,0.009946943300410387,0.42698923708971326,0.05626050601890503,0.2453955549319485,0.23595522818528683
binding_catalysis_tradeoff,6.180863025964485,0.9963808108169583,15.40870500962464,0.05596958300490324,0.02535572420847854,0.010046170401072923,0.4256859836414998,0.05596958300490324,0.24803042580703888,0.23491211293700653
binding_catalysis_tradeoff,6.266354555195962,0.9964353936637552,15.564615332270845,0.0556802044441908,0.0252584815201425,0.010146064149428077,0.4243651031925014,0.0556802044441908,0.2506808255520867,0.23386932114165052
binding_catalysis_tradeoff,6.353028573270772,0.996489005642095,15.721420715685186,0.055392301489021696,0.025160801378942235,0.01024662115941094,0.4230268427678594,0.055392301489021696,0.25334668357510676,0.23282674962965894
binding_catalysis_tradeoff,6.440901435959794,0.9965416695857503,15.8791170745354,0.05510580762079508,0.025062683016699384,0.0103478378866195,0.4216714473037314,0.05510580762079508,0.2560279251924819,0.23178429897967265
binding_catalysis_tradeoff,6.5299897252611885,0.9965934076142856,16.037700074739092,0.05482065859713246,0.024964125923885288,0.010449710627121628,0.42029915974544246,0.05482065859713246,0.258724471594424,0.23074187351199427
binding_catalysis_tradeoff,6.620310252529521,0.9966442411597818,16.19716513168008,0.05453679240032478,0.024865129846745875,0.01055223551633907,0.41891022114446524,0.05453679240032478,0.26143623981260483,0.2296993812795203
binding_catalysis_tradeoff,6.711880061648094,0.9966941909924648,16.35750740855427,0.0542541491871031,0.02476569478450188,0.01065540852801028,0.4175048707541082,0.0542541491871031,0.26416314268999463,0.22865673405628195
binding_catalysis_tradeoff,6.804716432245226,0.9967432772452905,16.518721814847463,0.05397267123968777,0.024665820986616602,0.010759225473233922,0.41608334612378595,0.05397267123968777,0.266905088852951,0.22761384732372478
binding_catalysis_tradeoff,6.898836882955015,0.9967915194375275,16.68080300494716,0.05369230291807227,0.024565508950124132,0.010863681999594737,0.4146458831917622,0.05369230291807227,0.26966198268559444,0.2265706402548522
binding_catalysis_tradeoff,6.994259174723138,0.9968389364973804,16.843745376890176,0.053412990613499786,0.02446475941701124,0.010968773590373408,0.41319271637625904,0.053412990613499786,0.27243372430650686,0.22552703569634966
binding_catalysis_tradeoff,7.091001314158441,0.9968855467836977,17.007543071248545,0.05313468270309083,0.024363573371646127,0.011074495563842197,0.4117240786648304,0.05313468270309083,0.27522020954779275,0.22448296014879757
binding_catalysis_tradeoff,7.189081556930892,0.9969313681068022,17.17218997015534,0.0528573295055827,0.024261952038247655,0.011180843072647953,0.4102402017019061,0.0528573295055827,0.2780213299365368,0.22343834374507865
binding_catalysis_tradeoff,7.288518411216458,0.9969764177484787,17.337679696472353,0.05258088323814176,0.024159896878388962,0.01128781110328391,0.4087413158744192,0.05258088323814176,0.28083697267869023,0.2223931202270759
binding_catalysis_tradeoff,7.389330641189705,0.9970207124811619,17.504005613101686,0.05230529797421111,0.02405740958852944,0.011395394475652026,0.40722765039543124,0.05230529797421111,0.28366702064542315,0.22134722692075298
binding_catalysis_tradeoff,7.4915372705647,0.9970642685863483,17.671160822442918,0.0520305296023574,0.02395449209756937,0.011503587842717211,0.40569943338568076,0.0520305296023574,0.28651135236197284,0.2203006047097025
binding_catalysis_tradeoff,7.595157586184829,0.9971071018722769,17.83913816599744,0.05175653578608131,0.02385114656442177,0.011612385690254759,0.4041568919529814,0.05175653578608131,0.28936984199901666,0.21925319800724424
binding_catalysis_tradeoff,7.70021114166233,0.9971492276908979,18.007930224121836,0.05148327592455808,0.023747375375596284,0.011721782336692575,0.40260025226940244,0.05148327592455808,0.29224235936660226,0.2182049547271483
binding_catalysis_tradeoff,7.806717761068168,0.9971906609541695,18.177529315931835,0.051210711114274006,0.02364318114278989,0.01183177193304935,0.40102973964617106,0.051210711114274006,0.2951287699106624,0.21715582625305324
binding_catalysis_tradeoff,7.914697542672883,0.9972314161497047,18.347927499357993,0.05093880411152775,0.023538566700479706,0.011942348462969776,0.399445578606238,0.05093880411152775,0.2980289347121361,0.2161057674066487
binding_catalysis_tradeoff,8.024170862739247,0.9972715073557977,18.519116571354985,0.05066751929576495,0.023433535103513464,0.012053505742858338,0.39784799295445394,0.05066751929576495,0.3009427104887272,0.2150547364146821
binding_catalysis_tradeoff,8.135158379367347,0.9973109482558563,18.691088068265444,0.05039682263371578,0.023328089624692936,0.012165237422112386,0.39623720584531014,0.05039682263371578,0.3038699495993193,0.21400269487484955
binding_catalysis_tradeoff,8.247681036392883,0.9973497521522641,18.863833266339675,0.05012668164430657,0.02322223375234633,0.01227753698345574,0.3946134398481969,0.05012668164430657,0.30681050005106875,0.21294960772062563
binding_catalysis_tradeoff,8.361760067339327,0.997387931979698,19.037343182412286,0.049857065364317256,0.023115971187885713,0.012390397743373667,0.3929769170101444,0.049857065364317256,0.30976420550919553,0.2118954431850834
binding_catalysis_tradeoff,8.477416999424792,0.997425500317921,19.211608574736758,0.04958794431475704,0.023009305843345575,0.012503812852650125,0.391327858916006,0.04958794431475704,0.3127309053094887,0.21084017276375255
binding_catalysis_tradeoff,8.59467365762435,0.9974624694040759,19.38661994397885,0.04931929046793208,0.022902241838898923,0.012617775297008131,0.3896664867460559,0.04931929046793208,0.31571043447354397,0.20978377117656105
binding_catalysis_tradeoff,8.713552168788443,0.9974988511444958,19.56236753436949,0.04905107721517937,0.02279478350034769,0.012732277897853693,0.3879930213309737,0.04905107721517937,0.31870262372674263,0.20872621632890304
binding_catalysis_tradeoff,8.834074965818349,0.9975346571260576,19.73884133501788,0.04878327933524237,0.022686935356584084,0.012847313313124272,0.38630768320418984,0.04878327933524237,0.32170729951898747,0.20766748927187192
binding_catalysis_tradeoff,8.956264791899397,0.9975698986270912,19.916031081385405,0.048515872963264026,0.022578702137019974,0.012962874038242029,0.3846106926515748,0.048515872963264026,0.32472428404820314,0.20660757416169598
binding_catalysis_tradeoff,9.080144704792643,0.9976045866278669,20.09392625692039,0.0482488355603748,0.02247008876898151,0.013078952407172313,0.3829022697584537,0.0482488355603748,0.32775339528660513,0.20554645821841244
binding_catalysis_tradeoff,9.205738081186013,0.9976387318206765,20.272516094854407,0.04798214588385269,0.02236110037506629,0.013195540593587856,0.38118263445393447,0.04798214588385269,0.33079444700974653,0.20448413168381205
binding_catalysis_tradeoff,9.333068621105603,0.9976723446195265,20.451789580159982,0.04771578395783426,0.022251742270460624,0.013312630612138797,0.37945200655253875,0.04771578395783426,0.33384724882834255,0.20342058777868507
binding_catalysis_tradeoff,9.462160352387933,0.9977054351694563,20.631735451669577,0.04744973104455593,0.022142019960214806,0.01343021431982864,0.377710605793132,0.04744973104455593,0.33691160622286964,0.20235582265939903
binding_catalysis_tradeoff,9.593037635214122,0.9977380133555008,20.812342204356057,0.04718396961610516,0.022031939136473985,0.013548283417496273,0.3759586518751466,0.04718396961610516,0.33998732058094316,0.20128983537383466
binding_catalysis_tradeoff,9.725725166706805,0.9977700888113086,20.99359809177401,0.04691848332666293,0.021921505675663065,0.013666829451403996,0.37419636449209986,0.04691848332666293,0.343074189237463,0.20022262781670713
binding_catalysis_tradeoff,9.860247985590524,0.9978016709274312,21.17549112866145,0.04665325698521865,0.021810725635623713,0.013785843814931175,0.3724239633624103,0.04665325698521865,0.3461720055175193,0.19915420468429684
binding_catalysis_tradeoff,9.996631476916669,0.9978327688592972,21.358009093701554,0.046388276528740044,0.021699605252702026,0.01390531775037355,0.37064166825751754,0.046388276528740044,0.34928055878205183,0.19808457342861496
binding_catalysis_tradeoff,10.134901376853794,0.9978633915348829,21.541139532443548,0.046123528995780386,0.02158815093878524,0.014025242350847568,0.36884969902731496,0.046123528995780386,0.35239963447624817,0.19701374421102372
binding_catalysis_tradeoff,10.275083777544076,0.9978935476620933,21.72486976038163,0.04585900250050768,0.021476369278286687,0.014145608562299327,0.3670482756229078,0.04585900250050768,0.3555290141806624,0.19594172985533614
binding_catalysis_tradeoff,10.417205132027044,0.997923245735863,21.909186866191156,0.04559468620713938,0.021364267025077543,0.014266407185617561,0.3652376181167113,0.04559468620713938,0.35866847566503945,0.19486854580041477
binding_catalysis_tradeoff,10.561292259231434,0.9979524940449918,22.094077715120832,0.04533057030476787,0.02125185109936468,0.01438762887884995,0.3634179467199038,0.04533057030476787,0.36181779294482486,0.19379421005228892
binding_catalysis_tradeoff,10.707372349035952,0.997981300678721,22.27952895253918,0.0450666459825625,0.02113912858451389,0.014509264159521765,0.3615894817972599,0.0450666459825625,0.3649767363403299,0.19271874313581208
binding_catalysis_tradeoff,10.855472967400177,0.9980096735330662,22.46552700763422,0.04480290540533441,0.021026106723817904,0.014631303407056177,0.35975244387938093,0.04480290540533441,0.36814507253853396,0.19164216804587653
binding_catalysis_tradeoff,11.0056220615664,0.9980376203169111,22.652058097264387,0.04453934168945107,0.02091279291720878,0.014753736865295035,0.3579070536723505,0.04453934168945107,0.37132256465748964,0.19056451019820492
binding_catalysis_tradeoff,11.157847965333332,0.9980651485578765,22.839108229958708,0.04427594887908818,0.020799194717914426,0.0148765546451188,0.3560535320648433,0.04427594887908818,0.3745089723132974,0.18948579737973784
binding_catalysis_tradeoff,11.312179404402862,0.998092265607971,23.026663210064534,0.04401272192280713,0.020685319829059256,0.01499974672716476,0.354192100132715,0.04401272192280713,0.37770405168962057,0.18840605969863328
binding_catalysis_tradeoff,11.468645501800692,0.9981189786490315,23.214708642040385,0.043749656650446514,0.020571176100208796,0.015123302964641636,0.35232297914110694,0.043749656650446514,0.38090755560969786,0.18732532953389824
binding_catalysis_tradeoff,11.627275783372045,0.998145294697965,23.403229934891698,0.04348674975031775,0.020456771523858795,0.01524721308623963,0.3504463905440987,0.04348674975031775,0.3841192336108164,0.18624364148466857
binding_catalysis_tradeoff,11.788100183353237,0.9981712206117961,23.59221230674678,0.04322399874669386,0.020342114231868894,0.015371466699133732,0.3485625559819486,0.04322399874669386,0.3873388320211991,0.18516103231915595
binding_catalysis_tradeoff,11.951149050020438,0.9981967630925304,23.781640789570506,0.04296140197758283,0.020227212491841468,0.015496053292079022,0.346671697275955,0.04296140197758283,0.390566094039263,0.1840775409232787
binding_catalysis_tradeoff,12.11645315141657,0.99822192869184,23.971500234012968,0.04269895857277578,0.02011207470344634,0.015620962238596018,0.34477403642098564,0.04269895857277578,0.3938007598152019,0.1829932082489944
binding_catalysis_tradeoff,12.284043681157293,0.9982467238155788,24.16177531438971,0.04243666843216214,0.01999670939469197,0.015746182800243883,0.3428697955757136,0.04243666843216214,0.39704256653483566,0.1819080772623528
binding_catalysis_tradeoff,12.453952264317412,0.9982711547281334,24.352450533790947,0.0421745322043038,0.01988112521814425,0.015871704129979843,0.3409591970506065,0.0421745322043038,0.40029124850567943,0.1808221928912861
binding_catalysis_tradeoff,12.626210963398718,0.9982952275566168,24.543510229316123,0.04191255126526061,0.019765330947093686,0.01599751527560245,0.33904246329371446,0.04191255126526061,0.40354653724517386,0.17973560197315494
binding_catalysis_tradeoff,12.80085228438024,0.9983189482949116,24.734938577430384,0.041650727697660914,0.019649335471672427,0.01612360518327639,0.33711981687430714,0.041650727697660914,0.4068081615710145,0.17864835320206857
binding_catalysis_tradeoff,12.977909182852299,0.9983423228075674,24.926719599439604,0.04138906427001016,0.019533147794922132,0.01624996270113661,0.3351914804644085,0.04138906427001016,0.4100758476935241,0.17756049707599836
binding_catalysis_tradeoff,13.157415070235432,0.9983653568335592,25.11883716708012,0.04112756441623207,0.01941677702881431,0.0163765765829694,0.333257676818281,0.04112756441623207,0.4133493193100019,0.17647208584370122
binding_catalysis_tradeoff,13.339403820085177,0.9983880559899115,25.31127500821912,0.04086623221543688,0.019300232390224582,0.01650343549196753,0.33131862874991524,0.04086623221543688,0.41662829770098053,0.17538317345147528
binding_catalysis_tradeoff,13.523909774484213,0.9984104257751939,25.504016712662086,0.04060507237191183,0.019183523196862506,0.016630528004557273,0.3293745591085761,0.04060507237191183,0.41991250182832773,0.17429381548976453
binding_catalysis_tradeoff,13.710967750522897,0.9984324715728929,25.697045738062855,0.04034409019532865,0.01906665886315865,0.016757842614294218,0.3274256907524663,0.04034409019532865,0.42320164843511954,0.1732040691396327
binding_catalysis_tradeoff,13.900613046869331,0.9984541986546659,25.89034541593209,0.04008329158116517,0.018949648896110973,0.016885367735825205,0.3254722465205618,0.04008329158116517,0.4264954521472089,0.1721139931191281
binding_catalysis_tradeoff,14.092881450430408,0.9984756121834782,26.083898957739862,0.039822682991336275,0.01883250289109228,0.01701309170891355,0.3235144492026805,0.039822682991336275,0.42979362557642037,0.1710236476295569
binding_catalysis_tradeoff,14.287809243105007,0.9984967172166344,26.277689461107933,0.039562271435031264,0.018715230527620832,0.017141002802524483,0.321552521507844,0.039562271435031264,0.4330958794252918,0.16993309430168763
binding_catalysis_tradeoff,14.485433208630463,0.9985175187087003,26.47169991608673,0.039302064449754974,0.018597841565096366,0.017269089218967616,0.3195866860309937,0.039302064449754974,0.4364019225932799,0.16884239614190732
binding_catalysis_tradeoff,14.68579063952386,0.9985380215143264,26.665913211512848,0.03904207008256985,0.018480345838503737,0.01739733909809371,0.31761716521812566,0.03904207008256985,0.4397114622843564,0.1677516174783506
binding_catalysis_tradeoff,14.888919344119344,0.9985582303909718,26.86031214144187,0.03878229687153672,0.018362753254086386,0.01752574052154213,0.31564418132990546,0.03878229687153672,0.4430242041159071,0.1666608239070222
binding_catalysis_tradeoff,15.094857653702633,0.9985781500015367,27.05487941165169,0.03852275382735279,0.018245073784992242,0.017654281517035863,0.3136679564038315,0.03852275382735279,0.4463398522288499,0.1655700822379377
binding_catalysis_tradeoff,15.303644429744338,0.9985977849169015,27.249597646211342,0.03826345041518489,0.018127317466894353,0.017782950062720834,0.3116887122150095,0.03826345041518489,0.44965810939888906,0.16447946044130143
binding_catalysis_tradeoff,15.515319071233348,0.9986171396183834,27.444449394110435,0.0380043965366973,0.018009494393588916,0.017911734091546165,0.3097066702356045,0.0380043965366973,0.45297867714881707,0.16338902759374613
binding_catalysis_tradeoff,15.729921522111502,0.9986362185001055,27.639417135943557,0.03774560251227287,0.017891614712573327,0.018040621495681666,0.3077220515930417,0.03774560251227287,0.4563012558617734,0.16229885382465692
binding_catalysis_tradeoff,15.94749227881124,0.9986550258712901,27.834483290644997,0.03748707906342709,0.01777368862060687,0.01816960013096944,0.3057350770270189,0.03748707906342709,0.45962554489537555,0.1612090102626021
binding_catalysis_tradeoff,16.16807239789744,0.9986735659584705,28.029630222267986,0.03722883729541466,0.017655726359256805,0.018298657821405783,0.3037459668454019,0.03722883729541466,0.46295124269662646,0.16011956898189436
binding_catalysis_tradeoff,16.39170350381503,0.9986918429076327,28.22484024680348,0.03697088868002851,0.017537738210432648,0.01842778236364997,0.3017549408790712,0.03697088868002851,0.46627804691751207,0.1590306029493057
binding_catalysis_tradeoff,16.618427796743614,0.998709860786283,28.420095639032787,0.03671324503859175,0.017419734491911563,0.018556961531556195,0.2997622184357899,0.03671324503859175,0.46960565453118974,0.15794218597096069
binding_catalysis_tradeoff,16.848288060560865,0.9987276235854486,28.615378639408757,0.036455918525142635,0.017301725552857663,0.018686183080725168,0.2977680182531618,0.036455918525142635,0.47293376194868164,0.15685439263943102
binding_catalysis_tradeoff,17.081327670916107,0.9987451352216119,28.810671460960055,0.03619892160981313,0.017183721769338016,0.0188154347530716,0.2957725584507482,0.03619892160981313,0.47626206513597436,0.15576729828105462
binding_catalysis_tradeoff,17.317590603415375,0.9987623995385807,29.00595629621287,0.035942267062402555,0.017065733539838646,0.018944704281403872,0.2937760564814175,0.035942267062402555,0.4795902597314311,0.15468097890350632
binding_catalysis_tradeoff,17.557121441919858,0.9987794203092981,29.201215324124583,0.03568596793614677,0.016947771280783196,0.019073979394012324,0.2917787290819934,0.03568596793614677,0.48291804116342296,0.1535955111436412
binding_catalysis_tradeoff,17.79996538695913,0.9987962012375933,29.39643071702412,0.03543003755168398,0.016829845422057288,0.019203247819262328,0.2897807922232736,0.03543003755168398,0.48624510476808686,0.15251097221563606
binding_catalysis_tradeoff,18.046168264260583,0.9988127459598762,29.591584647552764,0.03517448948121957,0.016711966402541852,0.019332497290188457,0.2877824610594901,0.03517448948121957,0.4895711459071057,0.1514274398594544
binding_catalysis_tradeoff,18.295776533396985,0.9988290580467765,29.786659295600646,0.034919337532890234,0.016594144665658114,0.019461715549086055,0.2857839498772794,0.034919337532890234,0.4928958600854288,0.15034499228965728
binding_catalysis_tradeoff,18.548837296553682,0.9988451410047319,29.98163685523293,0.03466459573532994,0.01647639065492743,0.019590890352096567,0.28378547204423155,0.03466459573532994,0.49621894306882874,0.14926370814458564
binding_catalysis_tradeoff,18.80539830741687,0.9988609982775246,30.176499541600094,0.03441027832243936,0.01635871480954914,0.019720009473782732,0.2817872399570902,0.03441027832243936,0.49954009100120056,0.14818366643593808
binding_catalysis_tradeoff,19.06550798018497,0.9988766332477701,30.37122959782708,0.03415639971836052,0.01624112755999918,0.019849060711690156,0.2797894649896689,0.03415639971836052,0.5028590005215136,0.14710494649876774
binding_catalysis_tradeoff,19.32921539870469,0.9988920492383582,30.56580930187582,0.03390297452265862,0.016123639323652707,0.019978031890891562,0.27779235744055447,0.03390297452265862,0.5061753688803207,0.1460276279419219
binding_catalysis_tradeoff,19.596570325733207,0.99890724951385,30.76022097337529,0.03365001749571378,0.016006260500433703,0.020106910868509912,0.27579612648066476,0.03365001749571378,0.5094888940557275,0.14495179059895028
binding_catalysis_tradeoff,19.867623212328713,0.9989222372818315,30.954446980414286,0.03339754354432384,0.015889001468494462,0.020235685538217023,0.27380098010072673,0.03339754354432384,0.5127992748687359,0.14387751447950206
binding_catalysis_tradeoff,20.142425207370817,0.9989370156942241,31.148469746291187,0.03314556770752124,0.015771872579927994,0.02036434383470399,0.27180712505874133,0.03314556770752124,0.516106211097868,0.14280487972123748
binding_catalysis_tradeoff,20.421028167212327,0.9989515878485564,31.342271756215425,0.032894105142606364,0.015654884156516453,0.020492873738119775,0.26981476682750405,0.032894105142606364,0.5194094035929757,0.1417339665422776
binding_catalysis_tradeoff,20.703484665465133,0.9989659567891962,31.53583556395592,0.032643171111398556,0.015538046485518018,0.02062126327847479,0.2678241095422387,0.032643171111398556,0.522708554388159,0.14066485519421104
binding_catalysis_tradeoff,20.989848002920745,0.998980125508546,31.729143798430453,0.03239278096670869,0.015421369815495788,0.020749500540005548,0.2658353559484167,0.03239278096670869,0.5260033668136876,0.1395976259156855
binding_catalysis_tradeoff,21.28017221760856,0.9989940969482014,31.922179170231953,0.03214295013903456,0.01530486435219097,0.020877573665497556,0.26384870734981836,0.03214295013903456,0.5292935456068566,0.13853235888660212
binding_catalysis_tradeoff,21.574512094993043,0.9990078740000758,32.114924478085875,0.03189369412348152,0.015188540254443317,0.02100547086056257,0.26186436355689885,0.03189369412348152,0.5325787970216789,0.13746913418293466
binding_catalysis_tradeoff,21.87292317831199,0.9990214595074912,32.30736261523441,0.031645028466911376,0.015072407630161747,0.021133180397867393,0.25988252283552266,0.031645028466911376,0.5358588289373395,0.13640803173219723
binding_catalysis_tradeoff,22.175461779057727,0.9990348562662366,32.49947657574219,0.0313969687553212,0.014956476532347551,0.021260690621310703,0.25790338185612066,0.0313969687553212,0.5391333509653218,0.1353491312695781
binding_catalysis_tradeoff,22.48218498760353,0.9990480670255957,32.69124946071942,0.03114953060145443,0.014840756955172958,0.02138798995014501,0.25592713564333114,0.03114953060145443,0.542402074555135,0.1342925122947614
binding_catalysis_tradeoff,22.793150683976556,0.9990610944893441,32.88266448445726,0.03090272963264702,0.014725258830117759,0.02151506688304041,0.25395397752618254,0.03090272963264702,0.5456647130985552,0.13323825402945697
binding_catalysis_tradeoff,23.10841754878023,0.9990739413167193,33.0737049804715,0.030656581478910008,0.014609992022166157,0.02164191000208741,0.2519840990888681,0.030656581478910008,0.5489209820323131,0.1321864353756552
binding_catalysis_tradeoff,23.428045074267512,0.9990866101233589,33.264354407449964,0.03041110176125155,0.01449496632606669,0.02176850797673591,0.250017690122171,0.03041110176125155,0.5521705989391469,0.13113713487462805
binding_catalysis_tradeoff,23.75209357556733,0.9990991034822172,33.45459635509944,0.030166306080239503,0.014380191462657234,0.021894849567667247,0.2480549385755898,0.030166306080239503,0.5554132836471545,0.13009043066669168
binding_catalysis_tradeoff,24.080624202066268,0.9991114239244515,33.64441454988827,0.029922210004807527,0.01426567707525769,0.02202092363059694,0.24609603051021645,0.029922210004807527,0.5586487583273715,0.12904640045175006
binding_catalysis_tradeoff,24.413698948947925,0.9991235739402852,33.83379286068038,0.029678829061305635,0.014151432726132248,0.022146719120005265,0.24414115005241271,0.029678829061305635,0.5618767475895103,0.12800512145063378
