model,time_reference_units,PII_fraction,GS_fraction
GlnD_occupancy,0.496,0.8209455966937731,0.3082749923332419
GlnD_occupancy,0.512,0.8252178755739485,0.30391011773662346
GlnD_occupancy,0.528,0.8293821980702527,0.29957844789374305
GlnD_occupancy,0.544,0.8334412920441125,0.29528197254952254
GlnD_occupancy,0.56,0.8373978160862466,0.29102248124677504
GlnD_occupancy,0.5760000000000001,0.8412543624506121,0.28680157758640673
GlnD_occupancy,0.592,0.8450134577000246,0.28262068760824766
GlnD_occupancy,0.608,0.8486775637274686,0.2784810736847791
GlnD_occupancy,0.624,0.8522490810424299,0.27438384937365345
GlnD_occupancy,0.64,0.8557303496882528,0.2703299853007909
GlnD_occupancy,0.656,0.8591236497668193,0.2663203206679321
GlnD_occupancy,0.672,0.8624312039632329,0.26235557531243825
GlnD_occupancy,0.6880000000000001,0.8656551794360073,0.2584363575193371
GlnD_occupancy,0.704,0.8687976882457616,0.25456317071664436
GlnD_occupancy,0.72,0.8718607883935445,0.2507364230060795
GlnD_occupancy,0.736,0.8748464867054878,0.24695643686589383
GlnD_occupancy,0.752,0.8777567394508541,0.24322345241101967
GlnD_occupancy,0.768,0.8805934527418601,0.23953763520155763
GlnD_occupancy,0.784,0.8833584845649238,0.2358990836312124
GlnD_occupancy,0.8,0.8860536466283073,0.2323078344341283
GlnD_occupancy,0.8160000000000001,0.8886807047295452,0.22876386603018814
GlnD_occupancy,0.8320000000000001,0.8912413792352702,0.22526710463276658
GlnD_occupancy,0.848,0.8937373476280431,0.22181743027539969
GlnD_occupancy,0.864,0.896170245366615,0.2184146792592804
GlnD_occupancy,0.88,0.8985416662102498,0.21505864800367766
GlnD_occupancy,0.896,0.9008531631066873,0.21174909735724615
GlnD_occupancy,0.912,0.9031062504876795,0.20848575697251306
GlnD_occupancy,0.928,0.9053024046609705,0.205268326513193
GlnD_occupancy,0.9440000000000001,0.90744306409395,0.2020964792701151
GlnD_occupancy,0.96,0.9095296307180368,0.19896986521999557
GlnD_occupancy,0.976,0.9115634716898223,0.19588811384246682
GlnD_occupancy,0.992,0.9135459196311533,0.19285083502383066
GlnD_occupancy,1.008,0.9154782728861464,0.18985762199921888
GlnD_occupancy,1.024,0.9173617970747991,0.18690805352966391
GlnD_occupancy,1.04,0.9191977263606137,0.18400169562263358
GlnD_occupancy,1.056,0.9209872636589397,0.18113810237332867
GlnD_occupancy,1.072,0.9227315808771326,0.17831681813797656
GlnD_occupancy,1.088,0.9244318205681948,0.17553737911525127
GlnD_occupancy,1.104,0.9260890968190513,0.1727993143534248
GlnD_occupancy,1.12,0.9277044954649167,0.1701021465438888
GlnD_occupancy,1.1360000000000001,0.9292790743160065,0.1674453935262067
GlnD_occupancy,1.1520000000000001,0.9308138648096195,0.16482856945172422
GlnD_occupancy,1.168,0.9323098726316088,0.16225118535154642
GlnD_occupancy,1.184,0.9337680779284941,0.15971274982749362
GlnD_occupancy,1.2,0.9351894355472837,0.15721277009048712
GlnD_occupancy,1.216,0.9365748765987341,0.15475075277188563
GlnD_occupancy,1.232,0.9379253089118501,0.15232620424982585
GlnD_occupancy,1.248,0.9392416172327656,0.1499386312089069
GlnD_occupancy,1.264,0.94052466348105,0.14758754136030952
GlnD_occupancy,1.28,0.9417752881870686,0.1452724439721323
GlnD_occupancy,1.296,0.9429943108429982,0.14299285006211385
GlnD_occupancy,1.312,0.9441825300848784,0.14074827282936794
GlnD_occupancy,1.328,0.9453407239541965,0.13853822815336028
GlnD_occupancy,1.344,0.9464696512044365,0.13636223491418648
GlnD_occupancy,1.36,0.94757005158569,0.1342198151070403
GlnD_occupancy,1.3760000000000001,0.9486426460099548,0.13211049416351617
GlnD_occupancy,1.3920000000000001,0.9496881368051204,0.13003380129594821
GlnD_occupancy,1.408,0.9507072088982651,0.12798926966520072
GlnD_occupancy,1.424,0.9517005300563868,0.12597643644673326
GlnD_occupancy,1.44,0.9526687510362307,0.12399484306245219
GlnD_occupancy,1.456,0.9536125058203909,0.12204403541694793
GlnD_occupancy,1.472,0.9545324126886753,0.12012356395632205
GlnD_occupancy,1.488,0.9554290744292487,0.11823298370276478
GlnD_occupancy,1.504,0.9563030784745178,0.11637185441668725
GlnD_occupancy,1.52,0.9571549971125589,0.11453974075775053
GlnD_occupancy,1.536,0.9579853884579387,0.11273621226675785
GlnD_occupancy,1.552,0.9587947966427992,0.11096084337873975
GlnD_occupancy,1.568,0.9595837519401995,0.109213213532147
GlnD_occupancy,1.584,0.9603527709472899,0.10749290727800155
GlnD_occupancy,1.6,0.9611023574656361,0.10579951420825168
GlnD_occupancy,1.616,0.9618330026789458,0.10413262895343714
GlnD_occupancy,1.6320000000000001,0.9625451852650162,0.10249185125248356
GlnD_occupancy,1.6480000000000001,0.9632393715496622,0.10087678602648843
GlnD_occupancy,1.6640000000000001,0.9639160163048534,0.09928704327069968
GlnD_occupancy,1.68,0.9645755629180646,0.09772223804047495
GlnD_occupancy,1.696,0.9652184434936761,0.09618199049229037
GlnD_occupancy,1.712,0.9658450789786632,0.09466592593374677
GlnD_occupancy,1.728,0.9664558798851051,0.09317367469191506
GlnD_occupancy,1.744,0.9670512464550938,0.09170487208980219
GlnD_occupancy,1.76,0.9676315687521123,0.09025915846677175
GlnD_occupancy,1.776,0.968197226761008,0.08883617921273765
GlnD_occupancy,1.792,0.9687485910398232,0.08743558462253956
GlnD_occupancy,1.808,0.9692860228835564,0.0860570298641175
GlnD_occupancy,1.824,0.9698098744057063,0.08470017498465592
GlnD_occupancy,1.84,0.9703204886162217,0.08336468493422497
GlnD_occupancy,1.856,0.9708182000061536,0.08205022941374145
GlnD_occupancy,1.872,0.971303334713183,0.08075648283533422
GlnD_occupancy,1.8880000000000001,0.9717762105931652,0.07948312431911507
GlnD_occupancy,1.9040000000000001,0.9722371372806963,0.07822983770944361
GlnD_occupancy,1.92,0.9726864167087604,0.07699631142263824
GlnD_occupancy,1.936,0.9731243432787557,0.07578223839946553
GlnD_occupancy,1.952,0.9735512039214714,0.07458731609644131
GlnD_occupancy,1.968,0.9739672781457502,0.07341124649622272
GlnD_occupancy,1.984,0.9743728384940663,0.07225373596038438
GlnD_occupancy,2.0,0.9747681507196541,0.0711144951735352
GlnD_occupancy,2.016,0.9751534738362737,0.06999323913227758
GlnD_occupancy,2.032,0.9755290601605265,0.06888968715004636
GlnD_occupancy,2.048,0.9758951557038245,0.06780356271960533
GlnD_occupancy,2.064,0.9762520003584574,0.06673459344818419
GlnD_occupancy,2.08,0.9765998279374202,0.06568251104593145
GlnD_occupancy,2.096,0.9769388662120702,0.0646470513260321
GlnD_occupancy,2.112,0.9772693372444654,0.06362795407970226
GlnD_occupancy,2.128,0.9775914575818412,0.062624963002365
GlnD_occupancy,2.144,0.9779054382884654,0.061637825682514816
GlnD_occupancy,2.16,0.9782114849796493,0.06066629359792704
GlnD_occupancy,2.176,0.9785097980988153,0.05971012200491658
GlnD_occupancy,2.192,0.9788005731191779,0.0587690698558866
GlnD_occupancy,2.208,0.9790840005696184,0.05784289978894392
GlnD_occupancy,2.224,0.9793602660660469,0.056931378120830996
GlnD_occupancy,2.24,0.9796295505373607,0.056034274751591354
GlnD_occupancy,2.2560000000000002,0.9798920304327617,0.055151363074062154
GlnD_occupancy,2.2720000000000002,0.9801478777436232,0.05428241996414675
GlnD_occupancy,2.2880000000000003,0.9803972600331318,0.05342722577095555
GlnD_occupancy,2.3040000000000003,0.9806403406152463,0.052585564237500784
GlnD_occupancy,2.32,0.9808772787656516,0.051757222402991625
GlnD_occupancy,2.336,0.9811082297416098,0.050941990593312565
GlnD_occupancy,2.352,0.9813333448106618,0.05013966240876923
GlnD_occupancy,2.368,0.9815527713868423,0.04935003466093383
GlnD_occupancy,2.384,0.9817666532427174,0.04857290726897684
GlnD_occupancy,2.4,0.9819751305293027,0.04780808324957466
GlnD_occupancy,2.416,0.9821783398043328,0.04705536870264497
GlnD_occupancy,2.432,0.9823764141303839,0.046314572763897915
GlnD_occupancy,2.448,0.982569483284734,0.04558550749694595
GlnD_occupancy,2.464,0.9827576737815962,0.04486798788152995
GlnD_occupancy,2.48,0.9829411089000493,0.04416183179773209
GlnD_occupancy,2.496,0.9831199087494167,0.043466859993066105
GlnD_occupancy,2.512,0.9832941904727708,0.042782895972800404
GlnD_occupancy,2.528,0.9834640682740095,0.04210976598500964
GlnD_occupancy,2.544,0.983629653444921,0.041447299004015725
GlnD_occupancy,2.56,0.9837910544042444,0.04079532670987387
GlnD_occupancy,2.576,0.9839483768894636,0.04015368338028866
GlnD_occupancy,2.592,0.9841017239916656,0.03952220587052534
GlnD_occupancy,2.608,0.9842511961803428,0.03890073359731274
GlnD_occupancy,2.624,0.984396891324093,0.03828910852723092
GlnD_occupancy,2.64,0.9845389048638564,0.037687175074876844
GlnD_occupancy,2.656,0.9846773298590662,0.0370947800750586
GlnD_occupancy,2.672,0.9848122570076033,0.03651177276917631
GlnD_occupancy,2.688,0.9849437746581879,0.035938004797148614
GlnD_occupancy,2.704,0.9850719689563255,0.0353733301081938
GlnD_occupancy,2.72,0.9851969239054988,0.03481760492228889
GlnD_occupancy,2.736,0.9853187213807972,0.03427068772041008
GlnD_occupancy,2.7520000000000002,0.9854374411404351,0.03373243923570656
GlnD_occupancy,2.7680000000000002,0.9855531609387006,0.03320272238189513
GlnD_occupancy,2.7840000000000003,0.985665956603269,0.03268140220245951
GlnD_occupancy,2.8000000000000003,0.9857759020444717,0.032168345863769696
GlnD_occupancy,2.816,0.9858830692670079,0.03166342264515866
GlnD_occupancy,2.832,0.9859875284512132,0.03116650388548311
GlnD_occupancy,2.848,0.9860893480434354,0.030677462921316193
GlnD_occupancy,2.864,0.9861885947636282,0.030196175081255126
GlnD_occupancy,2.88,0.9862853336180964,0.029722517674644986
GlnD_occupancy,2.896,0.9863796279515794,0.029256369955990805
GlnD_occupancy,2.912,0.9864715395462582,0.028797613054579972
GlnD_occupancy,2.928,0.9865611286306798,0.0283461299678092
GlnD_occupancy,2.944,0.9866484538936486,0.027901805548743254
GlnD_occupancy,2.96,0.9867335725116446,0.027464526486460146
GlnD_occupancy,2.976,0.9868165402500526,0.02703418123134536
GlnD_occupancy,2.992,0.9868974114770802,0.026610659984496562
GlnD_occupancy,3.008,0.9869762391774798,0.02619385468534642
GlnD_occupancy,3.024,0.9870530749629725,0.025783659003317708
GlnD_occupancy,3.04,0.9871279691665207,0.02537996826571105
GlnD_occupancy,3.056,0.9872009708659597,0.024982679439070614
GlnD_occupancy,3.072,0.987272127894078,0.024591691119895853
GlnD_occupancy,3.088,0.9873414868439687,0.024206903528968367
GlnD_occupancy,3.104,0.9874090931437078,0.02382821845239532
GlnD_occupancy,3.12,0.9874749910946633,0.02345553921021355
GlnD_occupancy,3.136,0.9875392238772485,0.023088770650943436
GlnD_occupancy,3.152,0.9876018335570946,0.022727819144361002
GlnD_occupancy,3.168,0.9876628611348144,0.02237259254097102
GlnD_occupancy,3.184,0.9877223465987577,0.022023000127200813
GlnD_occupancy,3.2,0.9877803289289505,0.0216789526217029
GlnD_occupancy,3.216,0.9878368461049608,0.021340362166320816
GlnD_occupancy,3.232,0.9878919351323366,0.021007142303720295
GlnD_occupancy,3.248,0.9879456321047739,0.020679207922753424
GlnD_occupancy,3.2640000000000002,0.98799797220987,0.020356475253188636
GlnD_occupancy,3.2800000000000002,0.9880489897382153,0.020038861855632827
GlnD_occupancy,3.2960000000000003,0.9880987180920361,0.019726286613530052
GlnD_occupancy,3.3120000000000003,0.9881471898480437,0.019418669676067674
GlnD_occupancy,3.3280000000000003,0.9881944367700176,0.019115932446375286
GlnD_occupancy,3.344,0.9882404898157362,0.018817997573861583
GlnD_occupancy,3.36,0.9882853791396549,0.018524788950410216
GlnD_occupancy,3.376,0.9883291341424512,0.018236231664104232
GlnD_occupancy,3.392,0.9883717834963335,0.01795225197462001
GlnD_occupancy,3.408,0.9884133551484017,0.017672777309449827
GlnD_occupancy,3.424,0.988453876324796,0.017397736257881984
GlnD_occupancy,3.44,0.9884933735593275,0.0171270585435261
GlnD_occupancy,3.456,0.9885318727319742,0.016860674985653388
GlnD_occupancy,3.472,0.9885693990713142,0.016598517496565393
GlnD_occupancy,3.488,0.9886059771606559,0.016340519073479182
GlnD_occupancy,3.504,0.9886416309481466,0.01608661378831438
GlnD_occupancy,3.52,0.9886763837917792,0.015836736741081617
GlnD_occupancy,3.536,0.9887102584655233,0.015590824053320337
GlnD_occupancy,3.552,0.9887432771650697,0.015348812860800119
GlnD_occupancy,3.568,0.988775461509038,0.015110641311319277
GlnD_occupancy,3.584,0.9888068325774211,0.014876248523817224
GlnD_occupancy,3.6,0.9888374109277066,0.014645574570539176
GlnD_occupancy,3.616,0.9888672165973653,0.014418560473845512
GlnD_occupancy,3.632,0.988896269106697,0.014195148201315868
GlnD_occupancy,3.648,0.9889245874790588,0.01397528064377957
GlnD_occupancy,3.664,0.9889521902695465,0.013758901582596472
GlnD_occupancy,3.68,0.9889790955665968,0.013545955687707754
GlnD_occupancy,3.696,0.9890053209968297,0.013336388510463303
GlnD_occupancy,3.712,0.989030883729639,0.013130146478257297
GlnD_occupancy,3.728,0.9890558005110301,0.012927176854837824
GlnD_occupancy,3.744,0.9890800876695516,0.01272742773310449
GlnD_occupancy,3.7600000000000002,0.9891037611196091,0.012530848030364552
GlnD_occupancy,3.7760000000000002,0.9891268363624194,0.012337387485948202
GlnD_occupancy,3.7920000000000003,0.9891493285095344,0.012146996633116471
GlnD_occupancy,3.8080000000000003,0.9891712522996391,0.01195962677800858
GlnD_occupancy,3.8240000000000003,0.989192622099598,0.011775229998156908
GlnD_occupancy,3.84,0.9892134519076438,0.011593759136904783
GlnD_occupancy,3.856,0.9892337553609076,0.01141516779418399
GlnD_occupancy,3.872,0.9892535457612824,0.01123941029324545
GlnD_occupancy,3.888,0.9892728360780143,0.011066441677206601
GlnD_occupancy,3.904,0.9892916389510678,0.010896217703731694
GlnD_occupancy,3.92,0.989309966691171,0.010728694844160046
GlnD_occupancy,3.936,0.9893278313016696,0.010563830254861064
GlnD_occupancy,3.952,0.9893452444892901,0.010401581762470751
GlnD_occupancy,3.968,0.9893622176650974,0.010241907862389486
GlnD_occupancy,3.984,0.9893787619467945,0.010084767714182256
GlnD_occupancy,4.0,0.9893948881657294,0.009930121132288276
GlnD_occupancy,4.016,0.9894106068872768,0.009777928557367704
GlnD_occupancy,4.032,0.9894259284125226,0.009628151053847633
GlnD_occupancy,4.048,0.9894408627810053,0.009480750305184926
GlnD_occupancy,4.064,0.9894554197705073,0.009335688613418127
GlnD_occupancy,4.08,0.9894696089145111,0.00919292887425768
GlnD_occupancy,4.096,0.9894834395112068,0.009052434563600234
GlnD_occupancy,4.112,0.9894969206241049,0.00891416973648623
GlnD_occupancy,4.128,0.9895100610841718,0.008778099022598589
GlnD_occupancy,4.144,0.989522869493789,0.008644187620589014
GlnD_occupancy,4.16,0.9895353542441415,0.008512401271473327
GlnD_occupancy,4.176,0.989547523517118,0.00838270625561745
GlnD_occupancy,4.192,0.9895593852870584,0.008255069389476948
GlnD_occupancy,4.208,0.9895709473208789,0.008129458024429123
GlnD_occupancy,4.224,0.9895822171895036,0.008005840029213118
GlnD_occupancy,4.24,0.9895932022777602,0.007884183773819189
GlnD_occupancy,4.256,0.9896039097846298,0.007764458129043114
GlnD_occupancy,4.272,0.9896143467255318,0.0076466324616997275
GlnD_occupancy,4.288,0.9896245199325995,0.007530676634119485
GlnD_occupancy,4.304,0.9896344360694828,0.007416560979648437
GlnD_occupancy,4.32,0.9896441016346793,0.007304256296911467
GlnD_occupancy,4.336,0.9896535229622706,0.007193733848352141
GlnD_occupancy,4.352,0.9896627062229587,0.007084965357321998
GlnD_occupancy,4.368,0.9896716574285694,0.0069779230007578465
GlnD_occupancy,4.384,0.9896803824436893,0.006872579388708691
GlnD_occupancy,4.4,0.9896888869864132,0.006768907562969767
GlnD_occupancy,4.416,0.9896971766297228,0.006666880994123245
GlnD_occupancy,4.432,0.989705256801282,0.006566473581114388
GlnD_occupancy,4.448,0.9897131327918774,0.006467659636456475
GlnD_occupancy,4.464,0.9897208097624448,0.006370413873119321
GlnD_occupancy,4.48,0.9897282927441603,0.006274711404344006
GlnD_occupancy,4.496,0.9897355866401978,0.0061805277395281175
GlnD_occupancy,4.5120000000000005,0.9897426962250967,0.0060878387852293155
GlnD_occupancy,4.5280000000000005,0.9897496261551926,0.005996620825536015
GlnD_occupancy,4.5440000000000005,0.9897563809719282,0.005906850515545494
GlnD_occupancy,4.5600000000000005,0.9897629651020944,0.005818504880828111
GlnD_occupancy,4.5760000000000005,0.9897693828591448,0.005731561313884532
GlnD_occupancy,4.5920000000000005,0.9897756384438465,0.005645997573064245
GlnD_occupancy,4.6080000000000005,0.9897817359539253,0.005561791763315323
GlnD_occupancy,4.624,0.9897876793855286,0.005478922333142102
GlnD_occupancy,4.64,0.9897934726336662,0.0053973680735594914
GlnD_occupancy,4.656,0.9897991194929455,0.005317108115627609
GlnD_occupancy,4.672,0.9898046236596396,0.005238121926567914
GlnD_occupancy,4.688,0.9898099887396855,0.005160389292894717
GlnD_occupancy,4.704,0.9898152182493216,0.005083890319016812
GlnD_occupancy,4.72,0.9898203156156632,0.005008605425780391
GlnD_occupancy,4.736,0.989825284176994,0.00493451534897542
GlnD_occupancy,4.752,0.9898301271857446,0.004861601133332793
GlnD_occupancy,4.768,0.9898348478149487,0.004789844118165697
GlnD_occupancy,4.784,0.9898394491585303,0.0047192259367043
GlnD_occupancy,4.8,0.9898439342319344,0.004649728514406579
GlnD_occupancy,4.816,0.9898483059721525,0.004581334068127681
GlnD_occupancy,4.832,0.9898525672410152,0.004514025099094401
GlnD_occupancy,4.848,0.9898567208305231,0.004447784380426065
GlnD_occupancy,4.864,0.9898607694629975,0.004382594956765419
GlnD_occupancy,4.88,0.9898647157916858,0.004318440142570898
GlnD_occupancy,4.896,0.9898685624006897,0.004255303521572751
GlnD_occupancy,4.912,0.98987231180805,0.004193168939869645
GlnD_occupancy,4.928,0.9898759664704069,0.004132020494467509
GlnD_occupancy,4.944,0.9898795287831115,0.004071842532991613
GlnD_occupancy,4.96,0.9898830010807406,0.00401261965216982
GlnD_occupancy,4.976,0.9898863856370729,0.00395433669718295
GlnD_occupancy,4.992,0.9898896846675517,0.0038969787559541905
GlnD_occupancy,5.008,0.9898929003336581,0.003840531147875038
GlnD_occupancy,5.024,0.9898960347430429,0.003784979423452771
GlnD_occupancy,5.04,0.9898990899499014,0.0037303093631555397
GlnD_occupancy,5.056,0.9899020679551248,0.003676506976290753
GlnD_occupancy,5.072,0.9899049707078371,0.003623558497401959
GlnD_occupancy,5.088,0.9899078001097354,0.00357145037457262
GlnD_occupancy,5.104,0.9899105580153077,0.0035201692688151473
GlnD_occupancy,5.12,0.9899132462320497,0.003469702053378942
GlnD_occupancy,5.136,0.9899158665208733,0.0034200358118975692
GlnD_occupancy,5.152,0.9899184205965715,0.0033711578374666785
GlnD_occupancy,5.168,0.989920910132176,0.0033230556204052316
GlnD_occupancy,5.184,0.9899233367593803,0.0032757168470120904
GlnD_occupancy,5.2,0.9899257020686136,0.003229129399327524
GlnD_occupancy,5.216,0.9899280076096879,0.0031832813526087235
GlnD_occupancy,5.232,0.9899302548913338,0.003138160976831767
GlnD_occupancy,5.248,0.989932445385285,0.0030937567247995555
GlnD_occupancy,5.264,0.9899345805271387,0.0030500572295092533
GlnD_occupancy,5.28,0.9899366617163552,0.0030070513041521307
GlnD_occupancy,5.296,0.9899386903168623,0.00296472793984762
GlnD_occupancy,5.312,0.9899406676564251,0.002923076307324909
GlnD_occupancy,5.328,0.9899425950295445,0.0028820857483275353
GlnD_occupancy,5.344,0.9899444736991865,0.0028417457701009757
GlnD_occupancy,5.36,0.9899463048967806,0.0028020460453926465
GlnD_occupancy,5.376,0.9899480898224953,0.0027629764114114564
GlnD_occupancy,5.392,0.9899498296452355,0.0027245268692396804
GlnD_occupancy,5.408,0.9899515255035517,0.002686687581340669
GlnD_occupancy,5.424,0.9899531785084007,0.0026494488624370007
GlnD_occupancy,5.44,0.9899547897432682,0.0026128011790881077
GlnD_occupancy,5.456,0.9899563602642123,0.002576735149521015
GlnD_occupancy,5.472,0.9899578911003585,0.0025412415413987757
GlnD_occupancy,5.488,0.9899593832533609,0.0025063112737782065
GlnD_occupancy,5.5040000000000004,0.9899608377002921,0.002471935407338004
GlnD_occupancy,5.5200000000000005,0.9899622553943388,0.0024381051418935658
GlnD_occupancy,5.5360000000000005,0.9899636372648017,0.0024048118163969893
GlnD_occupancy,5.5520000000000005,0.9899649842173801,0.0023720469077205715
GlnD_occupancy,5.5680000000000005,0.9899662971339952,0.0023398020308075867
GlnD_occupancy,5.5840000000000005,0.9899675768738113,0.0023080689354425567
GlnD_occupancy,5.6000000000000005,0.9899688242752188,0.0022768394989325625
GlnD_occupancy,5.6160000000000005,0.9899700401558801,0.0022461057259274015
GlnD_occupancy,5.632,0.9899712253127531,0.0022158597483198984
GlnD_occupancy,5.648,0.9899723805225155,0.002186093823157222
GlnD_occupancy,5.664,0.989973506540997,0.002156800334863365
GlnD_occupancy,5.68,0.9899746041054137,0.0021279717868952
GlnD_occupancy,5.696,0.9899756739350309,0.002099600799109067
GlnD_occupancy,5.712,0.9899767167311638,0.0020716801077607723
GlnD_occupancy,5.728,0.9899777331773123,0.0020442025648754344
GlnD_occupancy,5.744,0.9899787239392543,0.002017161137341927
GlnD_occupancy,5.76,0.9899796896651576,0.0019905489068531416
GlnD_occupancy,5.776,0.9899806309875251,0.001964359062006593
GlnD_occupancy,5.792,0.9899815485233476,0.0019385848976544253
GlnD_occupancy,5.808,0.9899824428741043,0.0019132198149034118
GlnD_occupancy,5.824,0.9899833146259998,0.0018882573199020152
GlnD_occupancy,5.84,0.9899841643497248,0.0018636910244790236
GlnD_occupancy,5.856,0.9899849926012655,0.001839514643131443
GlnD_occupancy,5.872,0.9899857999232144,0.0018157219872993746
GlnD_occupancy,5.888,0.9899865868447891,0.0017923069652817478
GlnD_occupancy,5.904,0.9899873538818319,0.0017692635822362359
GlnD_occupancy,5.92,0.9899881015371073,0.0017465859385370885
GlnD_occupancy,5.936,0.9899888302998607,0.0017242682315869629
GlnD_occupancy,5.952,0.9899895406470137,0.0017023047507709118
GlnD_occupancy,5.968,0.9899902330439823,0.0016806898736394197
GlnD_occupancy,5.984,0.9899909079446763,0.0016594180659084043
GlnD_occupancy,6.0,0.9899915657915042,0.001638483881439324
GlnD_occupancy,6.016,0.9899922070156604,0.001617881960515794
GlnD_occupancy,6.032,0.9899928320366533,0.001597607032047481
GlnD_occupancy,6.048,0.9899934412635386,0.0015776539079443532
GlnD_occupancy,6.064,0.9899940350954985,0.0015580174802467914
GlnD_occupancy,6.08,0.9899946139218422,0.0015386927211255904
GlnD_occupancy,6.096,0.9899951781220081,0.0015196746828654232
GlnD_occupancy,6.112,0.9899957280658225,0.0015009584962257267
GlnD_occupancy,6.128,0.9899962641130603,0.0014825393726131605
GlnD_occupancy,6.144,0.989996786614518,0.0014644125989145835
GlnD_occupancy,6.16,0.9899972959125409,0.0014465735347290282
GlnD_occupancy,6.176,0.9899977923410234,0.001429017612367702
GlnD_occupancy,6.192,0.9899982762254084,0.0014117403368539858
GlnD_occupancy,6.208,0.9899987478828953,0.001394737284551187
GlnD_occupancy,6.224,0.9899992076221036,0.0013780041048018798
GlnD_occupancy,6.24,0.9899996557438182,0.0013615365162568294
GlnD_occupancy,6.256,0.9900000925416099,0.001345330303438883
GlnD_occupancy,6.272,0.9900005183018346,0.0013293813167423048
GlnD_occupancy,6.288,0.9900009333036334,0.0013136854724327763
GlnD_occupancy,6.304,0.9900013378190589,0.0012982387517884216
GlnD_occupancy,6.32,0.990001732112939,0.0012830372015339591
GlnD_occupancy,6.336,0.9900021164431431,0.001268076932726131
GlnD_occupancy,6.352,0.9900024910613798,0.0012533541161081113
GlnD_occupancy,6.368,0.9900028562132162,0.0012388649819940782
GlnD_occupancy,6.384,0.9900032121380767,0.001224605820269215
GlnD_occupancy,6.4,0.9900035590692894,0.0012105729800764979
GlnD_occupancy,6.416,0.9900038972341689,0.0011967628688997604
GlnD_occupancy,6.432,0.9900042268538152,0.0011831719540842055
GlnD_occupancy,6.448,0.9900045481439995,0.0011697967574821866
GlnD_occupancy,6.464,0.9900048613152803,0.0011566338547218977
GlnD_occupancy,6.48,0.9900051665730017,0.0011436798752073732
GlnD_occupancy,6.496,0.9900054641172948,0.0011309315021181853
GlnD_occupancy,6.5120000000000005,0.990005754143233,0.0011183854711529337
GlnD_occupancy,6.5280000000000005,0.9900060368405433,0.0011060385722864892
GlnD_occupancy,6.5440000000000005,0.9900063123941372,0.0010938876466470265
GlnD_occupancy,6.5600000000000005,0.9900065809845133,0.0010819295838154705
GlnD_occupancy,6.5760000000000005,0.9900068427877586,0.0010701613218254984
GlnD_occupancy,6.5920000000000005,0.9900070979755474,0.0010585798471635384
GlnD_occupancy,6.6080000000000005,0.9900073467151792,0.0010471821944739005
GlnD_occupancy,6.6240000000000006,0.9900075891696388,0.0010359654457663525
GlnD_occupancy,6.640000000000001,0.9900078254974132,0.0010249267319629469
GlnD_occupancy,6.656000000000001,0.9900080558531801,0.0010140632281909086
GlnD_occupancy,6.672,0.9900082803878948,0.0010033721531478436
GlnD_occupancy,6.688,0.9900084992487908,0.0009928507691017365
GlnD_occupancy,6.704,0.990008712579379,0.000982496381890954
GlnD_occupancy,6.72,0.9900089205195297,0.000972306340201954
GlnD_occupancy,6.736,0.9900091232053664,0.0009622780360646944
GlnD_occupancy,6.752,0.9900093207693857,0.0009524089043442903
GlnD_occupancy,6.768,0.9900095133409433,0.0009426964190935113
GlnD_occupancy,6.784,0.9900097010462652,0.0009331380934642163
GlnD_occupancy,6.8,0.9900098840084475,0.0009237314797073531
GlnD_occupancy,6.816,0.9900100623474571,0.0009144741691729584
GlnD_occupancy,6.832,0.9900102361802334,0.0009053637913082018
GlnD_occupancy,6.848,0.9900104056204915,0.0008963980150667658
GlnD_occupancy,6.864,0.9900105707790113,0.0008875745469564935
GlnD_occupancy,6.88,0.99001073176395,0.0008788911284979561
GlnD_occupancy,6.896,0.9900108886808426,0.0008703455362225891
GlnD_occupancy,6.912,0.9900110416326013,0.0008619355816726921
GlnD_occupancy,6.928,0.9900111907195163,0.0008536591114010077
GlnD_occupancy,6.944,0.9900113360393537,0.000845514005929995
GlnD_occupancy,6.96,0.9900114776871514,0.0008374981813859274
GlnD_occupancy,6.976,0.9900116157555142,0.0008296095872995358
GlnD_occupancy,6.992,0.9900117503348578,0.0008218462044807819
GlnD_occupancy,7.008,0.9900118815134081,0.000814206045018859
GlnD_occupancy,7.024,0.990012009377202,0.0008066871522821916
GlnD_occupancy,7.04,0.9900121340100869,0.0007992876009184351
GlnD_occupancy,7.056,0.9900122554937962,0.0007920054960109062
GlnD_occupancy,7.072,0.9900123739078039,0.0007848389742302392
GlnD_occupancy,7.088,0.9900124893294996,0.0007777862025784671
GlnD_occupancy,7.104,0.9900126018344513,0.0007708453759447396
GlnD_occupancy,7.12,0.990012711496406,0.000764014717097383
GlnD_occupancy,7.136,0.9900128183872897,0.0007572924766839004
GlnD_occupancy,7.152,0.990012922577208,0.0007506769332309713
GlnD_occupancy,7.168,0.9900130241344857,0.0007441663926709759
GlnD_occupancy,7.184,0.9900131231256272,0.0007377591884603905
GlnD_occupancy,7.2,0.9900132196152961,0.000731453682102054
GlnD_occupancy,7.216,0.9900133136666334,0.0007252482600350044
GlnD_occupancy,7.232,0.9900134053412718,0.0007191413334853514
GlnD_occupancy,7.248,0.9900134946993354,0.0007131313384662763
GlnD_occupancy,7.264,0.9900135817994402,0.0007072167357780319
GlnD_occupancy,7.28,0.9900136666987011,0.0007013960109178184
