# Fig 6a: n=3, Bhat=1.5, Ghat=0.8, T_E=1, T_S=4, T_L=2
l,R
0.06042093732470872,-1.8289631970751996
0.06098038005642932,-1.8278810295075434
0.06154500271722638,-1.8267925541052905
0.06211485326851524,-1.8256977222519952
0.06268998011579029,-1.82459648473082
0.06327043211273647,-1.8234887917182334
0.06385625856537935,-1.8223745927776853
0.06444750923627326,-1.8212538368532611
0.06504423434872837,-1.8201264722633113
0.0656464845910768,-1.8189924466940597
0.06625431112097852,-1.8178517071931921
0.06686776556976658,-1.81670420016342
0.0674869000468331,-1.8155498713560254
0.06811176714405563,-1.8143886658643829
0.06874241994026446,-1.8132205281174611
0.0693789120057515,-1.8120454018733045
0.07002129740682055,-1.8108632302124916
0.07066963071038009,-1.8096739555315768
0.07132396698857836,-1.8084775195365075
0.07198436182348139,-1.8072738632360252
0.07265087131179455,-1.8060629269350428
0.07332355206962733,-1.8048446502280058
0.07400246123730281,-1.8036189719922309
0.07468765648421127,-1.802385830381227
0.0753791960137089,-1.8011451628179962
0.07607713856806193,-1.7998969059883152
0.07678154343343628,-1.798640995833999
0.07749247044493367,-1.7973773675461446
0.07820997999167423,-1.7961059555583565
0.07893413302192621,-1.7948266935399546
0.07966499104828333,-1.7935395143891604
0.08040261615288963,-1.79224435022627
0.08114707099271319,-1.7909411323868047
0.08189841880486844,-1.7896297914146455
0.0826567234119877,-1.78831025705515
0.08342204922764276,-1.7869824582482499
0.08419446126181619,-1.7856463231215334
0.08497402512642364,-1.7843017789833087
0.08576080704088727,-1.7829487523156484
0.08655487383776059,-1.781587168767421
0.08735629296840566,-1.7802169531473009
0.0881651325087225,-1.7788380294167645
0.08898146116493186,-1.7774503206830674
0.08980534827941133,-1.7760537491922062
0.09063686383658567,-1.7746482363218627
0.09147607846887162,-1.7732337025743314
0.0923230634626775,-1.7718100675694313
0.09317789076445875,-1.7703772500374015
0.09404063298682933,-1.7689351678117793
0.09491136341472972,-1.767483737822262
0.09579015601165201,-1.7660228760875554
0.09667708542592289,-1.7645524977082019
0.09757222699704424,-1.7630725168593961
0.09847565676209302,-1.761582846783784
0.09938745146218014,-1.7600833997842442
0.1003076885489691,-1.7585740872166562
0.10123644619125528,-1.7570548194826512
0.10217380328160544,-1.755525506022349
0.10311983944305979,-1.753986055307077
0.10407463503589524,-1.7524363748320764
0.10503827116445116,-1.750876371109192
0.10601082968401955,-1.7493059496595451
0.10699239320779724,-1.7477250150061954
0.10798304511390419,-1.7461334706667822
0.10898286955246567,-1.7445312191461553
0.10999195145275993,-1.7429181619289889
0.11101037653043332,-1.74129419947238
0.11203823129478034,-1.7396592311984331
0.11307560305609297,-1.7380131554868292
0.11412257993307678,-1.7363558696673804
0.11517925086033581,-1.73468727001257
0.11624570559592781,-1.733007251730077
0.11732203472898772,-1.7313157089552877
0.11840832968742358,-1.7296125347437905
0.11950468274568242,-1.7278976210638577
0.12061118703258801,-1.7261708587889124
0.12172793653925258,-1.7244321376899803
0.12285502612705973,-1.7226813464281294
0.12399255153572329,-1.7209183725468906
0.12514060939141944,-1.7191431024646695
0.12629929721499417,-1.7173554214671407
0.12746871343024804,-1.715555213699628
0.12864895737229565,-1.7137423621594705
0.12984012929600441,-1.7119167486883748
0.13104233038451038,-1.7100782539647539
0.13225566275781273,-1.7082267574960497
0.13348022948144903,-1.706362137611042
0.13471613457524922,-1.7044842714521469
0.13596348302217234,-1.7025930349676939
0.1372223807772237,-1.7006883029041946
0.13849293477645497,-1.698769948798597
0.13977525294604853,-1.6968378449705221
0.14106944421148415,-1.6948918625144895
0.14237561850679256,-1.6929318712921269
0.1436938867838933,-1.6909577399243667
0.1450243610220189,-1.688969335783629
0.14636715423722807,-1.6869665249859869
0.14772238049200442,-1.6849491723833228
0.14909015490494648,-1.6829171415554642
0.15047059366054596,-1.680870294802311
0.15186381401905646,-1.6788084931359455
0.15326993432645514,-1.6767315962727267
0.15468907402449422,-1.674639462625373
0.156121353660848,-1.6725319492950286
0.15756689489935224,-1.6704089120633143
0.15902582053033834,-1.668270205384367
0.16049825448106464,-1.666115682376859
0.16198432182624223,-1.6639451948160087
0.16348414879866024,-1.661758593125568
0.16499786279990833,-1.6595557263698038
0.16652559241119802,-1.6573364422454566
0.1680674674042862,-1.6551005870736868
0.16962361875249712,-1.6528480057920047
0.17119417864184908,-1.6505785419461847
0.1727792804822816,-1.6482920376821628
0.17437905891898908,-1.6459883337379182
0.1759936498438574,-1.643667269435337
0.17762319040700683,-1.6413286826720632
0.17926781902844321,-1.638972409913325
0.18092767540981464,-1.6365982861837516
0.18260290054627948,-1.634206145059167
0.18429363673848262,-1.6317958186583676
0.18600002760464238,-1.6293671376348824
0.18772221809275155,-1.626919931168711
0.18946035449288826,-1.6244540269580459
0.19121458444964373,-1.6219692512109734
0.19298505697466342,-1.6194654286371546
0.19477192245930403,-1.6169423824394862
0.19657533268740973,-1.614399934305739
0.1983954408482037,-1.6118379044001774
0.20023240154930222,-1.609256111355153
