G_mM,U,p0,p1,p2,p3,variance
5.491565168574237543e-02,2.944688688759165451e+00,6.267265577956890659e-06,1.000978586992952750e-03,5.329055227011477575e-02,9.457022018773143524e-01,5.429153085710858306e-02
5.571903328525711768e-02,2.944010537059754462e+00,6.500625407171726201e-06,1.025438110557523467e-03,5.391908484290886677e-02,9.450489764211263966e-01,5.494452295346619053e-02
5.653416785454686705e-02,2.943312602640019371e+00,6.746768211491680098e-06,1.050913368514966913e-03,5.456533031831610481e-02,9.443770095449574020e-01,5.561624368683126818e-02
5.736122733220053171e-02,2.942594320096549865e+00,7.006495233764994979e-06,1.077451209357835641e-03,5.522975799903328403e-02,9.436857842963751741e-01,5.630720920838960808e-02
5.820038617216081317e-02,2.941855108564332077e+00,7.280662973497735048e-06,1.105100811101380857e-03,5.591284782454478131e-02,9.429747707013803604e-01,5.701794863564657589e-02
5.905182138052247204e-02,2.941094371335815971e+00,7.570187246391982776e-06,1.133913801035066034e-03,5.661509050037460966e-02,9.422434255113438795e-01,5.774900430140839092e-02
5.991571255286848308e-02,2.940311495473169501e+00,7.876047554181665679e-06,1.163944381553938924e-03,5.733698762105996632e-02,9.414911919498318849e-01,5.850093200261419213e-02
6.079224191215288481e-02,2.939505851413755977e+00,8.199291788984674811e-06,1.195249462357907176e-03,5.807905178616136477e-02,9.407174994596917417e-01,5.927430124851795767e-02
6.168159434713729738e-02,2.938676792568906126e+00,8.541041298277441974e-06,1.227888799317471916e-03,5.884180670856365564e-02,9.399217634508205688e-01,6.006969550788276990e-02
6.258395745139029576e-02,2.937823654916059457e+00,8.902496338644237114e-06,1.261925140316486407e-03,5.962578731429163392e-02,9.391033850490532187e-01,6.088771245460655734e-02
6.349952156285675053e-02,2.936945756584360634e+00,9.284941948645115484e-06,1.297424378393626692e-03,6.043153983300606630e-02,9.382617508466516432e-01,6.172896421140094958e-02
6.442847980400667751e-02,2.936042397433837881e+00,9.689754273515938354e-06,1.334455712516506099e-03,6.125962187830867600e-02,9.373962326549013513e-01,6.259407759082513678e-02
6.537102812257070128e-02,2.935112858628281529e+00,1.011840737695139338e-05,1.373091816333600656e-03,6.211060251692030604e-02,9.365061872593691827e-01,6.348369433325373734e-02
6.632736533287224290e-02,2.934156402201979041e+00,1.057248057796814527e-05,1.413409015261940819e-03,6.298506232576306374e-02,9.355909561783970485e-01,6.439847134102549830e-02
6.729769315776364114e-02,2.933172270620477473e+00,1.105366635377883574e-05,1.455487472279562997e-03,6.388359343590206685e-02,9.346498654254645766e-01,6.533908090817952541e-02
6.828221627117636583e-02,2.932159686335574555e+00,1.156377885277782366e-05,1.499411382804184591e-03,6.480679956225818272e-02,9.336822252760847984e-01,6.630621094506494728e-02
6.928114234129327531e-02,2.931117851334752888e+00,1.210476306514328651e-05,1.545269179051617873e-03,6.575529601794799506e-02,9.326873300399352029e-01,6.730056519700156059e-02
7.029468207435278504e-02,2.930045946685304603e+00,1.267870470220677827e-05,1.593153744278466913e-03,6.672970971203195933e-02,9.316644578389873255e-01,6.832286345630933511e-02
7.132304925909356552e-02,2.928943132073428046e+00,1.328784083967276914e-05,1.643162637325745008e-03,6.773067912940144986e-02,9.306128703924331225e-01,6.937384176672800606e-02
7.236646081184977541e-02,2.927808545338593138e+00,1.393457138398604335e-05,1.695398327891368007e-03,6.875885429147228500e-02,9.295318128092523446e-01,7.045425261936166805e-02
7.342513682230558669e-02,2.926641302003510248e+00,1.462147142566008653e-05,1.749968442969727922e-03,6.981489669627287398e-02,9.284205133893317363e-01,7.156486513924598114e-02
7.449930059991960452e-02,2.925440494800081392e+00,1.535130454823798308e-05,1.806986024907515946e-03,7.089947923645885386e-02,9.272781834340854124e-01,7.270646526136737009e-02
7.558917872102782765e-02,2.924205193191719232e+00,1.612703716675734938e-05,1.866569801534573737e-03,7.201328609371089595e-02,9.261040170675877148e-01,7.387985589524781460e-02
7.669500107663634880e-02,2.922934442892497042e+00,1.695185397516806052e-05,1.928844468837768176e-03,7.315701260790202776e-02,9.248971910692850296e-01,7.508585707673809395e-02
7.781700092091259346e-02,2.921627265383580419e+00,1.782917458812508310e-05,1.993940986654196314e-03,7.433136511934670954e-02,9.236568647194109971e-01,7.632530610600340992e-02
7.895541492038651854e-02,2.920282657427493156e+00,1.876267146897326902e-05,2.061996887867241068e-03,7.553706078236588350e-02,9.223821796582979404e-01,7.759905767023056455e-02
8.011048320387109678e-02,2.918899590580750214e+00,1.975628924259025554e-05,2.133156601595548752e-03,7.677482734833103450e-02,9.210722597608308471e-01,7.890798394992515341e-02
8.128244941311367489e-02,2.917477010705493257e+00,2.081426549907421049e-05,2.207571790869862841e-03,7.804540291626968496e-02,9.197262110273614066e-01,8.025297470714143344e-02
8.247156075418758669e-02,2.916013837480759374e+00,2.194115320209432681e-05,2.285401705296458662e-03,7.934953564904098644e-02,9.183431214924604458e-01,8.163493735433924314e-02
8.367806804963644207e-02,2.914508963914121509e+00,2.314184482406990399e-05,2.366813549206789585e-03,8.068798345299281471e-02,9.169220611529763643e-01,8.305479700219997596e-02
8.490222579138043124e-02,2.912961255854427112e+00,2.442159833929939745e-05,2.451982865794934564e-03,8.206151361896511787e-02,9.154620819169005941e-01,8.451349648475847687e-02
8.614429219439737051e-02,2.911369551506479691e+00,2.578606521566130153e-05,2.541093937740541812e-03,8.347090242239235680e-02,9.139622175746514587e-01,8.601199636013312499e-02
8.740452925118832872e-02,2.909732660948518568e+00,2.724132055567569818e-05,2.634340204811334331e-03,8.491693468019161084e-02,9.124214837944413237e-01,8.755127488500313859e-02
8.868320278704083792e-02,2.908049365653436524e+00,2.879389554854536564e-05,2.731924698932816729e-03,8.640040326205186694e-02,9.108388781434667569e-01,8.913232796098569111e-02
8.998058251609972191e-02,2.906318418014741223e+00,3.045081240629183441e-05,2.834060497201371445e-03,8.792210855363703781e-02,9.092133801367552337e-01,9.075616905083982999e-02
9.129694209825907347e-02,2.904538540878305319e+00,3.221962196939139972e-05,2.940971193306175010e-03,8.948285786917448137e-02,9.075439513155499904e-01,9.242382906247925689e-02
9.263255919688570539e-02,2.902708427081060361e+00,3.410844418030065350e-05,3.052891387806192826e-03,9.108346481078602452e-02,9.058295353572274333e-01,9.413635619859483938e-02
9.398771553738778650e-02,2.900826738997825505e+00,3.612601163712819756e-05,3.170067197690423864e-03,9.272474857188225950e-02,9.040690582187901336e-01,9.589481576957226139e-02
9.536269696663966788e-02,2.898892108097552267e+00,3.828171645434455642e-05,3.292756785622628999e-03,9.440753318183911502e-02,9.022614283160839133e-01,9.770028996746304983e-02
9.675779351327665201e-02,2.896903134510354416e+00,4.058566067300251740e-05,3.421230909244358555e-03,9.613264668913798494e-02,9.004055367409447008e-01,9.955387759838174588e-02
9.817329944887119575e-02,2.894858386606737000e+00,4.304871047938449750e-05,3.555773490874640334e-03,9.790092028007556235e-02,8.985002575185704332e-01,1.014566937709506789e-01
9.960951335000479967e-02,2.892756400590585031e+00,4.568255450838203563e-05,3.696682207903853601e-03,9.971318733008179003e-02,8.965444479075059814e-01,1.034098695379856991e-01
1.010667381612471855e-01,2.890595680107477694e+00,4.849976652634741832e-05,3.844269104136074748e-03,1.015702823846711123e-01,8.945369487446664936e-01,1.054145514888080726e-01
1.025452812590576940e-01,2.888374695870058240e+00,5.151387280748619016e-05,3.998861222278205646e-03,1.034730400669628958e-01,8.924765848379514477e-01,1.074719012892408898e-01
1.040454545166205613e-01,2.886091885302242144e+00,5.473942453834084143e-05,4.160801257717497079e-03,1.054222939087078453e-01,8.903621654090363435e-01,1.095830951664265029e-01
1.055675743696296576e-01,2.883745652204135812e+00,5.819207560639836084e-05,4.330448233661388611e-03,1.074188751017222249e-01,8.881924845890100118e-01,1.117493233353830107e-01
1.071119618830347203e-01,2.881334366439677108e+00,6.188866615139736410e-05,4.508178197636751421e-03,1.094636111665951983e-01,8.859663219696166658e-01,1.139717893642337998e-01
1.086789428187648482e-01,2.878856363649051175e+00,6.584731228166022885e-05,4.694384939265338480e-03,1.115573245355732795e-01,8.836824432128796980e-01,1.162517094748380941e-01
1.102688477044420079e-01,2.876309944988096667e+00,7.008750238248571810e-05,4.889480729135100255e-03,1.137008310464856786e-01,8.813396007219966855e-01,1.185903117756197389e-01
1.118820119031005561e-01,2.873693376896981455e+00,7.463020046961075550e-05,5.093897078487150815e-03,1.158949383446352954e-01,8.789365343764079519e-01,1.209888354231214436e-01
1.135187756839257794e-01,2.871004890900545892e+00,7.949795706775286360e-05,5.308085519323440735e-03,1.181404441896040797e-01,8.764719723340047564e-01,1.234485297089271683e-01
1.151794842940283836e-01,2.868242683442840502e+00,8.471502812234323098e-05,5.532518404414099589e-03,1.204381346639637057e-01,8.739446319034998023e-01,1.259706530683804004e-01
1.168644880312678380e-01,2.865404915758463567e+00,9.030750248184327188e-05,5.767689726549910835e-03,1.227887822809912016e-01,8.713532204899770983e-01,1.285564720075420553e-01
1.185741423181422560e-01,2.862489713783436862e+00,9.630343851821600483e-05,6.014115956232348945e-03,1.251931439885433373e-01,8.686964366167060358e-01,1.312072599447784427e-01
1.203088077767580644e-01,2.859495168108485252e+00,1.027330104844581169e-04,6.272336896834232629e-03,1.276519590663929005e-01,8.659729710262884517e-01,1.339242959632276353e-01
1.220688503048975859e-01,2.856419333977653352e+00,1.096286652402778231e-04,6.542916556086081012e-03,1.301659469144539893e-01,8.631815078642196548e-01,1.367088634705400096e-01
1.238546411531983443e-01,2.853260231335374986e+00,1.170252900100781794e-04,6.826444032552309894e-03,1.327358047294900367e-01,8.603207259479476177e-01,1.395622487620435948e-01
1.256665570034624646e-01,2.850015844925161801e+00,1.249603918713090530e-04,7.123534415557110366e-03,1.353622050681100586e-01,8.573893001244615730e-01,1.424857394836678282e-01
1.275049800481107831e-01,2.846684124443231489e+00,1.334742897057052428e-04,7.434829696795738734e-03,1.380457932940600263e-01,8.543859027194384836e-01,1.454806229908545134e-01
1.293702980708001382e-01,2.843262984750509759e+00,1.426103193809947058e-04,7.760999691629960097e-03,1.407871849080870319e-01,8.513092050809020206e-01,1.485481845997185246e-01
1.312629045282192597e-01,2.839750306146527237e+00,1.524150529660817262e-04,8.102742967812348943e-03,1.435869627589499431e-01,8.481578792202716377e-01,1.516897057267616589e-01
1.331831986330820894e-01,2.836143934708862169e+00,1.629385328182209177e-04,8.460787779109817455e-03,1.464456741344629664e-01,8.449305995536089409e-01,1.549064619135744891e-01
1.351315854383343673e-01,2.832441682701904107e+00,1.742345214162343528e-04,8.835893001007745148e-03,1.493638277318315721e-01,8.416260447457444283e-01,1.581997207328402766e-01
1.371084759225931204e-01,2.828641329058756426e+00,1.863607678490698881e-04,9.228849065369242044e-03,1.523418905069577611e-01,8.382428996598239035e-01,1.615707395723262607e-01
1.391142870768349027e-01,2.824740619940288688e+00,1.993792919035046126e-04,9.640478890594264202e-03,1.553802844028122632e-01,8.347798574146899631e-01,1.650207632934055368e-01
1.411494419923534083e-01,2.820737269375344969e+00,2.133566867286292793e-04,1.007163880348332409e-02,1.584793829575024959e-01,8.312356215522855862e-01,1.685510217609866856e-01
1.432143699500028067e-01,2.816628959986280822e+00,2.283644410870161662e-04,1.052321944864327043e-02,1.616395077931714608e-01,8.276089083170982130e-01,1.721627272418162491e-01
1.453095065107476713e-01,2.812413343804040622e+00,2.444792822332397917e-04,1.099614668089395585e-02,1.648609249874716243e-01,8.238984490494011270e-01,1.758570716683651725e-01
1.474352936075364606e-01,2.808088043177069171e+00,2.617835404889368883e-04,1.149138243573535889e-02,1.681438413299934098e-01,8.201029926937822845e-01,1.796352237657288242e-01
1.495921796385202285e-01,2.803650651778425651e+00,2.803655366093970843e-04,1.200992557251751199e-02,1.714884004667112660e-01,8.162213084241618510e-01,1.834983260392277771e-01
1.517806195616339671e-01,2.799098735715505271e+00,3.003199930593402267e-04,1.255281268452476326e-02,1.748946789362670617e-01,8.122521883861488767e-01,1.874474916207926611e-01
1.540010749905626475e-01,2.794429834746825048e+00,3.217484703342202569e-04,1.312111886973655814e-02,1.783626821026991771e-01,8.081944505572300486e-01,1.914838009724348922e-01
1.562540142921101660e-01,2.789641463610359473e+00,3.447598294775782953e-04,1.371595845556452045e-02,1.818923399900788662e-01,8.040469417248790052e-01,1.956082984456424256e-01
1.585399126849937890e-01,2.784731113467917130e+00,3.694707219539215565e-04,1.433848567039249129e-02,1.854835030254361194e-01,7.998085405822175087e-01,1.998219886958292335e-01
1.608592523400827201e-01,2.779696253470056888e+00,3.960061080393300487e-04,1.498989525425846632e-02,1.891359376973080486e-01,7.954781609403941411e-01,2.041258329515676095e-01
1.632125224821044107e-01,2.774534332446012108e+00,4.244998048878894682e-04,1.567142300052481313e-02,1.928493221382747147e-01,7.910547550563126196e-01,2.085207451387987021e-01
1.656002194928374582e-01,2.769242780723061959e+00,4.550950654199362655e-04,1.638434621988182904e-02,1.966232416409146866e-01,7.865373170737836039e-01,2.130075878607966544e-01
1.680228470158153797e-01,2.763819012079727688e+00,4.879451891571557503e-04,1.712998411752720759e-02,2.004571841177468783e-01,7.819248865755688005e-01,2.175871682352719105e-01
1.704809160625609110e-01,2.758260425837072649e+00,5.232141660986716365e-04,1.790969807386174825e-02,2.043505355169075166e-01,7.772165522431320195e-01,2.222602335907701843e-01
1.729749451203757282e-01,2.752564409092319142e+00,5.610773546901128873e-04,1.872489181854070789e-02,2.083025752065289782e-01,7.724114556202401616e-01,2.270274670250698179e-01
1.755054602617057424e-01,2.746728339098798877e+00,6.017221948834899437e-04,1.957701148723392168e-02,2.123124713420831144e-01,7.675087949757994910e-01,2.318894828293149857e-01
1.780729952551077799e-01,2.740749585796170784e+00,6.453489572176115052e-04,2.046754554996619083e-02,2.163792762322441221e-01,7.625078292605720343e-01,2.368468217822092825e-01
1.806780916778379653e-01,2.734625514494585019e+00,6.921715287662579897e-04,2.139802459945579216e-02,2.205019217202046078e-01,7.574078821515732862e-01,2.418999463196600530e-01
1.833212990300890355e-01,2.728353488716280584e+00,7.424182367022437489e-04,2.237002098743192183e-02,2.246792145987489553e-01,7.522083461771168489e-01,2.470492355861804157e-01
1.860031748508970406e-01,2.721930873197860201e+00,7.963327101089364606e-04,2.338514829650796198e-02,2.289098320787967544e-01,7.469086869145863394e-01,2.522949803753062881e-01
1.887242848357455205e-01,2.715355037056165433e+00,8.541747805354539492e-04,2.444506063482606087e-02,2.331923173325766707e-01,7.415084472520618863e-01,2.576373779674003828e-01
1.914852029558882229e-01,2.708623357120377051e+00,9.162214216353812809e-04,2.555145174036032446e-02,2.375250751339962885e-01,7.360072517040080475e-01,2.630765268743555652e-01
1.942865115794194242e-01,2.701733221432603305e+00,9.827677280512152943e-04,2.670605388150374890e-02,2.419063676202350965e-01,7.304048107702099113e-01,2.686124215017411387e-01
1.971288015941135841e-01,2.694682032918782610e+00,1.054127933505276090e-03,2.791063654035330979e-02,2.463343101999950768e-01,7.247009253261463835e-01,2.742449467403487162e-01
2.000126725320637011e-01,2.687467213231317764e+00,1.130636467831816873e-03,2.916700486497074765e-02,2.508068676352452897e-01,7.188954910319521607e-01,2.799738725002161033e-01
2.029387326961414884e-01,2.680086206764375589e+00,1.212649052432783047e-03,3.047699787683693165e-02,2.553218503246521554e-01,7.129885027460780567e-01,2.857988482014892639e-01
2.059075992883092343e-01,2.672536484842201965e+00,1.300543833360403396e-03,3.184248641975262473e-02,2.598769108182116816e-01,7.069800589286753256e-01,2.917193972379639177e-01
2.089198985398071640e-01,2.664815550080303908e+00,1.394722550921145224e-03,3.326537083655977528e-02,2.644695405938136679e-01,7.008703660187054485e-01,2.977349114303713407e-01
2.119762658432464142e-01,2.656920940918658935e+00,1.495611744358310655e-03,3.474757836030450964e-02,2.690970671276571302e-01,6.946597427676800551e-01,3.038446454879606407e-01
2.150773458866345467e-01,2.648850236325500429e+00,1.603663989801802983e-03,3.629106020681353156e-02,2.737566512914669792e-01,6.883486245119176949e-01,3.100477114982806981e-01
2.182237927893605489e-01,2.640601060669469202e+00,1.719359169274277052e-03,3.789778835614735636e-02,2.784452851104132765e-01,6.819375673641651092e-01,3.163430734665597654e-01
2.214162702401709371e-01,2.632171088757201627e+00,1.843205768111507879e-03,3.956975201101959466e-02,2.831597899164245424e-01,6.754272523044443366e-01,3.227295419274440746e-01
2.246554516371626065e-01,2.623558051032588878e+00,1.975742197691815125e-03,4.130895372105231750e-02,2.878968149322315151e-01,6.688184891490244199e-01,3.292057686532823269e-01
2.279420202298253761e-01,2.614759738933110533e+00,2.117538139874166041e-03,4.311740516267258128e-02,2.926528363219219053e-01,6.621122203755313018e-01,3.357702414845942229e-01
2.312766692631609278e-01,2.605774010397746920e+00,2.269195909018692676e-03,4.499712256556921003e-02,2.974241567440587541e-01,6.553095247813534030e-01,3.424212793096277352e-01
2.346601021239116402e-01,2.596598795520026037e+00,2.431351826906345912e-03,4.695012177791230146e-02,3.022069054434306512e-01,6.484116209517507556e-01,3.491570272213415649e-01
2.380930324889270200e-01,2.587232102338805184e+00,2.604677605288759773e-03,4.897841296401462402e-02,3.069970389172994030e-01,6.414198705133972167e-01,3.559754518813136315e-01
2.415761844757026156e-01,2.577672022758358938e+00,2.789881730186126538e-03,5.108399492978035056e-02,3.117903421915220741e-01,6.343357811485114128e-01,3.628743371213012381e-01
2.451102927951189503e-01,2.567916738588286840e+00,2.987710841412873162e-03,5.326884907315569684e-02,3.165824307411632677e-01,6.271610093442682166e-01,3.698512798143198665e-01
2.486961029064172213e-01,2.557964527692697665e+00,3.198951100150425938e-03,5.553493295886204051e-02,3.213687530891271016e-01,6.198973628518604784e-01,3.769036860479886286e-01
2.523343711744400752e-01,2.547813770236995179e+00,3.424429536707746056e-03,5.788417351897052338e-02,3.261445941149408445e-01,6.125468028293808986e-01,3.840287676339091405e-01
2.560258650291747928e-01,2.537462955019468058e+00,3.665015369917043811e-03,6.031845988335637204e-02,3.309050791040679673e-01,6.051114456426586186e-01,3.912235389874245683e-01
2.597713631276281632e-01,2.526910685873742679e+00,3.921621288909421695e-03,6.283963584675592018e-02,3.356451785660172216e-01,5.975935642983174478e-01,3.984848144127735026e-01
2.635716555180721565e-01,2.516155688126986423e+00,4.195204687308429041e-03,6.544949198203138530e-02,3.403597138470255135e-01,5.899955894836346193e-01,4.058092058290565518e-01
2.674275438066895938e-01,2.505196815097599838e+00,4.486768839175527164e-03,6.814975741232638662e-02,3.450433635602209170e-01,5.823201101882771180e-01,4.131931209725463461e-01
2.713398413266605580e-01,2.494033054614955613e+00,4.797364005346587031e-03,7.094209125805106542e-02,3.496906708529025076e-01,5.745698738836998443e-01,4.206327621109533510e-01
2.753093733097194962e-01,2.482663535542610767e+00,5.128088458120952028e-03,7.382807377806110960e-02,3.542960515269045207e-01,5.667477862369134645e-01,4.281241253049632434e-01
2.793369770602252555e-01,2.471087534285260290e+00,5.480089411613233569e-03,7.680919722797557858e-02,3.588538030239489807e-01,5.588569103364622315e-01,4.356630002519246148e-01
2.834235021317744740e-01,2.459304481258627995e+00,5.854563844460897171e-03,7.988685646228427251e-02,3.633581142834202971e-01,5.509004654098345055e-01,4.432449707457069010e-01
2.875698105064015131e-01,2.447313967300376092e+00,6.252759201009847750e-03,8.306233931072032339e-02,3.678030764751535897e-01,5.428818250131162149e-01,4.508654157858735800e-01
2.917767767763976838e-01,2.435115749999128720e+00,6.675973956583298660e-03,8.633681676326566967e-02,3.721826946045899143e-01,5.348045146755611157e-01,4.585195113678564027e-01
2.960452883287923997e-01,2.422709759917726302e+00,7.125558031990410907e-03,8.971133300211184269e-02,3.764908999820787971e-01,5.266722089838189458e-01,4.662022329841910562e-01
3.003762455325312830e-01,2.410096106685918116e+00,7.602913042059414317e-03,9.318679532285893685e-02,3.807215635421856148e-01,5.184887280928960340e-01,4.739083588650450096e-01
3.047705619283942458e-01,2.397275084936890011e+00,8.109492362699140949e-03,9.676396399118024350e-02,3.848685099926519304e-01,5.102580336534686678e-01,4.816324739838329094e-01
3.092291644216903501e-01,2.384247180061285221e+00,8.646801000813502877e-03,1.004434420850525422e-01,3.889255327661690353e-01,5.019842241479648415e-01,4.893689748512217719e-01
3.137529934777735230e-01,2.371013073751753186e+00,9.216395251328788132e-03,1.042256653764194602e-01,3.928864097414215273e-01,4.936715296308302192e-01,4.971120751178412789e-01
3.183430033204163734e-01,2.357573649310524377e+00,9.819882125655867919e-03,1.081108923097647695e-01,3.967449196929784816e-01,4.853243058716008584e-01,5.048558120027424323e-01
3.230001621330884087e-01,2.343929996692131645e+00,1.045891853610885630e-02,1.120991941384689577e-01,4.004948594226040437e-01,4.769470279028181769e-01,5.125940535610720161e-01
3.277254522631764533e-01,2.330083417253113520e+00,1.113521022115230262e-02,1.161904452829650852e-01,4.041300615174994171e-01,4.685442829783832419e-01,5.203205068004654876e-01
3.325198704291952301e-01,2.316035428180426958e+00,1.185051039685888589e-02,1.203843139775339216e-01,4.076444126739284246e-01,4.601207629516787523e-01,5.280287266514633870e-01
3.373844279310265204e-01,2.301787766570328575e+00,1.260661812063964583e-02,1.246802532750310027e-01,4.110318725176903554e-01,4.516812560866390047e-01,5.357121257927222047e-01
3.423201508632368606e-01,2.287342393129662810e+00,1.340537635416905703e-02,1.290774924808781310e-01,4.142864928460736063e-01,4.432306383188791554e-01,5.433639853269518483e-01
3.473280803315131893e-01,2.272701495471888045e+00,1.424866971347098742e-02,1.335750290891963565e-01,4.174024372093061430e-01,4.347738639880264766e-01,5.509774662985025273e-01
3.524092726722672930e-01,2.257867490980691727e+00,1.513842189536960224e-02,1.381716212949891387e-01,4.203740007432212877e-01,4.263159560664199765e-01,5.585456220382098991e-01
3.575647996754507951e-01,2.242843029214785400e+00,1.607659277094092981e-02,1.428657811567246305e-01,4.231956301589425151e-01,4.178619959133919037e-01,5.660614113156672289e-01
3.627957488106317019e-01,2.227630993828394246e+00,1.706517513822983223e-02,1.476557684834818307e-01,4.258619437899525684e-01,4.094171125883357409e-01,5.735177122734347321e-01
3.681032234563764161e-01,2.212234503983060652e+00,1.810619112832216951e-02,1.525395855199717376e-01,4.283677515920295553e-01,4.009864717596766104e-01,5.809073371120012652e-01
3.734883431329893977e-01,2.196656915227690021e+00,1.920168826088072822e-02,1.575149725011880941e-01,4.307080749872915781e-01,3.925752642506395440e-01,5.882230474884790894e-01
3.789522437386555476e-01,2.180901819825285415e+00,2.035373514745688131e-02,1.625794041461389172e-01,4.328781664400658258e-01,3.841886942663383930e-01,5.954575705862064083e-01
3.844960777890398251e-01,2.164973046506501131e+00,2.156441684327381828e-02,1.677300871570564511e-01,4.348735286495643559e-01,3.758319673501053226e-01,6.026036158066210291e-01
3.901210146603888984e-01,2.148874659632049600e+00,2.283582985072444768e-02,1.729639587866465267e-01,4.366899332424841185e-01,3.675102781201449176e-01,6.096538920291303398e-01
3.958282408361923910e-01,2.132610957748074743e+00,2.417007678052706873e-02,1.782776865313227821e-01,4.383234388476983101e-01,3.592287978404518078e-01,6.166011253790220081e-01
4.016189601574499113e-01,2.116186471520868029e+00,2.556926067931256097e-02,1.836676690029733772e-01,4.397704084352473952e-01,3.509926618824666389e-01,6.234380774382213275e-01
4.074943940766017625e-01,2.099605961039719748e+00,2.703547903536141286e-02,1.891300380256513147e-01,4.410275258028933942e-01,3.428069571360938816e-01,6.301575638285452641e-01
4.134557819151719049e-01,2.082874412479327031e+00,2.857081747723651602e-02,1.946606619966702312e-01,4.420918110956227887e-01,3.346767094304703982e-01,6.367524730922928811e-01
4.195043811251830679e-01,2.065997034115872211e+00,3.017734318315144770e-02,2.002551505439944257e-01,4.429606352466841090e-01,3.266068710261699759e-01,6.432157857906801723e-01
4.256414675543928050e-01,2.048979251693815229e+00,3.185709802202919827e-02,2.059088605035308828e-01,4.436317332330352858e-01,3.186023082414046192e-01,6.495405937365665849e-01
4.318683357154134983e-01,2.031826703143367219e+00,3.361209145033039469e-02,2.116169032310891429e-01,4.441032160434630338e-01,3.106677892751174563e-01,6.557201192745534257e-01
4.381862990587654938e-01,2.014545232651780537e+00,3.544429319180569110e-02,2.173741532543607968e-01,4.443735812640809968e-01,3.028079722897525916e-01,6.617477345184417103e-01
4.445966902499288165e-01,1.997140884094662283e+00,3.735562573034302558e-02,2.231752582604494550e-01,4.444417221934097162e-01,2.950273938157977893e-01,6.676169804538591990e-01
4.511008614504440906e-01,1.979619893836836564e+00,3.934795664897451639e-02,2.290146504042595010e-01,4.443069354077211486e-01,2.873304575390448479e-01,6.733215858119798725e-01
4.577001846031296672e-01,1.961988682915436932e+00,4.142309085086708781e-02,2.348865589126085396e-01,4.439689267067447598e-01,2.797214235297796336e-01,6.788554856193527165e-01
4.643960517214672512e-01,1.944253848621263714e+00,4.358276270068214137e-02,2.407850239482914323e-01,4.434278153801070044e-01,2.722043979709194428e-01,6.842128393283983812e-01
4.711898751832251930e-01,1.926422155497601985e+00,4.582862812704036753e-02,2.467039116876837967e-01,4.426841367459091181e-01,2.647833234393667245e-01,6.893880484335932479e-01
4.780830880283732931e-01,1.908500525778969781e+00,4.816225672890677573e-02,2.526369305548749056e-01,4.417388429245602266e-01,2.574619697916581407e-01,6.943757734794351322e-01
4.850771442613597828e-01,1.890496029295343217e+00,5.058512393050493272e-02,2.585776485449518547e-01,4.405933018232383036e-01,2.502439257013049367e-01,6.991709503681899918e-01
4.921735191578066049e-01,1.872415872870497822e+00,5.309860323082721961e-02,2.645195115589853985e-01,4.392492943190496879e-01,2.431325908911377287e-01,7.037688058780360301e-01
4.993737095756953792e-01,1.854267389245969788e+00,5.570395859491551055e-02,2.704558626636688334e-01,4.377090096419459786e-01,2.361311690994696566e-01,7.081648723056148675e-01
5.066792342711016195e-01,1.836058025564978102e+00,5.840233703479964789e-02,2.763799621795000050e-01,4.359750389716227081e-01,2.292426618140775418e-01,7.123550011511228242e-01
5.140916342185520849e-01,1.817795331453193830e+00,6.119476142829964604e-02,2.822850084930556558e-01,4.340503672757958786e-01,2.224698628028488057e-01,7.163353757688524226e-01
5.216124729360664958e-01,1.799486946735708415e+00,6.408212362377534166e-02,2.881641594813244556e-01,4.319383634303164410e-01,2.158153534645836924e-01,7.201025229116413406e-01
5.292433368149521700e-01,1.781140588831720883e+00,6.706517787835965250e-02,2.940105544294156492e-01,4.296427686743687357e-01,2.092814990178559487e-01,7.236533231037847180e-01
5.369858354544300161e-01,1.762764039870420518e+00,7.014453467621177551e-02,2.998173363172854100e-01,4.271676834663731825e-01,2.028704455401295625e-01,7.269850197836587036e-01
5.448416020011490613e-01,1.744365133573298587e+00,7.332065497187174874e-02,3.055776743465181688e-01,4.245175528180498148e-01,1.965841178635602815e-01,7.300952271645679836e-01
5.528122934936714472e-01,1.725951741949504292e+00,7.659384490191241401e-02,3.112847865747634390e-01,4.216971501952313517e-01,1.904242183280927259e-01,7.329819367699950128e-01
5.608995912119948413e-01,1.707531761852073782e+00,7.996425100574697242e-02,3.169319625231604709e-01,4.187115600843641650e-01,1.843922263867283362e-01,7.356435226075248579e-01
5.691052010321917543e-01,1.689113101443678211e+00,8.343185599370740724e-02,3.225125856210819819e-01,4.155661593330357562e-01,1.784893990521748963e-01,7.380787449541177381e-01
5.774308537862332669e-01,1.670703666621152106e+00,8.699647509735189410e-02,3.280201553527605784e-01,4.122665973812708606e-01,1.727167721686166113e-01,7.402867527340317721e-01
5.858783056270788769e-01,1.652311347448280454e+00,9.065775303344487945e-02,3.334483089718887072e-01,4.088187755076077567e-01,1.670751624870586982e-01,7.422670844794962974e-01
5.944493383991047430e-01,1.633944004646293191e+00,9.441516160918643485e-02,3.387908426530427120e-01,4.052288252200618723e-01,1.615651705177089947e-01,7.440196678731054725e-01
6.031457600139560338e-01,1.615609456191140714e+00,9.826799799211037578e-02,3.440417319527985796e-01,4.015030859269309582e-01,1.561871841281600448e-01,7.455448178797294823e-01
