draw,model,p0,p1,p2,p3
2.250000000000000000e+02,0.000000000000000000e+00,1.267722729543919180e-01,3.767556259082560088e-01,3.732277790864366729e-01,1.232443220509154419e-01
2.250000000000000000e+02,1.000000000000000000e+00,2.895672742697574242e-01,2.131419611298788763e-01,2.120701075910899902e-01,2.852206570092735705e-01
2.250000000000000000e+02,2.000000000000000000e+00,3.898872767147278789e-02,4.660668197971852278e-01,4.579560271811620176e-01,3.698842535018007083e-02
2.250000000000000000e+02,3.000000000000000000e+00,1.678703997025077499e-01,3.675777606610939330e-01,2.682891293364133012e-01,1.962627102999849882e-01
2.260000000000000000e+02,0.000000000000000000e+00,1.487975321344310875e-01,3.960074981740668298e-01,3.513094524273936980e-01,1.038855172641084262e-01
2.260000000000000000e+02,1.000000000000000000e+00,3.155305210184483622e-01,2.189124030652431219e-01,2.053006772920675793e-01,2.602563986242408256e-01
2.260000000000000000e+02,2.000000000000000000e+00,5.256781832020051420e-02,5.114738188666521079e-01,4.090659524487794685e-01,2.689241036436792326e-02
2.260000000000000000e+02,3.000000000000000000e+00,2.061471602827407712e-01,3.730961954657190383e-01,2.250831733991605632e-01,1.956734708523798494e-01
2.270000000000000000e+02,0.000000000000000000e+00,1.396319497718604974e-01,3.885457546926200378e-01,3.603946034230666173e-01,1.114276921124526670e-01
2.270000000000000000e+02,1.000000000000000000e+00,3.049564480660340027e-01,2.166911259646288890e-01,2.081303678725059669e-01,2.702220580968311414e-01
2.270000000000000000e+02,2.000000000000000000e+00,4.669062676279163437e-02,4.936480045371690606e-01,4.290140727888689942e-01,3.064729591117027960e-02
2.270000000000000000e+02,3.000000000000000000e+00,1.898267328983095914e-01,3.719701234333901430e-01,2.429615165621799577e-01,1.952416271061204744e-01
2.280000000000000000e+02,0.000000000000000000e+00,1.542550512161118270e-01,4.001091135703960244e-01,3.459363815533560982e-01,9.969945366013586996e-02
2.280000000000000000e+02,1.000000000000000000e+00,3.216859974075484407e-01,2.201256428202284232e-01,2.036104845193618951e-01,2.545778752528612965e-01
2.280000000000000000e+02,2.000000000000000000e+00,5.621813022522501729e-02,5.213914754409182395e-01,3.974824207489666694e-01,2.490797358488989685e-02
2.280000000000000000e+02,3.000000000000000000e+00,2.359351760331258596e-01,3.593412762599603738e-01,1.824316817231858290e-01,2.222918659837279931e-01
2.290000000000000000e+02,0.000000000000000000e+00,1.288742238462876055e-01,3.787952557645564156e-01,3.711263108772779318e-01,1.212042095118778390e-01
2.290000000000000000e+02,1.000000000000000000e+00,2.921303449026925736e-01,2.137595360620971330e-01,2.114293842173946281e-01,2.826807348178154711e-01
2.290000000000000000e+02,2.000000000000000000e+00,4.020370077477296300e-02,4.707861574433711560e-01,4.531560767248720700e-01,3.585406505698382484e-02
2.290000000000000000e+02,3.000000000000000000e+00,1.697630773415945427e-01,3.692015687968315807e-01,2.676471243268074840e-01,1.933882295347664759e-01
2.300000000000000000e+02,0.000000000000000000e+00,1.479240312950395042e-01,3.953279503623972624e-01,3.521721858837570940e-01,1.045758324588058896e-01
2.300000000000000000e+02,1.000000000000000000e+00,3.145358472451896259e-01,2.187108733305196395e-01,2.055708922532379357e-01,2.611823871710526324e-01
2.300000000000000000e+02,2.000000000000000000e+00,5.199396705906118854e-02,5.098387612302295313e-01,4.109407568285515788e-01,2.722651488215778112e-02
2.300000000000000000e+02,3.000000000000000000e+00,1.952629737038283353e-01,3.782716620297794652e-01,2.442679353226270278e-01,1.821974289437653105e-01
2.310000000000000000e+02,0.000000000000000000e+00,1.434591094617181373e-01,3.917517483608442541e-01,3.565927436736048839e-01,1.081963985038326970e-01
2.310000000000000000e+02,1.000000000000000000e+00,3.094091730813153251e-01,2.176477966896990246e-01,2.069504546700960679e-01,2.659925755588896656e-01
2.310000000000000000e+02,2.000000000000000000e+00,4.910582816080707319e-02,5.012723744196218023e-01,4.206113354218810607e-01,2.901046199769006725e-02
2.310000000000000000e+02,3.000000000000000000e+00,2.021422573340119211e-01,3.694713870443086523e-01,2.251040226897948748e-01,2.032823329318846073e-01
2.320000000000000000e+02,0.000000000000000000e+00,1.275480925136525390e-01,3.775137744241912618e-01,3.724520612091067329e-01,1.224860718530494663e-01
2.320000000000000000e+02,1.000000000000000000e+00,2.905155647171960842e-01,2.133716985079804340e-01,2.118337934356351870e-01,2.842789433391882392e-01
2.320000000000000000e+02,2.000000000000000000e+00,3.943515634079484966e-02,4.678184743509535837e-01,4.561814699123441508e-01,3.656489939590742977e-02
2.320000000000000000e+02,3.000000000000000000e+00,1.822951365530128820e-01,3.618855850944123209e-01,2.394673077505838632e-01,2.163519706019910727e-01
2.330000000000000000e+02,0.000000000000000000e+00,1.530264041571103295e-01,3.992070674840133560e-01,3.471433216748793793e-01,1.006232066839971295e-01
2.330000000000000000e+02,1.000000000000000000e+00,3.203089500034492221e-01,2.198592804545593526e-01,2.039912554217422624e-01,2.558405141202491628e-01
2.330000000000000000e+02,2.000000000000000000e+00,5.538660067589398078e-02,5.192032034021739628e-01,4.000704603188278141e-01,2.533973560310410697e-02
2.330000000000000000e+02,3.000000000000000000e+00,2.165291154078044789e-01,3.713689092266888592e-01,2.123115044374454252e-01,1.997904709280612090e-01
2.340000000000000000e+02,0.000000000000000000e+00,1.493746330287580859e-01,3.964529168014475635e-01,3.507398635976691770e-01,1.034325865721249932e-01
2.340000000000000000e+02,1.000000000000000000e+00,3.161862207428031701e-01,2.190444169764886873e-01,2.051221013481325239e-01,2.596472609325755077e-01
2.340000000000000000e+02,2.000000000000000000e+00,5.294852681719611209e-02,5.125467921608618527e-01,4.078304315484677645e-01,2.667424947347447894e-02
2.340000000000000000e+02,3.000000000000000000e+00,2.107792545391779515e-01,3.709249271621064548e-01,2.175819783450917699e-01,2.007138399536236573e-01
2.350000000000000000e+02,0.000000000000000000e+00,1.469647301239018766e-01,3.945741599843159420e-01,3.531204790792812909e-01,1.053406308125006408e-01
2.350000000000000000e+02,1.000000000000000000e+00,3.134403840156297916e-01,2.184871494509958711e-01,2.058675359155834328e-01,2.622049306177909322e-01
2.350000000000000000e+02,2.000000000000000000e+00,5.136706964224485583e-02,5.080277776771481291e-01,4.130062250988800754e-01,2.759892758172692584e-02
2.350000000000000000e+02,3.000000000000000000e+00,2.109491085247175712e-01,3.681024552851004383e-01,2.141107532752659914e-01,2.068376829149161655e-01
2.360000000000000000e+02,0.000000000000000000e+00,1.396051249469976441e-01,3.885228136131375076e-01,3.604212876740217064e-01,1.114507737658431835e-01
2.360000000000000000e+02,1.000000000000000000e+00,3.049250425442661672e-01,2.166842676800987688e-01,2.081386282800593845e-01,2.702520614955756795e-01
2.360000000000000000e+02,2.000000000000000000e+00,4.667389617910958771e-02,4.935936365355758082e-01,4.290733281414539357e-01,3.065913914386084529e-02
2.360000000000000000e+02,3.000000000000000000e+00,1.983838674004900215e-01,3.672536649377433626e-01,2.266233576643324754e-01,2.077391099974340294e-01
2.370000000000000000e+02,0.000000000000000000e+00,1.500075345911874858e-01,3.969381832690155876e-01,3.501155720084361822e-01,1.029387101313607444e-01
2.370000000000000000e+02,1.000000000000000000e+00,3.169039966769246486e-01,2.191881677690582786e-01,2.049262138370109843e-01,2.589816217170060608e-01
2.370000000000000000e+02,2.000000000000000000e+00,5.336748893924706666e-02,5.137168820260631374e-01,4.064783114431700928e-01,2.643731759151969271e-02
2.370000000000000000e+02,3.000000000000000000e+00,2.137027760110438990e-01,3.698001733097405208e-01,2.133058676674169929e-01,2.031911830117984763e-01
2.380000000000000000e+02,0.000000000000000000e+00,1.506837077809599357e-01,3.974529261394871282e-01,3.494490342788543757e-01,1.024143318006985603e-01
2.380000000000000000e+02,1.000000000000000000e+00,3.176693314008354196e-01,2.193405681223915271e-01,2.047168823462608978e-01,2.582732181305122388e-01
2.380000000000000000e+02,2.000000000000000000e+00,5.381676086888692589e-02,5.149593278931738904e-01,4.050370715178801539e-01,2.618683972005899155e-02
2.380000000000000000e+02,3.000000000000000000e+00,2.117485637935142551e-01,3.717846157519829053e-01,2.175910870161997246e-01,1.988757334383030317e-01
2.390000000000000000e+02,0.000000000000000000e+00,1.475839858709780128e-01,3.950616535052915435e-01,3.525082326271248290e-01,1.048461279966054205e-01
2.390000000000000000e+02,1.000000000000000000e+00,3.141479085764318779e-01,2.186318582890575957e-01,2.056760577391710532e-01,2.615441753953395287e-01
2.390000000000000000e+02,2.000000000000000000e+00,5.177135145281776957e-02,5.091986563995863913e-01,4.116721301303385983e-01,2.735786201725706746e-02
2.390000000000000000e+02,3.000000000000000000e+00,1.796926913896889633e-01,3.853923053008738719e-01,2.755208124798274594e-01,1.593941908296096222e-01
2.400000000000000000e+02,0.000000000000000000e+00,1.466043880282577871e-01,3.942889737754388668e-01,3.534769023214668349e-01,1.056297358748364973e-01
2.400000000000000000e+02,1.000000000000000000e+00,3.130280545829450811e-01,2.184024581234707274e-01,2.059789319466884261e-01,2.625905553468957931e-01
2.400000000000000000e+02,2.000000000000000000e+00,5.113248766760891684e-02,5.073433616260241141e-01,4.137838276878425536e-01,2.774032301852451254e-02
2.400000000000000000e+02,3.000000000000000000e+00,1.913379522587281001e-01,3.788839129779527082e-01,2.500863312250284909e-01,1.796918035382907841e-01
2.410000000000000000e+02,0.000000000000000000e+00,1.384275567432070586e-01,3.875091840088946138e-01,3.615931471645805195e-01,1.124701120833175999e-01
2.410000000000000000e+02,1.000000000000000000e+00,3.035436547946939734e-01,2.163810611686364516e-01,2.085011014955270858e-01,2.715741825411424615e-01
2.410000000000000000e+02,2.000000000000000000e+00,4.594217016350787136e-02,4.911941401989528000e-01,4.316793945615768902e-01,3.118429507596250094e-02
2.410000000000000000e+02,3.000000000000000000e+00,1.727118611646384361e-01,3.785759639276937705e-01,2.766066740626886844e-01,1.721055008449791646e-01
2.420000000000000000e+02,0.000000000000000000e+00,1.592751481268069591e-01,4.036697178110590367e-01,3.410225281932200980e-01,9.603260586891410044e-02
2.420000000000000000e+02,1.000000000000000000e+00,3.272615912006985872e-01,2.211745696800840599e-01,2.020534937062080094e-01,2.495103454130093990e-01
2.420000000000000000e+02,2.000000000000000000e+00,5.967404684616049726e-02,5.300679110894188639e-01,3.870294454565808007e-01,2.322859660783986938e-02
2.420000000000000000e+02,3.000000000000000000e+00,2.090576467229045832e-01,3.827284104905841478e-01,2.335576470458764764e-01,1.746562957406347649e-01
2.430000000000000000e+02,0.000000000000000000e+00,1.394658238916487991e-01,3.884035742588779483e-01,3.605598664187746882e-01,1.115707354306983562e-01
2.430000000000000000e+02,1.000000000000000000e+00,3.047619092384741268e-01,2.166486178612742619e-01,2.081815222338642690e-01,2.704079506663872867e-01
2.430000000000000000e+02,2.000000000000000000e+00,4.658705879313996406e-02,4.933110950910424841e-01,4.293811200136101180e-01,3.072072610220734010e-02
2.430000000000000000e+02,3.000000000000000000e+00,1.959205828449184505e-01,3.684907573228962119e-01,2.310212234309296786e-01,2.045674364012556590e-01
2.440000000000000000e+02,0.000000000000000000e+00,1.393337327986817475e-01,3.882903412959016198e-01,3.606912844322461842e-01,1.116846414731706566e-01
2.440000000000000000e+02,1.000000000000000000e+00,3.046071506049610744e-01,2.166147593419965878e-01,2.082221924035699279e-01,2.705558976494725210e-01
2.440000000000000000e+02,2.000000000000000000e+00,4.650478470070052578e-02,4.930428536681364382e-01,4.296731040041000260e-01,3.077925762706291285e-02
2.440000000000000000e+02,3.000000000000000000e+00,1.895504696856092908e-01,3.717784272331579598e-01,2.430649018969505137e-01,1.956062011842823190e-01
2.450000000000000000e+02,0.000000000000000000e+00,1.547319932196175030e-01,4.004559892522138731e-01,3.454683072563982105e-01,9.934371027177020530e-02
2.450000000000000000e+02,1.000000000000000000e+00,3.222192058303987583e-01,2.202280023615452165e-01,2.034626402572222437e-01,2.540901515508336983e-01
2.450000000000000000e+02,2.000000000000000000e+00,5.654243603637658377e-02,5.222340238303886384e-01,3.964809096173426695e-01,2.474263051589237553e-02
2.450000000000000000e+02,3.000000000000000000e+00,2.194494135926748080e-01,3.713701920850013827e-01,2.094876404716512208e-01,1.996927538506723387e-01
2.460000000000000000e+02,0.000000000000000000e+00,1.470494905839486166e-01,3.946410798269462394e-01,3.530366574058669826e-01,1.052727721832380087e-01
2.460000000000000000e+02,1.000000000000000000e+00,3.135373063849547504e-01,2.185070187272854791e-01,2.058413304336647043e-01,2.621143444540950385e-01
2.460000000000000000e+02,2.000000000000000000e+00,5.142231992758518333e-02,5.081884373452754122e-01,4.128234543229828968e-01,2.756578840415658399e-02
2.460000000000000000e+02,3.000000000000000000e+00,2.025442015137089713e-01,3.732681819333628637e-01,2.292983204037527256e-01,1.948892961491753006e-01
2.470000000000000000e+02,0.000000000000000000e+00,1.318404792748840426e-01,3.815968038285122432e-01,3.681623971965145570e-01,1.184003197000891155e-01
2.470000000000000000e+02,1.000000000000000000e+00,2.957146590892059668e-01,2.146053261279881608e-01,2.105228101503705262e-01,2.791572046324352074e-01
2.470000000000000000e+02,2.000000000000000000e+00,4.194758912910333259e-02,4.773041391652444454e-01,4.464263969207320493e-01,3.432187478491995070e-02
2.470000000000000000e+02,3.000000000000000000e+00,1.773787283733198328e-01,3.692553710266975875e-01,2.562305155048361649e-01,1.971353850951462205e-01
2.480000000000000000e+02,0.000000000000000000e+00,1.348006615369621852e-01,3.843054543888111962e-01,3.652076099851435109e-01,1.156862740890829133e-01
2.480000000000000000e+02,1.000000000000000000e+00,2.992547135307843109e-01,2.154203805739553224e-01,2.096155987161376633e-01,2.757093071791225647e-01
2.480000000000000000e+02,2.000000000000000000e+00,4.372198108846014897e-02,4.836450488235659595e-01,4.397644624185508277e-01,3.286850766942310542e-02
2.480000000000000000e+02,3.000000000000000000e+00,1.937023009883024061e-01,3.643403736151166750e-01,2.284328531785125294e-01,2.135244722180684451e-01
2.490000000000000000e+02,0.000000000000000000e+00,1.693588125041490255e-01,4.102416138101878662e-01,3.312457915300673350e-01,8.915378215559595365e-02
2.490000000000000000e+02,1.000000000000000000e+00,3.382272636452131609e-01,2.231005932666017544e-01,1.989224768797400456e-01,2.397496662084450947e-01
2.490000000000000000e+02,2.000000000000000000e+00,6.689615706309559595e-02,5.462410036867053620e-01,3.666349780751383958e-01,2.022786117506061507e-02
2.490000000000000000e+02,3.000000000000000000e+00,2.475293637418490011e-01,3.676153882632549608e-01,1.819865889108329138e-01,2.028686590840630966e-01
2.500000000000000000e+02,0.000000000000000000e+00,1.600781208578073989e-01,4.042209733862568433e-01,3.402392832735950390e-01,9.546162248234091319e-02
2.500000000000000000e+02,1.000000000000000000e+00,3.281460185763677706e-01,2.213366182849048347e-01,2.018043024618304260e-01,2.487130606768969410e-01
2.500000000000000000e+02,2.000000000000000000e+00,6.023548907934989788e-02,5.314166817854969471e-01,3.853757618383096828e-01,2.297206729684351731e-02
2.500000000000000000e+02,3.000000000000000000e+00,2.438946668729169986e-01,3.600355043265997534e-01,1.771605833475800307e-01,2.189092454529031895e-01
2.510000000000000000e+02,0.000000000000000000e+00,1.381633289748615268e-01,3.872799732917517890e-01,3.618562147320329436e-01,1.127004830013535047e-01
2.510000000000000000e+02,1.000000000000000000e+00,3.032329529617887598e-01,2.163124482216970401e-01,2.085823951212710525e-01,2.718722036952432863e-01
2.510000000000000000e+02,2.000000000000000000e+00,4.577871373455499188e-02,4.906522785348088611e-01,4.322654499334245282e-01,3.130355779721159110e-02
2.510000000000000000e+02,3.000000000000000000e+00,1.876757496011697557e-01,3.714257579314914626e-01,2.450273835736296313e-01,1.958711088937093447e-01
2.520000000000000000e+02,0.000000000000000000e+00,1.683440242970513645e-01,4.096139661361799522e-01,3.322236552092657225e-01,8.981835435750312735e-02
2.520000000000000000e+02,1.000000000000000000e+00,3.371372002495021114e-01,2.229171918454276868e-01,1.992376777093670115e-01,2.407079301957031625e-01
2.520000000000000000e+02,2.000000000000000000e+00,6.615257548235091434e-02,5.446877043280512476e-01,3.686505252551278145e-01,2.050919493446988484e-02
2.520000000000000000e+02,3.000000000000000000e+00,2.537644761474586175e-01,3.616803579676050595e-01,1.718295159951934714e-01,2.127256498897428794e-01
2.530000000000000000e+02,0.000000000000000000e+00,1.411503695015337845e-01,3.898335892499804056e-01,3.588849438703761163e-01,1.101310973781098740e-01
2.530000000000000000e+02,1.000000000000000000e+00,3.067296666044762588e-01,2.170758364716108280e-01,2.076625600962923035e-01,2.685319368276204988e-01
2.530000000000000000e+02,2.000000000000000000e+00,4.764215527146860307e-02,4.967043689887046254e-01,4.256680270656560405e-01,2.998544867417090795e-02
2.530000000000000000e+02,3.000000000000000000e+00,2.000453203443466610e-01,3.680656244324270188e-01,2.257360209770434556e-01,2.061530342461826704e-01
2.540000000000000000e+02,0.000000000000000000e+00,1.219613834001227887e-01,3.719116000196325822e-01,3.780383439769562925e-01,1.280886726032883227e-01
2.540000000000000000e+02,1.000000000000000000e+00,2.836257123346488940e-01,2.116690111228570481e-01,2.135305319779386701e-01,2.911747445645552212e-01
2.540000000000000000e+02,2.000000000000000000e+00,3.627315835269502575e-02,4.549469911674018929e-01,4.690322368496500638e-01,3.974761363025300365e-02
2.540000000000000000e+02,3.000000000000000000e+00,1.636926633157877453e-01,3.636729475009249923e-01,2.693218092673767550e-01,2.033125799159105074e-01
2.550000000000000000e+02,0.000000000000000000e+00,1.501038734118719520e-01,3.970117551366592057e-01,3.500205782702658919e-01,1.028637931812031447e-01
2.550000000000000000e+02,1.000000000000000000e+00,3.170131344192951284e-01,2.192099554494553459e-01,2.048963921621216044e-01,2.588805179691279212e-01
2.550000000000000000e+02,2.000000000000000000e+00,5.343139460311906175e-02,5.138943832569408121e-01,4.062727584180124141e-01,2.640146372192760799e-02
2.550000000000000000e+02,3.000000000000000000e+00,2.173858409343144560e-01,3.675341313279385513e-01,2.071299233203796053e-01,2.079501044173675817e-01
2.560000000000000000e+02,0.000000000000000000e+00,1.442320391803259549e-01,3.923832946642346053e-01,3.558262801306011913e-01,1.075583860248384982e-01
2.560000000000000000e+02,1.000000000000000000e+00,3.103018184037715232e-01,2.178358416600513214e-01,2.067118507603086797e-01,2.651504891758682536e-01
2.560000000000000000e+02,2.000000000000000000e+00,4.960038208269637594e-02,5.027804702428320116e-01,4.189269002434533595e-01,2.869224743101822517e-02
2.560000000000000000e+02,3.000000000000000000e+00,1.998197644352422697e-01,3.716857547240367543e-01,2.304581842462480046e-01,1.980362965944731657e-01
2.570000000000000000e+02,0.000000000000000000e+00,1.365362191679973525e-01,3.858540726798043163e-01,3.634770961894053798e-01,1.141326119627929375e-01
2.570000000000000000e+02,1.000000000000000000e+00,3.013136102257604199e-01,2.158852027872765755e-01,2.090826629330921060e-01,2.737185240538709818e-01
2.570000000000000000e+02,2.000000000000000000e+00,4.477807057003685420e-02,4.872874937662878270e-01,4.358846997732976347e-01,3.204973589037751758e-02
2.570000000000000000e+02,3.000000000000000000e+00,1.783731748656324223e-01,3.740830803605633692e-01,2.615082137349825642e-01,1.860355310388218109e-01
2.580000000000000000e+02,0.000000000000000000e+00,1.432115104600337752e-01,3.915483201610028829e-01,3.568383726709072890e-01,1.084017967080558031e-01
2.580000000000000000e+02,1.000000000000000000e+00,3.091227611743130876e-01,2.175871970606490513e-01,2.070268676812062614e-01,2.662631740838317662e-01
2.580000000000000000e+02,2.000000000000000000e+00,4.894788456637125251e-02,5.007870311901175819e-01,4.211518283299612309e-01,2.911325591354980979e-02
2.580000000000000000e+02,3.000000000000000000e+00,1.924337527847952423e-01,3.745991949710979485e-01,2.430698960764331173e-01,1.898971561676736641e-01
2.590000000000000000e+02,0.000000000000000000e+00,1.450048918895979755e-01,3.930095132894573240e-01,3.550603834193728492e-01,1.069252114015716987e-01
2.590000000000000000e+02,1.000000000000000000e+00,3.111921902892540448e-01,2.180221682850067844e-01,2.064731766514829869e-01,2.643124647742560729e-01
2.590000000000000000e+02,2.000000000000000000e+00,5.009715825754124802e-02,5.042778409965790187e-01,4.172469289282917937e-01,2.837807181758795691e-02
2.590000000000000000e+02,3.000000000000000000e+00,2.145640094095171424e-01,3.635414097996289007e-01,2.053192378392725004e-01,2.165753429515814843e-01
2.600000000000000000e+02,0.000000000000000000e+00,1.492414324850497298e-01,3.963503590189384473e-01,3.508713017974600112e-01,1.035369066985519920e-01
2.600000000000000000e+02,1.000000000000000000e+00,3.160349815749290969e-01,2.190140264925648506e-01,2.051633218787058954e-01,2.597876700538001016e-01
2.600000000000000000e+02,2.000000000000000000e+00,5.286054413184877732e-02,5.122996518812678035e-01,4.081153810950151062e-01,2.672442289186858361e-02
2.600000000000000000e+02,3.000000000000000000e+00,2.212917997621130228e-01,3.639487481358267273e-01,1.995234217324930726e-01,2.152360303695670662e-01
2.610000000000000000e+02,0.000000000000000000e+00,1.297462462836087016e-01,3.796280867448693086e-01,3.702547302230428383e-01,1.203709367484789433e-01
2.610000000000000000e+02,1.000000000000000000e+00,2.931879876491464421e-01,2.140112674532522186e-01,2.111631468554140412e-01,2.816375980421872982e-01
2.610000000000000000e+02,2.000000000000000000e+00,4.071281372285772554e-02,4.727194854826821113e-01,4.511722303969152303e-01,3.539547039754485647e-02
2.610000000000000000e+02,3.000000000000000000e+00,1.661912277783106628e-01,3.716036568415112540e-01,2.769686455456534246e-01,1.852364698345246585e-01
2.620000000000000000e+02,0.000000000000000000e+00,1.363876764528847430e-01,3.857226542855159979e-01,3.636251453663180144e-01,1.142645238952812170e-01
2.620000000000000000e+02,1.000000000000000000e+00,3.011378658722257962e-01,2.158457897641818390e-01,2.091283039608430039e-01,2.738880404027492221e-01
2.620000000000000000e+02,2.000000000000000000e+00,4.468722733979588885e-02,4.869779068682305589e-01,4.362159875357718986e-01,3.211887825620134140e-02
2.620000000000000000e+02,3.000000000000000000e+00,1.851699580235982856e-01,3.706850016663084668e-01,2.473536058925925596e-01,1.967914344175007435e-01
2.630000000000000000e+02,0.000000000000000000e+00,1.364841670112503513e-01,3.858080450347058932e-01,3.635289740267875214e-01,1.141788139272564145e-01
2.630000000000000000e+02,1.000000000000000000e+00,3.012520360535578257e-01,2.158713995446673861e-01,2.090986570038733117e-01,2.737779073979013655e-01
2.630000000000000000e+02,2.000000000000000000e+00,4.474622771397382404e-02,4.871790546528776966e-01,4.360007726411386231e-01,3.207394499200974525e-02
2.630000000000000000e+02,3.000000000000000000e+00,1.842118171453937803e-01,3.712689660729117103e-01,2.494241815479453506e-01,1.950950352337492144e-01
2.640000000000000000e+02,0.000000000000000000e+00,1.483199101562989453e-01,3.956367304510174376e-01,3.517810978468140504e-01,1.042622615458693586e-01
2.640000000000000000e+02,1.000000000000000000e+00,3.149869720035539666e-01,2.188024649366181462e-01,2.054484404623095617e-01,2.607621225975182977e-01
2.640000000000000000e+02,2.000000000000000000e+00,5.225368505738671454e-02,5.105814293082621136e-01,4.100903753894589721e-01,2.707451024489199859e-02
2.640000000000000000e+02,3.000000000000000000e+00,2.047719076090980250e-01,3.733796481960147129e-01,2.269392699984230100e-01,1.949091741964643354e-01
2.650000000000000000e+02,0.000000000000000000e+00,1.691086161794756737e-01,4.100875498902756267e-01,3.314867536505411993e-01,8.931708027970723662e-02
2.650000000000000000e+02,1.000000000000000000e+00,3.379587800238604833e-01,2.230555855270493215e-01,1.990001904149110434e-01,2.399854440341791517e-01
2.650000000000000000e+02,2.000000000000000000e+00,6.671248074499210035e-02,5.458595602091157462e-01,3.671311393468204565e-01,2.029681969907186703e-02
2.650000000000000000e+02,3.000000000000000000e+00,2.313885440427170259e-01,3.789663480264340856e-01,2.068893737885012796e-01,1.827557341423477755e-01
2.660000000000000000e+02,0.000000000000000000e+00,1.424989589591868500e-01,3.909598372991749393e-01,3.575455228992819312e-01,1.089956808423560436e-01
2.660000000000000000e+02,1.000000000000000000e+00,3.082972434743740942e-01,2.174118137696227082e-01,2.072467155837055541e-01,2.670442271722976990e-01
2.660000000000000000e+02,2.000000000000000000e+00,4.849465094362936241e-02,4.993842020448793217e-01,4.227097174220824649e-01,2.941142958940871910e-02
2.660000000000000000e+02,3.000000000000000000e+00,2.018076091615869927e-01,3.685764587724802421e-01,2.243863293454709251e-01,2.052296027204616735e-01
2.670000000000000000e+02,0.000000000000000000e+00,1.581946578241908152e-01,4.029200781018283384e-01,3.420776899601010723e-01,9.680757411387984346e-02
2.670000000000000000e+02,1.000000000000000000e+00,3.260683183918465788e-01,2.209540557013666140e-01,2.023887515663646830e-01,2.505888743404222629e-01
2.670000000000000000e+02,2.000000000000000000e+00,5.892232334084354650e-02,5.282360925563642784e-01,3.892626645306010436e-01,2.357891957219118359e-02
2.670000000000000000e+02,3.000000000000000000e+00,2.321306135118769154e-01,3.665743058909399776e-01,1.929613673188192713e-01,2.083337132783637802e-01
2.680000000000000000e+02,0.000000000000000000e+00,1.559293257945426892e-01,4.013187709987035001e-01,3.442943464616425309e-01,9.845755674511129374e-02
2.680000000000000000e+02,1.000000000000000000e+00,3.235545278070177111e-01,2.204824383128231868e-01,2.030914051810646104e-01,2.528716286990944639e-01
2.680000000000000000e+02,2.000000000000000000e+00,5.736032078248786553e-02,5.243322412607791527e-01,3.939744209815791987e-01,2.433301697515389064e-02
2.680000000000000000e+02,3.000000000000000000e+00,2.175393547921603554e-01,3.739272845275501966e-01,2.142472324110959447e-01,1.942861282691933922e-01
2.690000000000000000e+02,0.000000000000000000e+00,1.535765118452470934e-01,3.996124569606811505e-01,3.466027320615832630e-01,1.002082991324883404e-01
2.690000000000000000e+02,1.000000000000000000e+00,3.209261195766340280e-01,2.199790185483756766e-01,2.038207874627451788e-01,2.552740744122450334e-01
2.690000000000000000e+02,2.000000000000000000e+00,5.575820773478173953e-02,5.201861421763618321e-01,3.989102739868998770e-01,2.514537610195643688e-02
2.690000000000000000e+02,3.000000000000000000e+00,2.214637253696109809e-01,3.687508350954797898e-01,2.046643352188944887e-01,2.051211043160147129e-01
2.700000000000000000e+02,0.000000000000000000e+00,1.426190085554865927e-01,3.910593017265159843e-01,3.574263557519475887e-01,1.088953339660500147e-01
2.700000000000000000e+02,1.000000000000000000e+00,3.084364580488281327e-01,2.174414650903309099e-01,2.072096818652116590e-01,2.669123949956290209e-01
2.700000000000000000e+02,2.000000000000000000e+00,4.857087546103604908e-02,4.996211821256655861e-01,4.224469942176506954e-01,2.936094819564753766e-02
2.700000000000000000e+02,3.000000000000000000e+00,1.895242601115089687e-01,3.754516390743198317e-01,2.479259263882724607e-01,1.870981744258988499e-01
2.710000000000000000e+02,0.000000000000000000e+00,1.466374040659138844e-01,3.943151502637374239e-01,3.534442405013825672e-01,1.056032051689658469e-01
2.710000000000000000e+02,1.000000000000000000e+00,3.130658530646566184e-01,2.184102328187970399e-01,2.059687261423569782e-01,2.625551879741895300e-01
2.710000000000000000e+02,2.000000000000000000e+00,5.115396059115291660e-02,5.074061653207744271e-01,4.137125408247435687e-01,2.772733326332901468e-02
2.710000000000000000e+02,3.000000000000000000e+00,2.132617143399617998e-01,3.662623812893016084e-01,2.096768476281110072e-01,2.107990567426256123e-01
2.720000000000000000e+02,0.000000000000000000e+00,1.427732034463888855e-01,3.911868673305420319e-01,3.572733105792376684e-01,1.087666186438313864e-01
2.720000000000000000e+02,1.000000000000000000e+00,3.086151899219449213e-01,2.174794886762158042e-01,2.071621112418799704e-01,2.667432101599593874e-01
2.720000000000000000e+02,2.000000000000000000e+00,4.866886089690797973e-02,4.999251887708106024e-01,4.221096953833743948e-01,2.929625494890681150e-02
2.720000000000000000e+02,3.000000000000000000e+00,2.040152813268256704e-01,3.675803475065584913e-01,2.207601165858945336e-01,2.076442545807213880e-01
2.730000000000000000e+02,0.000000000000000000e+00,1.469067699490354262e-01,3.945283638780485713e-01,3.531778010373259891e-01,1.053870651355900134e-01
2.730000000000000000e+02,1.000000000000000000e+00,3.133740927993475811e-01,2.184735512251053946e-01,2.058854549406222145e-01,2.622669010349248375e-01
