G_mM,U,p0,p1,p2,p3,variance
5.528122934936714472e-01,1.725951739339524504e+00,2.209505415938955442e-01,1.923837006533864191e-01,2.264292345720164412e-01,3.602365231807017065e-01,1.361319941038637626e+00
5.608995912119948413e-01,1.707531763721142015e+00,2.261314876467437340e-01,1.942543942399247436e-01,2.255649848587775452e-01,3.540491332545540604e-01,1.367291808849387280e+00
5.691052010321917543e-01,1.689113101414799978e+00,2.313538470952003767e-01,1.960866562456543838e-01,2.246520448082902077e-01,3.479074518508550873e-01,1.372758832765387016e+00
5.774308537862332669e-01,1.670703664566480118e+00,2.366152988770332533e-01,1.978794463047350571e-01,2.236915461929502025e-01,3.418137086252815426e-01,1.377718273908204338e+00
5.858783056270788769e-01,1.652311349797647821e+00,2.419134725837202016e-01,1.996317803263960855e-01,2.226846717983997359e-01,3.357700752914840603e-01,1.382168348473227226e+00
5.944493383991047430e-01,1.633944004741628486e+00,2.472459583875380174e-01,2.013427341762114853e-01,2.216326517433344079e-01,3.297786556929160895e-01,1.386108231754683562e+00
6.031457600139560338e-01,1.615609453616993596e+00,2.526103000444736568e-01,2.030114416352850060e-01,2.205367629790152828e-01,3.238414953412260266e-01,1.389538045005779932e+00
6.119694048318929935e-01,1.597315465370841459e+00,2.580040045112358404e-01,2.046370977438587146e-01,2.193983256077335076e-01,3.179605721371719373e-01,1.392458853496472582e+00
6.209221340487182106e-01,1.579069723902322586e+00,2.634245513372396874e-01,2.062189615692356925e-01,2.182186989474871608e-01,3.121377881460374870e-01,1.394872657728564835e+00
6.300058360883621367e-01,1.560879836277271782e+00,2.688693910089537953e-01,2.077563554250187183e-01,2.169992798458293959e-01,3.063749737201981183e-01,1.396782374993156939e+00
6.392224270012162313e-01,1.542753331445364751e+00,2.743359460248621651e-01,2.092486649753619865e-01,2.157415005293241983e-01,3.006738884704514558e-01,1.398191821640950572e+00
6.485738508682891146e-01,1.524697616924560517e+00,2.798216247738609108e-01,2.106953426500958182e-01,2.144468234536651974e-01,2.950362091223780459e-01,1.399105695510725056e+00
6.580620802112779888e-01,1.506719980156346228e+00,2.853238222440415139e-01,2.120959070575277050e-01,2.131167389964735981e-01,2.894635317019571552e-01,1.399529549758696145e+00
6.676891164086354857e-01,1.488827580567678943e+00,2.908399235598778110e-01,2.134499431054956153e-01,2.117527625416960602e-01,2.839573707929304303e-01,1.399469765749645322e+00
6.774569901177296405e-01,1.471027444250385674e+00,2.963673067834886599e-01,2.147571018228972006e-01,2.103564317533542782e-01,2.785191596402599168e-01,1.398933523860832029e+00
6.873677617031738185e-01,1.453326445888235341e+00,3.019033497651683051e-01,2.160171009968916145e-01,2.089293028224763205e-01,2.731502464154637599e-01,1.397928771707841022e+00
6.974235216714262942e-01,1.435731292826486261e+00,3.074454365356968366e-01,2.172297254112012799e-01,2.074729467440201980e-01,2.678518913090814912e-01,1.396464188967801778e+00
7.076263911117436356e-01,1.418248523028919017e+00,3.129909594698206399e-01,2.183948259450018969e-01,2.059889466716149087e-01,2.626252679135624435e-01,1.394549150779813118e+00
7.179785221435924791e-01,1.400884496071102658e+00,3.185373236902292460e-01,2.195123190683044567e-01,2.044788947216009678e-01,2.574714625198654128e-01,1.392193689301109760e+00
7.284820983705989628e-01,1.383645384727653749e+00,3.240819513831005860e-01,2.205821861595618771e-01,2.029443888039206001e-01,2.523914736534168535e-01,1.389408453577859026e+00
7.391393353411436218e-01,1.366537167180577939e+00,3.296222860090822770e-01,2.216044726502021667e-01,2.013870294917712855e-01,2.473862118489443818e-01,1.386204667971868032e+00
7.499524810156905641e-01,1.349565619868559940e+00,3.351557963954608366e-01,2.225792870018827863e-01,1.998084169412922551e-01,2.424564996613642054e-01,1.382594089388119230e+00
7.609238162409600603e-01,1.332736311138325469e+00,3.406799806484036575e-01,2.235067995152224818e-01,1.982101478860184562e-01,2.376030719503553212e-01,1.378588963585902993e+00
7.720556552310309240e-01,1.316054595296487051e+00,3.461923700078627375e-01,2.243872410010373242e-01,1.965938126778497830e-01,2.328265763132500998e-01,1.374201980730686889e+00
7.833503460554861464e-01,1.299525606769251773e+00,3.516905327383948454e-01,2.252209013324752984e-01,1.949609923506130382e-01,2.281275735785168457e-01,1.369446230292586719e+00
7.948102711346936022e-01,1.283154256586801711e+00,3.571720773112230241e-01,2.260081277734092009e-01,1.933132559327111477e-01,2.235065389826567106e-01,1.364335156151336381e+00
8.064378477423421732e-01,1.266945228657879063e+00,3.626346557004699322e-01,2.267493232321201035e-01,1.916521577764708772e-01,2.189638632909390037e-01,1.358882511537488957e+00
8.182355285153202207e-01,1.250902976652384258e+00,3.680759665200730724e-01,2.274449444004960907e-01,1.899792349864045382e-01,2.144998540930263264e-01,1.353102314185556043e+00
8.302058019710593095e-01,1.235031720904557595e+00,3.734937581947175844e-01,2.280954998105226283e-01,1.882960048902439787e-01,2.101147371045157253e-01,1.347008801671666811e+00
8.423511930324398822e-01,1.219335446554768332e+00,3.788858317460388481e-01,2.287015477613600078e-01,1.866039626843948307e-01,2.058086578082062856e-01,1.340616387547879595e+00
8.546742635603860050e-01,1.203817903107035070e+00,3.842500431150688289e-01,2.292636941301983144e-01,1.849045792873617033e-01,2.015816834673711255e-01,1.333939618644966574e+00
8.671776128942422224e-01,1.188482603643337576e+00,3.895843056143991068e-01,2.297825901470408327e-01,1.831992992193831882e-01,1.974338050191768168e-01,1.326993133034318317e+00
8.798638784000606394e-01,1.173332824929407270e+00,3.948865920828096288e-01,2.302589300896791258e-01,1.814895386428054813e-01,1.933649391847056809e-01,1.319791619266428961e+00
8.927357360269051467e-01,1.158371608107151118e+00,4.001549368374952009e-01,2.306934489218393225e-01,1.797766835366847726e-01,1.893749307039807872e-01,1.312349776935658019e+00
9.057959008713013516e-01,1.143601759948978724e+00,4.053874374246498880e-01,2.310869198847864681e-01,1.780620880074988421e-01,1.854635546830648296e-01,1.304682278703963583e+00
9.190471277499362435e-01,1.129025854488876490e+00,4.105822562268434117e-01,2.314401520561450709e-01,1.763470727183032438e-01,1.816305189987083291e-01,1.296803733813395088e+00
9.324922117807408206e-01,1.114646227152855218e+00,4.157376247546375470e-01,2.317539880449555889e-01,1.746329224933209079e-01,1.778754647070859007e-01,1.288728648675917743e+00
9.461339889724684760e-01,1.100464987431773789e+00,4.208518413140897585e-01,2.320293012226842533e-01,1.729208861805885400e-01,1.741979712826374760e-01,1.280471398925561610e+00
9.599753368229080319e-01,1.086484024521347624e+00,4.259232710802516864e-01,2.322669932077792432e-01,1.712121758223386636e-01,1.705975598896303236e-01,1.272046199963702495e+00
9.740191749258381160e-01,1.072705006792125770e+00,4.309503483658476686e-01,2.324679914746048126e-01,1.695079651611213489e-01,1.670736949984261144e-01,1.263467075508030613e+00
9.882684655868672063e-01,1.059129371904274475e+00,4.359315823477178387e-01,2.326332470184528933e-01,1.678093870156659728e-01,1.636257836181632119e-01,1.254747821214242665e+00
1.002726214448277142e+00,1.045758348340585453e+00,4.408655512981891067e-01,2.327637315712036969e-01,1.661175346224398885e-01,1.602531825081673633e-01,1.245901989510440400e+00
1.017395471123017536e+00,1.032592965305050514e+00,4.457509008844459109e-01,2.328604351641973269e-01,1.644334617132172383e-01,1.569552022381395795e-01,1.236942870162845098e+00
1.032279329837964665e+00,1.019634032201386820e+00,4.505863537354537485e-01,2.329243639131803600e-01,1.627581787658912704e-01,1.537311035854746488e-01,1.227883451622758582e+00
1.047380930086597717e+00,1.006882162176280460e+00,4.553707026908908606e-01,2.329565374157490376e-01,1.610926549195489110e-01,1.505801049738111630e-01,1.218736413349463366e+00
1.062703457291217068e+00,9.943377863597561150e-01,4.601028072845115280e-01,2.329579864484438712e-01,1.594378188898216142e-01,1.475013873772229867e-01,1.209514115019917346e+00
1.078250143474859035e+00,9.820011240575128308e-01,4.647816068100302234e-01,2.329297506865979639e-01,1.577945541392008211e-01,1.444940883641710472e-01,1.200228554870721887e+00
1.094024267943033424e+00,9.698722362985066070e-01,4.694061018873535440e-01,2.328728764592297440e-01,1.561637051209732729e-01,1.415573165324434668e-01,1.190891390992447896e+00
1.110029157975436220e+00,9.579509854974814775e-01,4.739753714635955295e-01,2.327884144725669568e-01,1.545460711665981590e-01,1.386901428972393824e-01,1.181513894598517744e+00
1.126268189527779739e+00,9.462370812356643013e-01,4.784885570362535367e-01,2.326774178511575308e-01,1.529424119532599713e-01,1.358916131593289611e-01,1.172106970192769104e+00
1.142744787943897444e+00,9.347300520964784143e-01,4.829448750398515067e-01,2.325409398504438285e-01,1.513534430830796307e-01,1.331607420266250896e-01,1.162681120130103052e+00
1.159462428678256884e+00,9.234292851084822118e-01,4.873436031858847106e-01,2.323800321925764689e-01,1.497798409487110238e-01,1.304965236728279077e-01,1.153246464446909147e+00
1.176424638029050396e+00,9.123339967911914261e-01,4.916840931601961784e-01,2.321957427326229451e-01,1.482222382629742041e-01,1.278979258442067279e-01,1.143812706681390789e+00
1.193634993882000783e+00,9.014432784978708701e-01,4.959657543764873222e-01,2.319891141986111238e-01,1.466812299754448601e-01,1.253639014494566661e-01,1.134389162796510586e+00
1.211097126465062290e+00,8.907560649768055949e-01,5.001880676077110621e-01,2.317611818359187892e-01,1.451573685282234460e-01,1.228933820281466333e-01,1.124984726909169286e+00
1.228814719114150078e+00,8.802711675729824048e-01,5.043505732538139386e-01,2.315129722065129014e-01,1.436511682525499489e-01,1.204852862871231972e-01,1.115607893340519796e+00
1.246791509050078739e+00,8.699872745842034405e-01,5.084528723557617536e-01,2.312455015578541717e-01,1.421631052328029832e-01,1.181385208535810777e-01,1.106266752232845541e+00
1.265031288166859724e+00,8.599029457826554701e-01,5.124946299450525711e-01,2.309597740211275785e-01,1.406936163399315209e-01,1.158519796938882879e-01,1.096968980460159671e+00
1.283537903831542870e+00,8.500166328425482476e-01,5.164755679920699505e-01,2.306567805571454743e-01,1.392431020669507302e-01,1.136245493838337894e-01,1.087721857170468764e+00
1.302315259695748573e+00,8.403266855189535089e-01,5.203954638943548705e-01,2.303374977017000058e-01,1.378119273945818679e-01,1.114551110093632696e-01,1.078532267969026570e+00
1.321367316519076685e+00,8.308313468915157207e-01,5.242541533426540168e-01,2.300028860012622023e-01,1.364004210779977133e-01,1.093425395780860399e-01,1.069406699538457239e+00
1.340698093004556890e+00,8.215287668917738984e-01,5.280515257500296711e-01,2.296538890961377644e-01,1.350088776658615874e-01,1.072857074879709910e-01,1.060351252320604676e+00
1.360311666646330853e+00,8.124170084691717530e-01,5.317875225473017720e-01,2.292914326951853154e-01,1.336375584985519394e-01,1.052834862589608761e-01,1.051371647370042739e+00
1.380212174589727780e+00,8.034940537447358144e-01,5.354621354064182936e-01,2.289164236428414267e-01,1.322866927503260903e-01,1.033347482004140783e-01,1.042473234044724251e+00
1.400403814503917488e+00,7.947578091524774013e-01,5.390754048064425596e-01,2.285297490339319448e-01,1.309564783603309468e-01,1.014383677992945348e-01,1.033660997460060793e+00
1.420890845467346120e+00,7.862061093545401613e-01,5.426274190438455935e-01,2.281322753512947110e-01,1.296470828113336637e-01,9.959322279352604557e-02,1.024939565351960624e+00
1.441677588866109083e+00,7.778367245769560734e-01,5.461183117596891679e-01,2.277248478397267961e-01,1.283586444645228308e-01,9.779819593606120520e-02,1.016313219021761416e+00
1.462768429305476126e+00,7.696473660095708436e-01,5.495482601902005326e-01,2.273082898913579841e-01,1.270912736371115348e-01,9.605217628132994845e-02,1.007785902966303215e+00
1.484167815534742418e+00,7.616356910333512698e-01,5.529174834217774892e-01,2.268834025084949524e-01,1.258450536843261358e-01,9.435406038540135321e-02,9.993612348585610983e-01
1.505880261385624141e+00,7.537993083299552310e-01,5.562262406296476502e-01,2.264509638447991802e-01,1.246200420915033885e-01,9.270275343404978108e-02,9.910425158785418631e-01
1.527910346724367541e+00,7.461357828599639586e-01,5.594748293078020129e-01,2.260117288224804399e-01,1.234162715716690256e-01,9.109717029804850763e-02,9.828327413275419477e-01
1.550262718417796615e+00,7.386426406975480363e-01,5.626635834974859085e-01,2.255664288229043690e-01,1.222337511641852781e-01,8.953623651542438888e-02,9.747346114618180568e-01
1.572942091313481727e+00,7.313173737108074057e-01,5.657928720211191642e-01,2.251157714477661498e-01,1.210724673303026355e-01,8.801888920081198109e-02,9.667505424850117990e-01
1.595953249234266957e+00,7.241574438295801386e-01,5.688630968350130157e-01,2.246604403316920795e-01,1.199323850019967524e-01,8.654407783129819398e-02,9.588826773675713788e-01
1.619301045987326493e+00,7.171602865280830574e-01,5.718746916669130709e-01,2.242010949751696569e-01,1.188134485208384716e-01,8.511076483707882834e-02,9.511328960191907100e-01
1.642990406387996982e+00,7.103233167743754350e-01,5.748281195403566191e-01,2.237383708097106794e-01,1.177155829851334740e-01,8.371792666479925538e-02,9.435028283800881432e-01
1.667026327298574362e+00,7.036439325092398445e-01,5.777238713040131479e-01,2.232728791805433655e-01,1.166386952176339670e-01,8.236455429780949189e-02,9.359938649742969297e-01
1.691413878682326288e+00,6.971195183519095506e-01,5.805624640184311458e-01,2.228052074071405486e-01,1.155826747785161090e-01,8.104965379591226593e-02,9.286071678172171939e-01
1.716158204672907139e+00,6.907474481856452631e-01,5.833444397876357268e-01,2.223359188235956851e-01,1.145473948042564499e-01,7.977224658451222139e-02,9.213436801262506748e-01
1.741264524659426938e+00,6.845250875671380353e-01,5.860703646339228134e-01,2.218655528551184697e-01,1.135327128208566544e-01,7.853136969010206248e-02,9.142041358406657325e-01
1.766738134387385584e+00,6.784498017041769025e-01,5.887408248889638429e-01,2.213946255786093664e-01,1.125384724717126278e-01,7.732607706071407960e-02,9.071890755794494998e-01
1.792584407075728858e+00,6.725189553407269205e-01,5.913564270800133471e-01,2.209236297425866413e-01,1.115645039340595751e-01,7.615543924334035319e-02,9.002988533763054413e-01
1.818808794550229813e+00,6.667299128005732545e-01,5.939177977383585105e-01,2.204530348159152719e-01,1.106106243525208088e-01,7.501854309320547809e-02,8.935336434417876506e-01
1.845416828393460440e+00,6.610800479665748242e-01,5.964255787815380128e-01,2.199832878897179378e-01,1.096766399093754285e-01,7.391449341936866257e-02,8.868934584820487022e-01
1.872414121111576790e+00,6.555667404644188734e-01,5.988804289558563587e-01,2.195148135210109042e-01,1.087623456259901589e-01,7.284241189714255049e-02,8.803781518961115715e-01
1.899806367318191525e+00,6.501873808627013362e-01,6.012830212708851763e-01,2.190480143401179747e-01,1.078675266444071856e-01,7.180143774458966344e-02,8.739874303859541671e-01
1.927599344935546855e+00,6.449393740343509762e-01,6.036340412096710129e-01,2.185832715645631974e-01,1.069919592075097153e-01,7.079072801825608829e-02,8.677208643790863540e-01
1.955798916413272082e+00,6.398201378860463029e-01,6.059341869908202449e-01,2.181209451396145527e-01,1.061354108622635517e-01,6.980945700730155357e-02,8.615778928098634104e-01
1.984411029964956885e+00,6.348271097366280369e-01,6.081841663839721024e-01,2.176613745888604790e-01,1.052976419337347674e-01,6.885681709343270673e-02,8.555578369081329182e-01
2.013441720822838565e+00,6.299577443935284737e-01,6.103846972283678562e-01,2.172048791570748705e-01,1.044784056072182443e-01,6.793201800733905671e-02,8.496599039306170775e-01
2.042897112510820179e+00,6.252095181330918905e-01,6.125365052837251634e-01,2.167517585123552581e-01,1.036774489910220615e-01,6.703428721289750314e-02,8.438831978283081181e-01
2.072783418136127764e+00,6.205799304375505532e-01,6.146403230689743147e-01,2.163022932784722518e-01,1.028945137985821934e-01,6.616286985397129561e-02,8.382267270966676787e-01
2.103106941699850463e+00,6.160665033188343909e-01,6.166968897873504885e-01,2.158567453526602509e-01,1.021293366137934477e-01,6.531702824619572967e-02,8.326894095121001316e-01
2.133874079426670622e+00,6.116667859668254437e-01,6.187069488193478461e-01,2.154153587630380229e-01,1.013816500490548472e-01,6.449604236855925599e-02,8.272700832213044642e-01
2.165091321114032130e+00,6.073783533738282836e-01,6.206712479443651231e-01,2.149783599586826410e-01,1.006511828757111066e-01,6.369920922124114315e-02,8.219675103055943399e-01
2.196765251501053839e+00,6.031988083270805046e-01,6.225905380237177766e-01,2.145459584432792555e-01,9.993766071520757133e-02,6.292584281779539657e-02,8.167803842970582373e-01
2.228902551657458098e+00,5.991257832144476492e-01,6.244655717564643327e-01,2.141183474124191966e-01,9.924080669132058496e-02,6.217527413979578171e-02,8.117073373235383915e-01
2.261510000392841224e+00,5.951569403184288065e-01,6.262971031227686503e-01,2.136957042489333880e-01,9.856034181539836958e-02,6.144685081289955053e-02,8.067469452174291789e-01
2.294594475686536406e+00,5.912899724958969871e-01,6.280858866486650482e-01,2.132781910654947544e-01,9.789598542711835938e-02,6.073993685872185189e-02,8.018977329282661604e-01
2.328162956138411399e+00,5.875226043828808420e-01,6.298326764250745669e-01,2.128659553130131110e-01,9.724745571586922155e-02,6.005391254604307977e-02,7.971581804300346130e-01
2.362222522440871941e+00,5.838525930295911381e-01,6.315382253871354434e-01,2.124591303369640916e-01,9.661447013507423742e-02,5.938817414082619983e-02,7.925267277573193603e-01
2.396780358872428796e+00,5.802777284892504106e-01,6.332032846146339322e-01,2.120578359340413721e-01,9.599674579876489589e-02,5.874213365255977204e-02,7.880017798214946634e-01
2.431843754813085567e+00,5.767958342570552732e-01,6.348286027028585687e-01,2.116621788959388850e-01,9.539399984249148645e-02,5.811521855871112918e-02,7.835817108780125384e-01
2.467420106281914105e+00,5.734047677678109078e-01,6.364149251077857450e-01,2.112722535621094355e-01,9.480594978461295841e-02,5.750687154549184027e-02,7.792648689111307814e-01
2.503516917497107030e+00,5.701024208151159733e-01,6.379629935300006327e-01,2.108881423652205211e-01,9.423231386444114177e-02,5.691655024033773214e-02,7.750495797667690256e-01
2.540141802458877773e+00,5.668867198587854705e-01,6.394735453540068004e-01,2.105099163638605719e-01,9.367281135147291493e-02,5.634372693065970578e-02,7.709341509934365400e-01
2.577302486555492322e+00,5.637556262730595291e-01,6.409473131193269557e-01,2.101376357670469430e-01,9.312716283486557889e-02,5.578788827876046685e-02,7.669168754608237659e-01
2.615006808192813725e+00,5.607071365370456251e-01,6.423850240234583175e-01,2.097713504495261894e-01,9.259509049352705745e-02,5.524853503348843564e-02,7.629960347614572758e-01
2.653262720447666201e+00,5.577392823691393886e-01,6.437873994565512792e-01,2.094111004569742251e-01,9.207631834725836517e-02,5.472518173921616519e-02,7.591699024013106589e-01
2.692078292745416768e+00,5.548501308073771066e-01,6.451551545675269228e-01,2.090569165003001995e-01,9.157057248944187877e-02,5.421735644273104754e-02,7.554367467856837326e-01
2.731461712562069266e+00,5.520377842378711986e-01,6.464889978611952914e-01,2.087088204383638623e-01,9.107758130181509149e-02,5.372460039862574088e-02,7.517948340069973145e-01
2.771421287151278889e+00,5.493003803736165036e-01,6.477896308258183078e-01,2.083668257485098707e-01,9.059707565190869283e-02,5.324646777376308704e-02,7.482424304414126981e-01
2.811965445296610966e+00,5.466360921860680122e-01,6.490577475904462101e-01,2.080309379844170192e-01,9.012878907375920789e-02,5.278252535137750723e-02,7.447778051613958006e-01
2.853102739089466322e+00,5.440431277934589804e-01,6.502940346105589020e-01,2.077011552210361045e-01,8.967245793279216004e-02,5.233235223561286120e-02,7.413992321734306223e-01
2.894841845732984531e+00,5.415197304694236990e-01,6.514991703041927984e-01,2.073774685070371160e-01,8.922782160392367379e-02,5.189553958484641183e-02,7.381049926986722465e-01
2.937191569372357591e+00,5.390641783567333700e-01,6.526738248367693895e-01,2.070598622714595882e-01,8.879462259003918778e-02,5.147169030173179977e-02,7.348933769597825183e-01
2.980160842951899536e+00,5.366747841344503556e-01,6.538186599372439733e-01,2.067483147146243760e-01,8.837260662456890292e-02,5.106041872356272687e-02,7.317626857992055589e-01
3.023758730099315617e+00,5.343498948210811950e-01,6.549343286581336132e-01,2.064427982069168832e-01,8.796152279068417124e-02,5.066135034426531847e-02,7.287112323727409358e-01
3.067994427037506799e+00,5.320878914767326329e-01,6.560214751926989329e-01,2.061432796647812427e-01,8.756112361560795809e-02,5.027412152691182468e-02,7.257373436132641409e-01
3.112877264524359866e+00,5.298871891546309554e-01,6.570807345810266709e-01,2.058497209500017300e-01,8.717116520228564147e-02,4.989837926668599238e-02,7.228393619291225702e-01
3.158416709820897061e+00,5.277462368653071945e-01,6.581127324179444349e-01,2.055620792619352599e-01,8.679140735698857856e-02,4.953378096313159479e-02,7.200156468325811243e-01
3.204622368688252454e+00,5.256635161559625180e-01,6.591180852377975796e-01,2.052803073328984540e-01,8.642161346484801554e-02,4.917999396445602023e-02,7.172645746549448642e-01
3.251503987413826291e+00,5.236375411684330849e-01,6.600974001974461158e-01,2.050043538090851880e-01,8.606155062105813602e-02,4.883669537241054626e-02,7.145845401240902284e-01
3.299071454867105846e+00,5.216668592288165041e-01,6.610512745090301179e-01,2.047341636964116474e-01,8.571098985127004188e-02,4.850357194328824839e-02,7.119739585734281562e-01
3.347334804585535561e+00,5.197500496867007991e-01,6.619802957269533827e-01,2.044696785584872722e-01,8.536970601546473025e-02,4.818031969909468415e-02,7.094312657628704111e-01
3.396304216890941863e+00,5.178857224984151353e-01,6.628850421711304230e-01,2.042108366640969508e-01,8.503747765999968011e-02,4.786664350477295993e-02,7.069549172793468950e-01
3.445990021036881235e+00,5.160725197434606892e-01,6.637660819366256737e-01,2.039575735298773118e-01,8.471408738690765217e-02,4.756225714658935538e-02,7.045433917624476239e-01
3.496402697387425373e+00,5.143091145246502238e-01,6.646239731786193206e-01,2.037098220933748483e-01,8.439932175274190984e-02,4.726688297526385890e-02,7.021951905985874820e-01
3.547552879627799971e+00,5.125942087202195463e-01,6.654592649680510785e-01,2.034675127093883984e-01,8.409297095685032419e-02,4.698025136571015725e-02,6.999088360146731302e-01
3.599451357007398489e+00,5.109265361086219315e-01,6.662724955404676352e-01,2.032305738927552008e-01,8.379482948446481672e-02,4.670210108231237500e-02,6.976828762714709642e-01
3.652109076615573269e+00,5.093048583700425791e-01,6.670641940207606702e-01,2.029989320471289049e-01,8.350469547341780874e-02,4.643217845869266475e-02,6.955158813097049864e-01
3.705537145690743550e+00,5.077279662491783752e-01,6.678348796440222168e-01,2.027725119102549711e-01,8.322237099824517093e-02,4.617023744747769665e-02,6.934064452190080718e-01
3.759746833963260482e+00,5.061946801955021780e-01,6.685850612349111266e-01,2.025512369209182262e-01,8.294766225792792047e-02,4.591603958624269205e-02,6.913531879705874239e-01
3.814749576032585576e+00,5.047038464073679842e-01,6.693152389438645766e-01,2.023350289123659884e-01,8.268037893630610091e-02,4.566935320746327853e-02,6.893547509463677780e-01
3.870556973779206711e+00,5.032543413300342161e-01,6.700259018547721768e-01,2.021238090160741852e-01,8.242033507350111921e-02,4.542995405565260214e-02,6.874098037434253072e-01
3.927180798811863216e+00,5.018450653756553193e-01,6.707175308775193967e-01,2.019174969949434073e-01,8.216734800189968990e-02,4.519762412563751303e-02,6.855170364913839576e-01
3.984632994950547680e+00,5.004749485944692822e-01,6.713905957910246691e-01,2.017160123050803777e-01,8.192123942229589950e-02,4.497215248159901896e-02,6.836751681580185425e-01
4.042925680745872441e+00,4.991429438759373838e-01,6.720455584105029523e-01,2.015192733267831549e-01,8.168183423898753293e-02,4.475333402372638075e-02,6.818829380751334490e-01
4.102071152035253299e+00,4.978480328718415948e-01,6.726828695150997017e-01,2.013271984532442882e-01,8.144896167637070972e-02,4.454097035528530035e-02,6.801391145219324308e-01
4.162081884536513954e+00,4.965892189942849866e-01,6.733029721348317009e-01,2.011397052654649020e-01,8.122245407029005104e-02,4.433486852941333906e-02,6.784424858899911204e-01
4.222970536479404124e+00,4.953655334962108747e-01,6.739062984083485919e-01,2.009567116350193250e-01,8.100214800870457477e-02,4.413484194792748061e-02,6.767918694251993106e-01
4.284749951275663271e+00,4.941760285522710516e-01,6.744932728477385231e-01,2.007781348865765314e-01,8.078788313136030241e-02,4.394070913432463615e-02,6.751861024252444610e-01
4.347433160228096227e+00,4.930197826278808759e-01,6.750643095544460737e-01,2.006038927851281628e-01,8.057950313852442481e-02,4.375229452190129015e-02,6.736240499738945786e-01
4.411033385279315766e+00,4.918958955055251492e-01,6.756198145410340361e-01,2.004339029680667905e-01,8.037685493523903657e-02,4.356942755566009517e-02,6.721045986947812301e-01
4.475564041800661030e+00,4.908034900411472057e-01,6.761601847391576214e-01,2.002680833780256520e-01,8.017978898532865384e-02,4.339194289748809358e-02,6.706266595601625413e-01
4.541038741421969505e+00,4.897417124503361530e-01,6.766858077359702017e-01,2.001063524713378172e-01,7.998815939907770456e-02,4.321968039361430425e-02,6.691891686963896690e-01
4.607471294902692804e+00,4.887097280524773102e-01,6.771970637653780267e-01,1.999486287262122186e-01,7.980182319896406140e-02,4.305248430944565163e-02,6.677910820139529857e-01
4.674875715045053504e+00,4.877067263092033089e-01,6.776943231033029091e-01,1.997948315599551994e-01,7.962064126097766203e-02,4.289020407576426414e-02,6.664313823985039686e-01
4.743266219649781235e+00,4.867319155243320927e-01,6.781779485871634039e-01,1.996448806630909678e-01,7.944447738799573222e-02,4.273269336174988220e-02,6.651090728808373154e-01
4.812657234515142157e+00,4.857845243881637742e-01,6.786482947513066133e-01,1.994986963705172867e-01,7.927319861688186808e-02,4.257981026129423197e-02,6.638231790546583744e-01
4.883063396479794704e+00,4.848638032134252041e-01,6.791057071161740177e-01,1.993561999844722654e-01,7.910667546910814252e-02,4.243141743024555351e-02,6.625727510665276876e-01
4.954499556510187475e+00,4.839690192933963075e-01,6.795505244017012725e-01,1.992173131823206378e-01,7.894478113685862719e-02,4.228738127911946254e-02,6.613568576060184778e-01
5.026980782833091688e+00,4.830994601933540356e-01,6.799830768055694641e-01,1.990819586438966338e-01,7.878739210214415201e-02,4.214757244838970851e-02,6.601745906488705185e-01
5.100522364114020490e+00,4.822544329391715845e-01,6.804036863213356323e-01,1.989500600418830922e-01,7.863438801305534798e-02,4.201186562372593442e-02,6.590250646181559091e-01
5.175139812682082230e+00,4.814332605948666854e-01,6.808126683622194308e-01,1.988215416164744731e-01,7.848565108552602032e-02,4.188013893578006880e-02,6.579074119735943693e-01
5.250848867802055508e+00,4.806352849711390540e-01,6.812103303378387320e-01,1.986963287007675050e-01,7.834106661380965675e-02,4.175227434758407852e-02,6.568207871249748253e-01
5.327665498994289095e+00,4.798598660817920969e-01,6.815969718511701858e-01,1.985743477366377352e-01,7.820052289142188917e-02,4.162815752077019676e-02,6.557643659132216252e-01
5.405605909403233156e+00,4.791063796357460935e-01,6.819728858796995086e-01,1.984555259752296408e-01,7.806391077469623796e-02,4.150767737037466820e-02,6.547373423997149278e-01
5.484686539215189782e+00,4.783742173662548502e-01,6.823383585467979184e-01,1.983397916170633879e-01,7.793112375922471580e-02,4.139072607691399175e-02,6.537389295054112370e-01
5.564924069126099049e+00,4.776627886053537164e-01,6.826936682730226913e-01,1.982270741470273379e-01,7.780205828152324254e-02,4.127719929842661728e-02,6.527683613407170293e-01
5.646335423860020519e+00,4.769715182154466993e-01,6.830390867482611927e-01,1.981173040902697025e-01,7.767661335923031762e-02,4.116699580223876637e-02,6.518248905585917186e-01
5.728937775739147753e+00,4.762998448628487091e-01,6.833748797384853191e-01,1.980104128148648668e-01,7.755469029196566944e-02,4.106001715468417246e-02,6.509077861585113034e-01
5.812748548305988194e+00,4.756472232158719393e-01,6.837013059338340470e-01,1.979063329544883121e-01,7.743619307364950355e-02,4.095616803802820671e-02,6.500163366383706620e-01
5.897785419998574419e+00,4.750131230353920597e-01,6.840186173510930390e-01,1.978049983354905617e-01,7.732102824034770006e-02,4.085535607306869238e-02,6.491498488986631177e-01
5.984066327879399516e+00,4.743970281740319539e-01,6.843270597853799986e-01,1.977063438846138055e-01,7.720910470060057817e-02,4.075749162940567327e-02,6.483076470113139367e-01
6.071609471418967452e+00,4.737984351289322160e-01,6.846268734888514285e-01,1.976103054603849940e-01,7.710033348374366324e-02,4.066248756701997674e-02,6.474890703679144766e-01
