draw,model,n_0p5,n_5,n_36
2.320000000000000000e+02,2.000000000000000000e+00,5.595695634624730630e+00,6.020789059364183515e+00,5.510044066685820141e+00
2.320000000000000000e+02,3.000000000000000000e+00,3.473320141822582308e+00,3.675505409603181395e+00,4.410074310277965814e+00
2.330000000000000000e+02,0.000000000000000000e+00,3.806158990760278193e+00,4.036642007898284312e+00,4.427941420803914063e+00
2.330000000000000000e+02,1.000000000000000000e+00,2.717595051637574421e+00,2.776642224374657353e+00,3.052957362680050135e+00
2.330000000000000000e+02,2.000000000000000000e+00,6.057323150986449356e+00,6.599926299265516327e+00,5.441496291066763469e+00
2.330000000000000000e+02,3.000000000000000000e+00,3.806158990760704519e+00,4.036642007898220363e+00,4.427941420804529571e+00
2.340000000000000000e+02,0.000000000000000000e+00,3.428560371400583673e+00,3.622827973026227610e+00,4.255574071395435531e+00
2.340000000000000000e+02,1.000000000000000000e+00,2.450746579419535554e+00,2.502695217148153350e+00,2.826011285852469523e+00
2.340000000000000000e+02,2.000000000000000000e+00,5.444543616964277355e+00,5.910664824651414406e+00,5.427229243035839090e+00
2.340000000000000000e+02,3.000000000000000000e+00,3.428560371400762197e+00,3.622827973025620096e+00,4.255574071395561653e+00
2.350000000000000000e+02,0.000000000000000000e+00,3.607639546718587553e+00,3.840033226587626469e+00,4.857087525308474873e+00
2.350000000000000000e+02,1.000000000000000000e+00,2.584286119551202798e+00,2.653174213414373650e+00,3.223206108037134143e+00
2.350000000000000000e+02,2.000000000000000000e+00,5.726346129213930602e+00,6.258634743353621133e+00,6.030292589750982479e+00
2.350000000000000000e+02,3.000000000000000000e+00,3.607639546718673262e+00,3.840033226587277859e+00,4.857087525308495302e+00
2.360000000000000000e+02,0.000000000000000000e+00,3.595310788836732385e+00,3.813361037149145538e+00,4.553927332817615969e+00
2.360000000000000000e+02,1.000000000000000000e+00,2.550525782666600350e+00,2.612691142925297694e+00,3.041441289198813624e+00
2.360000000000000000e+02,2.000000000000000000e+00,5.752912147961319000e+00,6.241303468732944282e+00,5.659643783350008839e+00
2.360000000000000000e+02,3.000000000000000000e+00,3.595310788836733717e+00,3.813361037149153532e+00,4.553927332817266915e+00
2.370000000000000000e+02,0.000000000000000000e+00,3.620452475333764575e+00,3.853675455072362421e+00,4.837335760000780027e+00
2.370000000000000000e+02,1.000000000000000000e+00,2.594173955071548576e+00,2.662166489198559916e+00,3.210595784813069287e+00
2.370000000000000000e+02,2.000000000000000000e+00,5.743285478414909662e+00,6.282149923759591914e+00,6.010723695490061580e+00
2.370000000000000000e+02,3.000000000000000000e+00,3.620452475334060338e+00,3.853675455073513056e+00,4.837335760000776474e+00
2.380000000000000000e+02,0.000000000000000000e+00,3.896972010442528944e+00,4.187347410679789661e+00,5.979914562593720895e+00
2.380000000000000000e+02,1.000000000000000000e+00,2.786123546208147950e+00,2.883786825022617961e+00,4.053199163846406883e+00
2.380000000000000000e+02,2.000000000000000000e+00,6.204376089313615950e+00,6.848264841622751398e+00,7.145595341633255160e+00
2.380000000000000000e+02,3.000000000000000000e+00,3.896972010442663503e+00,4.187347410678505355e+00,5.979914562593635630e+00
2.390000000000000000e+02,0.000000000000000000e+00,3.248865538511471751e+00,3.439244225024040702e+00,4.611841031582499362e+00
2.390000000000000000e+02,1.000000000000000000e+00,2.258189812614454617e+00,2.320871589559228010e+00,2.986390295390892291e+00
2.390000000000000000e+02,2.000000000000000000e+00,5.292245077736849268e+00,5.703171029597359443e+00,5.942777814765190847e+00
2.390000000000000000e+02,3.000000000000000000e+00,3.248865538511471751e+00,3.439244225024385759e+00,4.611841031582518902e+00
2.400000000000000000e+02,0.000000000000000000e+00,3.376441233962187205e+00,3.581088889679680420e+00,4.696574547393476351e+00
2.400000000000000000e+02,1.000000000000000000e+00,2.374070475636598676e+00,2.438553256838281058e+00,3.061911609035933513e+00
2.400000000000000000e+02,2.000000000000000000e+00,5.446400285594835466e+00,5.898288499062927848e+00,5.966737919231986709e+00
2.400000000000000000e+02,3.000000000000000000e+00,3.376441233961633870e+00,3.581088889678634590e+00,4.696574547393518095e+00
2.410000000000000000e+02,0.000000000000000000e+00,3.211659013104922522e+00,3.395094841502388494e+00,4.505759107178145761e+00
2.410000000000000000e+02,1.000000000000000000e+00,2.229015556192144309e+00,2.289718519991558843e+00,2.919995229819380977e+00
2.410000000000000000e+02,2.000000000000000000e+00,5.239350673849103579e+00,5.625846092190025516e+00,5.797463182804254878e+00
2.410000000000000000e+02,3.000000000000000000e+00,3.211659013105587324e+00,3.395094841502056315e+00,4.505759107178166190e+00
2.420000000000000000e+02,0.000000000000000000e+00,3.457193941297316275e+00,3.684006737134325693e+00,5.140397221298089292e+00
2.420000000000000000e+02,1.000000000000000000e+00,2.460189216370862741e+00,2.534177986954352146e+00,3.366120866153938351e+00
2.420000000000000000e+02,2.000000000000000000e+00,5.523866711433963239e+00,6.048329678267239551e+00,6.479967429053103523e+00
2.420000000000000000e+02,3.000000000000000000e+00,3.457193941297115103e+00,3.684006737133133758e+00,5.140397221298091956e+00
2.430000000000000000e+02,0.000000000000000000e+00,3.578477602136340696e+00,3.786522873634391217e+00,4.369756801007850022e+00
2.430000000000000000e+02,1.000000000000000000e+00,2.530200139899811518e+00,2.587151430732846258e+00,2.931979583634138908e+00
2.430000000000000000e+02,2.000000000000000000e+00,5.740758096660679932e+00,6.208887642919428629e+00,5.450284191332656292e+00
2.430000000000000000e+02,3.000000000000000000e+00,3.578477602136338920e+00,3.786522873635520980e+00,4.369756801007853575e+00
2.440000000000000000e+02,0.000000000000000000e+00,3.819463481131469607e+00,4.052693808949971555e+00,4.607713911055149048e+00
2.440000000000000000e+02,1.000000000000000000e+00,2.673153752122897409e+00,2.738711223838594222e+00,3.130007381664203336e+00
2.440000000000000000e+02,2.000000000000000000e+00,6.180362431831155412e+00,6.675707827943660355e+00,5.616651801052253035e+00
2.440000000000000000e+02,3.000000000000000000e+00,3.819463481131468718e+00,4.052693808948998111e+00,4.607713911055572709e+00
2.450000000000000000e+02,0.000000000000000000e+00,3.546720046967867024e+00,3.783725271620152597e+00,5.142194772747092912e+00
2.450000000000000000e+02,1.000000000000000000e+00,2.556524730053933325e+00,2.630622202720412695e+00,3.391548326869415764e+00
2.450000000000000000e+02,2.000000000000000000e+00,5.598787385429171870e+00,6.155370172799952577e+00,6.419804995846153162e+00
2.450000000000000000e+02,3.000000000000000000e+00,3.546720046967821727e+00,3.783725271619891029e+00,5.142194772747077813e+00
2.460000000000000000e+02,0.000000000000000000e+00,3.653983430468174642e+00,3.887037336167687318e+00,4.819393717252125953e+00
2.460000000000000000e+02,1.000000000000000000e+00,2.589665567013291536e+00,2.658044776055226599e+00,3.202502652524059190e+00
2.460000000000000000e+02,2.000000000000000000e+00,5.852286116842886798e+00,6.375910210354613028e+00,5.964212724657414810e+00
2.460000000000000000e+02,3.000000000000000000e+00,3.653983430468267457e+00,3.887037336167688206e+00,4.819393717252216547e+00
2.470000000000000000e+02,0.000000000000000000e+00,3.637267025137318921e+00,3.881702616338469802e+00,5.325174220891598864e+00
2.470000000000000000e+02,1.000000000000000000e+00,2.544197125376104651e+00,2.626817082173618090e+00,3.558507726833586737e+00
2.470000000000000000e+02,2.000000000000000000e+00,5.903308396922716916e+00,6.394017758176278932e+00,6.487580578347543536e+00
2.470000000000000000e+02,3.000000000000000000e+00,3.637267025137361109e+00,3.881702616338501777e+00,5.325174220891629950e+00
2.480000000000000000e+02,0.000000000000000000e+00,3.649037134961298445e+00,3.849536591444344680e+00,4.123089301551869035e+00
2.480000000000000000e+02,1.000000000000000000e+00,2.581032367450937670e+00,2.631998384143001246e+00,2.848754486659789809e+00
2.480000000000000000e+02,2.000000000000000000e+00,5.854871518631345140e+00,6.308499620389458329e+00,5.098606458464788105e+00
2.480000000000000000e+02,3.000000000000000000e+00,3.649037134961298445e+00,3.849536591444344680e+00,4.123089301551757124e+00
2.490000000000000000e+02,0.000000000000000000e+00,3.736578665989658266e+00,4.003065394786447406e+00,5.499138311116602118e+00
2.490000000000000000e+02,1.000000000000000000e+00,2.737702894764675321e+00,2.820483446507949576e+00,3.658130834229415651e+00
2.490000000000000000e+02,2.000000000000000000e+00,5.793712825588637649e+00,6.453423136476369670e+00,6.770557197879577771e+00
2.490000000000000000e+02,3.000000000000000000e+00,3.736578665989659598e+00,4.003065394786455400e+00,5.499138311116579914e+00
2.500000000000000000e+02,0.000000000000000000e+00,3.612737967696115327e+00,3.872529690589635809e+00,5.699139394730503128e+00
2.500000000000000000e+02,1.000000000000000000e+00,2.665929792040821145e+00,2.751880795795156764e+00,3.791265481971063167e+00
2.500000000000000000e+02,2.000000000000000000e+00,5.570086998214008212e+00,6.204627203706771787e+00,7.031143957800913391e+00
2.500000000000000000e+02,3.000000000000000000e+00,3.612737967696115327e+00,3.872529690590059470e+00,5.699139394730452501e+00
2.510000000000000000e+02,0.000000000000000000e+00,3.890995617774211546e+00,4.119411208282466319e+00,4.379321982747859998e+00
2.510000000000000000e+02,1.000000000000000000e+00,2.717056048764338261e+00,2.777124525928979626e+00,3.040970019944056801e+00
2.510000000000000000e+02,2.000000000000000000e+00,6.311942538211307685e+00,6.794706440045002793e+00,5.306989936994666479e+00
2.510000000000000000e+02,3.000000000000000000e+00,3.890995617774211546e+00,4.119411208282531156e+00,4.379321982748256126e+00
2.520000000000000000e+02,0.000000000000000000e+00,3.989981171224840306e+00,4.292172189834342788e+00,5.696863283857844351e+00
2.520000000000000000e+02,1.000000000000000000e+00,2.933672561292752334e+00,3.024743331119260414e+00,3.861253735034434253e+00
2.520000000000000000e+02,2.000000000000000000e+00,6.162918321454372794e+00,6.902425969878518863e+00,6.848065118826148101e+00
2.520000000000000000e+02,3.000000000000000000e+00,3.989981171224841194e+00,4.292172189834206897e+00,5.696863283857809712e+00
2.530000000000000000e+02,0.000000000000000000e+00,3.314451840685900041e+00,3.524681998372573677e+00,4.916431273328759843e+00
2.530000000000000000e+02,1.000000000000000000e+00,2.373091103722448025e+00,2.442601535597100249e+00,3.221736586282966552e+00
2.530000000000000000e+02,2.000000000000000000e+00,5.274070027437364416e+00,5.747370527680485175e+00,6.233572713788272601e+00
2.530000000000000000e+02,3.000000000000000000e+00,3.314451840685908923e+00,3.524681998371631764e+00,4.916431273328912610e+00
2.540000000000000000e+02,0.000000000000000000e+00,3.357404072640442827e+00,3.517044601103013424e+00,3.789986987868474433e+00
2.540000000000000000e+02,1.000000000000000000e+00,2.320786026504431110e+00,2.362501319793790078e+00,2.556753841039559383e+00
2.540000000000000000e+02,2.000000000000000000e+00,5.484870176813341658e+00,5.810339645405648845e+00,4.801517161953192669e+00
2.540000000000000000e+02,3.000000000000000000e+00,3.357404072641006820e+00,3.517044601102965018e+00,3.789986987868142254e+00
2.550000000000000000e+02,0.000000000000000000e+00,3.699197608466747944e+00,3.906654861362043540e+00,4.129911920113915613e+00
2.550000000000000000e+02,1.000000000000000000e+00,2.654780429203573267e+00,2.704534574873588948e+00,2.888457853472819359e+00
2.550000000000000000e+02,2.000000000000000000e+00,5.861099451313228847e+00,6.371007054718487161e+00,5.119413862923368974e+00
2.550000000000000000e+02,3.000000000000000000e+00,3.699197608466902043e+00,3.906654861361536835e+00,4.129911920113160662e+00
2.560000000000000000e+02,0.000000000000000000e+00,3.412151883749190429e+00,3.634908930238387903e+00,5.070472914345901749e+00
2.560000000000000000e+02,1.000000000000000000e+00,2.433377879391052545e+00,2.506746622538232216e+00,3.333565005726465191e+00
2.560000000000000000e+02,2.000000000000000000e+00,5.451213892648127946e+00,5.944836123641370484e+00,6.367347369455156780e+00
2.560000000000000000e+02,3.000000000000000000e+00,3.412151883749475978e+00,3.634908930237861213e+00,5.070472914345824478e+00
2.570000000000000000e+02,0.000000000000000000e+00,3.270514497080620586e+00,3.447125486579410758e+00,4.186644642417817863e+00
2.570000000000000000e+02,1.000000000000000000e+00,2.279138491330609195e+00,2.330631754832632296e+00,2.726852171838338723e+00
2.570000000000000000e+02,2.000000000000000000e+00,5.311768439860757418e+00,5.692972901219050641e+00,5.386354504252711450e+00
2.570000000000000000e+02,3.000000000000000000e+00,3.270514497080620586e+00,3.447125486578981324e+00,4.186644642417821416e+00
2.580000000000000000e+02,0.000000000000000000e+00,3.566526137396779816e+00,3.782474493716723174e+00,4.645383000693242614e+00
2.580000000000000000e+02,1.000000000000000000e+00,2.506712070938482029e+00,2.570693621725908429e+00,3.071880809952390656e+00
2.580000000000000000e+02,2.000000000000000000e+00,5.750097949396849373e+00,6.226912666589985434e+00,5.800747801862490505e+00
2.580000000000000000e+02,3.000000000000000000e+00,3.566526137397401985e+00,3.782474493716907027e+00,4.645383000693223075e+00
2.590000000000000000e+02,0.000000000000000000e+00,3.524846000125446910e+00,3.768095541335251486e+00,5.386634056681409710e+00
2.590000000000000000e+02,1.000000000000000000e+00,2.552660570058413736e+00,2.633249937364685156e+00,3.573712055359173689e+00
2.590000000000000000e+02,2.000000000000000000e+00,5.551126583662591152e+00,6.108916496440048860e+00,6.665971530146718393e+00
2.590000000000000000e+02,3.000000000000000000e+00,3.524846000125450018e+00,3.768095541336465626e+00,5.386634056681462113e+00
2.600000000000000000e+02,0.000000000000000000e+00,3.200617208073940123e+00,3.402175017477311325e+00,4.830719162674474099e+00
2.600000000000000000e+02,1.000000000000000000e+00,2.336188835867489377e+00,2.402799661748101112e+00,3.146797299089234556e+00
2.600000000000000000e+02,2.000000000000000000e+00,4.998078669827933140e+00,5.480829107805405442e+00,6.235709213621716707e+00
2.600000000000000000e+02,3.000000000000000000e+00,3.200617208073530673e+00,3.402175017477276686e+00,4.830719162674598444e+00
2.610000000000000000e+02,0.000000000000000000e+00,3.211987344262149158e+00,3.375123065538552236e+00,3.986849879847631506e+00
2.610000000000000000e+02,1.000000000000000000e+00,2.217206478267363501e+00,2.263949589701207188e+00,2.596432648185457825e+00
2.610000000000000000e+02,2.000000000000000000e+00,5.253939132407590584e+00,5.589011281967573908e+00,5.150751184811260153e+00
2.610000000000000000e+02,3.000000000000000000e+00,3.211987344262116739e+00,3.375123065538935041e+00,3.986849879847598643e+00
2.620000000000000000e+02,0.000000000000000000e+00,3.135701281598211487e+00,3.315408684255223282e+00,4.383267115365857336e+00
2.620000000000000000e+02,1.000000000000000000e+00,2.214716564750903061e+00,2.272491851997097800e+00,2.839210445847353270e+00
2.620000000000000000e+02,2.000000000000000000e+00,5.046733253767621719e+00,5.438649172491067496e+00,5.687124987321674041e+00
2.620000000000000000e+02,3.000000000000000000e+00,3.135701281597378820e+00,3.315408684255223282e+00,4.383267115365863553e+00
2.630000000000000000e+02,0.000000000000000000e+00,3.709463321435768624e+00,3.935445380083894218e+00,4.644384383510196557e+00
2.630000000000000000e+02,1.000000000000000000e+00,2.591043774634073760e+00,2.656641661104986785e+00,3.113798112520810957e+00
2.630000000000000000e+02,2.000000000000000000e+00,6.013911006326746467e+00,6.484167417070338502e+00,5.701390514644827157e+00
2.630000000000000000e+02,3.000000000000000000e+00,3.709463321435768624e+00,3.935445380084597211e+00,4.644384383510202774e+00
2.640000000000000000e+02,0.000000000000000000e+00,3.461972424814513616e+00,3.679498693780242746e+00,4.801479073334836478e+00
2.640000000000000000e+02,1.000000000000000000e+00,2.465991808313186429e+00,2.532690866998468238e+00,3.150466726376855320e+00
2.640000000000000000e+02,2.000000000000000000e+00,5.524556065643129621e+00,6.022866718430474720e+00,6.054715754964694163e+00
2.640000000000000000e+02,3.000000000000000000e+00,3.461972424815174865e+00,3.679498693780806295e+00,4.801479073334846248e+00
2.650000000000000000e+02,0.000000000000000000e+00,3.325365234087964694e+00,3.540462744237526937e+00,5.027672544306232894e+00
2.650000000000000000e+02,1.000000000000000000e+00,2.412138122096509463e+00,2.481884076950615636e+00,3.269150970735779538e+00
2.650000000000000000e+02,2.000000000000000000e+00,5.209920687470650513e+00,5.738191776824594470e+00,6.471382324269304931e+00
2.650000000000000000e+02,3.000000000000000000e+00,3.325365234087918065e+00,3.540462744237599324e+00,5.027672544306186708e+00
2.660000000000000000e+02,0.000000000000000000e+00,3.514299073219528946e+00,3.747020049595761737e+00,5.139533530346001911e+00
2.660000000000000000e+02,1.000000000000000000e+00,2.509942863565898463e+00,2.585953378527256152e+00,3.399375922086476098e+00
2.660000000000000000e+02,2.000000000000000000e+00,5.602411742219572055e+00,6.121146896503056212e+00,6.384753295125346284e+00
2.660000000000000000e+02,3.000000000000000000e+00,3.514299073220184866e+00,3.747020049595714219e+00,5.139533530346017898e+00
2.670000000000000000e+02,0.000000000000000000e+00,3.761652284967891280e+00,4.012570130933030832e+00,4.934851189105288860e+00
2.670000000000000000e+02,1.000000000000000000e+00,2.726522695523631246e+00,2.797879636362373024e+00,3.313783687447666715e+00
2.670000000000000000e+02,2.000000000000000000e+00,5.894897132377266757e+00,6.507573457100868985e+00,6.074754046082361469e+00
2.670000000000000000e+02,3.000000000000000000e+00,3.761652284966933824e+00,4.012570130932262558e+00,4.934851189105081026e+00
2.680000000000000000e+02,0.000000000000000000e+00,3.231699380783726205e+00,3.434326839937412501e+00,4.827759292758943666e+00
2.680000000000000000e+02,1.000000000000000000e+00,2.334628752678240993e+00,2.401063363211883850e+00,3.135684498581349899e+00
2.680000000000000000e+02,2.000000000000000000e+00,5.094476474032531677e+00,5.574602722215758810e+00,6.238782174546604331e+00
2.680000000000000000e+02,3.000000000000000000e+00,3.231699380782689257e+00,3.434326839936341802e+00,4.827759292759027154e+00
2.690000000000000000e+02,0.000000000000000000e+00,3.388592460469395551e+00,3.613888364366457662e+00,5.149467593426717116e+00
2.690000000000000000e+02,1.000000000000000000e+00,2.459540492144463464e+00,2.533258345627086960e+00,3.377925871336169283e+00
2.690000000000000000e+02,2.000000000000000000e+00,5.319355152562439848e+00,5.850371292022161107e+00,6.507540758683742155e+00
2.690000000000000000e+02,3.000000000000000000e+00,3.388592460469513235e+00,3.613888364367360495e+00,5.149467593426860113e+00
2.700000000000000000e+02,0.000000000000000000e+00,3.668398946247747983e+00,3.916995592907743351e+00,5.347587301161848217e+00
2.700000000000000000e+02,1.000000000000000000e+00,2.578038599727952462e+00,2.660106273083934880e+00,3.563544551931928428e+00
2.700000000000000000e+02,2.000000000000000000e+00,5.928959617710853003e+00,6.452651957924754100e+00,6.538369253161696371e+00
2.700000000000000000e+02,3.000000000000000000e+00,3.668398946247747983e+00,3.916995592907830392e+00,5.347587301161883744e+00
2.710000000000000000e+02,0.000000000000000000e+00,3.773029413473952598e+00,4.038781946820473756e+00,5.404907552490779032e+00
2.710000000000000000e+02,1.000000000000000000e+00,2.710429563278468290e+00,2.794242588599559873e+00,3.626341466083740084e+00
2.710000000000000000e+02,2.000000000000000000e+00,5.981699834867583832e+00,6.580427233597246683e+00,6.568455526765685448e+00
2.710000000000000000e+02,3.000000000000000000e+00,3.773029413474303873e+00,4.038781946821652369e+00,5.404907552490781697e+00
2.720000000000000000e+02,0.000000000000000000e+00,3.384576496426900505e+00,3.604569265028166214e+00,5.024206832716722637e+00
2.720000000000000000e+02,1.000000000000000000e+00,2.428851344573394577e+00,2.501084364586413589e+00,3.302320872943484975e+00
2.720000000000000000e+02,2.000000000000000000e+00,5.376084637853239201e+00,5.869463090362411428e+00,6.324192939600593810e+00
2.720000000000000000e+02,3.000000000000000000e+00,3.384576496426908943e+00,3.604569265027101732e+00,5.024206832716711979e+00
2.730000000000000000e+02,0.000000000000000000e+00,3.929121775498018998e+00,4.201286801911475521e+00,5.415239994887915742e+00
2.730000000000000000e+02,1.000000000000000000e+00,2.743676917915526925e+00,2.829937135021641126e+00,3.652245801114557544e+00
2.730000000000000000e+02,2.000000000000000000e+00,6.374560623893630762e+00,6.940508213935475013e+00,6.511612816238630863e+00
2.730000000000000000e+02,3.000000000000000000e+00,3.929121775498016778e+00,4.201286801911037649e+00,5.415239994887905084e+00
2.740000000000000000e+02,0.000000000000000000e+00,3.647732301773181085e+00,3.903265540975358494e+00,5.508685702096272507e+00
2.740000000000000000e+02,1.000000000000000000e+00,2.604544554129636591e+00,2.689640072820107530e+00,3.674834515024679060e+00
2.740000000000000000e+02,2.000000000000000000e+00,5.818825597453853860e+00,6.380583407753973368e+00,6.741656289343437969e+00
2.740000000000000000e+02,3.000000000000000000e+00,3.647732301773245478e+00,3.903265540975116021e+00,5.508685702096324910e+00
2.750000000000000000e+02,0.000000000000000000e+00,3.583475205437845812e+00,3.799425419753471811e+00,4.641188411486158572e+00
2.750000000000000000e+02,1.000000000000000000e+00,2.505455592251452757e+00,2.569679226807245254e+00,3.071211094641004280e+00
2.750000000000000000e+02,2.000000000000000000e+00,5.802170747917612559e+00,6.269508208806886529e+00,5.782160653147584206e+00
2.750000000000000000e+02,3.000000000000000000e+00,3.583475205437845812e+00,3.799425419753593491e+00,4.641188411486158572e+00
2.760000000000000000e+02,0.000000000000000000e+00,3.638368119632639175e+00,3.884194174509004505e+00,5.215589496929646351e+00
2.760000000000000000e+02,1.000000000000000000e+00,2.583654032366002440e+00,2.662540905550755177e+00,3.471965061298513344e+00
2.760000000000000000e+02,2.000000000000000000e+00,5.827443117759345981e+00,6.359026845187175425e+00,6.397717758708941105e+00
2.760000000000000000e+02,3.000000000000000000e+00,3.638368119632640507e+00,3.884194174508832198e+00,5.215589496929663227e+00
2.770000000000000000e+02,0.000000000000000000e+00,3.390877399042767859e+00,3.609977110774865050e+00,5.014358318440958584e+00
2.770000000000000000e+02,1.000000000000000000e+00,2.412704485032117319e+00,2.485733233512987805e+00,3.297464471103821904e+00
2.770000000000000000e+02,2.000000000000000000e+00,5.428245199481880334e+00,5.905903638080433282e+00,6.297854783832606884e+00
2.770000000000000000e+02,3.000000000000000000e+00,3.390877399041946294e+00,3.609977110774865050e+00,5.014358318440879536e+00
2.780000000000000000e+02,0.000000000000000000e+00,3.311549600966056328e+00,3.513251364998646320e+00,4.629744558808250865e+00
2.780000000000000000e+02,1.000000000000000000e+00,2.380765821024479312e+00,2.442657755167116029e+00,3.014979734120266652e+00
2.780000000000000000e+02,2.000000000000000000e+00,5.235884425672055364e+00,5.714346197822710138e+00,5.939310921374497454e+00
2.780000000000000000e+02,3.000000000000000000e+00,3.311549600966054996e+00,3.513251364996623050e+00,4.629744558808238430e+00
2.790000000000000000e+02,0.000000000000000000e+00,4.077960158884918584e+00,4.342965284846493468e+00,4.599863290770630719e+00
2.790000000000000000e+02,1.000000000000000000e+00,2.918418361304058184e+00,2.987000343473774855e+00,3.266636044686977325e+00
2.790000000000000000e+02,2.000000000000000000e+00,6.479392918879340435e+00,7.076567525377836176e+00,5.482078200784634703e+00
2.790000000000000000e+02,3.000000000000000000e+00,4.077960158884920361e+00,4.342965284846494356e+00,4.599863290770631608e+00
2.800000000000000000e+02,0.000000000000000000e+00,3.188914981716344244e+00,3.382758590781194563e+00,4.675295089793658931e+00
2.800000000000000000e+02,1.000000000000000000e+00,2.277881075413696887e+00,2.342330863804841456e+00,3.044184502702629302e+00
2.800000000000000000e+02,2.000000000000000000e+00,5.087816639864890966e+00,5.521574472286794766e+00,6.015403810152513131e+00
2.800000000000000000e+02,3.000000000000000000e+00,3.188914981716378438e+00,3.382758590781733243e+00,4.675295089793644721e+00
2.810000000000000000e+02,0.000000000000000000e+00,4.061401239771794458e+00,4.331340605871610627e+00,4.817617200201943284e+00
2.810000000000000000e+02,1.000000000000000000e+00,2.877851437935973866e+00,2.952675864737053235e+00,3.350027442832054447e+00
2.810000000000000000e+02,2.000000000000000000e+00,6.506539335248817224e+00,7.093230298617965168e+00,5.747103463142601676e+00
2.810000000000000000e+02,3.000000000000000000e+00,4.061401239771794458e+00,4.331340605871610627e+00,4.817617200201370409e+00
2.820000000000000000e+02,0.000000000000000000e+00,3.698362831981519605e+00,3.915463158010308309e+00,4.507229815662855188e+00
2.820000000000000000e+02,1.000000000000000000e+00,2.568477382289137800e+00,2.630279177043645333e+00,3.023317936769771563e+00
2.820000000000000000e+02,2.000000000000000000e+00,6.019416345006048275e+00,6.473027635993372719e+00,5.562975808976674763e+00
2.820000000000000000e+02,3.000000000000000000e+00,3.698362831982344723e+00,3.915463158010541012e+00,4.507229815663123418e+00
2.830000000000000000e+02,0.000000000000000000e+00,3.336157771371137226e+00,3.548502578837194221e+00,4.951021513056922174e+00
2.830000000000000000e+02,1.000000000000000000e+00,2.386694430541950851e+00,2.457433519692908241e+00,3.247733694292503692e+00
2.830000000000000000e+02,2.000000000000000000e+00,5.311655207358302100e+00,5.788046156597814296e+00,6.261325808276918536e+00
2.830000000000000000e+02,3.000000000000000000e+00,3.336157771371201619e+00,3.548502578836572052e+00,4.951021513057044743e+00
2.840000000000000000e+02,0.000000000000000000e+00,3.193802602900564391e+00,3.381385565812690785e+00,4.580336109970179592e+00
2.840000000000000000e+02,1.000000000000000000e+00,2.241993278407006240e+00,2.303930290080173027e+00,2.966633807478209928e+00
2.840000000000000000e+02,2.000000000000000000e+00,5.164896159582482049e+00,5.577546250442422249e+00,5.919343490149196363e+00
2.840000000000000000e+02,3.000000000000000000e+00,3.193802602900380094e+00,3.381385565813036287e+00,4.580336109970106762e+00
2.850000000000000000e+02,0.000000000000000000e+00,4.514327877457683158e+00,4.850650147023339187e+00,4.925391918983838657e+00
2.850000000000000000e+02,1.000000000000000000e+00,3.306373734002229003e+00,3.392424699245787600e+00,3.658820295649577226e+00
2.850000000000000000e+02,2.000000000000000000e+00,7.003877413504584482e+00,7.818499048153221054e+00,5.680995089045008051e+00
2.850000000000000000e+02,3.000000000000000000e+00,4.514327877456780769e+00,4.850650147023339187e+00,4.925391918984417750e+00
2.860000000000000000e+02,0.000000000000000000e+00,3.777348817797633984e+00,4.062440781656579958e+00,6.009110697512747734e+00
2.860000000000000000e+02,1.000000000000000000e+00,2.781803987074787710e+00,2.875418094727416829e+00,4.028501568791011955e+00
2.860000000000000000e+02,2.000000000000000000e+00,5.839153789504941017e+00,6.530176262797068532e+00,7.312860278869159458e+00
2.860000000000000000e+02,3.000000000000000000e+00,3.777348817797633096e+00,4.062440781656636801e+00,6.009110697512785926e+00
2.870000000000000000e+02,0.000000000000000000e+00,3.759854714590561198e+00,4.006999414611550847e+00,5.042004141364111902e+00
2.870000000000000000e+02,1.000000000000000000e+00,2.645042848728447193e+00,2.721903700776502788e+00,3.384751654884955663e+00
2.870000000000000000e+02,2.000000000000000000e+00,6.066408509880218958e+00,6.577306325405985810e+00,6.125184172164836127e+00
2.870000000000000000e+02,3.000000000000000000e+00,3.759854714590560310e+00,4.006999414611025934e+00,5.042004141364092362e+00
2.880000000000000000e+02,0.000000000000000000e+00,3.661082015989243654e+00,3.919212874855362738e+00,5.524567389901991810e+00
2.880000000000000000e+02,1.000000000000000000e+00,2.631353615801331980e+00,2.715280198723050820e+00,3.678052740391455355e+00
2.880000000000000000e+02,2.000000000000000000e+00,5.801586237435471638e+00,6.389208974359784854e+00,6.781687068726988343e+00
2.880000000000000000e+02,3.000000000000000000e+00,3.661082015989355565e+00,3.919212874855815265e+00,5.524567389902007797e+00
2.890000000000000000e+02,0.000000000000000000e+00,3.346769857117395386e+00,3.555463123483582510e+00,4.883618983057526286e+00
2.890000000000000000e+02,1.000000000000000000e+00,2.363113878730435324e+00,2.432798925042025218e+00,3.202006532071662637e+00
2.890000000000000000e+02,2.000000000000000000e+00,5.389777828466820075e+00,5.838446291696408608e+00,6.161428968471590828e+00
2.890000000000000000e+02,3.000000000000000000e+00,3.346769857117395386e+00,3.555463123483582510e+00,4.883618983057549379e+00
2.900000000000000000e+02,0.000000000000000000e+00,3.253914928043413202e+00,3.452796621215904693e+00,4.700105755098570093e+00
2.900000000000000000e+02,1.000000000000000000e+00,2.317948280389150018e+00,2.381271882109769589e+00,3.046135680836698167e+00
2.900000000000000000e+02,2.000000000000000000e+00,5.191640509388855129e+00,5.655464287191334982e+00,6.078943942257412303e+00
