G_mM,Y_0p5,Y_5,Y_36
8.669618757582153499e-08,8.025564849049684028e-16,1.732415848731958568e-15,5.472305994015756454e-13
8.763279563922865902e-08,8.112203175413107109e-16,1.751117724055820429e-15,5.531381391471539283e-13
8.857952219445150371e-08,8.200192410678833737e-16,1.770111285842594411e-15,5.591377562785465116e-13
8.953647655495917348e-08,8.288993147869744672e-16,1.789280071642724486e-15,5.651927391407496036e-13
9.050376921517098231e-08,8.378891830690929766e-16,1.808685600782934799e-15,5.713225552140384702e-13
9.148151186321455664e-08,8.469600952566408515e-16,1.828266353936501402e-15,5.775076285642089481e-13
9.246981739382196489e-08,8.561423431700078834e-16,1.848087244599897759e-15,5.837686196647561949e-13
9.346879992136498546e-08,8.653961754378755067e-16,1.868062782122540035e-15,5.900784150334029302e-13
9.447857479303168357e-08,8.747803156769645651e-16,1.888319823598843322e-15,5.964770883969552297e-13
9.549925860214355592e-08,8.842472535584527618e-16,1.908755271122644068e-15,6.029322120306091332e-13
9.653096920161996645e-08,8.938301506541356346e-16,1.929441250801135012e-15,6.094664528055487437e-13
9.757382571758464530e-08,9.035308669880720216e-16,1.950381368939675592e-15,6.160808952610650553e-13
9.862794856312092163e-08,9.133078443084287558e-16,1.971486104311103080e-15,6.227474498295185899e-13
9.969345945217510761e-08,9.232057231926226835e-16,1.992851766482080815e-15,6.294964293840956670e-13
1.007704814136102309e-07,9.332196144345558200e-16,2.014468172943358079e-15,6.363245260799584509e-13
1.018591388054114787e-07,9.433162501753434636e-16,2.036262985452132802e-15,6.432090188189582891e-13
1.029595573290451531e-07,9.535497305433316292e-16,2.058352878593569754e-15,6.501867277100279716e-13
1.040718640439727924e-07,9.638642016732044304e-16,2.080617995748362995e-15,6.572197481049438151e-13
1.051961873823219803e-07,9.743202472057418449e-16,2.103188800316287847e-15,6.643493467237318881e-13
1.063326571637157753e-07,9.848700910943991101e-16,2.125961982255571424e-15,6.715428789337302334e-13
1.074814046102622819e-07,9.955361067714292804e-16,2.148985696349544804e-15,6.788155825119788354e-13
1.086425623617065222e-07,1.006341996257698626e-15,2.172311491551290354e-15,6.861836713208795731e-13
1.098162644907441289e-07,1.017251249938105465e-15,2.195860453414114728e-15,6.936222551837016035e-13
1.110026465185043144e-07,1.028251113361959805e-15,2.219605216444406550e-15,7.011226577861163663e-13
1.122018454301962231e-07,1.039395792944695739e-15,2.243662243091720865e-15,7.087216992370564497e-13
1.134139996909262527e-07,1.050661320947724433e-15,2.267980196538585425e-15,7.164032199010846253e-13
1.146392492616859073e-07,1.062073099985337594e-15,2.292614019907832706e-15,7.241844097259646669e-13
1.158777356155123783e-07,1.073580271685406978e-15,2.317453614818188425e-15,7.320307261352752766e-13
1.171296017538235880e-07,1.085225829175468428e-15,2.342592108802175540e-15,7.399713432359469267e-13
1.183949922229298931e-07,1.096966832471530536e-15,2.367936374327271094e-15,7.479770869210489429e-13
1.196740531307240213e-07,1.108865300090075756e-15,2.393620481098610240e-15,7.560900915420406940e-13
1.209669321635515986e-07,1.120889345904378222e-15,2.419575909314359681e-15,7.642888289939937219e-13
1.222737786032629156e-07,1.133029457219964133e-15,2.445781869684799319e-15,7.725666835872323558e-13
1.235947433444508285e-07,1.145326979714488921e-15,2.472327671301482550e-15,7.809519075702898240e-13
1.249299789118730487e-07,1.157740727140930850e-15,2.499124217208465310e-15,7.894162486946328981e-13
