G_mM,Y_0p5,Y_5,Y_36
1.657041301712966784e-08,1.852984096618343121e-13,3.238486990469789177e-13,3.151859372269271522e-11
1.674942876026435533e-08,1.873002485937938801e-13,3.273473421410754415e-13,3.185909935396756439e-11
1.693037847066086977e-08,1.893237152715539327e-13,3.308837837217315497e-13,3.220328376135527678e-11
1.711328304161777934e-08,1.913690413966685822e-13,3.344584297701766344e-13,3.255118638906955774e-11
1.729816359215098208e-08,1.934364648352286974e-13,3.380716953931981346e-13,3.290284768437284892e-11
1.748504146943220458e-08,1.955262216464782200e-13,3.417239933631384370e-13,3.325830779632390820e-11
1.767393825125384796e-08,1.976385568176107947e-13,3.454157519445667455e-13,3.361760841921873865e-11
1.786487574852045919e-08,1.997737108718452273e-13,3.491473915498275974e-13,3.398079046118000928e-11
1.805787600776711890e-08,2.019319317723585064e-13,3.529193453246026666e-13,3.434789607736395702e-11
1.825296131370504335e-08,2.041134907587680865e-13,3.567320871612521504e-13,3.471897140801230874e-11
1.845015419179473489e-08,2.063185961499024781e-13,3.605859816576599745e-13,3.509405191225326691e-11
1.864947741084663119e-08,2.085475234367837790e-13,3.644815101339662231e-13,3.547318446228304670e-11
1.885095398565047415e-08,2.108005306796750469e-13,3.684191233503021763e-13,3.585641289404225097e-11
1.905460717963245561e-08,2.130778774268309356e-13,3.723992750379110082e-13,3.624378136878456979e-11
1.926046050754137716e-08,2.153798286470470827e-13,3.764224284780386697e-13,3.663533502370300668e-11
1.946853773816378780e-08,2.177066468645613596e-13,3.804890422830410064e-13,3.703111845380206919e-11
1.967886289706841371e-08,2.200586045944126973e-13,3.845995922552786401e-13,3.743117798908946359e-11
1.989146026938029701e-08,2.224359697813799510e-13,3.887545478304438259e-13,3.783555928183727297e-11
2.010635440258483220e-08,2.248390180227704049e-13,3.929543896920098573e-13,3.824430915002287323e-11
2.032357010936216664e-08,2.272680274667340939e-13,3.971996046778962310e-13,3.865747492670270695e-11
2.054313247045216382e-08,2.297232793436894563e-13,4.014906834460235444e-13,3.907510443290287984e-11
2.076506683755035602e-08,2.322050997363741216e-13,4.058281966621135458e-13,3.949725316161683259e-11
2.098939883623517111e-08,2.347136870791008024e-13,4.102124910973782402e-13,3.992395489118840172e-11
2.121615436892684360e-08,2.372493750008503204e-13,4.146441495142095700e-13,4.035526628031630780e-11
2.144535961787794055e-08,2.398124574862551198e-13,4.191236857027570500e-13,4.079123740010894781e-11
2.167704104819693172e-08,2.424032304330797333e-13,4.236516166365045045e-13,4.123191856565955029e-11
2.191122541090368226e-08,2.450219922899315453e-13,4.282284645944929571e-13,4.167736055292155825e-11
2.214793974601830724e-08,2.476690443751159462e-13,4.328547556757643803e-13,4.212761462581809082e-11
2.238721138568336155e-08,2.503446941714752348e-13,4.375310274393641998e-13,4.258273302421154822e-11
2.262906795731971925e-08,2.530492505435581705e-13,4.422578193543383663e-13,4.304276831327745668e-11
2.287353738681657571e-08,2.557830680585135616e-13,4.470357517464229354e-13,4.350778089281522102e-11
2.312064790175589034e-08,2.585463762921932110e-13,4.518652250790679373e-13,4.397780966485004415e-11
2.337042803467168990e-08,2.613395372517042108e-13,4.567468726235688277e-13,4.445291633043374447e-11
2.362290662634455026e-08,2.641628727683794964e-13,4.616812569812004247e-13,4.493315554216758290e-11
2.387811282913169978e-08,2.670167103066632336e-13,4.666689500910182102e-13,4.541858306413925455e-11
2.413607611033308526e-08,2.699013790315614049e-13,4.717105272876340379e-13,4.590925485020242748e-11
2.439682625559389332e-08,2.728172124657697972e-13,4.768065711212176365e-13,4.640522764038409729e-11
2.466039337234337848e-08,2.757645464702568283e-13,4.819576692352732666e-13,4.690655855424323134e-11
2.492680789327174808e-08,2.787437840781844784e-13,4.871645259955616507e-13,4.741331617862565539e-11
2.519610057984369800e-08,2.817551443431780398e-13,4.924275236144161688e-13,4.792553776188162281e-11
2.546830252585037580e-08,2.847990359315107227e-13,4.977473764320449990e-13,4.844329275835857491e-11
2.574344516099960600e-08,2.878758123474801808e-13,5.031247030764057337e-13,4.896664137808993705e-11
2.602156025454491670e-08,2.909858286896609006e-13,5.085601234487901535e-13,4.949564399376570412e-11
2.630267991895376134e-08,2.941294431388957472e-13,5.140542638171582540e-13,5.003036152026434753e-11
2.658683661361537565e-08,2.973070411913024487e-13,5.196077975628172237e-13,5.057085950817608074e-11
2.687406314858869330e-08,3.005189459536354677e-13,5.252212896214871349e-13,5.111719296252468769e-11
2.716439268839074380e-08,3.037655486614088477e-13,5.308954239855892713e-13,5.166942843694910518e-11
2.745785875582598582e-08,3.070472263079310808e-13,5.366308596053154742e-13,5.222763001813056358e-11
2.775449523585700298e-08,3.103643573745022047e-13,5.424282569164135824e-13,5.279186209095398996e-11
2.805433637951712766e-08,3.137173240624015000e-13,5.482882852679674200e-13,5.336218966382107595e-11
2.835741680786481433e-08,3.171065368447490790e-13,5.542116613346299148e-13,5.393868257061120869e-11
2.866377151598176411e-08,3.205323419984547851e-13,5.601989903743550847e-13,5.452139974721482932e-11
