# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.48888863441431435,2.9103745469010613,0.5745325064509513,2.1805488615329223,3.745523463403304,3.9722196046695983,4.47744783163848,166.79136082428133
0.4724999493888976,2.9999999999999996,0.5324947634215286,1.8318901374922003,3.211532412483634,3.4099972032257404,4.7477666588049505,4.818137356769221e+16
0.4692786684376331,2.883870524511111,0.5680278081763723,2.1165380462063306,3.571748176814575,3.769746885759502,4.135034818365152,133.92042107034618
0.42410928329483133,2.8956436966884684,0.5962198028237197,1.9765406844978428,3.447988306697751,3.627167412331671,4.000948883407975,168.52956138515256
0.44903498202965314,2.9999999999999996,0.574000539884679,1.9368026304474129,3.5222816813459445,3.7531520788995407,5.165528027337423,5.116984450716025e+16
0.5803189055179204,2.972233068185836,0.5164983888863202,2.004244106500667,3.365972258827881,3.581191082391777,4.8695651785912215,446.32003247280846
0.49533308064400844,2.9684788299352656,0.5244111935607039,2.2465270327431144,3.788267088235848,4.059492359984312,5.477031668298681,476.1943876840245
0.40788839105408886,2.9272152266367897,0.6181328327884599,2.052495255453246,3.7158015951644847,3.928271015613208,4.432575846324424,255.57976920284915
0.4719855197942057,2.911795453476346,0.5691490158743175,2.2008488644078126,3.771197530551605,4.003489942641078,4.545230954018584,176.81567948127696
0.5604179190232856,2.9999999999999996,0.5116669079212816,2.207052860652879,3.715314229342562,3.9905100619404945,5.872121937646162,3.9209670418728904e+16
0.3497304759287261,2.9999999999999996,0.5879782958504414,1.929076195986773,3.5783849276684174,3.809994588670932,5.1768597987887475,6.825686442877365e+16
0.45006573414680323,2.978972257486925,0.5632641807984428,1.806207521805669,3.2217032963704133,3.410158093922485,4.490118970236104,802.6511721667554
0.4970794206469259,2.988633974923238,0.5220622818526003,1.9722537638620006,3.382355478995821,3.6024621122025566,5.013912132791015,1323.9921342346418
0.4414091951183418,2.9375955920804526,0.5768513657908328,2.381564687261962,4.17353621173077,4.4680840598373965,5.19531546989773,272.85769104253745
0.5319814097485311,2.9120006534151748,0.5266151874142997,2.0961944309266345,3.44963482997835,3.6547666713676343,4.4078071045523,153.5196569738092
0.47867165782230275,2.9327015967703383,0.5390419962860103,2.165505409522036,3.6525596983511317,3.8873401760699458,4.782647665457513,229.53811338374808
0.407270754633353,2.9999999999999996,0.5959951634047184,1.914019711894331,3.55963928749945,3.788639623005903,5.136471214776007,5.734079518583521e+16
0.41993278536360634,2.9999999999999996,0.5803221113985486,1.8008284484199302,3.3044595737333826,3.5049941417960135,4.748190776588781,5.5340236111197e+16
0.4730918701893412,2.9999999999999996,0.5336065049729686,2.1759544438057197,3.7784007601773832,4.056899956839936,5.84044599929258,4.8109820645449576e+16
0.503159024078779,2.9678607837091455,0.5736494550228528,2.3111724669260947,4.089876441328393,4.390414815588163,5.610467885148166,458.24091104009324
0.4871507413172056,2.9757391169243927,0.5480139627299905,2.2298917423590328,3.8718814870235203,4.1518029667342295,5.572303757500042,632.6905069303401
0.4628801846567452,2.9564877633038185,0.5816366917246628,2.153069373718432,3.8319372133949194,4.086152332692245,5.061122582816907,372.42348969989945
0.5605562292361304,2.9999999999999996,0.5299786035911762,2.0706796008337043,3.571613435382816,3.8218682719200108,5.485103072749197,3.919777351140824e+16
0.48080391202155287,2.9964685573635554,0.5448134316498694,2.197100461432629,3.8490255378034206,4.134439277630519,5.865495126565976,4445.816664483617
0.28698804810874806,2.986807000507118,0.6230452242699662,1.837655625976659,3.495779019610986,3.701154707723153,4.7651922796845145,2140.1859631379416
0.496957890930538,2.967846174984934,0.555906406697613,2.124350297544204,3.706904139139658,3.9576185918136035,5.170183649673697,464.89760460716474
0.31492162965424786,2.9698236453513243,0.6313452039448987,1.7471505526354667,3.2974272047993027,3.474156350565223,4.307423498633877,839.1089658630337
0.4508939444174786,2.9999999999999996,0.5714135002958705,2.1538127488506396,3.8964392085343795,4.181439661627236,5.855928162356907,5.092174434447471e+16
