# Fig 4A: the bounded fixed-exponent fits h = 1, 2, 3 as curves, on the grid of Fig3A_fit.csv
glutamine_mM,fit_h1,fit_h2,fit_h3
0.13390316149057455,2.54362973368926,2.8345352072124355,2.8094783926788773
0.13680537215771135,2.535270652971669,2.8288912370419332,2.807415916849611
0.1397704851989421,2.5267869477159803,2.823028381165297,2.805220685690012
0.14279986395729063,2.5181778040556653,2.8169393652511263,2.8028844514991746
0.14589490132481164,2.5094424424019155,2.810616774942423,2.80039849417712
0.14905702038303525,2.500580119018659,2.8040530622259237,2.7977535995888423
0.15228767505729196,2.4915901276121173,2.797240552794976,2.794940037702077
0.1555883507852198,2.4824718009329922,2.7901714544699856,2.791947540624621
0.1589605651997605,2.473224512389262,2.7828378667410507,2.7887652806897667
0.16240586882695915,2.463847677667439,2.775231791497478,2.7853818487637394
0.1659258457988875,2.45434075636005,2.767345145008456,2.7817852329770703
0.16952211458201938,2.4447032535969675,2.759169771218127,2.7779627981127026
0.1731963287213932,2.4349347216781116,2.7506974564165727,2.7739012659175013
0.17695017760090262,2.425034761704935,2.7419199453457965,2.769586696640705
0.1807853872200664,2.4150030252079935,2.7328289587964476,2.7650044721428237
0.1847037209876337,2.404839215767789,2.7234162127468404,2.760139280961438
0.18870698053238993,2.3945430906259744,2.713673439090616,2.7549751057662712
0.19279700653153573,2.3841144622839097,2.703592407993091,2.7494952136844915
0.19697567955702106,2.3735532000854453,2.6931649519089085,2.7436821500281905
0.20124492094022134,2.3628592317807446,2.6823829912849675,2.737517736008901
0.20560669365535567,2.3520325450678277,2.671238561962624,2.7309830710782355
0.21006300322205182,2.3410731891084793,2.65972384428191,2.7240585405884223
0.2146158986274732,2.329981276015047,2.647831193877829,2.7167238295206944
0.21926747326843218,2.3187569823046124,2.6355531741446954,2.7089579430818254
0.22401986591392303,2.3074005503169417,2.622882590329002,2.700739235018092
0.2288752616885158,2.29591228959257,2.609812525194357,2.6920454445397097
0.23383589307706518,2.284292578207319,2.596336376183738,2.6828537427851735
0.23890404095119505,2.2725418640595207,2.5824478939846816,2.673140789781448
0.24408203561803085,2.2606606661061868,2.56814122238217,2.6628828028697096
0.24937225789166226,2.2486495755443303,2.5534109392619957,2.652055637564239
0.2547771401878291,2.236509256933663,2.538252098604463,2.6406348817905196
