# S5 Fig B: parameters in results/counterexamples_parameters.json (condition_i)
l,R
0.007742170357513816,0.1809877355677828
0.007773052550690908,0.18086723065296695
0.007804057927653861,0.18074485055183775
0.007835186979761719,0.18062059760758087
0.007866440200333493,0.1804944741762976
0.00789781808465594,0.18036648262715083
0.007929321129991425,0.18023662534244023
0.007960949835585837,0.1801049047177049
0.007992704702676446,0.17997132316182907
0.008024586234499876,0.17983588309714127
0.008056594936300076,0.179698586959531
0.00808873131533634,0.17955943719852285
0.008120995880891317,0.1794184362774086
0.008153389144279094,0.17927558667335275
0.008185911618853329,0.17913089087746992
0.00821856382001533,0.1789843513949373
0.008251346265222259,0.17883597074514201
0.008284259473995347,0.17868575146174026
0.008317303967928085,0.17853369609276448
0.008350480270694512,0.17837980720077817
0.008383788908057514,0.17822408736292472
0.008417230407877178,0.17806653917107618
0.008450805300119102,0.17790716523193117
0.008484514116862836,0.1777459681671082
0.008518357392310324,0.1775829506132921
0.008552335662794328,0.17741811522229745
0.008586449466786945,0.17725146466123054
0.008620699344908176,0.17708300161254786
0.008655085839934433,0.17691272877420505
0.00868960949680718,0.17674064885976437
0.008724270862641553,0.17656676459849152
0.00875907048673506,0.17639107873547666
0.008794008920576236,0.17621359403174874
0.008829086717853412,0.17603431326439545
0.008864304434463512,0.17585323922667062
0.008899662628520813,0.17567037472810088
0.00893516186036581,0.1754857225946037
0.008970802692574133,0.1752992856686254
0.009006585689965398,0.17511106680922206
0.009042511419612202,0.17492106889219927
0.009078580450849088,0.1747292948102227
0.009114793355281602,0.17453574747292733
0.009151150706795301,0.17434042980704134
0.009187653081564877,0.17414334475650517
0.009224301058063303,0.17394449528258937
0.009261095217070966,0.1737438843640019
0.009298036141684883,0.17354151499701953
0.009335124417327945,0.1733373901955927
0.00937236063175822,0.17313151299148644
0.009409745375078216,0.1729238864343693
0.009447279239744253,0.17271451359196932
0.009484962820575895,0.1725033975501603
0.009522796714765304,0.17229054141309497
0.009560781521886743,0.17207594830331552
0.009598917843906101,0.17185962136192667
0.009637206285190379,0.17164156374862516
0.009675647452517302,0.1714217786418969
0.00971424195508492,0.17120026923910536
0.009752990404521296,0.17097703875660686
0.009791893414894148,0.17075209042990835
0.009830951602720602,0.17052542751374877
0.009870165586976995,0.17029705328223776
0.009909535989108625,0.17006697102899293
0.00994906343303963,0.16983518406722353
0.009988748545182904,0.16960169572989836
0.010028591954449965,0.16936650936984143
0.010068594292260962,0.16912962835985856
0.010108756192554658,0.16889105609287325
0.010149078291798525,0.16865079598201926
0.01018956122899876,0.1684088514608134
0.010230205645710448,0.1681652259832268
0.010271012186047757,0.16791992302384695
0.010311981496694086,0.16767294607798033
0.010353114226912345,0.1674242986617921
0.010394411028555274,0.1671739843124186
0.010435872556075705,0.16692200658809153
0.01047749946653699,0.16666836906826588
0.010519292419623377,0.1664130753537566
0.010561252077650515,0.1661561290668344
0.010603379105575886,0.16589753385137052
0.010645674171009372,0.16563729337297584
0.010688137944223873,0.1653754113190794
0.010730771098165854,0.16511189139910953
0.010773574308466063,0.16484673734456112
0.010816548253450213,0.16457995290917926
0.010859693614149775,0.16431154186902985
0.0109030110743127,0.16404150802266482
0.010946501320414304,0.16376985519122556
0.010990165041668156,0.1634965872185704
0.011034002930036957,0.16322170797141367
0.011078015680243518,0.16294522133941858
0.011122203989781827,0.16266713123537013
0.011166568558928011,0.16238744159524854
0.011211110090751496,0.16210615637838244
0.011255829291126122,0.16182327956758036
0.011300726868741368,0.16153881516922974
0.01134580353511352,0.16125276721344173
0.011391060004596986,0.16096513975417592
0.011436496994395641,0.160675936869333
0.011482115224574131,0.16038516266092773
0.011527915418069318,0.1600928212551732
0.011573898300701768,0.15979891680264158
0.011620064601187188,0.15950345347833406
0.011666415051148016,0.1592064354818704
0.011712950385124996,0.15890786703754511
0.011759671340588869,0.1586077523945112
0.011806578657951981,0.15830609582686128
0.011853673080580055,0.15800290163376463
0.011900955354804014,0.15769817413960652
0.011948426229931725,0.1573919176940738
0.01199608645825992,0.15708413667231935
0.012043936795086148,0.15677483547504167
0.012091977998720676,0.15646401852865333
0.012140210830498554,0.15615169028534803
0.012188636054791651,0.15583785522327231
0.012237254439020828,0.15552251784661986
0.012286066753668012,0.15520568268576473
0.012335073772288454,0.15488735429737888
0.012384276271523026,0.154567537264514
0.012433675031110442,0.15424623619679967
0.01248327083389968,0.15392345573050215
0.01253306446586235,0.15359920052866471
0.012583056716105214,0.1532734752812207
0.012633248376882598,0.1529462847051114
0.012683640243609004,0.15261763354442648
0.012734233114871742,0.15228752657048572
0.012785027792443506,0.1519559685819798
0.012836025081295131,0.1516229644050885
0.01288722578960838,0.15128851889358763
0.012938630728788677,0.15095263692896954
0.012990240713478011,0.15061532342056083
0.01304205656156783,0.1502765833056422
0.013094079094212053,0.14993642154955
0.013146309135839997,0.1495948431457993
0.013198747514169487,0.14925185311621325
0.013251395060220014,0.14890745651100668
0.013304252608325826,0.14856165840892877
0.013357320996149183,0.14821446391735138
0.013410601064693679,0.14786587817239893
0.013464093658317487,0.14751590633906464
0.013517799624746795,0.14716455361129455
0.013571719815089209,0.14681182521213065
0.013625855083847302,0.1464577263938026
0.013680206288932068,0.14610226243783164
0.013734774291676561,0.14574543865518474
0.013789559956849592,0.14538726038631977
0.013844564152669337,0.1450277330013362
0.013899787750817152,0.14466686190007427
0.013955231626451419,0.14430465251219682
0.014010896658221339,0.14394111029735945
0.014066783728280904,0.14357624074523911
0.014122893722302854,0.14321004937570625
0.014179227529492773,0.14284254173887112
0.014235786042603088,0.142473723415244
0.014292570157947262,0.14210360001578515
0.014349580775414041,0.1417321771820682
0.014406818798481635,0.14135946058632143
0.014464285134232086,0.1409854559315744
0.014521980693365612,0.14061016895172584
0.01457990639021511,0.14023360541168106
0.014638063142760546,0.13985577110740222
0.01469645187264355,0.13947667186607438
0.014755073505182072,0.13909631354612473
0.014813928969384948,0.13871470203740432
0.014873019197966672,0.13833184326120318
0.014932345127362225,0.1379477431704048
0.014991907697741816,0.13756240774954664
0.015051707853025852,0.137175843014965
0.015111746540899862,0.13678805501481106
0.01517202471282957,0.13639904982921414
0.015232543324075897,0.1360088335703361
0.01529330333371013,0.1356174123824717
0.015354305704629175,0.13522479244215435
0.015415551403570725,0.13483097995821147
0.01547704140112862,0.13443598117189304
0.015538776671768284,0.13403980235694368
0.015600758193842068,0.1336424498196731
0.01566298694960482,0.13324392989907208
0.015725463925229412,0.1328442489668631
0.01578819011082245,0.1324434134276371
0.015851166500439846,0.13204142971887167
0.015914394092102647,0.13163830431108525
0.015977873887812865,0.13123404370785485
0.016041606893569288,0.13082865444594094
0.016105594119383462,0.13042214309533862
0.016169836579295743,0.13001451625939298
0.01623433529139127,0.12960578057483174
0.01629909127781617,0.12919594271187695
0.016364105564793716,0.1287850093743198
0.016429379182640657,0.12837298729958324
0.016494913165783456,0.12795988325879293
0.016560708552774726,0.12754570405686405
0.016626766386309732,0.12713045653257404
0.016693087713242828,0.12671414755863175
0.016759673584604104,0.12629678404173905
0.016826525055616014,0.125878372922674
0.01689364318571017,0.12545892117635182
0.01696102903854401,0.12503843581188978
0.017028683682017737,0.12461692387269852
0.017096608188291264,0.1241943924364961
0.01716480363380112,0.12377084861543652
0.017233271099277553,0.12334629955611764
0.017302011669761717,0.12292075243968303
0.017371026434622752,0.12249421448186404
0.01744031648757512,0.12206669293303907
0.01750988292669591,0.12163819507830576
0.017579726854442305,0.12120872823752549
0.01764984937766895,0.12077829976538046
0.017720251607645537,0.12034691705145661
0.017790934660074482,0.11991458752025519
0.017861899655108492,0.11948131863129341
0.017933147717368373,0.11904711787908895
0.018004679975960905,0.1186119927933097
0.01807649756449662,0.11817595093872868
0.018148601621107856,0.11773899991533943
0.018220993288466745,0.11730114735835484
0.018293673713803395,0.11686240093829292
0.01836664404892397,0.11642276836099907
0.018439905450228986,0.11598225736771839
0.018513459078731698,0.11554087573509286
0.01858730610007639,0.11509863127524633
0.018661447684556905,0.11465553183579635
0.01873588500713524,0.11421158529991637
0.01881061924746006,0.11376679958636571
0.018885651589885463,0.11332118264951385
0.018960983223489714,0.11287474247940188
0.019036615342094172,0.11242748710175088
0.019112549144282082,0.11197942457800014
0.01918878583341763,0.11153056300537789
0.019265326617665075,0.11108091051687718
0.019342172710007786,0.11063047528131242
0.019419325328267525,0.11017926550335377
0.01949678569512372,0.10972728942352772
0.019574555038132924,0.10927455531827146
0.01965263458974813,0.10882107149996656
0.019731025587338392,0.10836684631691151
0.01980972927320846,0.10791188815339858
0.019888746894618378,0.10745620542968681
0.01996807970380329,0.10699980660208008
0.020047728957993356,0.10654270016285905
0.02012769591943355,0.10608489464041393
0.020207981855403748,0.10562639859914369
0.020288588038238763,0.10516722063956052
0.020369515745348597,0.10470736939822123
0.020450766259238563,0.10424685354782948
0.02053234086752967,0.10378568179715586
0.02061424086297908,0.10332386289112538
0.02069646754350049,0.10286140561076196
0.020779022212184747,0.10239831877324157
0.020861906177320567,0.10193461123186454
0.02094512075241515,0.10147029187606738
0.021028667256215064,0.1010053696314428
0.02111254701272711,0.10053985345971161
0.021196761351239397,0.1000737523587526
0.02128131160634227,0.09960707536256586
0.02136619911794952,0.09913983154130535
0.021451425231319703,0.09867203000124047
0.021536991297077302,0.09820367988478051
0.021622898671234216,0.09773479037044164
0.02170914871521131,0.09726537067285512
0.02179574279585986,0.09679543004274194
0.021882682285483297,0.09632497776691806
0.021969968561858913,0.09585402316826563
0.022057603008259784,0.09538257560573837
0.02214558701347656,0.0949106444743072
0.022233921971839547,0.09443823920499195
0.022322609283240844,0.09396536926480847
0.022411650353156433,0.09349204415675805
0.02250104659266851,0.09301827341979985
0.02259079941848782,0.09254406662884906
0.022680910252976187,0.09206943339472085
0.02277138052416893,0.09159438336413084
0.022862211665797553,0.0911189262196549
0.02295340511731254,0.09064307167969987
0.023044962323906033,0.09016682949848087
0.023136884736534784,0.08969020946596806
0.02322917381194325,0.08921322140790455
0.02332183101268651,0.08873587518570636
0.023414857807153553,0.08825818069646729
0.023508255669590496,0.0877801478729221
0.023602026080124048,0.08730178668337663
0.02369617052478481,0.08682310713170494
0.023790690495530908,0.08634411925729346
0.023885587490271712,0.08586483313498061
0.023980863012891415,0.08538525887503479
0.024076518573272948,0.08490540662309964
0.02417255568732199,0.08442528656016002
0.024268975876990822,0.08394490890244943
0.02436578067030256,0.08346428390145733
0.024462971601375328,0.08298342184385821
0.024560550210446647,0.0825023330514183
0.02465851804389771,0.08202102788100185
0.024756876654277962,0.08153951672447302
0.024855627600329784,0.08105781000866341
0.024954772447013024,0.08057591819528676
0.0250543127655299,0.080093851780909
0.02515425013334995,0.0796116212968605
0.025254586134234907,0.0791292373091983
0.025355322358263876,0.07864671041860927
0.025456460401858488,0.07816405126036885
0.025558001867808305,0.07768127050428719
0.02565994836529607,0.07719837885456726
0.025762301509923275,0.07671538704985148
0.02586506292373585,0.07623230586303942
0.025968234235249712,0.07574914610127514
0.026071817079476672,0.07526591860587362
0.0261758130979503,0.07478263425220122
0.026280223938752043,0.07429930394965567
0.026385051256537184,0.07381593864153713
0.02649029671256113,0.07333254930498823
0.026595961974705852,0.07284914695094291
0.026702048717506123,0.07236574262398843
0.026808558622176154,0.07188234740230626
0.026915493376636308,0.07139897239760196
0.0270228546755397,0.07091562875499624
0.027130644220299146,0.07043232765294583
0.027238863719114083,0.0699490803031515
0.027347514886997746,0.06946589795046265
0.027456599445804183,0.06898279187279688
0.027566119124255616,0.06849977338103697
0.027676075657969937,0.06801685381893507
0.02778647078948803,0.06753404456302381
0.027897306268301485,0.06705135702250187
0.028008583850880387,0.06656880263916332
0.028120305300701007,0.06608639288726681
0.028232472388273838,0.0656041392734501
0.02834508689117162,0.06512205333662502
0.028458150594057603,0.06464014664786832
0.028571665288713674,0.06415843081033201
0.028685632774068826,0.06367691745910353
0.028800054856227757,0.06319561826113373
0.028914933348499334,0.06271454491509476
0.029030270071425383,0.06223370915129767
0.02914606685280967,0.06175312273156752
0.029262325527746644,0.06127279744911851
0.029379047938650687,0.06079274512846278
0.029496235935285206,0.06031297762527377
0.029613891374792103,0.05983350682628086
0.029732016121721,0.059354344649143354
0.0298506120480589,0.05887550304233613
0.029969681033259917,0.058396993985025625
0.03008922496427491,0.057918829486954815
0.030209245735581484,0.05744102158830422
0.030329745249213967,0.05696358235957055
0.03045072541479366,0.05648652390147191
0.030572188149558928,0.05600985834476835
0.030694135378395677,0.055533597850176974
0.03081656903386794,0.05505775460820861
0.03093949105624833,0.05458234083908253
0.031062903393548866,0.054107368792537636
0.03118680800155196,0.05363285074774826
0.0313112068438412,0.05315879901315801
0.031436101891832616,0.05268522592635583
0.03156149512480583,0.05221214385395967
0.031687388529935585,0.051739565191426085
0.03181378410232303,0.05126750236297428
0.03194068384502741,0.05079596782140772
0.032068089769097946,0.050324974047983195
0.03219600389360548,0.04985453355225622
0.0323244282456746,0.049384658871968856
0.03245336486051584,0.0489153625728711
0.03258281578145771,0.048446657248603864
0.0327127830599793,0.04797855552053776
0.032843268755742616,0.04751107003762012
0.03297427493662543,0.04704421347623067
0.033105803678753806,0.046577998540059395
0.033237857066535134,0.04611243795991571
0.03337043719269125,0.045647544493590986
0.03350354615829138,0.045183330925722576
0.03363718607278559,0.04471981006762016
0.03377135905403824,0.044256994757115975
0.03390606722836142,0.04379489785842727
0.03404131273054874,0.043333532261965235
0.034177097703909094,0.042872910884210746
0.03431342430030078,0.04241304666753887
0.03445029468016538,0.041953952580072174
0.034587711012562125,0.041495641615490464
0.03472567547520233,0.041038126792923735
0.03486419025448376,0.04058142115674224
0.035003257545525336,0.04012553777640826
0.03514287955220193,0.03967048974632448
0.03528305848717939,0.0392162901856451
0.03542379657194941,0.038762952238146964
0.03556509603686482,0.03831048907202539
0.03570695912117507,0.03785891387975271
0.03584938807306147,0.03740823987789732
0.03599238514967295,0.03695848030697557
0.036135952617161925,0.03650964843123983
0.03628009275072001,0.03606175753856011
0.03642480783461417,0.03561482094021984
0.03657010016222293,0.035168851970751924
0.03671597203607278,0.034723863987763504
0.036862425767874525,0.03427987037178548
0.037009463678559944,0.03383688452606559
0.037157088098318754,0.033394919876411744
0.037305301366635284,0.032953989871012834
0.03745410583232567,0.03251410798027188
0.03760350385357517,0.03207528769661028
0.03775349779797535,0.031637542534316276
0.037904090042561706,0.031200886029343344
0.03805528297385131,0.03076533173914575
0.038207078987880734,0.030330893242494827
0.038359480490243826,0.029897584139288558
0.038512489896129945,0.02946541805040448
0.03866610963036232,0.029034408617483742
0.0388203421274363,0.02860456950276835
0.03897518983155798,0.02817591438890099
0.039130655196683135,0.027748456978766156
0.03928674068655579,0.027322210995297525
0.0394434487747475,0.026897190181285557
0.03960078194469642,0.026473408299202195
0.039758742689746815,0.02605087913102533
0.03991733351318839,0.02562961647802664
0.040076556928296016,0.02520963416060995
0.040236415458369715,0.02479094601812637
0.04039691163677441,0.024373565908654582
0.04055804800698022,0.02395750770886551
0.04071982712260268,0.023542785313790726
0.04088225154744339,0.023129412636656688
0.0410453238555304,0.02271740360868546
0.04120904663115911,0.022306772178933065
0.04137342246893335,0.021897532314046897
0.04153845397380627,0.021489697998136048
0.04170414376112173,0.02108328323254638
0.04187049445665586,0.020678302035663676
0.042037508696658454,0.020274768442767765
0.04220518912789489,0.019872696505786713
0.042373538407688004,0.019472100293138617
0.04254255920396035,0.019072993889542866
0.04271225419527625,0.01867539139580665
0.042882626070884375,0.018279306928657424
0.043053677530760455,0.017884754620523968
0.04322541128564984,0.017491748619369973
0.043397830057110585,0.0171003030884902
0.0435709365775567,0.016710432206312853
0.043744733590301205,0.01632215016621985
0.043919223849599745,0.01593547117633909
0.04409441012069421,0.015550409459357262
0.04427029517985667,0.015166979252336787
0.04444688181443316,0.014785194806503754
0.04462417282288794,0.014405070387065066
0.04480217101484802,0.014026620273014712
0.04498087921114737,0.013649858756933253
0.04516030024387182,0.013274800144803423
0.04534043695640401,0.012901458755814832
0.045521292203468226,0.01252984892214648
0.045702868851175804,0.012159984988809991
0.04588516977707047,0.011791881313437669
0.046068197870174084,0.011425552266078554
0.046251956031032236,0.011061012229009015
0.046436447171760244,0.01069827559655634
0.04662167421608954,0.010337356774880235
0.046807640099413635,0.009978270181792315
0.046994347768834856,0.009621030246548368
0.04718180018321116,0.009265651409684161
0.047370000313202716,0.008912148122773411
0.04755895114131921,0.008560534848282786
0.047748655661967,0.008210826059341092
0.04793911688149677,0.00786303623957152
0.048130337818250865,0.007517179882874037
0.04832232150261128,0.00717327149324376
0.04851507097704785,0.006831325584590875
0.048708589296166144,0.0064913566805083756
0.048902879526756066,0.006153379314123186
0.04909794474784039,0.005817408027869786
0.04929378805072373,0.005483457373316791
0.049490412539041226,0.005151541910959456
0.049687821328807905,0.00482167621003482
0.04988601754846818,0.004493874848333745
0.050085004338945145,0.004168152411997417
0.050284784853690506,0.003844523495328711
0.05048536225873469,0.0035230027005976883
0.05068673973273675,0.003203604637865065
0.05088892046703487,0.002886343924776602
0.05109190766569694,0.0025712351863560468
0.05129570454557145,0.0022582930548528113
0.051500314336338185,0.0019475321695230363
0.0517057402805596,0.0016389671764529545
0.05191198563373232,0.001332612728336735
0.05211905366433842,0.0010284834843462543
0.052326947653897414,0.0007265941098859585
0.05253567089701837,0.00042695927643354725
0.05274522670145185,0.00012959366133580286
0.0529556183881425,-0.00016548805237848185
0.05316684929128162,-0.0004582711761631497
0.05337892275836016,-0.0007487410161771679
0.0535918421502215,-0.0010368828734573787
0.05380561084111484,-0.001322682044091028
0.05402023221874884,-0.0016061238194322591
0.054235709684345,-0.0018871934862646489
0.05445204665269169,-0.002165876326989613
0.05466924655219848,-0.002442157619825469
0.05488731282495009,-0.002716022638987514
0.0551062489267612,-0.0029874566548625525
0.055326058327231066,-0.003256444934197522
0.055546744509798775,-0.0035229727403008892
0.05576831097179807,-0.0037870253331871995
0.05599076122451297,-0.00404858796980323
0.056214098793233566,-0.0043076459041938575
0.056438327217311575,-0.004564184387659709
0.05666345005021661,-0.0048181886689894204
0.05688947085959244,-0.005069643994579653
0.05711639322731371,-0.005318535608671127
0.05734422074954238,-0.00556484875349772
0.05757295703678489,-0.005808568669464553
0.05780260571394954,-0.00604968059535016
0.05803317042040359,-0.006288169768450147
0.05826465481003113,-0.0065240214247953565
0.05849706255129114,-0.00675722079930019
0.05873039732727526,-0.006987753125942131
0.058964662835766436,-0.0072156036379423805
0.059199862789297356,-0.007440757567956369
0.05943600091520957,-0.0076632001482274115
0.05967308095571216,-0.00788291661076057
0.059911106667941236,-0.008099892187517832
0.06015008182401967,-0.00831411211056643
0.06039001021111651,-0.008525561612265808
0.06063089563150716,-0.008734225925449923
0.06087274190263385,-0.008940090283565683
0.06111555285716573,-0.009143139920877119
0.061359332343059896,-0.009343360072622264
0.06160408422362221,-0.009540735975183012
0.06184981237756878,-0.009735252866243216
0.062096520699087075,-0.009926895984983641
0.06234421309789781,-0.010115650572224855
0.0625928934993171,-0.010301501870605856
0.06284256584431827,-0.010484435124749614
0.06309323408959454,-0.010664435581428044
0.06334490220762184,-0.01084148848972255
0.0635975741867215,-0.011015579101196327
0.06385125403112361,-0.011186692670057563
0.0641059457610304,-0.011354814453319872
0.06436165341268017,-0.011519929710949284
0.0646183810384109,-0.011682023706070632
0.06487613270672468,-0.011841081705069034
0.0651349125023523,-0.011997088977804715
0.06539472452631771,-0.012150030797735911
0.06565557289600316,-0.012299892442099947
0.06591746174521437,-0.012446659192055343
0.06618039522424633,-0.012590316332857232
0.06644437749994864,-0.012730849153994916
0.06670941275579173,-0.012868242949366726
0.0669755051919334,-0.013002483017417688
0.06724265902528496,-0.013133554661318492
0.06751087848957824,-0.013261443189093503
0.06778016783543292,-0.013386133913785625
0.06805053133042345,-0.01350761215362617
0.068321973259147,-0.013625863232157198
0.06859449792329118,-0.013740872478398836
0.06886810964170252,-0.01385262522700259
0.06914281275045447,-0.013961106818394575
0.06941861160291632,-0.014066302598933489
0.06969551056982244,-0.014168197921040515
0.06997351403934109,-0.014266778143377623
0.07025262641714419,-0.014362028630973245
0.07053285212647732,-0.014453934755369269
0.07081419560822946,-0.014542481894768922
0.07109666132100356,-0.014627655434200526
0.07138025374118714,-0.014709440765631632
0.07166497736302348,-0.01478782328813244
0.07195083669868235,-0.014862788408016026
0.07223783627833189,-0.014934321538979445
0.07252598065021044,-0.015002408102242626
0.07281527438069832,-0.015067033526691476
0.07310572205439032,-0.015128183249030536
0.07339732827416866,-0.015185842713899667
0.07369009766127539,-0.01523999737402748
0.07398403485538604,-0.015290632690366346
0.0742791445146829,-0.01533773413223638
0.07457543131592918,-0.015381287177451686
0.07487289995454269,-0.015421277312459902
0.07517155514467043,-0.015457690032498639
0.07547140161926358,-0.01549051084167874
0.07577244413015202,-0.015519725253182126
0.07607468744811992,-0.015545318789346063
0.07637813636298126,-0.015567276981829248
0.07668279568365594,-0.015585585371716393
0.07698867023824564,-0.01560022950967721
0.07729576487411048,-0.015611194956064445
0.07760408445794613,-0.015618467281088289
0.07791363387586041,-0.015622032064905422
0.07822441803345102,-0.015621874897763566
0.07853644185588346,-0.01561798138012871
0.07884971028796865,-0.015610337122827223
0.0791642282942416,-0.015598927747150992
0.0794800008590399,-0.015583738884997977
0.07979703298658308,-0.015564756178971795
0.08011532970105137,-0.015541965282566683
0.08043489604666562,-0.015515351860222348
0.08075573708776744,-0.01548490158749194
0.08107785790889901,-0.015450600151149074
0.08140126361488387,-0.015412433249314295
0.08172595933090805,-0.015370386591585405
0.08205195020260088,-0.015324445899141392
0.08237924139611674,-0.015274596904877091
0.08270783809821688,-0.015220825353520762
0.08303774551635189,-0.015163117001751214
0.08336896887874373,-0.015101457618316938
0.08370151343446885,-0.015035832984162889
0.08403538445354163,-0.014966228892537292
0.08437058722699738,-0.014892631149118318
0.0847071270669764,-0.014815025572122331
0.08504500930680856,-0.014733397992431674
0.0853842393010971,-0.01464773425370025
0.08572482242580405,-0.014558020212471434
0.08606676407833506,-0.014464241738299632
0.08641006967762542,-0.014366384713857983
0.08675474466422534,-0.014264435035054257
0.08710079450038646,-0.014158378611145217
0.08744822467014869,-0.0140482013648483
0.08779704067942655,-0.013933889232449648
0.08814724805609679,-0.013815428163929777
0.08849885235008585,-0.013692804123059399
0.08885185913345814,-0.013566003087514988
0.08920627400050382,-0.013435011049009016
0.08956210256782768,-0.013299814013352229
0.0899193504744385,-0.013160398000624851
0.09027802338183781,-0.013016749045236198
0.0906381269741099,-0.012868853196055019
0.09099966695801218,-0.01271669651652052
0.09136264906306506,-0.01256026508474084
0.09172707904164311,-0.012399544993605405
0.09209296266906607,-0.012234522350891619
0.0924603057436907,-0.012065183279369562
0.09282911408700213,-0.011891513916914342
0.09319939354370643,-0.011713500416603129
0.09357114998182346,-0.011531128946828506
0.09394438929277932,-0.011344385691405612
0.0943191173915,-0.011153256849662285
0.09469534021650541,-0.010957728636569852
0.09507306373000295,-0.01075778728281751
0.09545229391798227,-0.01055341903493423
0.09583303679031006,-0.010344610155391787
0.09621529838082563,-0.010131346922709339
0.09659908474743593,-0.009913615631536588
0.09698440197221188,-0.009691402592791332
0.09737125616148501,-0.009464694133738627
0.09775965344594373,-0.00923347659808671
0.09814959998073063,-0.008997736346116558
0.09854110194554047,-0.008757459754751284
0.09893416554471744,-0.00851263321768514
0.0993287970073539,-0.008263243145471444
0.0997250025873889,-0.00800927596561729
0.10012278856370764,-0.007750718122706557
0.10052216124024049,-0.007487556078478508
0.10092312694606305,-0.007219776311930826
0.10132569203549688,-0.0069473653194442875
0.1017298628882095,-0.006670309614843495
0.10213564590931595,-0.006388595729526325
0.10254304752948007,-0.00610221021256474
0.10295207420501683,-0.005811139630775952
0.10336273241799401,-0.005515370568857647
0.1037750286763353,-0.005214889629464925
0.10418896951392362,-0.00490968343330922
0.1046045614907042,-0.004599738619268656
0.1050218111927887,-0.004285041844484194
0.10544072523256,-0.003965579784460549
0.10586131024877633,-0.0036413391331456824
0.10628357290667689,-0.0033123066030542603
0.10670751989808729,-0.002978468925366795
0.10713315794152596,-0.0026398128499979245
0.10756049378231008,-0.0022963251457338574
0.10798953419266273,-0.0019479926003063142
0.10842028597182055,-0.0015948020204966662
0.10885275594614083,-0.001236740232237854
0.10928695096921007,-0.0008737940807065359
0.10972287792195286,-0.0005059504304363305
0.11016054371274027,-0.00013319616539586576
0.11059995527749984,0.0002444818108944258
0.1110411195798252,0.0006270965752771529
0.11148404361108687,0.0010146611848543818
0.11192873439054248,0.0014071886768857178
0.11237519896544822,0.0018046920686863865
0.11282344441117095,0.002207184357535863
0.11327347783129961,0.0026146785205913847
0.11372530635775813,0.0030271875147551697
0.11417893715091883,0.0034447242766032504
0.11463437739971516,0.0038673017222776718
0.11509163432175613,0.0042949327473812415
0.11555071516344044,0.004727630226890711
0.11601162720007178,0.00516540701505086
0.11647437773597343,0.005608275945267804
0.11693897410460435,0.006056249830021954
0.11740542366867582,0.006509341460753437
0.1178737338202673,0.006967563607779392
0.11834391198094414,0.0074309290201786116
0.11881596560187492,0.00789945042569784
0.11928990216395001,0.008373140530654966
0.11976572917789942,0.008852012019821442
0.12024345418441218,0.009336077556346356
0.1207230847542562,0.009825349781629744
0.12120462848839751,0.010319841315242773
0.1216880930181211,0.010819564754809718
0.12217348600515224,0.011324532675918486
0.1226608151417771,0.011834757632004145
0.12315008815096523,0.012350252154262664
0.12364131278649163,0.012871028751535785
0.12413449683306016,0.013397099910212873
0.12462964810642618,0.013928478094133001
0.12512677445352074,0.014465175744468595
0.12562588375257536,0.0150072052796274
0.12612698391324603,0.015554579095163668
0.12663008287673908,0.016107309563644145
0.12713518861593728,0.01666540903456981
0.12764230913552557,0.017228889834252414
0.12815145247211823,0.0177977642657281
0.12866262669438613,0.018372044608626292
0.12917583990318512,0.018951743119096753
0.12969110023168354,0.019536872029669916
0.13020841584549156,0.020127443549174062
0.13072779494279094,0.020723469862618527
0.13124924575446423,0.021324963131081898
0.13177277654422556,0.02193193549162309
0.13229839560875195,0.022544399057151332
0.13282611127781413,0.023162365916327032
0.13335593191440895,0.0237858481334553
0.13388786591489163,0.024414857748382368
0.13442192170910952,0.025049406776369465
0.1349581077605347,0.025689507207998452
0.1354964325663987,0.026335171009054137
0.13603690465782733,0.026986410120421134
0.1365795325999753,0.027643236457955633
0.13712432499216232,0.02830566191239836
0.1376712904680092,0.02897369834924035
0.13822043769557524,0.02964735760863435
0.13877177537749463,0.030326651505257374
0.13932531225111502,0.031011591828224216
0.13988105708863618,0.03170219034094146
0.14043901869724826,0.03239845878102532
0.14099920591927176,0.0331004088601724
0.1415616276322982,0.033808052264051924
0.1421262927493298,0.03452140065218179
0.1426932102189214,0.03524046565782213
0.1432623890253219,0.03596525888785129
0.14383383818861728,0.036695791922658705
0.1444075667648727,0.0374320763160253
0.14498358384627644,0.03817412359501027
0.14556189856128426,0.03892194525981674
0.14614252007476353,0.039675552783707824
0.1467254575881385,0.04043495761284943
0.14731072033953696,0.04120017116622243
0.14789831760393546,0.04197120483549088
0.14848825869330698,0.04274806998487879
0.14908055295676825,0.043530777951059973
0.14967520978072854,0.044319340043044386
0.15027223858903735,0.045113767542027894
0.1508716488431343,0.045914071701311676
0.15147345004219967,0.046720263746146795
0.1520776517233037,0.0475323548736416
0.15268426346155853,0.048350356252609195
0.15329329487027013,0.04917427902348204
0.1539047556010899,0.050004134298159086
0.15451865534416817,0.05083993315988333
0.15513500382830747,0.05168168666315176
0.1557538108211173,0.052529405833549814
0.1563750861291681,0.05338310166765736
0.1569988395981469,0.05424278513290892
0.15762508111301407,0.05510846716747564
0.1582538205981589,0.05598015868014028
0.15888506801755753,0.05685787055017366
0.15951883337493053,0.05774161362719832
0.16015512671390206,0.05863139873107748
0.16079395811815814,0.059527236651785276
