# Fig 4A: free-exponent fit and pointwise 2.5-97.5 percentiles over 2,000 coordinate perturbations
glutamine_mM,fit,band_lo,band_hi
6.7755656675291025,0.46979431508824043,0.3685252231649671,0.5711317763826851
6.922418951180461,0.46910870540457794,0.36751345403596314,0.5706705326611323
7.072455125822388,0.4684517755104194,0.36648667915286604,0.5703944075701842
7.225743177280777,0.46782233993598404,0.3654997553106756,0.5699751414104924
7.382353586576987,0.46721926103809497,0.36463489847810765,0.5695119049716435
7.542358362334635,0.4666414471679238,0.36379415923708985,0.5691901687342721
7.705831073888775,0.46608785090077126,0.36284787747513164,0.568880611922618
7.872846885112676,0.4655574673264937,0.3620408843906904,0.5685852219444755
8.043482588977795,0.4650493323991449,0.3613020269041556,0.5683031491048564
8.217816642862728,0.46456252134437837,0.3605933794031451,0.5680311984901288
8.395929204627517,0.4640961471231319,0.35987936240235013,0.5677599532492975
8.577902169469805,0.4636493589501042,0.35885330308510305,0.5673696235600991
8.763819207579797,0.463221340865525,0.3581768112210476,0.5670427896210453
8.953765802611363,0.4628113103587217,0.3574099969467201,0.566915808632795
9.147829290986973,0.4624185170419841,0.35675363335993077,0.5667951966817707
9.346098902054504,0.4620422413732431,0.35612365050150896,0.5666597541442016
9.548665799114419,0.4616817934260859,0.3555184887213648,0.5664668117191813
9.755623121336157,0.46133651170564866,0.3549360266800714,0.5662665117559391
9.967066026583032,0.4610057620089459,0.3543754225540604,0.5659938078025322
10.183091735165291,0.4606889363282147,0.35383586502288517,0.565732915292906
10.4037995745415,0.460385451795879,0.35331657221725776,0.5654831019126834
10.629291024988794,0.46009474966975944,0.35281679069934935,0.5652499983486862
10.859669766262915,0.4598162943571868,0.3523357944746791,0.5651106235926351
11.095041725269647,0.4595495724766992,0.3518728840348998,0.5649777748205861
11.335515124769422,0.45929409195603765,0.35142738543078356,0.5648433438839329
11.58120053313756,0.4590493811651809,0.3509986493746993,0.5646591512054906
11.832210915203023,0.45881498808319365,0.3505860503718747,0.5644829425215283
12.088661684189027,0.45859047949769166,0.35018898587972735,0.5643143728052012
12.350670754779426,0.45837544023576055,0.3498068754945568,0.5641531118495828
12.618358597335247,0.458169472425195,0.34943916016488374,0.5639988436388577
12.891848293286314,0.45797219478495854,0.34908530143073296,0.5638511947694249
13.17126559172343,0.457783241943795,0.3487447806881568,0.563707614112756
13.456738967217113,0.4576022637859536,0.34841709847830543,0.5635702445041803
13.748399678889571,0.45742892482302305,0.34810177380035545,0.5634388179060714
