# S2 Fig: sup over the input of the ladder factor nu for the three-site ladder c = (1, 3a, 3b, 1); a = b = 1 is the binomial ladder (nu = 1); the bound nu <= 3 is approached as a, b -> 0
log10_a,log10_b,nu_sup
-1.5999999999999999,-1.0,2.5928269454811494
-1.5,-1.0,2.571140096337365
-1.4,-1.0,2.5455020798485615
-1.2999999999999998,-1.0,2.5153308488068866
-1.2,-1.0,2.4783969314026244
-1.0999999999999999,-1.0,2.4344412782172373
-1.0,-1.0,2.3846153846153846
-0.8999999999999999,-1.0,2.325045963261672
-0.7999999999999998,-1.0,2.260250318763978
-0.6999999999999997,-1.0,2.1870369367584424
-0.5999999999999996,-1.0,2.1089232338859327
-0.5,-1.0,2.030400901509925
-0.3999999999999999,-1.0,1.956130196378964
-0.2999999999999998,-1.0,1.8900254142103827
-0.19999999999999973,-1.0,1.8398286107923487
-0.09999999999999964,-1.0,1.805622295230285
0.0,-1.0,1.7860749893572825
0.10000000000000009,-1.0,1.7777062186468497
0.20000000000000018,-1.0,1.7767765274345984
0.30000000000000027,-1.0,1.7819100911270636
0.40000000000000036,-1.0,1.789453921811631
0.5,-1.0,1.7996214803459747
0.6000000000000001,-1.0,1.8101513487112737
0.7000000000000002,-1.0,1.8214355721480915
0.8000000000000003,-1.0,1.8327644167158252
0.9000000000000004,-1.0,1.8434979435101853
1.0,-1.0,1.854070891820219
1.1000000000000005,-1.0,1.8642851302276728
1.2000000000000002,-1.0,1.8736932913304447
1.2999999999999998,-1.0,1.8824979571245013
1.4000000000000004,-1.0,1.8911002075698986
1.5,-1.0,1.8989298951958915
1.6000000000000005,-1.0,1.9060368560910335
1.7000000000000002,-1.0,1.9130303764727479
1.8000000000000007,-1.0,1.9194123318134693
1.9000000000000004,-1.0,1.925175837203858
2.0,-1.0,1.9306917061920557
2.1000000000000005,-1.0,1.9358450490760641
2.2,-1.0,1.9404844095137772
2.3000000000000007,-1.0,1.9448244503353147
2.4000000000000004,-1.0,1.948965647671228
2.5,-1.0,1.9526856833207042
2.6000000000000005,-1.0,1.9561012505723139
2.7,-1.0,1.959419551182387
2.8000000000000007,-1.0,1.9623955188700553
2.9000000000000004,-1.0,1.9650864416513152
3.0,-1.0,1.9677402285216765
-3.0,-0.8999999999999999,2.6152225100412054
-2.9,-0.8999999999999999,2.6142595037406244
-2.8,-0.8999999999999999,2.613048160775339
-2.7,-0.8999999999999999,2.6115247690219743
-2.6,-0.8999999999999999,2.60960946165553
-2.5,-0.8999999999999999,2.607202232084778
-2.4,-0.8999999999999999,2.604178030549409
-2.3,-0.8999999999999999,2.600380768829961
-2.2,-0.8999999999999999,2.59561605006258
-2.1,-0.8999999999999999,2.589642447484227
-2.0,-0.8999999999999999,2.5821611923478085
-1.9,-0.8999999999999999,2.572804217545005
-1.7999999999999998,-0.8999999999999999,2.5611206693835356
-1.7,-0.8999999999999999,2.5465622868137032
-1.5999999999999999,-0.8999999999999999,2.5301132661162145
-1.5,-0.8999999999999999,2.5097149134691237
-1.4,-0.8999999999999999,2.4845018425375156
-1.2999999999999998,-0.8999999999999999,2.4534777023642884
-1.2,-0.8999999999999999,2.418210749168013
-1.0999999999999999,-0.8999999999999999,2.375868503755874
-1.0,-0.8999999999999999,2.325045963261672
-0.8999999999999999,-0.8999999999999999,2.268957909871016
-0.7999999999999998,-0.8999999999999999,2.2031111298349284
-0.6999999999999997,-0.8999999999999999,2.1324177343682296
-0.5999999999999996,-0.8999999999999999,2.056390110223092
-0.5,-0.8999999999999999,1.9786933146951882
-0.3999999999999999,-0.8999999999999999,1.9040070533608426
-0.2999999999999998,-0.8999999999999999,1.8405916585337938
-0.19999999999999973,-0.8999999999999999,1.7912833367569023
-0.09999999999999964,-0.8999999999999999,1.7586864337345387
0.0,-0.8999999999999999,1.7409819537273508
0.10000000000000009,-0.8999999999999999,1.734482383677128
0.20000000000000018,-0.8999999999999999,1.7368423026505109
0.30000000000000027,-0.8999999999999999,1.7435750495548314
0.40000000000000036,-0.8999999999999999,1.7539707193207914
0.5,-0.8999999999999999,1.7654951970040358
0.6000000000000001,-0.8999999999999999,1.7788695825093863
0.7000000000000002,-0.8999999999999999,1.7920377073164901
0.8000000000000003,-0.8999999999999999,1.804839005820737
0.9000000000000004,-0.8999999999999999,1.8179983658536025
1.0,-0.8999999999999999,1.8303177441079543
1.1000000000000005,-0.8999999999999999,1.841758496155906
1.2000000000000002,-0.8999999999999999,1.8529714416263494
1.2999999999999998,-0.8999999999999999,1.8635046134365407
1.4000000000000004,-0.8999999999999999,1.8731395175643173
1.5,-0.8999999999999999,1.8821483505969523
1.6000000000000005,-0.8999999999999999,1.890852318260919
1.7000000000000002,-0.8999999999999999,1.8987541845891924
1.8000000000000007,-0.8999999999999999,1.9059123392210868
1.9000000000000004,-0.8999999999999999,1.9129518013789106
2.0,-0.8999999999999999,1.9193566630937038
2.1000000000000005,-0.8999999999999999,1.9251364030570421
2.2,-0.8999999999999999,1.9306668238872053
2.3000000000000007,-0.8999999999999999,1.9358274254878767
2.4000000000000004,-0.8999999999999999,1.940471928275536
2.5,-0.8999999999999999,1.944816575101212
2.6000000000000005,-0.8999999999999999,1.9489600707741241
2.7,-0.8999999999999999,1.9526817342386116
2.8000000000000007,-0.8999999999999999,1.9560987588593652
2.9000000000000004,-0.8999999999999999,1.95941778685011
3.0,-0.8999999999999999,1.962394269628706
-3.0,-0.7999999999999998,2.543084846821196
-2.9,-0.7999999999999998,2.5420963640561096
-2.8,-0.7999999999999998,2.540853055677983
-2.7,-0.7999999999999998,2.539289591832972
-2.6,-0.7999999999999998,2.53732410512521
-2.5,-0.7999999999999998,2.534854127027124
-2.4,-0.7999999999999998,2.531751597206929
-2.3,-0.7999999999999998,2.5278567762888087
-2.2,-0.7999999999999998,2.5229708874265344
-2.1,-0.7999999999999998,2.5168473258593616
-2.0,-0.7999999999999998,2.5095283184365624
-1.9,-0.7999999999999998,2.500865981595522
-1.7999999999999998,-0.7999999999999998,2.4900454527483205
-1.7,-0.7999999999999998,2.476555700041003
-1.5999999999999999,-0.7999999999999998,2.459779630628698
-1.5,-0.7999999999999998,2.438980408383248
-1.4,-0.7999999999999998,2.414469786601838
-1.2999999999999998,-0.7999999999999998,2.3855987302753183
-1.2,-0.7999999999999998,2.3502308795300504
-1.0999999999999999,-0.7999999999999998,2.307919084130637
-1.0,-0.7999999999999998,2.260250318763978
-0.8999999999999999,-0.7999999999999998,2.203111129834928
-0.7999999999999998,-0.7999999999999998,2.140669543300412
-0.6999999999999997,-0.7999999999999998,2.06991765411317
-0.5999999999999996,-0.7999999999999998,1.9942332993753011
-0.5,-0.7999999999999998,1.9179705859780654
-0.3999999999999999,-0.7999999999999998,1.8457195710412306
-0.2999999999999998,-0.7999999999999998,1.7820051377064283
-0.19999999999999973,-0.7999999999999998,1.7341645375694381
-0.09999999999999964,-0.7999999999999998,1.703850521660954
0.0,-0.7999999999999998,1.6890143612036224
0.10000000000000009,-0.7999999999999998,1.68582699946238
0.20000000000000018,-0.7999999999999998,1.690161121943034
0.30000000000000027,-0.7999999999999998,1.699817276149994
0.40000000000000036,-0.7999999999999998,1.71249896749964
0.5,-0.7999999999999998,1.7272240328314037
0.6000000000000001,-0.7999999999999998,1.7421875367845263
0.7000000000000002,-0.7999999999999998,1.7579751484602628
0.8000000000000003,-0.7999999999999998,1.77348985471653
0.9000000000000004,-0.7999999999999998,1.7881980922486918
1.0,-0.7999999999999998,1.8024072140162888
1.1000000000000005,-0.7999999999999998,1.81626770900164
1.2000000000000002,-0.7999999999999998,1.8290874287407293
1.2999999999999998,-0.7999999999999998,1.8408846308730928
1.4000000000000004,-0.7999999999999998,1.8524195828651842
1.5,-0.7999999999999998,1.8631130073981599
1.6000000000000005,-0.7999999999999998,1.872861759638212
1.7000000000000002,-0.7999999999999998,1.881973047182647
1.8000000000000007,-0.7999999999999998,1.8907280362086183
1.9000000000000004,-0.7999999999999998,1.8986660988758188
2.0,-0.7999999999999998,1.9058499219392457
2.1000000000000005,-0.7999999999999998,1.912912416158674
2.2,-0.7999999999999998,1.9193287604277411
2.3000000000000007,-0.7999999999999998,1.925116638049177
2.4000000000000004,-0.7999999999999998,1.930654352748996
2.5,-0.7999999999999998,1.9358185925463156
2.6000000000000005,-0.7999999999999998,1.9404656727253824
2.7,-0.7999999999999998,1.9448126280895077
2.8000000000000007,-0.7999999999999998,1.9489572756818454
2.9000000000000004,-0.7999999999999998,1.9526797549977277
3.0,-0.7999999999999998,1.956097510040116
-3.0,-0.6999999999999997,2.462363529930815
-2.9,-0.6999999999999997,2.461366788075458
-2.8,-0.6999999999999997,2.46011317825172
-2.7,-0.6999999999999997,2.458536897478281
-2.6,-0.6999999999999997,2.456693255223143
-2.5,-0.6999999999999997,2.4544492822290302
-2.4,-0.6999999999999997,2.4516301993528344
-2.3,-0.6999999999999997,2.448090520010434
-2.2,-0.6999999999999997,2.4436490568751186
-2.1,-0.6999999999999997,2.4380807974369767
-2.0,-0.6999999999999997,2.431107299121037
-1.9,-0.6999999999999997,2.422385554957281
-1.7999999999999998,-0.6999999999999997,2.4114954353731894
-1.7,-0.6999999999999997,2.397926078494245
-1.5999999999999999,-0.6999999999999997,2.381157439658177
-1.5,-0.6999999999999997,2.3621094166983374
-1.4,-0.6999999999999997,2.338558387565531
-1.2999999999999998,-0.6999999999999997,2.309568892509402
-1.2,-0.6999999999999997,2.2745649780858734
-1.0999999999999999,-0.6999999999999997,2.2349541203877625
-1.0,-0.6999999999999997,2.1870369367584424
-0.8999999999999999,-0.6999999999999997,2.1324177343682287
-0.7999999999999998,-0.6999999999999997,2.06991765411317
-0.6999999999999997,-0.6999999999999997,2.001481842916913
-0.5999999999999996,-0.6999999999999997,1.927312724759731
-0.5,-0.6999999999999997,1.8515292466077253
-0.3999999999999999,-0.6999999999999997,1.7787006844296165
-0.2999999999999998,-0.6999999999999997,1.716628646000854
-0.19999999999999973,-0.6999999999999997,1.6702544434080127
-0.09999999999999964,-0.6999999999999997,1.6420587999225
0.0,-0.6999999999999997,1.629830830315399
0.10000000000000009,-0.6999999999999997,1.6292793464150759
0.20000000000000018,-0.6999999999999997,1.6366880580507202
0.30000000000000027,-0.6999999999999997,1.6496777762600612
0.40000000000000036,-0.6999999999999997,1.6651905338609352
0.5,-0.6999999999999997,1.682497290748174
0.6000000000000001,-0.6999999999999997,1.7008535810592404
0.7000000000000002,-0.6999999999999997,1.71885283554667
0.8000000000000003,-0.6999999999999997,1.7365038170518445
0.9000000000000004,-0.6999999999999997,1.7541691034432882
1.0,-0.6999999999999997,1.7707744550800002
1.1000000000000005,-0.6999999999999997,1.7862638830689206
1.2000000000000002,-0.6999999999999997,1.801184495083974
1.2999999999999998,-0.6999999999999997,1.8153983123419195
1.4000000000000004,-0.6999999999999997,1.8284697829980792
1.5,-0.6999999999999997,1.8404461377116277
1.6000000000000005,-0.6999999999999997,1.852142789859485
1.7000000000000002,-0.6999999999999997,1.862916633571088
1.8000000000000007,-0.6999999999999997,1.8727224972134902
1.9000000000000004,-0.6999999999999997,1.8818851659646403
2.0,-0.6999999999999997,1.8906657368012083
2.1000000000000005,-0.6999999999999997,1.8986219459631821
2.2,-0.6999999999999997,1.905818636426704
2.3000000000000007,-0.6999999999999997,1.9128926756871678
2.4000000000000004,-0.6999999999999997,1.9193147754115136
2.5,-0.6999999999999997,1.925106731798982
2.6000000000000005,-0.6999999999999997,1.9306481022620485
2.7,-0.6999999999999997,1.9358141655325138
2.8000000000000007,-0.6999999999999997,1.94046253749515
2.9000000000000004,-0.6999999999999997,1.9448106498863127
3.0,-0.6999999999999997,1.9489558748116194
-3.0,-0.5999999999999996,2.3775487515758162
-2.9,-0.5999999999999996,2.3766608450512665
-2.8,-0.5999999999999996,2.375544020315642
-2.7,-0.5999999999999996,2.374139577373662
-2.6,-0.5999999999999996,2.372373949919472
-2.5,-0.5999999999999996,2.3701550482551585
-2.4,-0.5999999999999996,2.367367765385102
-2.3,-0.5999999999999996,2.3638684917302903
-2.2,-0.5999999999999996,2.3594784780196436
-2.1,-0.5999999999999996,2.35397589636149
-2.0,-0.5999999999999996,2.347086488979502
-1.9,-0.5999999999999996,2.338472781777369
-1.7999999999999998,-0.5999999999999996,2.3277220034055515
-1.7,-0.5999999999999996,2.3143421628909935
-1.5999999999999999,-0.5999999999999996,2.2991641440793753
-1.5,-0.5999999999999996,2.280339067668836
-1.4,-0.5999999999999996,2.2570768356091446
-1.2999999999999998,-0.5999999999999996,2.2284626201915687
-1.2,-0.5999999999999996,2.1955123479566363
-1.0999999999999999,-0.5999999999999996,2.1563179858693755
-1.0,-0.5999999999999996,2.108923233885933
-0.8999999999999999,-0.5999999999999996,2.0563901102230924
-0.7999999999999998,-0.5999999999999996,1.9942332993753011
-0.6999999999999997,-0.5999999999999996,1.927312724759731
-0.5999999999999996,-0.5999999999999996,1.8540441443027769
-0.5,-0.5999999999999996,1.77827680713141
-0.3999999999999999,-0.5999999999999996,1.704674807951691
-0.2999999999999998,-0.5999999999999996,1.6424644794745742
-0.19999999999999973,-0.5999999999999996,1.5966999612247215
-0.09999999999999964,-0.5999999999999996,1.5709011576494276
0.0,-0.5999999999999996,1.56187512585005
0.10000000000000009,-0.5999999999999996,1.56488625285666
0.20000000000000018,-0.5999999999999996,1.576462911425642
0.30000000000000027,-0.5999999999999996,1.5920297640716032
0.40000000000000036,-0.5999999999999996,1.6115198481394035
0.5,-0.5999999999999996,1.631823503252705
0.6000000000000001,-0.5999999999999996,1.6527731556627572
0.7000000000000002,-0.5999999999999996,1.6742465417355779
0.8000000000000003,-0.5999999999999996,1.6949299256337935
0.9000000000000004,-0.5999999999999996,1.7146119038554193
1.0,-0.5999999999999996,1.7338172270392547
1.1000000000000005,-0.5999999999999996,1.7522521377904177
1.2000000000000002,-0.5999999999999996,1.7694086815767986
1.2999999999999998,-0.5999999999999996,1.7852919948639419
1.4000000000000004,-0.5999999999999996,1.8005706915760789
1.5,-0.5999999999999996,1.8149620746856903
1.6000000000000005,-0.5999999999999996,1.8281599682668694
1.7000000000000002,-0.5999999999999996,1.8402262389727246
1.8000000000000007,-0.5999999999999996,1.852004012334873
1.9000000000000004,-0.5999999999999996,1.8628181869033236
2.0,-0.5999999999999996,1.872652687169664
2.1000000000000005,-0.5999999999999996,1.8818411156469892
2.2,-0.5999999999999996,1.8906345104127606
2.3000000000000007,-0.5999999999999996,1.8985998157109443
2.4000000000000004,-0.5999999999999996,1.9058029558319334
2.5,-0.5999999999999996,1.9128827817380487
2.6000000000000005,-0.5999999999999996,1.919307766160204
2.7,-0.5999999999999996,1.925101766842392
2.8000000000000007,-0.5999999999999996,1.93064496956972
2.9000000000000004,-0.5999999999999996,1.9358119467555401
3.0,-0.5999999999999996,1.9404609661506653
-3.0,-0.5,2.29160329441976
-2.9,-0.5,2.290744078760973
-2.8,-0.5,2.2896633760256555
-2.7,-0.5,2.288304411560985
-2.6,-0.5,2.286596043510856
-2.5,-0.5,2.284449235178238
-2.4,-0.5,2.281752724076411
-2.3,-0.5,2.2783677416664894
-2.2,-0.5,2.2741216339189254
-2.1,-0.5,2.2688002456211227
-2.0,-0.5,2.2621389733497663
-1.9,-0.5,2.253812482034778
-1.7999999999999998,-0.5,2.243423244882303
-1.7,-0.5,2.230489342109008
-1.5999999999999999,-0.5,2.215353340127819
-1.5,-0.5,2.1971086814355822
-1.4,-0.5,2.1745740018301194
-1.2999999999999998,-0.5,2.1468700502576223
-1.2,-0.5,2.114523647261696
-1.0999999999999999,-0.5,2.0764371360328493
-1.0,-0.5,2.0304009015099256
-0.8999999999999999,-0.5,1.9786933146951877
-0.7999999999999998,-0.5,1.9179705859780651
-0.6999999999999997,-0.5,1.851529246607725
-0.5999999999999996,-0.5,1.77827680713141
-0.5,-0.5,1.7017787186529654
-0.3999999999999999,-0.5,1.626393326392214
-0.2999999999999998,-0.5,1.561876669226765
-0.19999999999999973,-0.5,1.5161297180669429
-0.09999999999999964,-0.5,1.4920093487453954
0.0,-0.5,1.486117924225372
0.10000000000000009,-0.5,1.493227903334115
0.20000000000000018,-0.5,1.508151864558482
0.30000000000000027,-0.5,1.5278469955396619
0.40000000000000036,-0.5,1.550329338275365
0.5,-0.5,1.5745716369144185
0.6000000000000001,-0.5,1.5988509553028871
0.7000000000000002,-0.5,1.6227394275362677
0.8000000000000003,-0.5,1.6469523559423707
0.9000000000000004,-0.5,1.6700686428478428
1.0,-0.5,1.6919387950758655
1.1000000000000005,-0.5,1.7124748561774732
1.2000000000000002,-0.5,1.7324661239753119
1.2999999999999998,-0.5,1.751288998091157
1.4000000000000004,-0.5,1.7687229500295951
1.5,-0.5,1.784804270260355
1.6000000000000005,-0.5,1.8002628113458443
1.7000000000000002,-0.5,1.814743310378272
1.8000000000000007,-0.5,1.828004628065588
1.9000000000000004,-0.5,1.840115995461523
2.0,-0.5,1.8519344456421802
2.1000000000000005,-0.5,1.862768840003349
2.2,-0.5,1.872617695876508
2.3000000000000007,-0.5,1.8818190368402816
2.4000000000000004,-0.5,1.8906188594620186
2.5,-0.5,1.898588723965352
2.6000000000000005,-0.5,1.9057950967433515
2.7,-0.5,1.9128778229475303
2.8000000000000007,-0.5,1.9193042531778215
2.9000000000000004,-0.5,1.9250992784518244
3.0,-0.5,1.930643399497266
-3.0,-0.3999999999999999,2.2111735162433406
-2.9,-0.3999999999999999,2.210280244355275
-2.8,-0.3999999999999999,2.2091568910842865
-2.7,-0.3999999999999999,2.2077445860924985
-2.6,-0.3999999999999999,2.2059696237797106
-2.5,-0.3999999999999999,2.2037398568541375
-2.4,-0.3999999999999999,2.2009402898072046
-2.3,-0.3999999999999999,2.197427739792316
-2.2,-0.3999999999999999,2.1930244383686577
-2.1,-0.3999999999999999,2.187510475412758
-2.0,-0.3999999999999999,2.181161189499098
-1.9,-0.3999999999999999,2.173277688278226
-1.7999999999999998,-0.3999999999999999,2.163442263847118
-1.7,-0.3999999999999999,2.151199461528026
-1.5999999999999999,-0.3999999999999999,2.1360029459735337
-1.5,-0.3999999999999999,2.1172736176121165
-1.4,-0.3999999999999999,2.09586112236689
-1.2999999999999998,-0.3999999999999999,2.069542111328838
-1.2,-0.3999999999999999,2.037377699627952
-1.0999999999999999,-0.3999999999999999,2.000055001470835
-1.0,-0.3999999999999999,1.956130196378964
-0.8999999999999999,-0.3999999999999999,1.9040070533608424
-0.7999999999999998,-0.3999999999999999,1.8457195710412304
-0.6999999999999997,-0.3999999999999999,1.7787006844296163
-0.5999999999999996,-0.3999999999999999,1.7046748079516907
-0.5,-0.3999999999999999,1.6263933263922141
-0.3999999999999999,-0.3999999999999999,1.5485912855049548
-0.2999999999999998,-0.3999999999999999,1.4784590033528355
-0.19999999999999973,-0.3999999999999999,1.4284383632245679
-0.09999999999999964,-0.3999999999999999,1.404291083145659
0.0,-0.3999999999999999,1.4021059573246113
0.10000000000000009,-0.3999999999999999,1.4131901133950138
0.20000000000000018,-0.3999999999999999,1.4319819878384958
0.30000000000000027,-0.3999999999999999,1.4560582441918615
0.40000000000000036,-0.3999999999999999,1.4819179598504604
0.5,-0.3999999999999999,1.5098565747580415
0.6000000000000001,-0.3999999999999999,1.537999246122184
0.7000000000000002,-0.3999999999999999,1.5656369184749344
0.8000000000000003,-0.3999999999999999,1.5924032453072177
0.9000000000000004,-0.3999999999999999,1.6186478381651679
1.0,-0.3999999999999999,1.6440142388390449
1.1000000000000005,-0.3999999999999999,1.667963870583168
1.2000000000000002,-0.3999999999999999,1.6904340355897025
1.2999999999999998,-0.3999999999999999,1.711400876314653
1.4000000000000004,-0.3999999999999999,1.7317878036191117
1.5,-0.3999999999999999,1.750805684961957
1.6000000000000005,-0.3999999999999999,1.7683789622112913
1.7000000000000002,-0.3999999999999999,1.7845596712735392
1.8000000000000007,-0.3999999999999999,1.8001084429116119
1.9000000000000004,-0.3999999999999999,1.8146336364359514
2.0,-0.3999999999999999,1.8279267572012685
2.1000000000000005,-0.3999999999999999,1.840060734511258
2.2,-0.3999999999999999,1.8518995763952844
2.3000000000000007,-0.3999999999999999,1.8627441062871308
2.4000000000000004,-0.3999999999999999,1.872600157835361
2.5,-0.3999999999999999,1.8818079708851299
2.6000000000000005,-0.3999999999999999,1.8906110152336335
2.7,-0.3999999999999999,1.8985831648372262
2.8000000000000007,-0.3999999999999999,1.9057911578246143
2.9000000000000004,-0.3999999999999999,1.9128753376475676
3.0,-0.3999999999999999,1.9193024925070772
-3.0,-0.2999999999999998,2.140856313610315
-2.9,-0.2999999999999998,2.139949727209639
-2.8,-0.2999999999999998,2.1388098120177363
-2.7,-0.2999999999999998,2.137376972537547
-2.6,-0.2999999999999998,2.1355766565909957
-2.5,-0.2999999999999998,2.1333157549655226
-2.4,-0.2999999999999998,2.1304782232252086
-2.3,-0.2999999999999998,2.1269198098447224
-2.2,-0.2999999999999998,2.12272030833134
-2.1,-0.2999999999999998,2.1176126567121063
-2.0,-0.2999999999999998,2.1112247151441883
-1.9,-0.2999999999999998,2.1032488624274808
-1.7999999999999998,-0.2999999999999998,2.093311016649484
-1.7,-0.2999999999999998,2.080960413353721
-1.5999999999999999,-0.2999999999999998,2.0662100082769603
-1.5,-0.2999999999999998,2.04871854943244
-1.4,-0.2999999999999998,2.0271701829390127
-1.2999999999999998,-0.2999999999999998,2.000761730724334
-1.2,-0.2999999999999998,1.9703557530293323
-1.0999999999999999,-0.2999999999999998,1.933856195935469
-1.0,-0.2999999999999998,1.890025414210382
-0.8999999999999999,-0.2999999999999998,1.8405916585337931
-0.7999999999999998,-0.2999999999999998,1.7820051377064274
-0.6999999999999997,-0.2999999999999998,1.7166286460008535
-0.5999999999999996,-0.2999999999999998,1.6424644794745737
-0.5,-0.2999999999999998,1.561876669226765
-0.3999999999999999,-0.2999999999999998,1.478459003352835
-0.2999999999999998,-0.2999999999999998,1.3984825029053871
-0.19999999999999973,-0.2999999999999998,1.3375228670019483
-0.09999999999999964,-0.2999999999999998,1.3100107071824396
0.0,-0.2999999999999998,1.3099488918338535
0.10000000000000009,-0.2999999999999998,1.325451331432843
0.20000000000000018,-0.2999999999999998,1.34857401810189
0.30000000000000027,-0.2999999999999998,1.3768104284977338
0.40000000000000036,-0.2999999999999998,1.4067511461650803
0.5,-0.2999999999999998,1.4379389406358984
0.6000000000000001,-0.2999999999999998,1.4698142458785224
0.7000000000000002,-0.2999999999999998,1.5012038900326985
0.8000000000000003,-0.2999999999999998,1.5317299967532478
0.9000000000000004,-0.2999999999999998,1.561111349739329
1.0,-0.2999999999999998,1.5891466162729055
1.1000000000000005,-0.2999999999999998,1.6165871186068694
1.2000000000000002,-0.2999999999999998,1.642536422111598
1.2999999999999998,-0.2999999999999998,1.6669062404747894
1.4000000000000004,-0.2999999999999998,1.6896784456464866
1.5,-0.2999999999999998,1.7108618758030585
1.6000000000000005,-0.2999999999999998,1.7314475449568818
1.7000000000000002,-0.2999999999999998,1.750563303708283
1.8000000000000007,-0.2999999999999998,1.768206482481036
1.9000000000000004,-0.2999999999999998,1.784437041756304
2.0,-0.2999999999999998,1.8000310596426317
2.1000000000000005,-0.2999999999999998,1.8145786611992656
2.2,-0.2999999999999998,1.8278877252131465
2.3000000000000007,-0.2999999999999998,1.8400330363407638
2.4000000000000004,-0.2999999999999998,1.8518820995426977
2.5,-0.2999999999999998,1.8627317096423073
2.6000000000000005,-0.2999999999999998,1.8725913677790818
2.7,-0.2999999999999998,1.8818024246844989
2.8000000000000007,-0.2999999999999998,1.8906070837633684
2.9000000000000004,-0.2999999999999998,1.89858037865137
3.0,-0.2999999999999998,1.905789183677806
-3.0,-0.19999999999999973,2.0859301822788034
-2.9,-0.19999999999999973,2.0850251466111946
-2.8,-0.19999999999999973,2.0838873386922376
-2.7,-0.19999999999999973,2.0824573966046405
-2.6,-0.19999999999999973,2.080661113393114
-2.5,-0.19999999999999973,2.078405894396776
-2.4,-0.19999999999999973,2.0755764674029575
-2.3,-0.19999999999999973,2.0720297458494104
-2.2,-0.19999999999999973,2.067588768731948
-2.1,-0.19999999999999973,2.0620704608690787
-2.0,-0.19999999999999973,2.0557148295511936
-1.9,-0.19999999999999973,2.0477867625882724
-1.7999999999999998,-0.19999999999999973,2.0379199611731442
-1.7,-0.19999999999999973,2.0256753156698935
-1.5999999999999999,-0.19999999999999973,2.0111784054844124
-1.5,-0.19999999999999973,1.993873895656611
-1.4,-0.19999999999999973,1.9726050240503894
-1.2999999999999998,-0.19999999999999973,1.9471019632186461
-1.2,-0.19999999999999973,1.9174824893891202
-1.0999999999999999,-0.19999999999999973,1.8816413110725458
-1.0,-0.19999999999999973,1.8398286107923476
-0.8999999999999999,-0.19999999999999973,1.7912833367569019
-0.7999999999999998,-0.19999999999999973,1.7341645375694374
-0.6999999999999997,-0.19999999999999973,1.6702544434080122
-0.5999999999999996,-0.19999999999999973,1.5966999612247215
-0.5,-0.19999999999999973,1.5161297180669429
-0.3999999999999999,-0.19999999999999973,1.4284383632245679
-0.2999999999999998,-0.19999999999999973,1.3375228670019483
-0.19999999999999973,-0.19999999999999973,1.255139288052706
-0.09999999999999964,-0.19999999999999973,1.2108903759908654
0.0,-0.19999999999999973,1.2110626630755352
0.10000000000000009,-0.19999999999999973,1.2311503780925124
0.20000000000000018,-0.19999999999999973,1.2589359262899613
0.30000000000000027,-0.19999999999999973,1.2909260479020928
0.40000000000000036,-0.19999999999999973,1.3245917215528324
0.5,-0.19999999999999973,1.359420858225166
0.6000000000000001,-0.19999999999999973,1.3947315691173288
0.7000000000000002,-0.19999999999999973,1.4296443184823042
0.8000000000000003,-0.19999999999999973,1.4637750057495718
0.9000000000000004,-0.19999999999999973,1.4968243255408749
1.0,-0.19999999999999973,1.5285650498450858
1.1000000000000005,-0.19999999999999973,1.558831086763738
1.2000000000000002,-0.19999999999999973,1.5876680403387355
1.2999999999999998,-0.19999999999999973,1.6155517690022312
1.4000000000000004,-0.19999999999999973,1.6417944299505414
1.5,-0.19999999999999973,1.6663754781281364
1.6000000000000005,-0.19999999999999973,1.689299395207738
1.7000000000000002,-0.19999999999999973,1.7105915505799105
1.8000000000000007,-0.19999999999999973,1.7312769379467927
1.9000000000000004,-0.19999999999999973,1.7504417873904945
2.0,-0.19999999999999973,1.7681200183831443
2.1000000000000005,-0.19999999999999973,1.7843755714500154
2.2,-0.19999999999999973,1.799992272171304
2.3000000000000007,-0.19999999999999973,1.81455110628832
2.4000000000000004,-0.19999999999999973,1.8278681618477173
2.5,-0.19999999999999973,1.8400191538468524
2.6000000000000005,-0.19999999999999973,1.8518733401585
2.7,-0.19999999999999973,1.8627254964961724
2.8000000000000007,-0.19999999999999973,1.8725869622613416
2.9000000000000004,-0.19999999999999973,1.8817996449781487
3.0,-0.19999999999999973,1.8906051133498358
-3.0,-0.09999999999999964,2.047838412440746
-2.9,-0.09999999999999964,2.046852300960065
-2.8,-0.09999999999999964,2.0456129827540255
-2.7,-0.09999999999999964,2.0440561271644864
-2.6,-0.09999999999999964,2.0421014563484396
-2.5,-0.09999999999999964,2.039649021073845
-2.4,-0.09999999999999964,2.0365747391872224
-2.3,-0.09999999999999964,2.0330590416701093
-2.2,-0.09999999999999964,2.0286721845744946
-2.1,-0.09999999999999964,2.023189766436135
-2.0,-0.09999999999999964,2.0163508379599007
-1.9,-0.09999999999999964,2.008153460160196
-1.7999999999999998,-0.09999999999999964,1.9984482573130824
-1.7,-0.09999999999999964,1.986418642481094
-1.5999999999999999,-0.09999999999999964,1.9717443168772013
-1.5,-0.09999999999999964,1.9548061875310008
-1.4,-0.09999999999999964,1.9340293147960317
-1.2999999999999998,-0.09999999999999964,1.9092630086336388
-1.2,-0.09999999999999964,1.8804461376504396
-1.0999999999999999,-0.09999999999999964,1.8456805695565375
-1.0,-0.09999999999999964,1.805622295230286
