# Fig 3A: curves of constant local coefficient nu*eta = c; reference lines nu = 1 (independent ladder) and nu = 3 (trimer ceiling)
nu,eta_c1,eta_c2,eta_c3,eta_c4,eta_c6
2.2543478260869567,0.44358727097396333,0.8871745419479267,1.3307618129218899,1.7743490838958533,2.6615236258437798
2.2625418060200673,0.441980783444198,0.883961566888396,1.325942350332594,1.767923133776792,2.651884700665188
2.2707357859531774,0.4403858899771706,0.8807717799543412,1.3211576699315117,1.7615435599086824,2.6423153398630235
2.278929765886288,0.4388024655121808,0.8776049310243615,1.3164073965365422,1.755209862048723,2.6328147930730843
2.2871237458193985,0.4372303867807267,0.8744607735614534,1.31169116034218,1.7489215471229067,2.62338232068436
2.2953177257525086,0.4356695322745155,0.871339064549031,1.3070085968235465,1.742678129098062,2.614017193647093
2.3035117056856187,0.4341197822141561,0.8682395644283122,1.3023593466424683,1.7364791288566244,2.6047186932849367
2.3117056856187297,0.43258101851851843,0.8651620370370369,1.2977430555555551,1.7303240740740737,2.5954861111111103
2.31989966555184,0.4310531247747422,0.8621062495494844,1.2931593743242267,1.724212499098969,2.5863187486484533
2.32809364548495,0.429535986208878,0.859071972417756,1.2886079586266341,1.718143944835512,2.5772159172532683
2.3362876254180605,0.4280294896571469,0.8560589793142938,1.2840884689714407,1.7121179586285875,2.5681769379428814
2.344481605351171,0.42653352353780305,0.8530670470756061,1.2796005706134093,1.7061340941512122,2.5592011412268185
2.352675585284281,0.4250479778235837,0.8500959556471674,1.2751439334707513,1.700191911294335,2.5502878669415026
2.3608695652173917,0.4235727440147329,0.8471454880294658,1.2707182320441988,1.6942909760589315,2.5414364640883975
2.369063545150502,0.4221077151125855,0.844215430225171,1.2663231453377564,1.688430860450342,2.5326462906755127
2.3772575250836123,0.4206527855936972,0.8413055711873944,1.2619583567810915,1.6826111423747887,2.523916713562183
2.3854515050167224,0.41920785138450756,0.8384157027690151,1.2576235541535226,1.6768314055380302,2.515247108307045
2.393645484949833,0.41777280983652365,0.8355456196730473,1.253318429509571,1.6710912393460946,2.506636859019142
2.4018394648829435,0.41634755970201204,0.8326951194040241,1.249042679106036,1.6653902388080482,2.498085358212072
2.4100334448160536,0.4149320011101859,0.8298640022203718,1.2447960033305578,1.6597280044407436,2.4895920066611157
2.418227424749164,0.41352603554387657,0.8270520710877531,1.2405781066316297,1.6541041421755063,2.4811562132632594
2.4264214046822747,0.4121295658166781,0.8242591316333562,1.2363886974500342,1.6485182632667124,2.4727773949000684
2.434615384615385,0.4107424960505529,0.8214849921011058,1.2322274881516586,1.6429699842022116,2.4644549763033172
2.4428093645484954,0.4093647316538882,0.8187294633077764,1.2280941949616646,1.6374589266155528,2.456188389923329
2.451003344481606,0.4079961792999931,0.8159923585999862,1.2239885378999793,1.6319847171999724,2.4479770757999586
2.459197324414716,0.4066367469060247,0.8132734938120494,1.2199102407180742,1.6265469876240988,2.4398204814361484
2.467391304347826,0.4052863436123348,0.8105726872246696,1.2158590308370043,1.6211453744493391,2.4317180616740086
2.4755852842809367,0.40394487976222637,0.8078897595244527,1.2118346392866792,1.6157795190489055,2.4236692785733585
2.4837792642140473,0.40261226688211127,0.8052245337642225,1.2078368006463338,1.610449067528445,2.4156736012926676
2.4919732441471574,0.40128841766205875,0.8025768353241175,1.2038652529861762,1.605153670648235,2.4077305059723524
2.500167224080268,0.39997324593672656,0.7999464918734531,1.1999197378101798,1.5998929837469062,2.3998394756203596
2.5083612040133785,0.39866666666666656,0.7973333333333331,1.1959999999999997,1.5946666666666662,2.3919999999999995
2.5165551839464886,0.3973685959199946,0.7947371918399893,1.1921057877599839,1.5894743836799785,2.3842115755199678
2.5247491638795987,0.3960789508544178,0.7921579017088356,1.1882368525632534,1.5843158034176712,2.376473705126507
2.5329431438127092,0.39479764969961045,0.7895952993992209,1.1843929490988314,1.5791905987984418,2.368785898197663
2.54113712374582,0.3935246117399315,0.787049223479863,1.1805738352197945,1.574098446959726,2.361147670439589
2.54933110367893,0.3922597572974746,0.7845195145949492,1.1767792718924237,1.5690390291898983,2.3535585437848474
2.557525083612041,0.39100300771544383,0.7820060154308877,1.1730090231463315,1.5640120308617753,2.346018046292663
2.565719063545151,0.38975428534184964,0.7795085706836993,1.169262856025549,1.5590171413673986,2.338525712051098
2.573913043478261,0.3885135135135135,0.777027027027027,1.1655405405405403,1.554054054054054,2.3310810810810807
2.582107023411371,0.3872806165403795,0.774561233080759,1.1618418496211385,1.549122466161518,2.323683699242277
2.590301003344482,0.3860555196901226,0.7721110393802452,1.1581665590703678,1.5442220787604903,2.3163331181407356
2.5984949832775923,0.3848381491730484,0.7696762983460969,1.1545144475191451,1.5393525966921937,2.3090288950382902
2.6066889632107024,0.3836284321272774,0.7672568642545547,1.1508852963818321,1.5345137285091095,2.3017705927636642
2.6148829431438134,0.38242629660420785,0.7648525932084157,1.1472788898126236,1.5297051864168314,2.294557779625247
2.6230769230769235,0.38123167155425214,0.7624633431085043,1.1436950146627565,1.5249266862170086,2.287390029325513
