enzyme_target_ratio,G_over_K,total_fraction_lambda1,total_fraction_lambda4,gap,rigorous_pairwise_bound
1.000000000000000048e-04,4.534148650592767638e+01,1.947859262522874946e-01,1.947858580610510870e-01,6.819123640755542226e-08,1.000000000000000048e-04
1.000000000000000048e-04,5.000000000000000000e+01,1.868940684209045577e-01,1.868940094243062289e-01,5.899659832886428035e-08,1.000000000000000048e-04
1.258925411794167436e-04,2.000000000000000042e-02,9.988487079943699776e-01,9.988487099594034468e-01,1.965033469275567768e-09,1.258925411794167436e-04
1.258925411794167436e-04,2.205485697671746848e-02,9.988435378641887796e-01,9.988435400382489338e-01,2.174060154125356803e-09,1.258925411794167436e-04
1.258925411794167436e-04,2.432083581317314586e-02,9.988377637639482831e-01,9.988377661701549615e-01,2.406206678351452410e-09,1.258925411794167436e-04
1.258925411794167436e-04,2.681962777068809187e-02,9.988313079221761148e-01,9.988313105864140562e-01,2.664237941374381080e-09,1.258925411794167436e-04
1.258925411794167436e-04,2.957515273256627192e-02,9.988240811829306454e-01,9.988240841342285181e-01,2.951297872755276330e-09,1.258925411794167436e-04
1.258925411794167436e-04,3.261378817906619709e-02,9.988159811034978963e-01,9.988159843744702782e-01,3.270972381841374954e-09,1.258925411794167436e-04
1.258925411794167436e-04,3.596462168791318692e-02,9.988068896985824452e-01,9.988068933259479643e-01,3.627365519065506305e-09,1.258925411794167436e-04
1.258925411794167436e-04,3.965972937743380416e-02,9.987966707606171779e-01,9.987966747858089134e-01,4.025191735479438648e-09,1.258925411794167436e-04
1.258925411794167436e-04,4.373448295773112865e-02,9.987851666712458387e-01,9.987851711411305233e-01,4.469884684610292425e-09,1.258925411794167436e-04
1.258925411794167436e-04,4.822788832917234564e-02,9.987721946014159746e-01,9.987721995691510868e-01,4.967735112160198696e-09,1.258925411794167436e-04
1.258925411794167436e-04,5.318295896944989082e-02,9.987575419761818285e-01,9.987575475022348881e-01,5.526053059590196881e-09,1.258925411794167436e-04
1.258925411794167436e-04,5.864712768349253369e-02,9.987409610544647487e-01,9.987409672078370049e-01,6.153372256179068245e-09,1.258925411794167436e-04
1.258925411794167436e-04,6.467270065773574050e-02,9.987221624427478073e-01,9.987221693024407321e-01,6.859692924798821423e-09,1.258925411794167436e-04
1.258925411794167436e-04,7.131735816522113969e-02,9.987008073237577666e-01,9.987008149805502999e-01,7.656792533339285001e-09,1.258925411794167436e-04
1.258925411794167436e-04,7.864470671456429141e-02,9.986764981353337678e-01,9.986765066939277125e-01,8.558593944663073216e-09,1.258925411794167436e-04
1.258925411794167436e-04,8.672488792828034199e-02,9.986487673790958031e-01,9.986487769607200748e-01,9.581624271781663538e-09,1.258925411794167436e-04
1.258925411794167436e-04,9.563524997900371694e-02,9.986170641713156826e-01,9.986170749168939986e-01,1.074557831604039393e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.054610880109774079e-01,9.985807380669978750e-01,9.985807501410004505e-01,1.207400257552393441e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.162964606345559676e-01,9.985390195897970722e-01,9.985390331849199885e-01,1.359512291632114511e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.282450903096792605e-01,9.984909967814176168e-01,9.984910121242686065e-01,1.534285098969689898e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.414213562373095034e-01,9.984355869404983874e-01,9.984356042984586788e-01,1.735796029134206719e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.559513892633635490e-01,9.983715025475455862e-01,9.983715222370194153e-01,1.968947382913199817e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.719742792761937422e-01,9.982972101635210205e-01,9.982972325597507801e-01,2.239622975963584395e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.896434066555258979e-01,9.982108808380893983e-01,9.982109063866753118e-01,2.554858591352626718e-08,1.258925411794167436e-04
1.258925411794167436e-04,2.091279105182546061e-01,9.981103302612507333e-01,9.981103594914105814e-01,2.923015984812593615e-08,1.258925411794167436e-04
1.258925411794167436e-04,2.306143078159937077e-01,9.979929465296729640e-01,9.979929800690510167e-01,3.353937805261608673e-08,1.258925411794167436e-04
1.258925411794167436e-04,2.543082787833217950e-01,9.978556029656676651e-01,9.978556415561342652e-01,3.859046660004139540e-08,1.258925411794167436e-04
1.258925411794167436e-04,2.804366358280677152e-01,9.976945529103131705e-01,9.976945974235484904e-01,4.451323531995399208e-08,1.258925411794167436e-04
1.258925411794167436e-04,3.092494947109917791e-01,9.975053027993489030e-01,9.975053542499666692e-01,5.145061776623549576e-08,1.258925411794167436e-04
1.258925411794167436e-04,3.410226687986532279e-01,9.972824591069328060e-01,9.972825186592865210e-01,5.955235371501998998e-08,1.258925411794167436e-04
1.258925411794167436e-04,3.760603093086393733e-01,9.970195438939218890e-01,9.970196128562653914e-01,6.896234350239893729e-08,1.258925411794167436e-04
1.258925411794167436e-04,4.146978168211084559e-01,9.967087727108934203e-01,9.967088525069290883e-01,7.979603566798942893e-08,1.258925411794167436e-04
1.258925411794167436e-04,4.573050519273262893e-01,9.963407874719647506e-01,9.963408795746221402e-01,9.210265738968104188e-08,1.258925411794167436e-04
1.258925411794167436e-04,5.042898757493767814e-01,9.959043356306646055e-01,9.959044414357468566e-01,1.058050822511091837e-07,1.258925411794167436e-04
1.258925411794167436e-04,5.561020542229561103e-01,9.953858855628129332e-01,9.953860061706816253e-01,1.206078686921685517e-07,1.258925411794167436e-04
1.258925411794167436e-04,6.132375635173039630e-01,9.947691665228310942e-01,9.947693023845288751e-01,1.358616977809035120e-07,1.258925411794167436e-04
1.258925411794167436e-04,6.762433378062412404e-01,9.940346199502888558e-01,9.940347703212155661e-01,1.503709267103303659e-07,1.258925411794167436e-04
1.258925411794167436e-04,7.457225048387343680e-01,9.931587473730307813e-01,9.931589095047006488e-01,1.621316698674490908e-07,1.258925411794167436e-04
1.258925411794167436e-04,8.223401594268892056e-01,9.921133388655825058e-01,9.921135068587559891e-01,1.679931734832607049e-07,1.258925411794167436e-04
1.258925411794167436e-04,9.068297301185536119e-01,9.908645652677867677e-01,9.908647285167558882e-01,1.632489691205663007e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.000000000000000000e+00,9.893719175930755227e-01,9.893720587842953496e-01,1.411912198268083785e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.102742848835872813e+00,9.875869789160421908e-01,9.875870716229043778e-01,9.270686218698642733e-08,1.258925411794167436e-04
1.258925411794167436e-04,1.216041790658657140e+00,9.854520184710008346e-01,9.854520245308124871e-01,6.059811652470159515e-09,1.258925411794167436e-04
1.258925411794167436e-04,1.340981388534404628e+00,9.828984060382037757e-01,9.828982731220614610e-01,1.329161423146985044e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.478757636628313499e+00,9.798448587290076173e-01,9.798445188121694960e-01,3.399168381212902545e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.630689408953309716e+00,9.761955543276664704e-01,9.761949240811572670e-01,6.302465092034026384e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.798231084395658153e+00,9.718381782723152229e-01,9.718371625952209047e-01,1.015677094318157003e-06,1.258925411794167436e-04
1.258925411794167436e-04,1.982986468871690056e+00,9.666420184451967046e-01,9.666405182316890610e-01,1.500213507643621824e-06,1.258925411794167436e-04
1.258925411794167436e-04,2.186724147886555336e+00,9.604562865134013139e-01,9.604542110651304032e-01,2.075448270910662529e-06,1.258925411794167436e-04
1.258925411794167436e-04,2.411394416458617407e+00,9.531089291651732021e-01,9.531062123050586532e-01,2.716860114548858007e-06,1.258925411794167436e-04
1.258925411794167436e-04,2.659147948472494249e+00,9.444062975226832357e-01,9.444029146560015686e-01,3.382866681667096032e-06,1.258925411794167436e-04
1.258925411794167436e-04,2.932356384174625852e+00,9.341341639070911418e-01,9.341301456860928720e-01,4.018220998269761424e-06,1.258925411794167436e-04
1.258925411794167436e-04,3.233635032886784888e+00,9.220606993508316807e-01,9.220561372074177475e-01,4.562143413933128500e-06,1.258925411794167436e-04
1.258925411794167436e-04,3.565867908261056041e+00,9.079421272581811309e-01,9.079371676070050468e-01,4.959651176084101110e-06,1.258925411794167436e-04
1.258925411794167436e-04,3.932235335728213599e+00,8.915318052524364711e-01,8.915266324515311869e-01,5.172800905284269390e-06,1.258925411794167436e-04
1.258925411794167436e-04,4.336244396414017821e+00,8.725933955090512395e-01,8.725882073940339767e-01,5.188115017262795448e-06,1.258925411794167436e-04
1.258925411794167436e-04,4.781762498950185680e+00,8.509184857656441059e-01,8.509134679655867561e-01,5.017800057349752763e-06,1.258925411794167436e-04
1.258925411794167436e-04,5.273054400548867093e+00,8.263484437510715264e-01,8.263437489232274835e-01,4.694827844042848142e-06,1.258925411794167436e-04
1.258925411794167436e-04,5.814823031727796021e+00,7.987993909270972859e-01,7.987951267590878146e-01,4.264168009471269727e-06,1.258925411794167436e-04
1.258925411794167436e-04,6.412254515483961193e+00,7.682880218910149717e-01,7.682842485468772686e-01,3.773344137703027457e-06,1.258925411794167436e-04
1.258925411794167436e-04,7.071067811865474617e+00,7.349547713034499941e-01,7.349515063990155195e-01,3.264904434474580341e-06,1.258925411794167436e-04
1.258925411794167436e-04,7.797569463168178672e+00,6.990799010287457316e-01,6.990771289980399761e-01,2.772030705755490487e-06,1.258925411794167436e-04
1.258925411794167436e-04,8.598713963809681005e+00,6.610879119008170601e-01,6.610855947030168656e-01,2.317197800194570334e-06,1.258925411794167436e-04
1.258925411794167436e-04,9.482170332776291843e+00,6.215366873369617684e-01,6.215347743089312260e-01,1.913028030542385238e-06,1.258925411794167436e-04
1.258925411794167436e-04,1.045639552591272725e+01,5.810900708831335804e-01,5.810885065800596161e-01,1.564303073964268265e-06,1.258925411794167436e-04
1.258925411794167436e-04,1.153071539079968311e+01,5.404758028030117734e-01,5.404745325159551195e-01,1.270287056653884861e-06,1.258925411794167436e-04
1.258925411794167436e-04,1.271541393916609408e+01,5.004340386001224772e-01,5.004330117653117416e-01,1.026834810735621772e-06,1.258925411794167436e-04
1.258925411794167436e-04,1.402183179140337721e+01,4.616639741049363699e-01,4.616631460561000377e-01,8.280488363321403256e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.546247473554957885e+01,4.247765813878878194e-01,4.247759139429935771e-01,6.674448942423083508e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.705113343993265929e+01,3.902599381632925191e-01,3.902593994733794536e-01,5.386899130654931867e-07,1.258925411794167436e-04
1.258925411794167436e-04,1.880301546543196523e+01,3.584606695726318404e-01,3.584602335594064826e-01,4.360132253578008488e-07,1.258925411794167436e-04
1.258925411794167436e-04,2.073489084105543157e+01,3.295816327726667216e-01,3.295812783812323565e-01,3.543914343651088927e-07,1.258925411794167436e-04
1.258925411794167436e-04,2.286525259636630025e+01,3.036931670188036669e-01,3.036928774291182687e-01,2.895896853982726782e-07,1.258925411794167436e-04
1.258925411794167436e-04,2.521449378746882530e+01,2.807536138842609552e-01,2.807533757638149274e-01,2.381204460277785984e-07,1.258925411794167436e-04
1.258925411794167436e-04,2.780510271114779997e+01,2.606344731470655041e-01,2.606342759857627200e-01,1.971613027840213306e-07,1.258925411794167436e-04
1.258925411794167436e-04,3.066187817586519060e+01,2.431461938620718688e-01,2.431460294041223325e-01,1.644579495363451827e-07,1.258925411794167436e-04
1.258925411794167436e-04,3.381216689031207068e+01,2.280617410185620531e-01,2.280616027909725951e-01,1.382275894579176878e-07,1.258925411794167436e-04
1.258925411794167436e-04,3.728612524193668776e+01,2.151363034026005094e-01,2.151361863319169454e-01,1.170706835640356047e-07,1.258925411794167436e-04
1.258925411794167436e-04,4.111700797134443519e+01,2.041225434485298973e-01,2.041224435541200422e-01,9.989440985513908799e-08,1.258925411794167436e-04
1.258925411794167436e-04,4.534148650592767638e+01,1.947815192054673794e-01,1.947814333569174994e-01,8.584854988002987852e-08,1.258925411794167436e-04
1.258925411794167436e-04,5.000000000000000000e+01,1.868898324073497985e-01,1.868897581342744696e-01,7.427307532892335473e-08,1.258925411794167436e-04
1.584893192461114190e-04,2.000000000000000042e-02,9.988487373050829454e-01,9.988487397789145295e-01,2.473831584026697783e-09,1.584893192461114190e-04
1.584893192461114190e-04,2.205485697671746848e-02,9.988435672311986036e-01,9.988435699681789126e-01,2.736980309059333649e-09,1.584893192461114190e-04
1.584893192461114190e-04,2.432083581317314586e-02,9.988377931935992216e-01,9.988377962228345286e-01,3.029235307039357394e-09,1.584893192461114190e-04
1.584893192461114190e-04,2.681962777068809187e-02,9.988313374215591622e-01,9.988313407756369555e-01,3.354077793282783659e-09,1.584893192461114190e-04
1.584893192461114190e-04,2.957515273256627192e-02,9.988241107599725721e-01,9.988241144754368417e-01,3.715464269582469115e-09,1.584893192461114190e-04
1.584893192461114190e-04,3.261378817906619709e-02,9.988160107670552845e-01,9.988160148849661857e-01,4.117910901157983972e-09,1.584893192461114190e-04
1.584893192461114190e-04,3.596462168791318692e-02,9.988069194585481592e-01,9.988069240251309377e-01,4.566582778586791846e-09,1.584893192461114190e-04
1.584893192461114190e-04,3.965972937743380416e-02,9.987967006280287219e-01,9.987967056954452083e-01,5.067416486426168376e-09,1.584893192461114190e-04
1.584893192461114190e-04,4.373448295773112865e-02,9.987851966584011532e-01,9.987852022856529288e-01,5.627251775663921762e-09,1.584893192461114190e-04
1.584893192461114190e-04,4.822788832917234564e-02,9.987722247219882332e-01,9.987722309759961004e-01,6.254007867134703247e-09,1.584893192461114190e-04
1.584893192461114190e-04,5.318295896944989082e-02,9.987575722453250204e-01,9.987575792022134191e-01,6.956888398690352915e-09,1.584893192461114190e-04
1.584893192461114190e-04,5.864712768349253369e-02,9.987409914889071594e-01,9.987409992355419375e-01,7.746634778094119156e-09,1.584893192461114190e-04
1.584893192461114190e-04,6.467270065773574050e-02,9.987221930608469744e-01,9.987222016966864624e-01,8.635839487958207883e-09,1.584893192461114190e-04
1.584893192461114190e-04,7.131735816522113969e-02,9.987008381455050321e-01,9.987008477848334786e-01,9.639328446553463436e-09,1.584893192461114190e-04
1.584893192461114190e-04,7.864470671456429141e-02,9.986765291822676804e-01,9.986765399568950929e-01,1.077462741250201361e-08,1.584893192461114190e-04
1.584893192461114190e-04,8.672488792828034199e-02,9.986487986740780753e-01,9.986488107366229272e-01,1.206254485186519787e-08,1.584893192461114190e-04
1.584893192461114190e-04,9.563524997900371694e-02,9.986170957381027558e-01,9.986171092659770210e-01,1.352787426522894521e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.054610880109774079e-01,9.985807699295068396e-01,9.985807851297651139e-01,1.520025827428383991e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.162964606345559676e-01,9.985390517709291647e-01,9.985390688861626174e-01,1.711523345271359631e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.282450903096792605e-01,9.984910293012456695e-01,9.984910486167339894e-01,1.931548831990426152e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.414213562373095034e-01,9.984356198135359017e-01,9.984356416658909383e-01,2.185235503660010181e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.559513892633635490e-01,9.983715357787266154e-01,9.983715605662764059e-01,2.478754979051700502e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.719742792761937422e-01,9.982972437423467404e-01,9.982972719374908488e-01,2.819514410834500495e-08,1.584893192461114190e-04
1.584893192461114190e-04,1.896434066555258979e-01,9.982109147302057339e-01,9.982109468939200925e-01,3.216371435854625815e-08,1.584893192461114190e-04
1.584893192461114190e-04,2.091279105182546061e-01,9.981103643964326366e-01,9.981104011949579746e-01,3.679852533799987668e-08,1.584893192461114190e-04
1.584893192461114190e-04,2.306143078159937077e-01,9.979929807847999212e-01,9.979930230082894038e-01,4.222348948257348411e-08,1.584893192461114190e-04
1.584893192461114190e-04,2.543082787833217950e-01,9.978556371407538705e-01,9.978556857231608568e-01,4.858240698624172182e-08,1.584893192461114190e-04
1.584893192461114190e-04,2.804366358280677152e-01,9.976945866949497033e-01,9.976946427336458312e-01,5.603869612791356758e-08,1.584893192461114190e-04
1.584893192461114190e-04,3.092494947109917791e-01,9.975053357259540121e-01,9.975054004982515377e-01,6.477229752555047071e-08,1.584893192461114190e-04
1.584893192461114190e-04,3.410226687986532279e-01,9.972824904859568518e-01,9.972825654576774612e-01,7.497172060944023997e-08,1.584893192461114190e-04
1.584893192461114190e-04,3.760603093086393733e-01,9.970195727245069195e-01,9.970196595426257247e-01,8.681811880517642521e-08,1.584893192461114190e-04
1.584893192461114190e-04,4.146978168211084559e-01,9.967087975583396320e-01,9.967088980151707078e-01,1.004568310758457983e-07,1.584893192461114190e-04
1.584893192461114190e-04,4.573050519273262893e-01,9.963408063006757853e-01,9.963409222504988616e-01,1.159498230762778803e-07,1.584893192461114190e-04
1.584893192461114190e-04,5.042898757493767814e-01,9.959043455778852083e-01,9.959044787778794650e-01,1.331999942566497452e-07,1.584893192461114190e-04
1.584893192461114190e-04,5.561020542229561103e-01,9.953858826344865740e-01,9.953860344698867157e-01,1.518354001417421273e-07,1.584893192461114190e-04
1.584893192461114190e-04,6.132375635173039630e-01,9.947691451883484692e-01,9.947693162269424239e-01,1.710385939546199552e-07,1.584893192461114190e-04
1.584893192461114190e-04,6.762433378062412404e-01,9.940345726080969113e-01,9.940347619124502154e-01,1.893043533041094406e-07,1.584893192461114190e-04
1.584893192461114190e-04,7.457225048387343680e-01,9.931586636546637648e-01,9.931588677646111529e-01,2.041099473881757831e-07,1.584893192461114190e-04
1.584893192461114190e-04,8.223401594268892056e-01,9.921132047428891099e-01,9.921134162317292171e-01,2.114888401072434476e-07,1.584893192461114190e-04
1.584893192461114190e-04,9.068297301185536119e-01,9.908643619289350113e-01,9.908645674449260143e-01,2.055159910030468495e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.000000000000000000e+00,9.893716200605087163e-01,9.893717978073286456e-01,1.777468199293252837e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.102742848835872813e+00,9.875865543983994854e-01,9.875866711071871196e-01,1.167087876341454944e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.216041790658657140e+00,9.854514244771085396e-01,9.854514321043230662e-01,7.627214526628733893e-09,1.584893192461114190e-04
1.584893192461114190e-04,1.340981388534404628e+00,9.828975883414450276e-01,9.828974210095563491e-01,1.673318886785679638e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.478757636628313499e+00,9.798437493608374016e-01,9.798433214326552898e-01,4.279281821117919549e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.630689408953309716e+00,9.761940699016775635e-01,9.761932764733275425e-01,7.934283500210526086e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.798231084395658153e+00,9.718362190867204653e-01,9.718349404344523990e-01,1.278652268066338138e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.982986468871690056e+00,9.666394689552416652e-01,9.666375803133943068e-01,1.888641847358485393e-06,1.584893192461114190e-04
1.584893192461114190e-04,2.186724147886555336e+00,9.604530178538314145e-01,9.604504050409152782e-01,2.612812916136242336e-06,1.584893192461114190e-04
1.584893192461114190e-04,2.411394416458617407e+00,9.531048043587203589e-01,9.531013840632710510e-01,3.420295449307886315e-06,1.584893192461114190e-04
1.584893192461114190e-04,2.659147948472494249e+00,9.444011797481453030e-01,9.443969210071579967e-01,4.258740987306275372e-06,1.584893192461114190e-04
1.584893192461114190e-04,2.932356384174625852e+00,9.341279276693694733e-01,9.341228690708689442e-01,5.058598500529143394e-06,1.584893192461114190e-04
1.584893192461114190e-04,3.233635032886784888e+00,9.220532436400259435e-01,9.220475002882005944e-01,5.743351825349130024e-06,1.584893192461114190e-04
1.584893192461114190e-04,3.565867908261056041e+00,9.079333889894625198e-01,9.079271452068577997e-01,6.243782604720138352e-06,1.584893192461114190e-04
1.584893192461114190e-04,3.932235335728213599e+00,8.915217707411252634e-01,8.915152586176082750e-01,6.512123516988488348e-06,1.584893192461114190e-04
1.584893192461114190e-04,4.336244396414017821e+00,8.725821077456045183e-01,8.725755763382430086e-01,6.531407361509700138e-06,1.584893192461114190e-04
1.584893192461114190e-04,4.781762498950185680e+00,8.509060459205548543e-01,8.508997289198085845e-01,6.317000746269840761e-06,1.584893192461114190e-04
1.584893192461114190e-04,5.273054400548867093e+00,8.263350064816389340e-01,8.263290960699226639e-01,5.910411716270047577e-06,1.584893192461114190e-04
1.584893192461114190e-04,5.814823031727796021e+00,7.987851542793829029e-01,7.987797860269367778e-01,5.368252446125154620e-06,1.584893192461114190e-04
1.584893192461114190e-04,6.412254515483961193e+00,7.682732134846737004e-01,7.682684631342200365e-01,4.750350453663898520e-06,1.584893192461114190e-04
1.584893192461114190e-04,7.071067811865474617e+00,7.349396328428493552e-01,7.349355225728804175e-01,4.110269968937707574e-06,1.584893192461114190e-04
1.584893192461114190e-04,7.797569463168178672e+00,6.990646730441145706e-01,6.990611832600662767e-01,3.489784048293920193e-06,1.584893192461114190e-04
1.584893192461114190e-04,8.598713963809681005e+00,6.610728201918869562e-01,6.610699030050289915e-01,2.917186857964715330e-06,1.584893192461114190e-04
1.584893192461114190e-04,9.482170332776291843e+00,6.215219320846431250e-01,6.215195237154438335e-01,2.408369199291549023e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.045639552591272725e+01,5.810758189426488141e-01,5.810738495914388180e-01,1.969351209996084151e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.153071539079968311e+01,5.404621833278887566e-01,5.404605841210375905e-01,1.599206851166101728e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.271541393916609408e+01,5.004211418511523846e-01,5.004198491331660614e-01,1.292717986323133061e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.402183179140337721e+01,4.616518530507724427e-01,4.616508105904219006e-01,1.042460350542118164e-06,1.584893192461114190e-04
1.584893192461114190e-04,1.546247473554957885e+01,4.247652555077016667e-01,4.247644152367576753e-01,8.402709439914168854e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.705113343993265929e+01,3.902493987394572428e-01,3.902487205624450839e-01,6.781770121588870381e-07,1.584893192461114190e-04
1.584893192461114190e-04,1.880301546543196523e+01,3.584508857339802623e-01,3.584503368202013318e-01,5.489137789305154058e-07,1.584893192461114190e-04
1.584893192461114190e-04,2.073489084105543157e+01,3.295725576180352223e-01,3.295721114608428093e-01,4.461571924130325328e-07,1.584893192461114190e-04
1.584893192461114190e-04,2.286525259636630025e+01,3.036847432939137059e-01,3.036843787180183440e-01,3.645758953618738474e-07,1.584893192461114190e-04
1.584893192461114190e-04,2.521449378746882530e+01,2.807457788648088925e-01,2.807454790854670423e-01,2.997793418502148199e-07,1.584893192461114190e-04
1.584893192461114190e-04,2.780510271114779997e+01,2.606271625585135920e-01,2.606269143442000447e-01,2.482143135473791062e-07,1.584893192461114190e-04
1.584893192461114190e-04,3.066187817586519060e+01,2.431393448136482949e-01,2.431391377708532198e-01,2.070427950751074775e-07,1.584893192461114190e-04
1.584893192461114190e-04,3.381216689031207068e+01,2.280552940318049671e-01,2.280551200114390442e-01,1.740203659228445332e-07,1.584893192461114190e-04
1.584893192461114190e-04,3.728612524193668776e+01,2.151302036729828837e-01,2.151300562878853406e-01,1.473850975430845978e-07,1.584893192461114190e-04
1.584893192461114190e-04,4.111700797134443519e+01,2.041167415001851893e-01,2.041166157389861513e-01,1.257611990379547962e-07,1.584893192461114190e-04
1.584893192461114190e-04,4.534148650592767638e+01,1.947759710949362177e-01,1.947758630166371852e-01,1.080782990325879211e-07,1.584893192461114190e-04
1.584893192461114190e-04,5.000000000000000000e+01,1.868844996133636749e-01,1.868844061078996088e-01,9.350546406605708682e-08,1.584893192461114190e-04
1.995262314968878758e-04,2.000000000000000042e-02,9.988487742046976425e-01,9.988487773190679597e-01,3.114370317192083348e-09,1.995262314968878758e-04
1.995262314968878758e-04,2.205485697671746848e-02,9.988436042016847205e-01,9.988436076473398151e-01,3.445655094580502009e-09,1.995262314968878758e-04
1.995262314968878758e-04,2.432083581317314586e-02,9.988378302429443689e-01,9.988378340565267077e-01,3.813582338807464112e-09,1.995262314968878758e-04
1.995262314968878758e-04,2.681962777068809187e-02,9.988313745586899772e-01,9.988313787812242994e-01,4.222534322195770073e-09,1.995262314968878758e-04
1.995262314968878758e-04,2.957515273256627192e-02,9.988241479948668511e-01,9.988241526723603547e-01,4.677493503635332672e-09,1.995262314968878758e-04
1.995262314968878758e-04,3.261378817906619709e-02,9.988160481108639965e-01,9.988160532950068893e-01,5.184142892744603159e-09,1.995262314968878758e-04
1.995262314968878758e-04,3.596462168791318692e-02,9.988069569237241208e-01,9.988069626727122952e-01,5.748988174403280027e-09,1.995262314968878758e-04
1.995262314968878758e-04,3.965972937743380416e-02,9.987967382284680395e-01,9.987967446079676348e-01,6.379499595254856104e-09,1.995262314968878758e-04
1.995262314968878758e-04,4.373448295773112865e-02,9.987852344095858870e-01,9.987852414938761525e-01,7.084290265524373353e-09,1.995262314968878758e-04
1.995262314968878758e-04,4.822788832917234564e-02,9.987722626411306148e-01,9.987722705144596036e-01,7.873328988772243520e-09,1.995262314968878758e-04
1.995262314968878758e-04,5.318295896944989082e-02,9.987576103515032333e-01,9.987576191097059519e-01,8.758202718617269511e-09,1.995262314968878758e-04
1.995262314968878758e-04,5.864712768349253369e-02,9.987410298031790257e-01,9.987410395556127751e-01,9.752433749454780809e-09,1.995262314968878758e-04
1.995262314968878758e-04,6.467270065773574050e-02,9.987222316063236738e-01,9.987222424781992958e-01,1.087187562198721480e-08,1.995262314968878758e-04
1.995262314968878758e-04,7.131735816522113969e-02,9.987008769473538772e-01,9.987008890825450624e-01,1.213519118525852036e-08,1.995262314968878758e-04
1.995262314968878758e-04,7.864470671456429141e-02,9.986765682676027600e-01,9.986765818320486598e-01,1.356444589983851756e-08,1.995262314968878758e-04
1.995262314968878758e-04,8.672488792828034199e-02,9.986488380716804780e-01,9.986488532575162891e-01,1.518583581106014435e-08,1.995262314968878758e-04
1.995262314968878758e-04,9.563524997900371694e-02,9.986171354778785592e-01,9.986171525084520662e-01,1.703057350699310746e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.054610880109774079e-01,9.985808100415660693e-01,9.985808291775419843e-01,1.913597591496341010e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.162964606345559676e-01,9.985390922841018702e-01,9.985391138308834513e-01,2.154678158117206976e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.282450903096792605e-01,9.984910702407997496e-01,9.984910945575315999e-01,2.431673185032678930e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.414213562373095034e-01,9.984356611977430740e-01,9.984356887081921039e-01,2.751044902993271535e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.559513892633635490e-01,9.983715776137971343e-01,9.983716088194264371e-01,3.120562930281067793e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.719742792761937422e-01,9.982972860150634009e-01,9.982973215105854781e-01,3.549552207715578334e-08,1.995262314968878758e-04
1.995262314968878758e-04,1.896434066555258979e-01,9.982109573973193539e-01,9.982109978889560642e-01,4.049163671027145028e-08,1.995262314968878758e-04
1.995262314968878758e-04,2.091279105182546061e-01,9.981104073695349355e-01,9.981104536960290208e-01,4.632649408531364088e-08,1.995262314968878758e-04
1.995262314968878758e-04,2.306143078159937077e-01,9.979930239088909971e-01,9.979930770649777516e-01,5.315608675449112752e-08,1.995262314968878758e-04
1.995262314968878758e-04,2.543082787833217950e-01,9.978556801640704466e-01,9.978557413255184638e-01,6.116144801726619562e-08,1.995262314968878758e-04
1.995262314968878758e-04,2.804366358280677152e-01,9.976946292267140359e-01,9.976946997750192336e-01,7.054830519770405317e-08,1.995262314968878758e-04
1.995262314968878758e-04,3.092494947109917791e-01,9.975053771775235223e-01,9.975054587207096146e-01,8.154318609232547033e-08,1.995262314968878758e-04
