eta,G_uM,fixed_free_GS_gap,closed_GS_gap,RHS
0.03359818286283781,832.5532074018732,0.002010373806883514,0.001954731225568107,2.0122792321330962e-16
0.03359818286283781,972.4924724660731,0.0010594054590343793,0.0010246350088369827,1.7694179454963432e-16
0.03359818286283781,1135.9533548066277,0.0005570409790148778,0.0005350485603448085,4.544975507059235e-16
0.03359818286283781,1326.889473009725,0.00029926707838490163,0.0002851071348610734,2.7755575615628914e-16
0.03359818286283781,1549.918987548337,0.0001663547258410336,0.00015706695710338003,1.6653345369377348e-16
0.03359818286283781,1810.4362999534146,9.619656264059362e-05,8.99890834704653e-05,3.191891195797325e-16
0.03359818286283781,2114.7425268811285,5.790750471623696e-05,5.36798545136552e-05,2.3592239273284576e-16
0.03359818286283781,2470.1979048446246,3.620250797775615e-05,3.327055080193375e-05,3.608224830031759e-16
0.03359818286283781,2885.3998118144273,2.3407905846539734e-05,2.134107251705597e-05,2.914335439641036e-16
0.03359818286283781,3370.3907114852836,1.5575226688491206e-05,1.409841258925848e-05,4.163336342344337e-16
0.03359818286283781,3936.9010497450113,1.0610375149822104e-05,9.544428466901067e-06,4.0245584642661925e-16
0.03359818286283781,4598.632978267703,7.365150681892807e-06,6.5907424066091735e-06,5.273559366969494e-16
0.03359818286283781,5371.591767636877,5.187765411251988e-06,4.62343444096458e-06,3.608224830031759e-16
0.03359818286283781,6274.472925867966,3.6950646091771233e-06,3.2838222261410976e-06,3.469446951953614e-16
0.03359818286283781,7329.114385542688,2.6539738557929127e-06,2.355058483560768e-06,3.7470027081099033e-16
0.03359818286283781,8561.024696578494,1.9180356339854043e-06,1.7017629322380046e-06,6.175615574477433e-16
0.03359818286283781,10000.0,1.3924370030338196e-06,1.236912695157244e-06,5.134781488891349e-16
0.05455594781168514,20.0,2.21335458183865e-08,2.18662337542197e-08,6.938893903907228e-18
0.05455594781168514,23.361689410840295,3.610507671650406e-08,3.567005817643352e-08,1.0408340855860843e-17
0.05455594781168514,27.288426606428374,6.196451755115283e-08,6.122003044523733e-08,1.0408340855860843e-17
0.05455594781168514,31.87518734449451,1.1163090879649199e-07,1.1029419385032201e-07,1.0408340855860843e-17
0.05455594781168514,37.23291133272139,2.103674308750591e-07,2.078584439704832e-07,6.938893903907228e-18
0.05455594781168514,43.49118552081964,4.1287444641901084e-07,4.079733874591345e-07,3.469446951953614e-18
0.05455594781168514,50.80137841233114,8.397339280826789e-07,8.298204408002468e-07,6.938893903907228e-18
0.05455594781168514,59.34030120557235,1.7605840868319708e-06,1.7399289174218832e-06,3.469446951953614e-18
0.05455594781168514,69.31448431551465,3.7846601124942375e-06,3.740557039809693e-06,1.0408340855860843e-17
0.05455594781168514,80.9651727125807,8.296926824600441e-06,8.200870216254182e-06,1.0408340855860843e-17
0.05455594781168514,94.5741609003176,1.8449940534866704e-05,1.8237317678827087e-05,1.0408340855860843e-17
0.05455594781168514,110.47060866220276,4.138895604211229e-05,4.091153918920633e-05,1.3877787807814457e-17
0.05455594781168514,129.0390024296432,9.312665040105031e-05,9.203798973783563e-05,7.806255641895632e-18
0.05455594781168514,150.72845483229952,0.0002088112024731096,0.00020627637163320948,1.1275702593849246e-17
0.05455594781168514,176.06356735840254,0.0004629510764487983,0.00045688051535179314,1.734723475976807e-17
0.05455594781168514,205.65711885957793,0.0010044616540580576,0.000989597379544599,3.122502256758253e-17
0.05455594781168514,240.22488679628626,0.0021008554089283933,0.0020652576081190976,4.5102810375396984e-17
0.05455594781168514,280.60295970445543,0.00413596215303641,0.004058686323732151,7.28583859910259e-17
0.05455594781168514,327.76795961890105,0.00737650941867124,0.007233426661335418,6.245004513516506e-17
0.05455594781168514,382.86066357208045,0.011263622380280086,0.011045547009354395,5.204170427930421e-17
0.05455594781168514,447.213595499958,0.013792635890429006,0.013528472854290152,7.26415455565288e-17
0.05455594781168514,522.3832559187591,0.012984751401800998,0.012735702923118986,7.45931094670027e-17
0.05455594781168514,610.1877689098774,0.009537782253731919,0.009349706914688283,8.326672684688674e-17
0.05455594781168514,712.7508569783073,0.005837291738463257,0.005714774386882504,1.8561541192951836e-16
0.05455594781168514,832.5532074018732,0.003218026943865082,0.003143485097892529,2.402592014227878e-16
0.05455594781168514,972.4924724660731,0.0017000310179121625,0.0016552720735641957,2.749536709423239e-16
0.05455594781168514,1135.9533548066277,0.0008959600491750264,0.0008687068894742689,4.40619762898109e-16
0.05455594781168514,1326.889473009725,0.000482288992858404,0.0004653044772804371,4.0245584642661925e-16
0.05455594781168514,1549.918987548337,0.0002685095570500451,0.0002576561416397505,6.314393452555578e-16
0.05455594781168514,1810.4362999534146,0.00015545702052022214,0.0001483483568960331,4.85722573273506e-16
0.05455594781168514,2114.7425268811285,9.366798004839527e-05,8.890101122316363e-05,2.914335439641036e-16
0.05455594781168514,2470.1979048446246,5.860136721103082e-05,5.5334475221546775e-05,6.38378239159465e-16
0.05455594781168514,2885.3998118144273,3.791183056489622e-05,3.5629973426765105e-05,2.636779683484747e-16
0.05455594781168514,3370.3907114852836,2.5236998860034277e-05,2.361816947149542e-05,3.7470027081099033e-16
0.05455594781168514,3936.9010497450113,1.7198333614132366e-05,1.6036374773986672e-05,4.440892098500626e-16
0.05455594781168514,4598.632978267703,1.1941537758408671e-05,1.1100997810431501e-05,4.0245584642661925e-16
0.05455594781168514,5371.591767636877,8.41316707400619e-06,7.80262077126892e-06,4.996003610813204e-16
0.05455594781168514,6274.472925867966,5.993552895655618e-06,5.549654909842161e-06,4.996003610813204e-16
0.05455594781168514,7329.114385542688,4.3055463589958265e-06,3.983364885939977e-06,3.8163916471489756e-16
0.05455594781168514,8561.024696578494,3.112049757780788e-06,2.8790988193527767e-06,6.245004513516506e-16
0.05455594781168514,10000.0,2.25951174415151e-06,2.091977696405678e-06,5.412337245047638e-16
0.08858667904100823,20.0,3.593993603699837e-08,3.5505082172194525e-08,6.938893903907228e-18
0.08858667904100823,23.361689410840295,5.8626581560770885e-08,5.7918685921284517e-08,6.938893903907228e-18
0.08858667904100823,27.288426606428374,1.0061653583760366e-07,9.94046010290993e-08,1.0408340855860843e-17
0.08858667904100823,31.87518734449451,1.8126365225137496e-07,1.7908669602842106e-07,6.938893903907228e-18
0.08858667904100823,37.23291133272139,3.4158966697329235e-07,3.375014752540024e-07,6.938893903907228e-18
0.08858667904100823,43.49118552081964,6.704156373799606e-07,6.624249645986822e-07,6.938893903907228e-18
0.08858667904100823,50.80137841233114,1.3635392408523224e-06,1.3473649875695858e-06,6.938893903907228e-18
0.08858667904100823,59.34030120557235,2.8587903061288132e-06,2.8250633144754353e-06,3.469446951953614e-18
0.08858667904100823,69.31448431551465,6.14541911078952e-06,6.0733398484446276e-06,6.938893903907228e-18
0.08858667904100823,80.9651727125807,1.3472241690825064e-05,1.3315105780616868e-05,6.938893903907228e-18
0.08858667904100823,94.5741609003176,2.9958015071509646e-05,2.9609923090392854e-05,6.938893903907228e-18
0.08858667904100823,110.47060866220276,6.720355888853403e-05,6.64218851143387e-05,6.938893903907228e-18
0.08858667904100823,129.0390024296432,0.00015120237690807703,0.00014942302647970415,1.0408340855860843e-17
0.08858667904100823,150.72845483229952,0.00033898974932045165,0.0003348709428793754,9.540979117872439e-18
0.08858667904100823,176.06356735840254,0.000751369543640976,0.0007416324471358074,1.9081958235744878e-17
0.08858667904100823,205.65711885957793,0.0016293208804711058,0.0016059626995768295,2.7755575615628914e-17
0.08858667904100823,240.22488679628626,0.0034038047346942185,0.003349074637475767,4.85722573273506e-17
0.08858667904100823,280.60295970445543,0.006686072789942599,0.006568962984259859,6.938893903907228e-17
0.08858667904100823,327.76795961890105,0.011878152975919001,0.011662624694704554,5.898059818321144e-17
0.08858667904100823,382.86066357208045,0.018032788854826426,0.01770593065707088,6.418476861114186e-17
0.08858667904100823,447.213595499958,0.02193495708558041,0.02154272613632957,7.22078646875346e-17
0.08858667904100823,522.3832559187591,0.020542795783877688,0.020177872214205417,7.26415455565288e-17
0.08858667904100823,610.1877689098774,0.015061933186889753,0.01479055836872023,1.231653667943533e-16
0.08858667904100823,712.7508569783073,0.009231967883508885,0.00905851040858252,2.0209528495129803e-16
0.08858667904100823,832.5532074018732,0.005106855533511534,0.00500391286289148,1.2836953722228372e-16
0.08858667904100823,972.4924724660731,0.002708552725147584,0.0026485755638546715,1.97758476261356e-16
0.08858667904100823,1135.9533548066277,0.0014327600575438915,0.00139738988444571,3.0531133177191805e-16
0.08858667904100823,1326.889473009725,0.0007736538975640084,0.0007522651201168351,2.42861286636753e-16
0.08858667904100823,1549.918987548337,0.00043180132666786886,0.0004184861669944695,6.661338147750939e-16
0.08858667904100823,1810.4362999534146,0.0002504844708385301,0.00024194961643375645,6.175615574477433e-16
0.08858667904100823,2114.7425268811285,0.00015115239917262713,0.0001455276506933112,3.885780586188048e-16
0.08858667904100823,2470.1979048446246,9.467523319006688e-05,9.087357817283426e-05,2.7755575615628914e-16
0.08858667904100823,2885.3998118144273,6.130503306367441e-05,5.8678836392322964e-05,4.579669976578771e-16
0.08858667904100823,3370.3907114852836,4.083834673829223e-05,3.8991557632983564e-05,2.0816681711721685e-16
0.08858667904100823,3936.9010497450113,2.784602762229138e-05,2.652966243232857e-05,3.885780586188048e-16
0.08858667904100823,4598.632978267703,1.934355364241469e-05,1.8396499335882055e-05,2.914335439641036e-16
0.08858667904100823,5371.591767636877,1.3633219023589938e-05,1.2948143712665505e-05,2.498001805406602e-16
0.08858667904100823,6274.472925867966,9.715338368687654e-06,9.218724135728884e-06,1.6653345369377348e-16
0.08858667904100823,7329.114385542688,6.980945134626992e-06,6.621172660925545e-06,2.498001805406602e-16
0.08858667904100823,8561.024696578494,5.0469255639118416e-06,4.787008039408569e-06,6.245004513516506e-16
0.08858667904100823,10000.0,3.665006381492475e-06,3.478042210791621e-06,7.494005416219807e-16
0.14384498882876628,20.0,5.8358429986230973e-08,5.765152563623325e-08,6.938893903907228e-18
0.14384498882876628,23.361689410840295,9.519647369216544e-08,9.404548654960189e-08,6.938893903907228e-18
0.14384498882876628,27.288426606428374,1.6337877355220107e-07,1.614078079846342e-07,6.938893903907228e-18
0.14384498882876628,31.87518734449451,2.9433164727357556e-07,2.90790326640814e-07,1.0408340855860843e-17
0.14384498882876628,37.23291133272139,5.546651605579218e-07,5.480126921946892e-07,1.3877787807814457e-17
0.14384498882876628,43.49118552081964,1.088604566329887e-06,1.0755970481643928e-06,1.0408340855860843e-17
0.14384498882876628,50.80137841233114,2.214080194516666e-06,2.1877398453466193e-06,1.0408340855860843e-17
0.14384498882876628,59.34030120557235,4.642023539677979e-06,4.587070784430199e-06,6.938893903907228e-18
0.14384498882876628,69.31448431551465,9.978725468984587e-06,9.861218924310218e-06,3.469446951953614e-18
0.14384498882876628,80.9651727125807,2.1875609226077656e-05,2.1619293246675597e-05,3.469446951953614e-18
0.14384498882876628,94.5741609003176,4.864362728447069e-05,4.807555947785485e-05,4.7704895589362195e-18
0.14384498882876628,110.47060866220276,0.00010911602191432542,0.00010784028573477384,6.938893903907228e-18
0.14384498882876628,129.0390024296432,0.00024548064806172035,0.00024257973123443556,8.673617379884035e-18
0.14384498882876628,150.72845483229952,0.000550251222180559,0.000543560663408603,1.5612511283791264e-17
0.14384498882876628,176.06356735840254,0.0012191091288330054,0.0012034239074497242,3.122502256758253e-17
0.14384498882876628,205.65711885957793,0.002641179799310148,0.002604083514438601,3.8163916471489756e-17
0.14384498882876628,240.22488679628626,0.005507299576253413,0.0054218615084154,4.85722573273506e-17
0.14384498882876628,280.60295970445543,0.010778866314335167,0.010598747670091092,7.632783294297951e-17
0.14384498882876628,327.76795961890105,0.01902949653167868,0.01870199174532304,6.765421556309548e-17
0.14384498882876628,382.86066357208045,0.028624686815818867,0.028135017538446355,5.117434254131581e-17
0.14384498882876628,447.213595499958,0.034455235375099036,0.033878231635129874,7.632783294297951e-17
0.14384498882876628,522.3832559187591,0.03200731362491066,0.03147995086145089,5.377642775528102e-17
0.14384498882876628,610.1877689098774,0.023401414664157905,0.023014374918268743,1.1102230246251565e-16
0.14384498882876628,712.7508569783073,0.014376793689168998,0.014131923006060032,1.3357370765021415e-16
0.14384498882876628,832.5532074018732,0.007995125529664526,0.007851555092569629,1.734723475976807e-16
0.14384498882876628,972.4924724660731,0.004266739119158536,0.0041844923166868275,1.3183898417423734e-16
0.14384498882876628,1135.9533548066277,0.00227017951316677,0.0022226822986297634,2.498001805406602e-16
0.14384498882876628,1326.889473009725,0.0012319138208563007,0.0012038305733736987,2.498001805406602e-16
0.14384498882876628,1549.918987548337,0.0006903120099133186,0.0006732035716174867,2.498001805406602e-16
0.14384498882876628,1810.4362999534146,0.00040169397928124795,0.0003909381606074236,7.771561172376096e-16
0.14384498882876628,2114.7425268811285,0.00024298390000732084,0.0002360124529395824,2.7755575615628914e-16
0.14384498882876628,2470.1979048446246,0.00015247907055304655,0.00014783257066608435,3.191891195797325e-16
0.14384498882876628,2885.3998118144273,9.887864086599585e-05,9.570578410722508e-05,5.412337245047638e-16
0.14384498882876628,3370.3907114852836,6.594364871992386e-05,6.373357045730277e-05,6.522560269672795e-16
0.14384498882876628,3936.9010497450113,4.500553979858157e-05,4.344235108033612e-05,6.800116025829084e-16
0.14384498882876628,4598.632978267703,3.1286774788252814e-05,3.0169032619209446e-05,2.0816681711721685e-16
0.14384498882876628,5371.591767636877,2.206410894611821e-05,2.1259360036274266e-05,4.371503159461554e-16
0.14384498882876628,6274.472925867966,1.573127347453962e-05,1.514986922468431e-05,6.522560269672795e-16
0.14384498882876628,7329.114385542688,1.1308424682887619e-05,1.0888105290152161e-05,3.469446951953614e-16
0.14384498882876628,8561.024696578494,8.178388072543896e-06,7.874984970124288e-06,8.187894806610529e-16
0.14384498882876628,10000.0,5.940798203485365e-06,5.722470315605577e-06,4.0245584642661925e-16
0.23357214690901212,20.0,9.476105545589537e-08,9.361240183844216e-08,1.3877787807814457e-17
0.23357214690901212,23.361689410840295,1.5457780448932556e-07,1.5270733562359356e-07,3.469446951953614e-18
0.23357214690901212,27.288426606428374,2.652906075612069e-07,2.6208714536745206e-07,1.3877787807814457e-17
0.23357214690901212,31.87518734449451,4.779287376635187e-07,4.721719933968788e-07,6.938893903907228e-18
0.23357214690901212,37.23291133272139,9.006518715531779e-07,8.898355888373915e-07,6.938893903907228e-18
0.23357214690901212,43.49118552081964,1.7676487922354427e-06,1.7464950310935434e-06,6.938893903907228e-18
0.23357214690901212,50.80137841233114,3.5951637245276507e-06,3.5523158797995673e-06,6.938893903907228e-18
0.23357214690901212,59.34030120557235,7.537573825774988e-06,7.448155056819503e-06,1.0408340855860843e-17
0.23357214690901212,69.31448431551465,1.620305583886273e-05,1.6011785012875145e-05,6.938893903907228e-18
0.23357214690901212,80.9651727125807,3.5520305333304686e-05,3.510294064667163e-05,1.0408340855860843e-17
0.23357214690901212,94.5741609003176,7.898243383404888e-05,7.805716336753464e-05,3.469446951953614e-18
0.23357214690901212,110.47060866220276,0.000177160144569873,0.00017508211706185892,6.938893903907228e-18
0.23357214690901212,129.0390024296432,0.00039850493726265707,0.0003937827485463075,9.540979117872439e-18
0.23357214690901212,150.72845483229952,0.0008929781098505813,0.0008821123868724373,1.214306433183765e-17
0.23357214690901212,176.06356735840254,0.0019770677342528208,0.0019517391177465001,2.7755575615628914e-17
0.23357214690901212,205.65711885957793,0.004276935092966137,0.004217675142382863,3.8163916471489756e-17
0.23357214690901212,240.22488679628626,0.00889103958895707,0.008756669941673723,5.551115123125783e-17
0.23357214690901212,280.60295970445543,0.01730049723347537,0.017022302521982426,4.85722573273506e-17
0.23357214690901212,327.76795961890105,0.030239205400035565,0.029743811897649658,6.331740687315346e-17
0.23357214690901212,382.86066357208045,0.04483222324189151,0.04411105955644498,5.724587470723463e-17
0.23357214690901212,447.213595499958,0.0530946268519904,0.05227057109667971,7.37257477290143e-17
0.23357214690901212,522.3832559187591,0.04871563699164139,0.04798152336546302,9.540979117872439e-17
0.23357214690901212,610.1877689098774,0.03546553431292132,0.03493370806530671,8.239936510889834e-17
0.23357214690901212,712.7508569783073,0.021864797706921957,0.021529052730859255,1.6132928326584306e-16
0.23357214690901212,832.5532074018732,0.01225766870356182,0.012060585848214456,2.480654570646834e-16
0.23357214690901212,972.4924724660731,0.006603866415573645,0.006491143713057812,1.1796119636642288e-16
0.23357214690901212,1135.9533548066277,0.003545494640224689,0.003480817703913064,1.249000902703301e-16
0.23357214690901212,1326.889473009725,0.0019388830267419443,0.001901041886779975,1.5265566588595902e-16
0.23357214690901212,1549.918987548337,0.0010932946275313826,0.0010705315063086474,4.2327252813834093e-16
0.23357214690901212,1810.4362999534146,0.0006393380675788762,0.0006252135411637383,8.049116928532385e-16
0.23357214690901212,2114.7425268811285,0.0003882226103300024,0.00037918118053537064,3.7470027081099033e-16
0.23357214690901212,2470.1979048446246,0.00024434866616696027,0.00023839021945648575,1.1102230246251565e-16
0.23357214690901212,2885.3998118144273,0.00015882386538856874,0.00015479533928342004,5.134781488891349e-16
0.23357214690901212,3370.3907114852836,0.00010611745597055577,0.00010333517153160443,2.0816681711721685e-16
0.23357214690901212,3936.9010497450113,7.253040004051581e-05,7.057650726205456e-05,3.885780586188048e-16
0.23357214690901212,4598.632978267703,5.0481640007982165e-05,4.909262231289624e-05,5.828670879282072e-16
0.23357214690901212,5371.591767636877,3.563560037578295e-05,3.464002613606798e-05,3.469446951953614e-16
0.23357214690901212,6274.472925867966,2.542808002659047e-05,2.4711105153452095e-05,5.273559366969494e-16
0.23357214690901212,7329.114385542688,1.8291353793276066e-05,1.777400554303643e-05,8.187894806610529e-16
0.23357214690901212,8561.024696578494,1.3236062112009783e-05,1.2862838060678783e-05,3.8163916471489756e-16
0.23357214690901212,10000.0,9.619334958577141e-06,9.350567438892732e-06,7.424616477180734e-16
0.3792690190732246,20.0,1.5387078262357593e-07,1.520048267766817e-07,6.938893903907228e-18
0.3792690190732246,23.361689410840295,2.509998033925617e-07,2.4796105672008576e-07,6.938893903907228e-18
0.3792690190732246,27.288426606428374,4.3077260006174774e-07,4.255678381572968e-07,1.0408340855860843e-17
0.3792690190732246,31.87518734449451,7.760491854568081e-07,7.666950866557127e-07,1.734723475976807e-17
0.3792690190732246,37.23291133272139,1.4624562033730727e-06,1.4448788115898736e-06,6.938893903907228e-18
0.3792690190732246,43.49118552081964,2.8702617693651677e-06,2.8358803121885648e-06,1.0408340855860843e-17
0.3792690190732246,50.80137841233114,5.837721624782897e-06,5.76806922546766e-06,1.734723475976807e-17
0.3792690190732246,59.34030120557235,1.2239242075148327e-05,1.2093857898467998e-05,6.938893903907228e-18
0.3792690190732246,69.31448431551465,2.6309706276307805e-05,2.5998657365910462e-05,6.938893903907228e-18
0.3792690190732246,80.9651727125807,5.767493613295519e-05,5.699605795534931e-05,6.938893903907228e-18
0.3792690190732246,94.5741609003176,0.0001282394076867027,0.00012673409107409248,1.3877787807814457e-17
0.3792690190732246,110.47060866220276,0.00028761602945496373,0.0002842351465206076,1.0408340855860843e-17
0.3792690190732246,129.0390024296432,0.0006468173452455061,0.0006391375924534465,1.3877787807814457e-17
0.3792690190732246,150.72845483229952,0.0014486619086890532,0.001431019039341972,1.1275702593849246e-17
0.3792690190732246,176.06356735840254,0.0032037608642880603,0.0031628152184391906,2.42861286636753e-17
0.3792690190732246,205.65711885957793,0.006913990655008988,0.006819126225114507,3.8163916471489756e-17
0.3792690190732246,240.22488679628626,0.014302770139268645,0.014091342809059316,5.551115123125783e-17
0.3792690190732246,280.60295970445543,0.027572970059073026,0.027146008037820656,5.551115123125783e-17
0.3792690190732246,327.76795961890105,0.04744022254939079,0.046705223768902585,7.806255641895632e-17
0.3792690190732246,382.86066357208045,0.06877715236487131,0.06775372366365412,7.28583859910259e-17
0.3792690190732246,447.213595499958,0.0794835530648294,0.07836988252909077,8.109832250191573e-17
0.3792690190732246,522.3832559187591,0.07161046581242347,0.07065516689698448,4.85722573273506e-17
0.3792690190732246,610.1877689098774,0.05181045499056913,0.05112869247676777,1.5092094240998222e-16
0.3792690190732246,712.7508569783073,0.032104362475842474,0.03167152563859543,2.5760643618255585e-16
0.3792690190732246,832.5532074018732,0.018211974283204646,0.017953938481528153,3.0704605524789486e-16
0.3792690190732246,972.4924724660731,0.00995108648586518,0.00980119221194553,1.4224732503009818e-16
0.3792690190732246,1135.9533548066277,0.005415683343841238,0.005328757548070162,5.100087019371813e-16
0.3792690190732246,1326.889473009725,0.00299679541571507,0.0029456910774636746,4.3021142204224816e-16
0.3792690190732246,1549.918987548337,0.001706281222948025,0.001675537845420183,5.689893001203927e-16
0.3792690190732246,1810.4362999534146,0.0010055199640629509,0.0009865026867476034,7.771561172376096e-16
0.3792690190732246,2114.7425268811285,0.00061427805592007,0.0006021635372291945,2.914335439641036e-16
0.3792690190732246,2470.1979048446246,0.0003884592983244284,0.0003805201436130057,3.608224830031759e-16
0.3792690190732246,2885.3998118144273,0.00025343260668619916,0.0002480953213270798,4.0245584642661925e-16
0.3792690190732246,3370.3907114852836,0.00016982861193148846,0.00016616215026954428,4.0245584642661925e-16
0.3792690190732246,3936.9010497450113,0.00011635058168790735,0.00011378804473038961,3.469446951953614e-16
0.3792690190732246,4598.632978267703,8.113600996839665e-05,7.932161414092587e-05,8.326672684688674e-17
0.3792690190732246,5371.591767636877,5.736503560249684e-05,5.606862476603691e-05,2.914335439641036e-16
0.3792690190732246,6274.472925867966,4.098673287511456e-05,4.005508004001346e-05,3.7470027081099033e-16
0.3792690190732246,7329.114385542688,2.9515454829098786e-05,2.8843889732788064e-05,5.48172618408671e-16
0.3792690190732246,8561.024696578494,2.1377725117566193e-05,2.089318192333156e-05,5.759281940243e-16
0.3792690190732246,10000.0,1.554839347917003e-05,1.5198995134690918e-05,1.3877787807814457e-16
0.615848211066026,20.0,2.498517580985045e-07,2.4682106345580174e-07,1.3877787807814457e-17
0.615848211066026,23.361689410840295,4.0756753700259404e-07,4.0263176768229087e-07,1.3877787807814457e-17
0.615848211066026,27.288426606428374,6.994782177357573e-07,6.910237909667661e-07,3.469446951953614e-18
0.615848211066026,31.87518734449451,1.2601296092688721e-06,1.2449342067696314e-06,6.938893903907228e-18
0.615848211066026,37.23291133272139,2.37469879045668e-06,2.3461428560293818e-06,6.938893903907228e-18
0.615848211066026,43.49118552081964,4.660650526568404e-06,4.6047902016133025e-06,1.3877787807814457e-17
0.615848211066026,50.80137841233114,9.47909962064822e-06,9.365922431830032e-06,6.938893903907228e-18
0.615848211066026,59.34030120557235,1.9873546180405053e-05,1.9637285896227403e-05,6.938893903907228e-18
0.615848211066026,69.31448431551465,4.2719931886571905e-05,4.22143865342323e-05,1.0408340855860843e-17
0.615848211066026,80.9651727125807,9.364565832947064e-05,9.25421240184673e-05,6.938893903907228e-18
0.615848211066026,94.5741609003176,0.00020820466881599263,0.00020575741221436409,6.938893903907228e-18
0.615848211066026,110.47060866220276,0.0004668858700611041,0.0004613891559181115,1.0408340855860843e-17
0.615848211066026,129.0390024296432,0.0010495870304646597,0.0010371044055270014,1.0408340855860843e-17
0.615848211066026,150.72845483229952,0.0023487902719679346,0.0023201504176449087,1.3877787807814457e-17
0.615848211066026,176.06356735840254,0.005184984936545609,0.005118798817498471,2.42861286636753e-17
0.615848211066026,205.65711885957793,0.011146366680360262,0.01099471819204133,4.85722573273506e-17
0.615848211066026,240.22488679628626,0.02287760508591703,0.02254712814146051,6.245004513516506e-17
0.615848211066026,280.60295970445543,0.04345796593663034,0.04281451921839273,6.245004513516506e-17
0.615848211066026,327.76795961890105,0.07296448533068974,0.07191413057169398,8.673617379884035e-17
0.615848211066026,382.86066357208045,0.10228073140736202,0.10091710330594625,6.591949208711867e-17
0.615848211066026,447.213595499958,0.11408314475108522,0.11270653288429533,7.719519468096792e-17
0.615848211066026,522.3832559187591,0.1001834866133744,0.09906711366431831,7.762887554996212e-17
0.615848211066026,610.1877689098774,0.07186419159057389,0.07108294320705089,1.3183898417423734e-16
0.615848211066026,712.7508569783073,0.044844102780545736,0.044341060645271435,2.2898349882893854e-16
0.615848211066026,832.5532074018732,0.02586196737440516,0.02555230536798192,2.1163626406917047e-16
0.615848211066026,972.4924724660731,0.014417316297290816,0.014230934292851272,1.0408340855860843e-16
0.615848211066026,1135.9533548066277,0.00800275534804229,0.007891289132863522,1.8041124150158794e-16
0.615848211066026,1326.889473009725,0.00450647275449767,0.004439393323829699,5.759281940243e-16
0.615848211066026,1549.918987548337,0.0026035540388799072,0.002562546389410114,4.718447854656915e-16
0.615848211066026,1810.4362999534146,0.001552450319920573,0.0015268238524070998,4.579669976578771e-16
0.615848211066026,2114.7425268811285,0.0009572935236310531,0.0009408721699554201,3.608224830031759e-16
0.615848211066026,2470.1979048446246,0.0006098498784155026,0.0005990561509535697,7.771561172376096e-16
0.615848211066026,2885.3998118144273,0.0004001927056503929,0.0003929282482419971,6.245004513516506e-16
0.615848211066026,3370.3907114852836,0.0002694226685392431,0.000264432177110141,6.938893903907228e-16
0.615848211066026,3936.9010497450113,0.00018527493106379467,0.0001817887305827215,5.967448757360216e-16
0.615848211066026,4598.632978267703,0.00012959426285641396,0.0001271273504355186,6.38378239159465e-16
0.615848211066026,5371.591767636877,9.185652388055132e-05,9.009457284614442e-05,3.191891195797325e-16
0.615848211066026,6274.472925867966,6.576775015387781e-05,6.450146991243688e-05,9.853229343548264e-16
0.615848211066026,7329.114385542688,4.7443792660750717e-05,4.653038596114101e-05,2.914335439641036e-16
0.615848211066026,8561.024696578494,3.441380757540635e-05,3.3753805404379555e-05,6.591949208711867e-16
0.615848211066026,10000.0,2.5061116463831468e-05,2.458408237693277e-05,5.967448757360216e-16
1.0,20.0,4.057033687218886e-07,4.007813979994563e-07,6.938893903907228e-18
1.0,23.361689410840295,6.61798408627866e-07,6.537822972161103e-07,6.938893903907228e-18
1.0,27.288426606428374,1.1357956418390157e-06,1.1220644823599292e-06,6.938893903907228e-18
1.0,31.87518734449451,2.0461664939972054e-06,2.0214861102979293e-06,3.469446951953614e-18
1.0,37.23291133272139,3.855971233414368e-06,3.8095885677982486e-06,6.938893903907228e-18
1.0,43.49118552081964,7.567819608322065e-06,7.477082285117667e-06,6.938893903907228e-18
1.0,50.80137841233114,1.53917912815048e-05,1.5207939085102695e-05,1.0408340855860843e-17
1.0,59.34030120557235,3.226954179673348e-05,3.188571695098339e-05,1.0408340855860843e-17
1.0,69.31448431551465,6.936458080056696e-05,6.854320727557627e-05,1.3877787807814457e-17
1.0,80.9651727125807,0.00015204498018117412,0.00015025185585068016,5.204170427930421e-18
1.0,94.5741609003176,0.00033800541559084977,0.0003340284678173546,4.7704895589362195e-18
1.0,110.47060866220276,0.0007577538778557023,0.000748820835211636,6.071532165918825e-18
1.0,129.0390024296432,0.0017024522508266252,0.0016821702579057096,1.3877787807814457e-17
1.0,150.72845483229952,0.0038046783226822955,0.003758207055765854,2.949029909160572e-17
1.0,176.06356735840254,0.008374217930820015,0.00826738925816645,4.5102810375396984e-17
1.0,205.65711885957793,0.01789051809592538,0.017649424056432647,4.85722573273506e-17
1.0,240.22488679628626,0.03626304037900755,0.03575429532203748,6.938893903907228e-17
1.0,280.60295970445543,0.06731651328549092,0.06637856523020633,7.806255641895632e-17
1.0,327.76795961890105,0.1089193288565446,0.10750775122928755,7.632783294297951e-17
1.0,382.86066357208045,0.14543287075586955,0.143785857001065,7.45931094670027e-17
1.0,447.213595499958,0.1544898370819789,0.15300560417573428,7.632783294297951e-17
1.0,522.3832559187591,0.13115339614233557,0.13004798672129347,9.71445146547012e-17
1.0,610.1877689098774,0.09304222008486074,0.09229039763911451,1.0928757898653885e-16
1.0,712.7508569783073,0.05858788948260485,0.058091389596683585,1.700029006457271e-16
1.0,832.5532074018732,0.034526528841558934,0.034203767647301375,1.8561541192951836e-16
