G_uM,epsilon,direct,J,PII_TV,GS_total_gap,GS_free_gap,GS_bound,GS_condition_bound
470.0,0.0061505824407227525,1.0,0.0,2.3078931901256844e-05,9.376559368945436e-07,1.4037321638404876e-08,0.002311215379634118,0.0007809323163528032
470.0,0.008944271909999161,1.0,0.0,3.356489348593783e-05,1.3636604369038352e-06,2.0521290444719398e-08,0.0033641582203136153,0.0011356933123806872
470.0,0.01300689825248473,1.0,0.0,4.881723530764798e-05,1.9832827527488384e-06,3.0072914991574606e-08,0.004898907764630629,0.0016516481162218207
470.0,0.01891483218006352,1.0,0.0,7.100477038523428e-05,2.8846030915019583e-06,4.422671534554112e-08,0.007138319213507254,0.002402077276982926
470.0,0.02750624087734529,1.0,0.0,0.00010328561297987676,4.195865550948863e-06,6.538134122990868e-08,0.010411072317225755,0.0034936209426847204
470.0,0.04000000000000001,1.0,0.0,0.00015026099464073364,6.103906592891395e-06,9.739994694113463e-08,0.01520514433643804,0.005081521479500192
470.0,0.05816861733795817,1.0,0.0,0.0002186397032381479,8.881186615128378e-06,1.4676450016404274e-07,0.02225221118712108,0.007391906362643014
470.0,0.08458970107524516,1.0,0.0,0.0003182126950574751,1.29256576664738e-05,2.2497021517908777e-07,0.032665842492561735,0.01075447866916867
470.0,0.12301164881445506,1.0,0.0,0.0004632841230450442,1.88201756434192e-05,3.5396996928005464e-07,0.04818007440574616,0.01565080503124428
470.0,0.17888543819998323,1.0,0.0,0.0006747665212901433,2.7423024146377983e-05,5.800469846661827e-07,0.07159400258901545,0.022786687915001446
470.0,0.26013796504969466,1.0,0.0,0.000983197295395137,4.001356936017553e-05,1.0147774514024377e-06,0.10769800645032739,0.033204504125441126
470.0,0.37829664360127047,1.0,0.0,0.0014327877601918726,5.8564720899600964e-05,1.983006273187371e-06,0.1655540577993006,0.04847550541396187
470.0,0.5501248175469059,1.0,0.0,0.0020968043260789215,8.650800145837412e-05,4.741751557402196e-06,0.2658490138344615,0.0711493954286219
470.0,0.8,1.0,0.0,0.0031370799503557464,0.00013354493895195718,1.7117659815657493e-05,0.4819660112501052,0.10773139551945268
475.0,0.0001,1.0,0.0,3.7970353989474903e-07,1.546348293857136e-08,2.1884399847849068e-10,3.750125007813047e-05,1.2691972133523067e-05
475.0,0.00014542154334489538,1.0,0.0,5.521716305648128e-07,2.248726416187452e-08,3.182734631401729e-10,5.453572242277596e-05,1.845687440032199e-05
475.0,0.00021147425268811283,1.0,0.0,8.029783743583596e-07,3.270138593247651e-08,4.628951666418857e-10,7.930843566695608e-05,2.684029834556065e-05
475.0,0.00030752912203613756,1.0,0.0,1.1677074932964215e-06,4.755498567154959e-08,6.732701618439307e-10,0.00011533524480636499,3.903163264883172e-05
475.0,0.00044721359549995795,1.0,0.0,1.6981066076685036e-06,6.915546002517203e-08,9.793355570941742e-10,0.0001677301053023849,5.6760522220717657e-05
475.0,0.0006503449126242365,1.0,0.0,2.4694304928928046e-06,1.0056749955023037e-07,1.4247057977812005e-09,0.00024393223229629893,8.254228049755533e-05
475.0,0.000945741609003176,1.0,0.0,3.5911212572098394e-06,1.4624799993256943e-07,2.0729739036440264e-09,0.000354764972904551,0.00012003479366277871
475.0,0.0013753120438672643,1.0,0.0,5.222342871837732e-06,2.1267861577412006e-07,3.016974448044607e-09,0.000515978655281118,0.00017455758265657502
475.0,0.0020000000000000005,1.0,0.0,7.5945784054794185e-06,3.092858525954867e-07,4.392462615854242e-09,0.0007505006258763148,0.00025384672959219407
475.0,0.0029084308668979077,1.0,0.0,1.1044505636943758e-05,4.497795353386458e-07,6.398462759626966e-09,0.0010917208723288429,0.00036915291266654453
475.0,0.0042294850537622575,1.0,0.0,1.606183529196531e-05,6.541002203208635e-07,9.327811689718857e-09,0.0015882988915790998,0.0005368386313900016
475.0,0.0061505824407227525,1.0,0.0,2.3358941463640787e-05,9.512532331279466e-07,1.3613646654420108e-08,0.002311215379634118,0.0007807018696763952
475.0,0.008944271909999161,1.0,0.0,3.397225209663887e-05,1.3834344521068687e-06,1.99014608681658e-08,0.0033641582203136153,0.0011353572516935755
475.0,0.01300689825248473,1.0,0.0,4.940997047300083e-05,2.0120396710399113e-06,2.9163616799277037e-08,0.004898907764630629,0.0016511574066123188
475.0,0.01891483218006352,1.0,0.0,7.18674720118738e-05,2.9264242750737246e-06,4.2887387419199285e-08,0.007138319213507254,0.0024013593965489946
475.0,0.02750624087734529,1.0,0.0,0.00010454172894902233,4.25668708392557e-06,6.339694197388113e-08,0.010411072317225755,0.003492567797960015
475.0,0.04000000000000001,1.0,0.0,0.00015209097138355748,6.192361808488034e-06,9.443415388554754e-08,0.01520514433643804,0.005079970116148743
475.0,0.05816861733795817,1.0,0.0,0.0002213079228183118,9.009829291584115e-06,1.4227465339189393e-07,0.02225221118712108,0.0073896069759047224
475.0,0.08458970107524516,1.0,0.0,0.0003221078450552674,1.3112731371334174e-05,2.1804160876826018e-07,0.032665842492561735,0.01075103869696669
475.0,0.12301164881445506,1.0,0.0,0.0004689804964380963,1.909214781070645e-05,3.4296396966837506e-07,0.04818007440574616,0.015645584217610035
475.0,0.17888543819998323,1.0,0.0,0.0006831188223450704,2.7818113219002516e-05,5.617686898995444e-07,0.07159400258901545,0.02277858114851412
475.0,0.26013796504969466,1.0,0.0,0.0009954909611713872,4.058620366748089e-05,9.82212146394268e-07,0.10769800645032739,0.033191426135398494
475.0,0.37829664360127047,1.0,0.0,0.0014509847200309053,5.9388843317798035e-05,1.917879320356697e-06,0.1655540577993006,0.048452891506173906
475.0,0.5501248175469059,1.0,0.0,0.00211229668318514,8.76633601589738e-05,4.582342886583213e-06,0.2658490138344615,0.0711040397364051
475.0,0.8,1.0,0.0,0.0031223244025164257,0.00013494288200055493,1.6545989656058246e-05,0.4819660112501052,0.10758435423866494
480.0,0.0001,1.0,0.0,3.8419482962376295e-07,1.5677875553343767e-08,2.121889886019801e-10,3.750125007813047e-05,1.2688190071193085e-05
480.0,0.00014542154334489538,1.0,0.0,5.587029767023521e-07,2.2799037324716664e-08,3.0859464983379326e-10,5.453572242277596e-05,1.8451374217845852e-05
480.0,0.00021147425268811283,1.0,0.0,8.124764508642135e-07,3.315477109522291e-08,4.4881798277884855e-10,7.930843566695608e-05,2.6832299368635377e-05
480.0,0.00030752912203613756,1.0,0.0,1.1815199372593177e-06,4.821430754642364e-08,6.527945406453739e-10,0.00011533524480636499,3.9019999298992716e-05
480.0,0.00044721359549995795,1.0,0.0,1.7181932884524631e-06,7.011425812164518e-08,9.495509933898916e-10,0.0001677301053023849,5.67436024677856e-05
480.0,0.0006503449126242365,1.0,0.0,2.4986417233377467e-06,1.0196180250110487e-07,1.381373848641232e-09,0.00024393223229629893,8.251767054658935e-05
480.0,0.000945741609003176,1.0,0.0,3.633602523030882e-06,1.4827562494490465e-07,2.0099203967838264e-09,0.000354764972904551,0.00011999899494578793
480.0,0.0013753120438672643,1.0,0.0,5.284123672490149e-06,2.1562723440116116e-07,2.925196529446339e-09,0.000515978655281118,0.0001745055012898002
480.0,0.0020000000000000005,1.0,0.0,7.68442923014881e-06,3.1357381324870204e-07,4.25881957477614e-09,0.0007505006258763148,0.000253770944814352
480.0,0.0029084308668979077,1.0,0.0,1.1175185503302376e-05,4.5601522796756555e-07,6.203738689425364e-09,0.0010917208723288429,0.0003690426051978853
480.0,0.0042294850537622575,1.0,0.0,1.6251908802809162e-05,6.631684137392568e-07,9.043840121236713e-09,0.0015882988915790998,0.0005366780084604335
480.0,0.0061505824407227525,1.0,0.0,2.363542722436454e-05,9.644406587239196e-07,1.3198988069174078e-08,0.002311215379634118,0.0007804678393242976
480.0,0.008944271909999161,1.0,0.0,3.437448687143921e-05,1.4026124622867897e-06,1.929483306462032e-08,0.0033641582203136153,0.0011350159649796859
480.0,0.01300689825248473,1.0,0.0,4.9995255602494626e-05,2.0399299495155176e-06,2.8273709651305268e-08,0.004898907764630629,0.0016506590661644668
480.0,0.01891483218006352,1.0,0.0,7.271934206877148e-05,2.9669853530700507e-06,4.1576669773668584e-08,0.007138319213507254,0.002400630352865072
480.0,0.02750624087734529,1.0,0.0,0.00010578209855400048,4.315676541133406e-06,6.145503772536642e-08,0.010411072317225755,0.0034914982770381893
480.0,0.04000000000000001,1.0,0.0,0.00015389806031303882,6.278153678707099e-06,9.153209518109051e-08,0.01520514433643804,0.005078394630512958
480.0,0.05816861733795817,1.0,0.0,0.00022394288163014517,9.134600966909101e-06,1.3788176889129033e-07,0.02225221118712108,0.0073872718382849535
480.0,0.08458970107524516,1.0,0.0,0.0003259546762132415,1.3294180863487881e-05,2.1126365024048965e-07,0.032665842492561735,0.010747545245719407
480.0,0.12301164881445506,1.0,0.0,0.0004746067110548216,1.93559540692112e-05,3.321994479499324e-07,0.04818007440574616,0.015640282252757768
480.0,0.17888543819998323,1.0,0.0,0.0006913693337327331,2.8201362388569073e-05,5.438959975734292e-07,0.07159400258901545,0.022770348405963214
480.0,0.26013796504969466,1.0,0.0,0.0010076371410093696,4.114172355196288e-05,9.503783640063546e-07,0.10769800645032739,0.03317814501228489
480.0,0.37829664360127047,1.0,0.0,0.0014689685185906923,6.018841615923476e-05,1.8542257657072625e-06,0.1655540577993006,0.04842992666080412
480.0,0.5501248175469059,1.0,0.0,0.0021391393289691488,8.878429872105631e-05,4.426463940720993e-06,0.2658490138344615,0.07105798167514758
480.0,0.8,1.0,0.0,0.0031099933787480313,0.00013629631945555332,1.5984962161874616e-05,0.4819660112501052,0.1074350575382911
485.0,0.0001,1.0,0.0,3.886321005390492e-07,1.5885775528357016e-08,2.056824155438619e-10,3.750125007813047e-05,1.2684361140243006e-05
485.0,0.00014542154334489538,1.0,0.0,5.651557685830422e-07,2.310136837380128e-08,2.9913166388340073e-10,5.453572242277596e-05,1.8445805875392053e-05
485.0,0.00021147425268811283,1.0,0.0,8.218602929425944e-07,3.359442674044644e-08,4.35055158565234e-10,7.930843566695608e-05,2.6824201265946952e-05
485.0,0.00030752912203613756,1.0,0.0,1.1951662603412738e-06,4.8853661005487936e-08,6.327764423552651e-10,0.00011533524480636499,3.900822178547272e-05
485.0,0.00044721359549995795,1.0,0.0,1.7380383950660327e-06,7.104401672508587e-08,9.204314532773594e-10,0.0001677301053023849,5.672647304024254e-05
485.0,0.0006503449126242365,1.0,0.0,2.527501656780784e-06,1.0331387717554819e-07,1.3390095698895266e-09,0.00024393223229629893,8.249275562246553e-05
485.0,0.000945741609003176,1.0,0.0,3.6755729300279316e-06,1.5024184202294677e-07,1.9482747637411535e-09,0.000354764972904551,0.00011996275260160662
485.0,0.0013753120438672643,1.0,0.0,5.345161593405673e-06,2.1848655396006222e-07,2.8354684711295874e-09,0.000515978655281118,0.00017445277451796267
485.0,0.0020000000000000005,1.0,0.0,7.77319977983068e-06,3.177319173319759e-07,4.128161756877802e-09,0.0007505006258763148,0.00025369422089541166
485.0,0.0029084308668979077,1.0,0.0,1.1304294483743121e-05,4.6206208342836064e-07,6.013366471435688e-09,0.0010917208723288429,0.00036893093077961696
485.0,0.0042294850537622575,1.0,0.0,1.643969804602033e-05,6.719620047612729e-07,8.766216086364409e-09,0.0015882988915790998,0.0005365153950731778
485.0,0.0061505824407227525,1.0,0.0,2.3908591464540108e-05,9.772287677956015e-07,1.2793603898497707e-08,0.002311215379634118,0.0007802309088628807
485.0,0.008944271909999161,1.0,0.0,3.477189206821732e-05,1.4212098140009566e-06,1.870178434337788e-08,0.0033641582203136153,0.0011346704490775188
485.0,0.01300689825248473,1.0,0.0,5.0573518812841584e-05,2.0669758979408037e-06,2.740374499543563e-08,0.004898907764630629,0.0016501545504319978
485.0,0.01891483218006352,1.0,0.0,7.356100355651596e-05,3.0063187501649935e-06,4.029537337135736e-08,0.007138319213507254,0.002399892275298952
485.0,0.02750624087734529,1.0,0.0,0.00010700762866968846,4.3728810379395355e-06,5.955682619296354e-08,0.010411072317225755,0.003490415503687931
485.0,0.04000000000000001,1.0,0.0,0.0001556835821137012,6.361350642025698e-06,8.869555223611769e-08,0.01520514433643804,0.005076799624025238
485.0,0.05816861733795817,1.0,0.0,0.0002265465042150354,9.255600999069635e-06,1.3358852746225836e-07,0.02225221118712108,0.007384907769628674
485.0,0.08458970107524516,1.0,0.0,0.00032975599554051216,1.3470150268257708e-05,2.046404444788763e-07,0.032665842492561735,0.010744008517570174
485.0,0.12301164881445506,1.0,0.0,0.00048016686617221097,1.9611803236563308e-05,3.216828613483713e-07,0.04818007440574616,0.01563491461893979
485.0,0.17888543819998323,1.0,0.0,0.0006995240520631316,2.8573073687532258e-05,5.264395431803237e-07,0.07159400258901545,0.02276201372421861
485.0,0.26013796504969466,1.0,0.0,0.0010196446255104005,4.168056489395333e-05,9.192950782277443e-07,0.10769800645032739,0.033164699522727215
485.0,0.37829664360127047,1.0,0.0,0.001486752067757252,6.096406777722496e-05,1.7920849983421583e-06,0.1655540577993006,0.04840667787793637
485.0,0.5501248175469059,1.0,0.0,0.0021656947218784417,8.987173675933935e-05,4.274226449718643e-06,0.2658490138344615,0.0710113554635071
485.0,0.8,1.0,0.0,0.0031318931361837415,0.00013760687452740727,1.5435196200286327e-05,0.4819660112501052,0.10728393822426954
490.0,0.0001,1.0,0.0,3.9301850875486655e-07,1.6087353615912292e-08,1.9932810957357106e-10,3.750125007813047e-05,1.2680496017410104e-05
490.0,0.00014542154334489538,1.0,0.0,5.715345953068163e-07,2.3394507164820055e-08,2.898903339598746e-10,5.453572242277596e-05,1.8440184899540614e-05
490.0,0.00021147425268811283,1.0,0.0,8.311365737589949e-07,3.402071330205203e-08,4.216139659618534e-10,7.930843566695608e-05,2.6816026618154938e-05
490.0,0.00030752912203613756,1.0,0.0,1.2086561670641982e-06,4.94735747369468e-08,6.132264140923382e-10,0.00011533524480636499,3.8996332947891646e-05
490.0,0.00044721359549995795,1.0,0.0,1.7576560409071629e-06,7.194550705191816e-08,8.919930349904348e-10,0.0001677301053023849,5.670918170132628e-05
490.0,0.0006503449126242365,1.0,0.0,2.5560308168880164e-06,1.0462484156814611e-07,1.297635887631543e-09,0.00024393223229629893,8.24676051967235e-05
490.0,0.000945741609003176,1.0,0.0,3.7170623300684935e-06,1.5214827264742325e-07,1.8880708108071076e-09,0.000354764972904551,0.00011992616768662025
490.0,0.0013753120438672643,1.0,0.0,5.405500041914119e-06,2.2125893756053117e-07,2.74783884535168e-09,0.000515978655281118,0.0001743995493621244
490.0,0.0020000000000000005,1.0,0.0,7.86095318144539e-06,3.217635980989897e-07,4.00056054949971e-09,0.0007505006258763148,0.0002536167717686331
490.0,0.0029084308668979077,1.0,0.0,1.143192438831514e-05,4.6792509611481847e-07,5.82744807964275e-09,0.0010917208723288429,0.000368818200799544
490.0,0.0042294850537622575,1.0,0.0,1.66253365552968e-05,6.804882550226488e-07,8.495090408899841e-09,0.0015882988915790998,0.0005363512446506454
490.0,0.0061505824407227525,1.0,0.0,2.41786284135119e-05,9.8962811873049e-07,1.2397712578771092e-08,0.002311215379634118,0.0007799917389335749
490.0,0.008944271909999161,1.0,0.0,3.5164750227863195e-05,1.4392418573594412e-06,1.812263383804691e-08,0.0033641582203136153,0.0011343216673971484
490.0,0.01300689825248473,1.0,0.0,5.114517117471226e-05,2.0931998314099864e-06,2.6554190402094946e-08,0.004898907764630629,0.0016496452661567459
490.0,0.01891483218006352,1.0,0.0,7.439305467317817e-05,3.0444569029675073e-06,3.904418521827324e-08,0.007138319213507254,0.0023991472218091595
490.0,0.02750624087734529,1.0,0.0,0.00010821919007338032,4.428347716356473e-06,5.770332012211554e-08,0.010411072317225755,0.003489322496921669
490.0,0.04000000000000001,1.0,0.0,0.00015744880491223162,6.4420211848270625e-06,8.59260314012289e-08,0.01520514433643804,0.005075189543803978
490.0,0.05816861733795817,1.0,0.0,0.00022912063854553522,9.372928840456485e-06,1.2939719096216606e-07,0.02225221118712108,0.0073825213610653586
490.0,0.08458970107524516,1.0,0.0,0.0003335144984590588,1.3640783910862098e-05,1.9817544466560477e-07,0.032665842492561735,0.010740438372503484
490.0,0.12301164881445506,1.0,0.0,0.00048566489830076387,1.9859904548058527e-05,3.1141962691938474e-07,0.04818007440574616,0.015629496279134295
490.0,0.17888543819998323,1.0,0.0,0.0007075887363964667,2.893354998434461e-05,5.094082128898059e-07,0.07159400258901545,0.022753600333876033
490.0,0.26013796504969466,1.0,0.0,0.0010315218586407007,4.2203165224796724e-05,8.889780809817616e-07,0.10769800645032739,0.03315112713278301
490.0,0.37829664360127047,1.0,0.0,0.0015043477752041887,6.171642948527012e-05,1.7314897903797366e-06,0.1655540577993006,0.04838320990918285
490.0,0.5501248175469059,1.0,0.0,0.0021919810849470728,9.09265967905526e-05,4.125724580417156e-06,0.2658490138344615,0.07096429081247423
490.0,0.8,1.0,0.0,0.0031715048987561653,0.00013887614553642624,1.489723584535696e-05,0.4819660112501052,0.10713141451805694
495.0,0.0001,1.0,0.0,3.973570842120966e-07,1.628278084586654e-08,1.9312862420406418e-10,3.750125007813047e-05,1.2676604961987792e-05
495.0,0.00014542154334489538,1.0,0.0,5.77843862703542e-07,2.3678700777907125e-08,2.808741572657425e-10,5.453572242277596e-05,1.8434526210689785e-05
495.0,0.00021147425268811283,1.0,0.0,8.403117008025374e-07,3.443399271274572e-08,4.0850084426224953e-10,7.930843566695608e-05,2.680779712362466e-05
495.0,0.00030752912203613756,1.0,0.0,1.2219989760191285e-06,5.007457354322398e-08,5.941531155961854e-10,0.00011533524480636499,3.898436434411692e-05
495.0,0.00044721359549995795,1.0,0.0,1.7770597754776518e-06,7.281949127024845e-08,8.642481730269935e-10,0.0001677301053023849,5.669177434893342e-05
495.0,0.0006503449126242365,1.0,0.0,2.584248908435449e-06,1.0589580667907939e-07,1.2572716201475487e-09,0.00024393223229629893,8.244228602862805e-05
495.0,0.000945741609003176,1.0,0.0,3.7580993793757955e-06,1.5399654035297416e-07,1.8293356829346408e-09,0.000354764972904551,0.00011988933731231434
495.0,0.0013753120438672643,1.0,0.0,5.465180696273553e-06,2.239467322695532e-07,2.6623474536080494e-09,0.000515978655281118,0.0001743459671028282
495.0,0.0020000000000000005,1.0,0.0,7.947750047875707e-06,3.256722700406556e-07,3.876073351172238e-09,0.0007505006258763148,0.00025353880301406934
495.0,0.0029084308668979077,1.0,0.0,1.1558163369097818e-05,4.7360923016714906e-07,5.6460682240633275e-09,0.0010917208723288429,0.0003687047144862528
495.0,0.0042294850537622575,1.0,0.0,1.6808952542763517e-05,6.887543830824683e-07,8.23058526888687e-09,0.0015882988915790998,0.0005361859929099651
495.0,0.0061505824407227525,1.0,0.0,2.4445724562425358e-05,1.0016492095754614e-06,1.2011493910613069e-08,0.002311215379634118,0.00077975096438139
495.0,0.008944271909999161,1.0,0.0,3.555333263879565e-05,1.4567238559304307e-06,1.755764333921661e-08,0.0033641582203136153,0.0011339705457280751
495.0,0.01300689825248473,1.0,0.0,5.1710607386450114e-05,2.1186239398396367e-06,2.5725430063960886e-08,0.004898907764630629,0.0016491325651474872
495.0,0.01891483218006352,1.0,0.0,7.521606978766471e-05,3.081432070284329e-06,3.7823668197489724e-08,0.007138319213507254,0.0023983971699911713
495.0,0.02750624087734529,1.0,0.0,0.00010941761885345166,4.482123458937615e-06,5.5895350847823266e-08,0.010411072317225755,0.0034882221578573054
495.0,0.04000000000000001,1.0,0.0,0.00015919494631827513,6.520233432560918e-06,8.322476413580304e-08,0.01520514433643804,0.005073568663304214
495.0,0.05816861733795817,1.0,0.0,0.0002316670589829692,9.486683446857658e-06,1.253096053588365e-07,0.02225221118712108,0.0073801189463301555
495.0,0.08458970107524516,1.0,0.0,0.0003372327730188328,1.3806225439727537e-05,1.9187146127475074e-07,0.032665842492561735,0.01073684428544535
495.0,0.12301164881445506,1.0,0.0,0.0004911045871953748,2.010046634098872e-05,3.014141343737897e-07,0.04818007440574616,0.015624041611951692
495.0,0.17888543819998323,1.0,0.0,0.0007155689166824311,2.928309304689458e-05,4.928091685840741e-07,0.07159400258901545,0.02274513055821926
495.0,0.26013796504969466,1.0,0.0,0.0010432769493182517,4.270996082267331e-05,8.594400369710264e-07,0.10769800645032739,0.03313746384503791
495.0,0.37829664360127047,1.0,0.0,0.0015217675595188135,6.244613113237651e-05,1.6724664220202357e-06,0.1655540577993006,0.0483595849763194
495.0,0.5501248175469059,1.0,0.0,0.002218015934931629,9.194979741744547e-05,3.981035293865176e-06,0.2658490138344615,0.07091691236260265
495.0,0.8,1.0,0.0,0.003210765963740911,0.00014010569502470593,1.437155148281688e-05,0.4819660112501052,0.10697788825445645
500.0,0.0001,1.0,0.0,4.0165073611139746e-07,1.647222763745404e-08,1.8708640192599546e-10,3.750125007813047e-05,1.267269777774498e-05
500.0,0.00014542154334489538,1.0,0.0,5.840878022009277e-07,2.3954196570752373e-08,2.7208668651468315e-10,5.453572242277596e-05,1.842884406587956e-05
500.0,0.00021147425268811283,1.0,0.0,8.493918275086221e-07,3.483462324149755e-08,3.957206229365795e-10,7.930843566695608e-05,2.6799533516659286e-05
500.0,0.00030752912203613756,1.0,0.0,1.2352036346495454e-06,5.0657177397273045e-08,5.755637078053155e-10,0.00011533524480636499,3.897234612869407e-05
500.0,0.00044721359549995795,1.0,0.0,1.7962626133599668e-06,7.366672427622234e-08,8.372073034834671e-10,0.0001677301053023849,5.66742948407037e-05
500.0,0.0006503449126242365,1.0,0.0,2.6121748586092897e-06,1.0712786951971864e-07,1.2179315889149223e-09,0.00024393223229629893,8.241686190898515e-05
500.0,0.000945741609003176,1.0,0.0,3.798711599393295e-06,1.5578823553408228e-07,1.7720908629392795e-09,0.000354764972904551,0.00011985235427101827
500.0,0.0013753120438672643,1.0,0.0,5.524243574757393e-06,2.2655226256107497e-07,2.579026103788351e-09,0.000515978655281118,0.00017429216273886401
500.0,0.0020000000000000005,1.0,0.0,8.033648581647762e-06,3.2946131234279363e-07,3.754746180639756e-09,0.0007505006258763148,0.0002534605110711406
500.0,0.0029084308668979077,1.0,0.0,1.1683096074941585e-05,4.791193982112141e-07,5.469293462567748e-09,0.0010917208723288429,0.00036859075776397203
500.0,0.0042294850537622575,1.0,0.0,1.699066912389663e-05,6.967675333369172e-07,7.972798088395905e-09,0.0015882988915790998,0.0005360200561953184
500.0,0.0061505824407227525,1.0,0.0,2.471005898616388e-05,1.0133024274106006e-06,1.1635089336436977e-08,0.002311215379634118,0.0007795091918238601
500.0,0.008944271909999161,1.0,0.0,3.593789979814549e-05,1.4736709109675061e-06,1.700701990348108e-08,0.0033641582203136153,0.0011336179686961716
500.0,0.01300689825248473,1.0,0.0,5.227020644403904e-05,2.143270179555401e-06,2.4917765240051182e-08,0.004898907764630629,0.0016486177391085762
500.0,0.01891483218006352,1.0,0.0,7.603060041727963e-05,3.117276171527017e-06,3.663426495492672e-08,0.007138319213507254,0.0023976440095122434
500.0,0.02750624087734529,1.0,0.0,0.00011060371782856127,4.534254665733428e-06,5.413356868322339e-08,0.010411072317225755,0.003487117258622145
500.0,0.04000000000000001,1.0,0.0,0.00016092317547007629,6.596054813456931e-06,8.05927140024032e-08,0.01520514433643804,0.005071941065970361
500.0,0.05816861733795817,1.0,0.0,0.00023418746922687292,9.596962772973061e-06,1.2132720911273154e-07,0.02225221118712108,0.007377706577538318
500.0,0.08458970107524516,1.0,0.0,0.00034091330415596255,1.3966617087690647e-05,1.8573067495086804e-07,0.032665842492561735,0.010733235310025006
500.0,0.12301164881445506,1.0,0.0,0.0004964895619474774,2.0333694987217932e-05,2.9166976833749914e-07,0.04818007440574616,0.015618564356649715
500.0,0.17888543819998323,1.0,0.0,0.0007234699023961483,2.9622001939011433e-05,4.766478906570448e-07,0.07159400258901545,0.022736625727868953
500.0,0.26013796504969466,1.0,0.0,0.0010549176834025661,4.3201384295643575e-05,8.306905608379545e-07,0.10769800645032739,0.03312374406100399
500.0,0.37829664360127047,1.0,0.0,0.0015390228662134076,6.315379743648819e-05,1.6150348606802645e-06,0.1655540577993006,0.04833586253363628
500.0,0.5501248175469059,1.0,0.0,0.0022438161016489697,9.29422476785291e-05,3.840218851969279e-06,0.2658490138344615,0.07086933920871723
500.0,0.8,1.0,0.0,0.003249700706203,0.0001412970410175074,1.385854154201116e-05,0.4819660112501052,0.10682374336027003
505.0,0.0001,1.0,0.0,4.0590225890840825e-07,1.6655857859593226e-08,1.8120316358505306e-10,3.750125007813047e-05,1.2668783779563864e-05
505.0,0.00014542154334489538,1.0,0.0,5.902704762923705e-07,2.4221235073174086e-08,2.6353053073080446e-10,5.453572242277596e-05,1.842315201144066e-05
505.0,0.00021147425268811283,1.0,0.0,8.583828624807166e-07,3.5222955829805613e-08,3.8327618856470735e-10,7.930843566695608e-05,2.679125549849945e-05
505.0,0.00030752912203613756,1.0,0.0,1.2482787353114422e-06,5.1221897445774545e-08,5.574635197902467e-10,0.00011533524480636499,3.896030695420341e-05
505.0,0.00044721359549995795,1.0,0.0,1.8152770484801406e-06,7.448795014131093e-08,8.108777538318179e-10,0.0001677301053023849,5.665678484919141e-05
505.0,0.0006503449126242365,1.0,0.0,2.6398268324172303e-06,1.0832211472244779e-07,1.1796265630970026e-09,0.00024393223229629893,8.239139345119798e-05
505.0,0.000945741609003176,1.0,0.0,3.838925413994498e-06,1.5752493220944075e-07,1.716352726610637e-09,0.000354764972904551,0.00011981530673409115
505.0,0.0013753120438672643,1.0,0.0,5.582727112481839e-06,2.2907781549452721e-07,2.49789755546459e-09,0.000515978655281118,0.00017423826454456744
505.0,0.0020000000000000005,1.0,0.0,8.118704676280536e-06,3.3313405178869715e-07,3.6366124556153068e-09,0.0007505006258763148,0.0002533820825950382
505.0,0.0029084308668979077,1.0,0.0,1.1806803795175874e-05,4.84460440486334e-07,5.297173144569456e-09,0.0010917208723288429,0.00036847660231471195
505.0,0.0042294850537622575,1.0,0.0,1.71706045293471e-05,7.045347416578807e-07,7.721800476812035e-09,0.0015882988915790998,0.0005358538301123091
505.0,0.0061505824407227525,1.0,0.0,2.497180365720192e-05,1.0245980032186353e-06,1.1268602995162524e-08,0.002311215379634118,0.0007792669976637441
505.0,0.008944271909999161,1.0,0.0,3.6318701868539444e-05,1.4900979046217344e-06,1.647091574241699e-08,0.0033641582203136153,0.0011332647768657782
505.0,0.01300689825248473,1.0,0.0,5.282433230671679e-05,2.167160188026873e-06,2.413141847457112e-08,0.004898907764630629,0.001648102015405167
505.0,0.01891483218006352,1.0,0.0,7.683717619253252e-05,3.1520206614787938e-06,3.54763009524639e-08,0.007138319213507254,0.002396889535914313
505.0,0.02750624087734529,1.0,0.0,0.0001117782579419524,4.584787057393402e-06,5.2418450580127285e-08,0.010411072317225755,0.0034860104332636683
505.0,0.04000000000000001,1.0,0.0,0.00016263461506692625,6.669551781635086e-06,7.803058521549389e-08,0.01520514433643804,0.005070310631849147
505.0,0.05816861733795817,1.0,0.0,0.00023668350524934378,9.703863375232213e-06,1.1745104877558532e-07,0.02225221118712108,0.007375290005345409
505.0,0.08458970107524516,1.0,0.0,0.00034455847793331273,1.4122099091185003e-05,1.7975465776975952e-07,0.032665842492561735,0.010729620048900594
505.0,0.12301164881445506,1.0,0.0,0.0005018233070658226,2.0559794007724008e-05,2.8218894138065664e-07,0.04818007440574616,0.015613077568104265
505.0,0.17888543819998323,1.0,0.0,0.0007312967911985435,2.995057169974391e-05,4.609282314160801e-07,0.07159400258901545,0.02272810611088961
505.0,0.26013796504969466,1.0,0.0,0.0010664515358566329,4.36778626001777e-05,8.027363246898567e-07,0.10769800645032739,0.03311000046843787
505.0,0.37829664360127047,1.0,0.0,0.0015561246842509813,6.384004495224582e-05,1.5592089924187924e-06,0.1655540577993006,0.04831209907333536
505.0,0.5501248175469059,1.0,0.0,0.0022693977488710618,9.39048423959088e-05,3.703319442049935e-06,0.2658490138344615,0.0708216845107653
